N	eigenvalue	difference	twstat	p-value	effect.n
37	2.536074	-0.041893	-1.111	0.450521	768.031
38	2.407443	-0.128631	-5.699	0.999987	770.772
39	2.387637	-0.019806	-5.882	0.999995	772.159
40	2.374657	-0.012980	-5.786	0.999992	773.503
41	2.345531	-0.029126	-6.379	1	774.885
42	2.323593	-0.021938	-6.687	1	776.106
43	2.315755	-0.007838	-6.401	1	777.248
44	2.304418	-0.011337	-6.261	0.999999	778.480
45	2.304418	-0.000000	-5.625	0.999982	779.760
46	2.304418	-0.000000	-4.971	0.999688	781.236
47	2.278482	-0.025937	-5.444	0.999958	782.918
48	2.229588	-0.048894	-6.960	1	784.469
49	2.206774	-0.022814	-7.364	1	785.583
50	2.187200	-0.019574	-7.639	1	786.587
51	2.159379	-0.027822	-8.300	1	787.518
52	2.132509	-0.026870	-8.941	1	788.264
53	2.093863	-0.038646	-10.144	1	788.832
54	2.058887	-0.034977	-11.216	1	789.068
55	2.038445	-0.020441	-11.649	1	789.012
56	2.021370	-0.017076	-11.941	1	788.839
57	2.008621	-0.012749	-12.040	1	788.587
58	1.973981	-0.034640	-13.169	1	788.307
59	1.956907	-0.017074	-13.503	1	787.728
60	1.951584	-0.005323	-13.294	1	787.060
61	1.943898	-0.007685	-13.193	1	786.441
62	1.924588	-0.019311	-13.643	1	785.845
63	1.923140	-0.001448	-13.255	1	785.129
64	1.920348	-0.002792	-12.924	1	784.509
65	1.920348	-0.000000	-12.451	1	783.972
66	1.920348	-0.000000	-11.968	1	783.558
67	1.920348	-0.000000	-11.475	1	783.273
68	1.920348	-0.000000	-10.970	1	783.121
69	1.920348	-0.000000	-10.453	1	783.110
70	1.920348	-0.000000	-9.923	1	783.246
71	1.900458	-0.019891	-10.362	1	783.536
72	1.893304	-0.007154	-10.184	1	783.699
73	1.876207	-0.017097	-10.499	1	783.914
74	1.872167	-0.004040	-10.173	1	784.038
75	1.868100	-0.004068	-9.841	1	784.257
76	1.826430	-0.041669	-11.402	1	784.577
77	1.809573	-0.016858	-11.750	1	784.437
78	1.788439	-0.021134	-12.329	1	784.196
79	1.743494	-0.044945	-14.145	1	783.787
80	1.727680	-0.015814	-14.512	1	782.872
81	1.721175	-0.006505	-14.409	1	781.853
82	1.714402	-0.006773	-14.320	1	780.856
83	1.705285	-0.009117	-14.351	1	779.876
84	1.690122	-0.015163	-14.700	1	778.882
85	1.685473	-0.004649	-14.509	1	777.788
86	1.676166	-0.009307	-14.560	1	776.739
87	1.664280	-0.011886	-14.749	1	775.670
88	1.653827	-0.010453	-14.868	1	774.543
89	1.647808	-0.006019	-14.757	1	773.377
90	1.632602	-0.015205	-15.133	1	772.235
91	1.624969	-0.007633	-15.116	1	770.984
92	1.603587	-0.021382	-15.834	1	769.730
93	1.600959	-0.002628	-15.566	1	768.277
94	1.595573	-0.005386	-15.441	1	766.888
95	1.583978	-0.011595	-15.649	1	765.525
96	1.578259	-0.005719	-15.545	1	764.097
97	1.570516	-0.007743	-15.551	1	762.690
98	1.566571	-0.003945	-15.351	1	761.274
99	1.556256	-0.010315	-15.496	1	759.904
100	1.552400	-0.003856	-15.291	1	758.486
101	1.544398	-0.008002	-15.312	1	757.117
102	1.539872	-0.004526	-15.142	1	755.734
103	1.539462	-0.000409	-14.743	1	754.389
104	1.538152	-0.001310	-14.386	1	753.148
105	1.537466	-0.000686	-13.987	1	752.001
106	1.536279	-0.001187	-13.607	1	750.961
107	1.536279	-0.000000	-13.153	1	750.025
108	1.536279	-0.000000	-12.688	1	749.217
109	1.536279	-0.000000	-12.213	1	748.543
110	1.536279	-0.000000	-11.727	1	748.010
111	1.536279	-0.000000	-11.228	1	747.624
112	1.536279	-0.000000	-10.717	1	747.392
113	1.536279	-0.000000	-10.193	1	747.323
114	1.536279	-0.000000	-9.656	1	747.426
115	1.536279	-0.000000	-9.103	1	747.709
116	1.536279	-0.000000	-8.535	1	748.182
117	1.536279	-0.000000	-7.950	1	748.857
118	1.536279	-0.000000	-7.348	1	749.744
119	1.536279	-0.000000	-6.728	1	750.858
120	1.536279	-0.000000	-6.088	0.999998	752.211
121	1.488118	-0.048161	-8.329	1	753.818
122	1.474236	-0.013882	-8.579	1	754.594
123	1.465007	-0.009230	-8.557	1	755.283
124	1.441851	-0.023155	-9.392	1	755.984
125	1.441110	-0.000742	-8.877	1	756.383
126	1.417878	-0.023232	-9.742	1	756.972
127	1.413036	-0.004842	-9.492	1	757.249
128	1.411787	-0.001249	-9.012	1	757.616
129	1.396729	-0.015058	-9.389	1	758.161
130	1.382576	-0.014153	-9.724	1	758.569
131	1.344614	-0.037962	-11.590	1	758.854
132	1.318884	-0.025730	-12.735	1	758.468
133	1.316192	-0.002691	-12.435	1	757.682
134	1.310504	-0.005688	-12.321	1	756.993
135	1.292739	-0.017765	-12.989	1	756.336
136	1.287828	-0.004911	-12.842	1	755.443
137	1.278794	-0.009034	-12.961	1	754.594
138	1.273054	-0.005740	-12.870	1	753.696
139	1.256703	-0.016351	-13.477	1	752.821
140	1.254015	-0.002688	-13.200	1	751.732
141	1.251205	-0.002809	-12.925	1	750.728
142	1.240652	-0.010554	-13.160	1	749.811
143	1.228980	-0.011672	-13.478	1	748.804
144	1.218808	-0.010172	-13.706	1	747.679
145	1.203068	-0.015740	-14.316	1	746.467
146	1.194278	-0.008790	-14.475	1	745.038
147	1.181597	-0.012682	-14.903	1	743.545
148	1.179714	-0.001882	-14.611	1	741.898
149	1.163132	-0.016582	-15.313	1	740.338
150	1.156466	-0.006666	-15.358	1	738.533
151	1.155814	-0.000652	-14.993	1	736.701
152	1.153638	-0.002176	-14.725	1	734.979
153	1.153333	-0.000305	-14.322	1	733.334
154	1.152209	-0.001123	-13.968	1	731.815
155	1.152209	-0.000000	-13.528	1	730.407
156	1.152209	-0.000000	-13.077	1	729.143
157	1.152209	-0.000000	-12.616	1	728.030
158	1.152209	-0.000000	-12.143	1	727.077
159	1.152209	-0.000000	-11.658	1	726.290
160	1.152209	-0.000000	-11.161	1	725.680
161	1.152209	-0.000000	-10.649	1	725.256
162	1.152209	0.000000	-10.124	1	725.029
163	1.152209	0.000000	-9.582	1	725.010
164	1.152209	-0.000000	-9.025	1	725.212
165	1.152209	-0.000000	-8.451	1	725.649
166	1.152209	-0.000000	-7.858	1	726.336
167	1.152209	-0.000000	-7.245	1	727.289
168	1.152209	-0.000000	-6.611	1	728.526
169	1.152209	-0.000000	-5.955	0.999997	730.068
170	1.152209	-0.000000	-5.275	0.99991	731.935
171	1.143893	-0.008316	-5.199	0.999876	734.154
172	1.136087	-0.007806	-5.086	0.999803	736.431
173	1.130131	-0.005956	-4.831	0.99947	738.787
174	1.125297	-0.004834	-4.482	0.998209	741.295
175	1.102945	-0.022352	-5.495	0.999966	744.011
176	1.095950	-0.006995	-5.348	0.999935	746.225
177	1.049813	-0.046137	-8.317	1	748.535
178	1.023529	-0.026284	-9.825	1	749.375
179	1.013943	-0.009585	-10.046	1	749.507
180	1.004500	-0.009443	-10.267	1	749.533
181	0.993600	-0.010900	-10.617	1	749.454
182	0.982256	-0.011344	-11.019	1	749.209
183	0.971561	-0.010696	-11.383	1	748.776
184	0.958691	-0.012870	-11.942	1	748.169
185	0.954734	-0.003957	-11.781	1	747.304
186	0.935393	-0.019341	-12.899	1	746.500
187	0.925909	-0.009483	-13.230	1	745.193
188	0.923253	-0.002656	-12.999	1	743.730
189	0.923253	-0.000000	-12.539	1	742.352
190	0.915394	-0.007858	-12.732	1	741.162
191	0.892175	-0.023219	-14.237	1	739.873
192	0.874369	-0.017806	-15.325	1	737.923
193	0.849938	-0.024431	-17.008	1	735.510
194	0.845962	-0.003976	-16.983	1	732.423
195	0.845407	-0.000555	-16.665	1	729.326
196	0.844501	-0.000906	-16.371	1	726.331
197	0.842871	-0.001630	-16.134	1	723.429
198	0.841210	-0.001661	-15.895	1	720.600
199	0.839323	-0.001887	-15.671	1	717.845
200	0.831723	-0.007600	-15.937	1	715.160
201	0.824570	-0.007154	-16.171	1	712.350
202	0.812976	-0.011593	-16.797	1	709.427
203	0.809244	-0.003732	-16.756	1	706.241
204	0.802156	-0.007088	-17.006	1	703.051
205	0.801905	-0.000251	-16.668	1	699.744
206	0.799140	-0.002765	-16.543	1	696.547
207	0.796501	-0.002639	-16.404	1	693.378
208	0.795236	-0.001265	-16.144	1	690.242
209	0.789915	-0.005321	-16.234	1	687.188
210	0.787054	-0.002862	-16.111	1	684.078
211	0.781090	-0.005964	-16.259	1	680.995
212	0.776438	-0.004652	-16.296	1	677.833
213	0.775766	-0.000672	-15.985	1	674.635
214	0.775182	-0.000585	-15.659	1	671.540
215	0.774573	-0.000609	-15.329	1	668.555
216	0.771738	-0.002835	-15.189	1	665.685
217	0.769999	-0.001739	-14.950	1	662.852
218	0.768139	-0.001860	-14.716	1	660.099
219	0.768139	-0.000000	-14.312	1	657.424
220	0.768139	-0.000000	-13.898	1	654.902
221	0.768139	-0.000000	-13.474	1	652.543
222	0.768139	-0.000000	-13.039	1	650.355
223	0.768139	-0.000000	-12.593	1	648.347
224	0.768139	-0.000000	-12.134	1	646.530
225	0.768139	-0.000000	-11.662	1	644.915
226	0.768139	-0.000000	-11.176	1	643.516
227	0.768139	-0.000000	-10.675	1	642.346
228	0.768139	-0.000000	-10.158	1	641.421
229	0.768139	-0.000000	-9.624	1	640.758
230	0.768139	-0.000000	-9.071	1	640.375
231	0.768139	-0.000000	-8.498	1	640.295
232	0.768139	-0.000000	-7.903	1	640.540
233	0.768139	-0.000000	-7.284	1	641.136
234	0.768139	-0.000000	-6.640	1	642.114
235	0.768139	-0.000000	-5.968	0.999997	643.507
236	0.768139	-0.000000	-5.266	0.999907	645.352
237	0.756467	-0.011673	-5.680	0.999986	647.693
238	0.742503	-0.013964	-6.351	1	649.774
239	0.731209	-0.011293	-6.796	1	651.415
240	0.726109	-0.005100	-6.645	1	652.767
241	0.723101	-0.003008	-6.278	0.999999	654.232
242	0.720301	-0.002800	-5.876	0.999995	655.961
243	0.711338	-0.008963	-6.096	0.999998	657.992
244	0.707675	-0.003663	-5.780	0.999992	659.883
245	0.678993	-0.028682	-8.095	1	662.022
246	0.675850	-0.003143	-7.817	1	662.538
247	0.670760	-0.005090	-7.739	1	663.242
248	0.666926	-0.003834	-7.525	1	664.000
249	0.657564	-0.009362	-7.907	1	664.910
250	0.653748	-0.003816	-7.704	1	665.549
251	0.625807	-0.027940	-10.158	1	666.331
252	0.602667	-0.023141	-12.193	1	665.414
253	0.592682	-0.009984	-12.840	1	663.190
254	0.587169	-0.005514	-13.012	1	660.550
255	0.580873	-0.006296	-13.279	1	657.777
256	0.563954	-0.016919	-14.748	1	654.817
257	0.556765	-0.007188	-15.166	1	651.000
258	0.546936	-0.009829	-15.893	1	646.927
259	0.539081	-0.007855	-16.416	1	642.443
260	0.530705	-0.008376	-17.010	1	637.664
261	0.528571	-0.002134	-16.916	1	632.566
262	0.526564	-0.002007	-16.806	1	627.483
263	0.521239	-0.005325	-17.066	1	622.420
264	0.518299	-0.002939	-17.065	1	617.204
265	0.513678	-0.004622	-17.253	1	611.957
266	0.506597	-0.007081	-17.720	1	606.592
267	0.505052	-0.001545	-17.577	1	600.986
268	0.504034	-0.001017	-17.374	1	595.417
269	0.496504	-0.007530	-17.892	1	589.911
270	0.492950	-0.003554	-17.978	1	584.146
271	0.487962	-0.004988	-18.224	1	578.318
272	0.486030	-0.001932	-18.136	1	572.359
273	0.476989	-0.009041	-18.832	1	566.413
274	0.473008	-0.003981	-18.980	1	560.160
275	0.471426	-0.001582	-18.868	1	553.827
276	0.466743	-0.004683	-19.093	1	547.520
277	0.465929	-0.000815	-18.899	1	541.108
278	0.465895	-0.000034	-18.618	1	534.752
279	0.463015	-0.002880	-18.641	1	528.487
280	0.461626	-0.001388	-18.504	1	522.195
281	0.461626	-0.000000	-18.216	1	515.938
282	0.458968	-0.002659	-18.209	1	509.775
283	0.452119	-0.006849	-18.649	1	503.596
284	0.451503	-0.000615	-18.431	1	497.231
285	0.447169	-0.004334	-18.605	1	490.932
286	0.445191	-0.001979	-18.533	1	484.554
287	0.435899	-0.009291	-19.227	1	478.188
288	0.435336	-0.000563	-19.016	1	471.566
289	0.434442	-0.000894	-18.836	1	465.008
290	0.431238	-0.003204	-18.894	1	458.503
291	0.428876	-0.002362	-18.865	1	451.970
292	0.425972	-0.002904	-18.891	1	445.439
293	0.424985	-0.000986	-18.721	1	438.893
294	0.412246	-0.012740	-19.743	1	432.398
295	0.411480	-0.000766	-19.562	1	425.586
296	0.411367	-0.000113	-19.314	1	418.829
297	0.410523	-0.000844	-19.137	1	412.147
298	0.408721	-0.001802	-19.053	1	405.520
299	0.408497	-0.000224	-18.812	1	398.919
300	0.406549	-0.001948	-18.738	1	392.391
301	0.403681	-0.002868	-18.752	1	385.888
302	0.402967	-0.000714	-18.557	1	379.383
303	0.401249	-0.001717	-18.457	1	372.939
304	0.397937	-0.003312	-18.507	1	366.527
305	0.396215	-0.001722	-18.406	1	360.106
306	0.394333	-0.001882	-18.319	1	353.719
307	0.393490	-0.000843	-18.133	1	347.363
308	0.391006	-0.002485	-18.098	1	341.065
309	0.388649	-0.002356	-18.050	1	334.784
310	0.386542	-0.002108	-17.978	1	328.524
311	0.385805	-0.000737	-17.780	1	322.294
312	0.384884	-0.000921	-17.597	1	316.125
313	0.384070	-0.000815	-17.402	1	310.014
314	0.384070	-0.000000	-17.133	1	303.964
315	0.384070	-0.000000	-16.861	1	297.994
316	0.384070	0.000000	-16.587	1	292.105
317	0.384070	-0.000000	-16.309	1	286.299
318	0.384070	0.000000	-16.029	1	280.575
319	0.384070	-0.000000	-15.745	1	274.936
320	0.384070	-0.000000	-15.458	1	269.382
321	0.384070	-0.000000	-15.167	1	263.915
322	0.384070	-0.000000	-14.872	1	258.536
323	0.384070	-0.000000	-14.572	1	253.247
324	0.384070	-0.000000	-14.269	1	248.050
325	0.384070	-0.000000	-13.960	1	242.946
326	0.384070	-0.000000	-13.646	1	237.939
327	0.384070	-0.000000	-13.326	1	233.029
328	0.384070	-0.000000	-13.000	1	228.221
329	0.384070	-0.000000	-12.667	1	223.518
330	0.384070	-0.000000	-12.327	1	218.923
331	0.384070	-0.000000	-11.978	1	214.440
332	0.384070	-0.000000	-11.621	1	210.075
333	0.384070	-0.000000	-11.254	1	205.833
334	0.384070	-0.000000	-10.876	1	201.720
335	0.384070	-0.000000	-10.486	1	197.743
336	0.384070	-0.000000	-10.082	1	193.912
337	0.384070	-0.000000	-9.664	1	190.237
338	0.384070	-0.000000	-9.228	1	186.730
339	0.384070	-0.000000	-8.773	1	183.405
340	0.384070	-0.000000	-8.295	1	180.281
341	0.384070	-0.000000	-7.792	1	177.379
342	0.384070	-0.000000	-7.260	1	174.725
343	0.384070	-0.000000	-6.692	1	172.352
344	0.384070	-0.000000	-6.083	0.999998	170.301
345	0.384070	-0.000000	-5.426	0.999954	168.626
346	0.384070	-0.000000	-4.708	0.999173	167.395
347	0.384070	-0.000000	-3.918	0.990579	166.699
348	0.384070	-0.000000	-3.037	0.934837	166.660
349	0.382815	-0.001254	-2.153	0.76713	167.447
350	0.373797	-0.009018	-1.853	0.683244	169.182
351	0.363924	-0.009873	-1.614	0.609831	171.319
352	0.333005	-0.030919	-3.440	0.9705	173.825
353	0.306992	-0.026013	-5.122	0.99983	174.330
354	0.290100	-0.016892	-6.111	0.999999	173.149
355	0.285561	-0.004539	-5.936	0.999996	171.044
356	0.281834	-0.003727	-5.668	0.999985	169.033
357	0.273323	-0.008511	-5.888	0.999995	167.205
358	0.272856	-0.000467	-5.278	0.999912	165.124
359	0.271555	-0.001301	-4.700	0.999149	163.550
360	0.268386	-0.003169	-4.268	0.99649	162.501
361	0.257686	-0.010700	-4.642	0.998957	161.874
362	0.252042	-0.005644	-4.504	0.998333	160.800
363	0.242827	-0.009215	-4.780	0.999362	159.831
364	0.235748	-0.007079	-4.856	0.999518	158.507
365	0.229890	-0.005859	-4.809	0.999425	157.042
366	0.227227	-0.002663	-4.375	0.997475	155.569
367	0.215775	-0.011452	-4.998	0.99972	154.544
368	0.205283	-0.010492	-5.602	0.99998	152.726
369	0.203091	-0.002192	-5.220	0.999887	150.164
370	0.202531	-0.000559	-4.589	0.99875	147.939
371	0.187681	-0.014850	-5.783	0.999992	146.381
372	0.181149	-0.006532	-6.023	0.999998	143.356
373	0.168366	-0.012782	-7.139	1	139.985
374	0.167910	-0.000456	-6.697	1	135.457
375	0.166768	-0.001142	-6.316	1	131.245
376	0.166041	-0.000726	-5.851	0.999994	127.305
377	0.162082	-0.003960	-5.782	0.999992	123.739
378	0.161516	-0.000566	-5.254	0.999902	120.145
379	0.160042	-0.001474	-4.795	0.999396	117.028
380	0.155189	-0.004852	-4.753	0.999295	114.352
381	0.154267	-0.000922	-4.166	0.995254	111.618
382	0.153685	-0.000582	-3.448	0.97101	109.553
383	0.151412	-0.002273	-2.855	0.911038	108.464
384	0.129084	-0.022328	-5.208	0.999881	108.318
385	0.128242	-0.000841	-4.700	0.999149	104.482
386	0.126446	-0.001797	-4.279	0.996612	101.173
387	0.122595	-0.003851	-4.125	0.994667	98.320
388	0.115034	-0.007560	-4.551	0.998579	95.555
389	0.108892	-0.006142	-4.837	0.999482	92.005
390	0.104924	-0.003968	-4.826	0.999461	87.909
391	0.104037	-0.000887	-4.328	0.99708	83.680
392	0.099967	-0.004070	-4.279	0.996608	79.986
393	0.092101	-0.007866	-4.854	0.999514	76.196
394	0.089055	-0.003046	-4.740	0.999261	71.474
395	0.088198	-0.000857	-4.267	0.996487	66.761
396	0.082502	-0.005696	-4.509	0.998362	62.518
397	0.079573	-0.002929	-4.355	0.997318	57.819
398	0.078595	-0.000978	-3.883	0.98967	53.184
399	0.076864	-0.001731	-3.461	0.97179	49.018
400	0.074580	-0.002284	-3.053	0.936689	45.287
401	0.072963	-0.001617	-2.456	0.839412	42.011
402	0.066416	-0.006547	-2.496	0.847795	39.644
403	0.059763	-0.006653	-2.626	0.873313	36.946
404	0.056607	-0.003156	-2.244	0.790382	33.717
405	0.054874	-0.001733	-1.486	0.569444	31.023
406	0.046040	-0.008834	-1.737	0.647914	30.193
407	0.036020	-0.010021	-2.600	0.86833	28.247
408	0.035335	-0.000684	NA	NA	NA
409	0.032856	-0.002480	NA	NA	NA
410	0.029240	-0.003616	NA	NA	NA
411	0.021395	-0.007845	NA	NA	NA
412	0.011497	-0.009899	NA	NA	NA
413	0.010257	-0.001240	NA	NA	NA
414	0.008133	-0.002124	NA	NA	NA
415	0.005324	-0.002809	NA	NA	NA
416	0.002368	-0.002956	NA	NA	NA
