N	eigenvalue	difference	twstat	p-value	effect.n
39	2.438007	-0.060584	9.086	9.56631e-10	691.045
40	2.394213	-0.043794	8.150	1.53364e-08	695.824
41	2.361730	-0.032483	7.697	1.91861e-08	700.374
42	2.345123	-0.016607	7.983	8.41689e-09	704.836
43	2.211373	-0.133750	2.483	0.00448256	709.429
44	2.207840	-0.003533	3.204	0.00114452	712.485
45	2.179916	-0.027924	2.722	0.00289043	715.767
46	2.136809	-0.043107	1.439	0.0255581	718.945
47	2.104547	-0.032261	0.648	0.0779429	721.796
48	2.095357	-0.009191	1.008	0.0480235	724.455
49	2.062660	-0.032697	0.152	0.142053	727.235
50	2.055693	-0.006968	0.605	0.0823624	729.804
51	2.029232	-0.026460	0.038	0.16125	732.519
52	2.006900	-0.022332	-0.338	0.237497	735.101
53	1.986142	-0.020758	-0.652	0.31582	737.600
54	1.982141	-0.004001	-0.075	0.182143	740.034
55	1.966267	-0.015874	-0.130	0.192958	742.647
56	1.963621	-0.002646	0.535	0.0900476	745.267
57	1.948749	-0.014872	0.542	0.0892494	748.096
58	1.944490	-0.004260	1.137	0.0400048	750.952
59	1.890943	-0.053547	-1.034	0.42657	754.004
60	1.871823	-0.019120	-1.340	0.522739	756.459
61	1.856639	-0.015185	-1.438	0.55405	758.847
62	1.823392	-0.033246	-2.590	0.866436	761.227
63	1.795861	-0.027531	-3.458	0.971611	763.303
64	1.759595	-0.036266	-4.875	0.999551	765.155
65	1.734566	-0.025029	-5.684	0.999986	766.637
66	1.727820	-0.006745	-5.438	0.999956	767.915
67	1.718119	-0.009701	-5.365	0.999939	769.267
68	1.696087	-0.022032	-6.034	0.999998	770.648
69	1.695236	-0.000851	-5.449	0.999958	771.860
70	1.693901	-0.001335	-4.877	0.999553	773.237
71	1.667512	-0.026389	-5.823	0.999993	774.779
72	1.661204	-0.006308	-5.568	0.999976	776.075
73	1.653428	-0.007776	-5.400	0.999948	777.448
74	1.637973	-0.015456	-5.709	0.999988	778.878
75	1.624979	-0.012994	-5.877	0.999995	780.232
76	1.613349	-0.011630	-5.969	0.999997	781.549
77	1.590044	-0.023305	-6.810	1	782.850
78	1.576504	-0.013540	-7.057	1	783.929
79	1.562035	-0.014470	-7.376	1	784.948
80	1.557371	-0.004663	-7.074	1	785.888
81	1.542668	-0.014703	-7.419	1	786.915
82	1.536808	-0.005861	-7.200	1	787.855
83	1.527424	-0.009384	-7.208	1	788.861
84	1.517046	-0.010378	-7.286	1	789.871
85	1.506908	-0.010138	-7.354	1	790.866
86	1.490403	-0.016505	-7.853	1	791.849
87	1.488799	-0.001604	-7.369	1	792.700
88	1.477967	-0.010832	-7.497	1	793.690
89	1.468143	-0.009824	-7.564	1	794.651
90	1.438740	-0.029403	-8.975	1	795.600
91	1.436206	-0.002533	-8.585	1	796.162
92	1.427869	-0.008337	-8.587	1	796.834
93	1.417128	-0.010740	-8.760	1	797.510
94	1.411585	-0.005544	-8.577	1	798.142
95	1.411014	-0.000571	-8.043	1	798.829
96	1.405130	-0.005884	-7.870	1	799.671
97	1.398143	-0.006987	-7.773	1	800.568
98	1.391917	-0.006226	-7.622	1	801.499
99	1.381353	-0.010564	-7.780	1	802.480
100	1.373351	-0.008002	-7.762	1	803.421
101	1.352233	-0.021118	-8.698	1	804.372
102	1.347921	-0.004312	-8.441	1	805.057
103	1.324706	-0.023215	-9.564	1	805.820
104	1.318499	-0.006207	-9.471	1	806.263
105	1.296167	-0.022332	-10.572	1	806.734
106	1.295103	-0.001065	-10.125	1	806.896
107	1.285521	-0.009582	-10.305	1	807.184
108	1.270954	-0.014567	-10.866	1	807.422
109	1.267594	-0.003360	-10.601	1	807.501
110	1.259804	-0.007790	-10.665	1	807.656
111	1.254543	-0.005261	-10.542	1	807.793
112	1.240071	-0.014472	-11.122	1	807.965
113	1.223225	-0.016846	-11.903	1	807.972
114	1.219854	-0.003371	-11.668	1	807.758
115	1.207404	-0.012450	-12.132	1	807.608
116	1.204061	-0.003343	-11.902	1	807.326
117	1.191450	-0.012612	-12.392	1	807.106
118	1.181367	-0.010083	-12.699	1	806.746
119	1.171697	-0.009670	-12.983	1	806.299
120	1.166383	-0.005313	-12.932	1	805.769
121	1.164690	-0.001693	-12.593	1	805.249
122	1.159572	-0.005118	-12.521	1	804.821
123	1.149528	-0.010044	-12.844	1	804.409
124	1.144456	-0.005073	-12.777	1	803.903
125	1.140059	-0.004397	-12.656	1	803.413
126	1.135487	-0.004572	-12.547	1	802.953
127	1.133918	-0.001569	-12.194	1	802.520
128	1.133181	-0.000736	-11.765	1	802.186
129	1.130904	-0.002278	-11.453	1	801.974
130	1.129268	-0.001636	-11.082	1	801.853
131	1.129268	-0.000000	-10.567	1	801.841
132	1.126924	-0.002344	-10.234	1	801.986
133	1.118229	-0.008695	-10.424	1	802.234
134	1.113377	-0.004852	-10.300	1	802.422
135	1.112273	-0.001103	-9.858	1	802.650
136	1.106685	-0.005588	-9.786	1	803.018
137	1.103035	-0.003651	-9.549	1	803.410
138	1.091859	-0.011176	-9.952	1	803.881
139	1.080615	-0.011244	-10.376	1	804.222
140	1.075080	-0.005535	-10.322	1	804.429
141	1.071914	-0.003166	-10.062	1	804.654
142	1.056633	-0.015281	-10.855	1	804.962
143	1.045727	-0.010907	-11.291	1	805.015
144	1.020676	-0.025050	-12.988	1	804.929
145	0.991101	-0.029576	-15.134	1	804.313
146	0.985741	-0.005359	-15.185	1	803.060
147	0.977988	-0.007754	-15.452	1	801.785
148	0.975389	-0.002599	-15.266	1	800.427
149	0.964385	-0.011004	-15.830	1	799.113
150	0.958266	-0.006119	-15.970	1	797.631
151	0.948798	-0.009467	-16.415	1	796.100
152	0.942270	-0.006528	-16.606	1	794.437
153	0.936358	-0.005912	-16.747	1	792.711
154	0.927691	-0.008668	-17.142	1	790.937
155	0.918618	-0.009072	-17.584	1	789.045
156	0.915715	-0.002903	-17.473	1	787.024
157	0.902362	-0.013352	-18.315	1	785.022
158	0.894962	-0.007400	-18.631	1	782.786
159	0.894553	-0.000409	-18.312	1	780.456
160	0.890745	-0.003807	-18.301	1	778.199
161	0.886421	-0.004325	-18.337	1	775.935
162	0.884530	-0.001891	-18.151	1	773.651
163	0.876263	-0.008267	-18.552	1	771.405
164	0.870581	-0.005682	-18.722	1	769.042
165	0.868732	-0.001849	-18.540	1	766.624
166	0.868036	-0.000696	-18.249	1	764.243
167	0.864401	-0.003634	-18.227	1	761.928
168	0.863131	-0.001270	-17.985	1	759.608
169	0.860939	-0.002192	-17.825	1	757.342
170	0.857829	-0.003111	-17.750	1	755.108
171	0.855332	-0.002497	-17.616	1	752.884
172	0.854955	-0.000377	-17.281	1	750.686
173	0.853579	-0.001376	-17.034	1	748.569
174	0.852207	-0.001372	-16.783	1	746.510
175	0.850257	-0.001950	-16.582	1	744.511
176	0.849921	-0.000336	-16.225	1	742.558
177	0.849191	-0.000730	-15.899	1	740.697
178	0.848420	-0.000772	-15.570	1	738.922
179	0.848081	-0.000339	-15.194	1	737.233
180	0.847359	-0.000722	-14.847	1	735.647
181	0.847096	-0.000263	-14.449	1	734.157
182	0.846951	-0.000145	-14.031	1	732.780
183	0.846951	-0.000000	-13.589	1	731.525
184	0.846951	-0.000000	-13.138	1	730.403
185	0.846951	-0.000000	-12.676	1	729.420
186	0.846951	-0.000000	-12.203	1	728.582
187	0.846951	-0.000000	-11.718	1	727.897
188	0.846951	-0.000000	-11.221	1	727.372
189	0.835486	-0.011464	-11.849	1	727.017
190	0.831375	-0.004112	-11.765	1	726.436
191	0.825455	-0.005920	-11.862	1	725.879
192	0.823861	-0.001594	-11.529	1	725.282
193	0.814378	-0.009483	-11.986	1	724.797
194	0.806502	-0.007875	-12.295	1	724.145
195	0.800133	-0.006370	-12.463	1	723.377
196	0.799037	-0.001096	-12.097	1	722.543
197	0.789116	-0.009921	-12.630	1	721.831
198	0.785707	-0.003409	-12.509	1	720.923
199	0.784500	-0.001207	-12.158	1	720.050
200	0.772984	-0.011516	-12.872	1	719.294
201	0.768622	-0.004362	-12.861	1	718.277
202	0.768007	-0.000615	-12.459	1	717.256
203	0.762033	-0.005974	-12.611	1	716.369
204	0.749693	-0.012339	-13.443	1	715.418
205	0.748705	-0.000988	-13.096	1	714.165
206	0.743846	-0.004859	-13.153	1	713.023
207	0.738387	-0.005459	-13.278	1	711.852
208	0.738322	-0.000065	-12.830	1	710.626
209	0.734851	-0.003471	-12.738	1	709.551
210	0.720787	-0.014064	-13.790	1	708.501
211	0.718097	-0.002690	-13.640	1	707.063
212	0.714349	-0.003748	-13.602	1	705.667
213	0.706977	-0.007372	-13.962	1	704.273
214	0.692247	-0.014729	-15.139	1	702.741
215	0.686142	-0.006106	-15.401	1	700.788
216	0.681362	-0.004779	-15.524	1	698.734
217	0.674476	-0.006887	-15.884	1	696.624
218	0.670192	-0.004284	-15.966	1	694.381
219	0.668831	-0.001361	-15.727	1	692.096
220	0.666556	-0.002275	-15.585	1	689.877
221	0.661150	-0.005406	-15.790	1	687.691
222	0.653823	-0.007327	-16.217	1	685.421
223	0.652139	-0.001683	-16.022	1	682.996
224	0.641234	-0.010906	-16.860	1	680.620
225	0.640392	-0.000842	-16.585	1	677.955
226	0.636321	-0.004071	-16.669	1	675.364
227	0.632268	-0.004053	-16.755	1	672.730
228	0.624992	-0.007276	-17.208	1	670.053
229	0.618622	-0.006370	-17.569	1	667.215
230	0.618200	-0.000422	-17.264	1	664.246
231	0.616942	-0.001258	-17.048	1	661.360
232	0.614657	-0.002285	-16.945	1	658.526
233	0.613198	-0.001459	-16.747	1	655.710
234	0.610885	-0.002313	-16.644	1	652.942
235	0.608323	-0.002562	-16.568	1	650.193
236	0.603385	-0.004938	-16.763	1	647.452
237	0.600715	-0.002670	-16.704	1	644.632
238	0.596656	-0.004059	-16.804	1	641.815
239	0.592456	-0.004200	-16.924	1	638.949
240	0.589191	-0.003265	-16.939	1	636.028
241	0.587781	-0.001410	-16.741	1	633.085
242	0.585875	-0.001906	-16.598	1	630.191
243	0.583005	-0.002870	-16.564	1	627.328
244	0.582283	-0.000722	-16.281	1	624.460
245	0.581174	-0.001109	-16.038	1	621.669
246	0.578563	-0.002611	-15.965	1	618.945
247	0.577768	-0.000795	-15.679	1	616.228
248	0.575877	-0.001892	-15.516	1	613.593
249	0.574994	-0.000883	-15.232	1	610.998
250	0.573688	-0.001306	-14.992	1	608.485
251	0.569840	-0.003848	-15.047	1	606.042
252	0.569170	-0.000671	-14.729	1	603.562
253	0.568531	-0.000638	-14.401	1	601.180
254	0.567622	-0.000909	-14.097	1	598.901
255	0.567432	-0.000190	-13.700	1	596.720
256	0.566884	-0.000547	-13.337	1	594.672
257	0.565649	-0.001235	-13.046	1	592.748
258	0.564634	-0.001015	-12.723	1	590.922
259	0.564634	-0.000000	-12.268	1	589.210
260	0.564634	-0.000000	-11.801	1	587.667
261	0.564634	-0.000000	-11.320	1	586.304
262	0.564634	-0.000000	-10.824	1	585.133
263	0.564634	-0.000000	-10.314	1	584.165
264	0.564634	-0.000000	-9.786	1	583.415
265	0.564634	-0.000000	-9.240	1	582.896
266	0.564634	-0.000000	-8.676	1	582.627
267	0.564634	-0.000000	-8.090	1	582.625
268	0.557144	-0.007490	-8.432	1	582.912
269	0.552344	-0.004800	-8.450	1	583.025
270	0.550977	-0.001367	-8.032	1	583.126
271	0.550309	-0.000668	-7.508	1	583.438
272	0.547025	-0.003285	-7.305	1	584.024
273	0.544965	-0.002060	-6.936	1	584.721
274	0.542489	-0.002477	-6.608	1	585.623
275	0.532376	-0.010112	-7.290	1	586.714
276	0.528095	-0.004281	-7.226	1	587.432
277	0.525746	-0.002349	-6.901	1	588.190
278	0.520972	-0.004775	-6.896	1	589.135
279	0.516721	-0.004250	-6.825	1	590.089
280	0.512849	-0.003872	-6.702	1	591.091
281	0.485991	-0.026858	-9.806	1	592.171
282	0.471593	-0.014398	-11.295	1	591.525
283	0.467701	-0.003892	-11.355	1	590.103
284	0.464071	-0.003629	-11.382	1	588.633
285	0.463756	-0.000316	-10.938	1	587.132
286	0.462403	-0.001352	-10.629	1	585.838
287	0.459906	-0.002497	-10.476	1	584.686
288	0.443719	-0.016187	-12.308	1	583.597
289	0.432917	-0.010802	-13.425	1	581.561
290	0.423718	-0.009199	-14.344	1	578.969
291	0.421649	-0.002069	-14.247	1	575.935
292	0.418077	-0.003572	-14.370	1	572.920
293	0.415888	-0.002189	-14.294	1	569.825
294	0.414087	-0.001800	-14.160	1	566.739
295	0.410690	-0.003398	-14.260	1	563.688
296	0.409106	-0.001583	-14.096	1	560.567
297	0.406625	-0.002482	-14.061	1	557.495
298	0.399566	-0.007059	-14.707	1	554.413
299	0.397212	-0.002354	-14.672	1	551.015
300	0.388868	-0.008344	-15.529	1	547.608
301	0.383522	-0.005346	-15.962	1	543.803
302	0.381896	-0.001626	-15.852	1	539.794
303	0.380112	-0.001783	-15.764	1	535.805
304	0.379904	-0.000209	-15.440	1	531.827
305	0.371662	-0.008242	-16.308	1	527.959
306	0.365911	-0.005751	-16.825	1	523.710
307	0.363799	-0.002112	-16.811	1	519.233
308	0.361920	-0.001879	-16.762	1	514.739
309	0.360427	-0.001492	-16.655	1	510.241
310	0.359703	-0.000725	-16.433	1	505.761
311	0.357197	-0.002505	-16.471	1	501.345
312	0.355628	-0.001569	-16.372	1	496.891
313	0.351825	-0.003803	-16.604	1	492.451
314	0.340108	-0.011717	-18.016	1	487.899
315	0.334241	-0.005867	-18.587	1	482.812
316	0.333443	-0.000798	-18.416	1	477.517
317	0.332753	-0.000690	-18.227	1	472.262
318	0.331650	-0.001103	-18.097	1	467.055
319	0.331135	-0.000515	-17.878	1	461.876
320	0.330386	-0.000749	-17.691	1	456.754
321	0.329733	-0.000654	-17.487	1	451.680
322	0.327620	-0.002112	-17.493	1	446.658
323	0.325560	-0.002060	-17.492	1	441.617
324	0.321926	-0.003635	-17.719	1	436.561
325	0.317667	-0.004258	-18.040	1	431.412
326	0.317025	-0.000642	-17.845	1	426.146
327	0.316333	-0.000692	-17.654	1	420.930
328	0.315859	-0.000473	-17.429	1	415.762
329	0.314940	-0.000920	-17.265	1	410.653
330	0.313078	-0.001861	-17.233	1	405.583
331	0.310794	-0.002284	-17.260	1	400.510
332	0.309992	-0.000802	-17.078	1	395.414
333	0.307968	-0.002023	-17.067	1	390.364
334	0.306882	-0.001086	-16.923	1	385.304
335	0.305421	-0.001461	-16.830	1	380.277
336	0.302500	-0.002921	-16.940	1	375.268
337	0.300823	-0.001677	-16.878	1	370.210
338	0.300624	-0.000199	-16.610	1	365.159
339	0.299445	-0.001180	-16.474	1	360.182
340	0.297332	-0.002113	-16.465	1	355.236
341	0.296696	-0.000636	-16.252	1	350.280
342	0.295469	-0.001227	-16.118	1	345.380
343	0.292882	-0.002587	-16.167	1	340.511
344	0.292665	-0.000217	-15.895	1	335.613
345	0.290287	-0.002378	-15.911	1	330.790
346	0.289646	-0.000641	-15.693	1	325.950
347	0.288896	-0.000750	-15.487	1	321.167
348	0.287158	-0.001738	-15.409	1	316.438
349	0.286058	-0.001101	-15.246	1	311.722
350	0.283245	-0.002813	-15.308	1	307.046
351	0.282317	-0.000928	-15.121	1	302.336
352	0.282317	-0.000000	-14.808	1	297.675
353	0.282317	-0.000000	-14.488	1	293.103
354	0.282317	-0.000000	-14.163	1	288.625
355	0.282317	-0.000000	-13.830	1	284.242
356	0.282317	-0.000000	-13.491	1	279.959
357	0.282317	-0.000000	-13.144	1	275.780
358	0.282317	-0.000000	-12.788	1	271.710
359	0.282317	-0.000000	-12.424	1	267.754
360	0.282317	0.000000	-12.049	1	263.917
361	0.282317	-0.000000	-11.663	1	260.208
362	0.282317	-0.000000	-11.266	1	256.632
363	0.282317	-0.000000	-10.855	1	253.200
364	0.282317	-0.000000	-10.429	1	249.922
365	0.282317	-0.000000	-9.988	1	246.808
366	0.282317	-0.000000	-9.528	1	243.874
367	0.282317	-0.000000	-9.048	1	241.134
368	0.282317	-0.000000	-8.545	1	238.609
369	0.282317	0.000000	-8.017	1	236.320
370	0.282317	-0.000000	-7.459	1	234.294
371	0.282317	-0.000000	-6.868	1	232.563
372	0.282317	-0.000000	-6.238	0.999999	231.168
373	0.282317	-0.000000	-5.563	0.999976	230.156
374	0.282317	-0.000000	-4.836	0.99948	229.587
375	0.282317	0.000000	-4.047	0.993349	229.538
376	0.282317	-0.000000	-3.184	0.950324	230.104
377	0.282317	-0.000000	-2.231	0.787199	231.412
378	0.263495	-0.018822	-4.043	0.993276	233.627
379	0.259959	-0.003536	-3.728	0.98473	234.249
380	0.250087	-0.009872	-4.396	0.997641	235.160
381	0.247380	-0.002707	-4.001	0.992457	235.493
382	0.242629	-0.004752	-3.912	0.99042	236.181
383	0.223548	-0.019081	-6.233	0.999999	236.963
384	0.216477	-0.007071	-6.763	1	235.733
385	0.214737	-0.001740	-6.432	1	234.053
386	0.205754	-0.008983	-7.335	1	232.593
387	0.200630	-0.005124	-7.643	1	230.395
388	0.198584	-0.002046	-7.439	1	227.923
389	0.193824	-0.004761	-7.706	1	225.553
390	0.192402	-0.001421	-7.403	1	222.936
391	0.188404	-0.003998	-7.546	1	220.495
392	0.186411	-0.001993	-7.343	1	217.896
393	0.186116	-0.000295	-6.821	1	215.399
394	0.184202	-0.001914	-6.560	1	213.262
395	0.181311	-0.002891	-6.465	1	211.289
396	0.180833	-0.000478	-5.917	0.999996	209.347
397	0.177968	-0.002865	-5.777	0.999991	207.836
398	0.173760	-0.004208	-5.891	0.999995	206.407
399	0.171955	-0.001805	-5.559	0.999975	204.827
400	0.169585	-0.002370	-5.314	0.999924	203.512
401	0.164043	-0.005542	-5.685	0.999986	202.395
402	0.158631	-0.005412	-6.081	0.999998	200.864
403	0.150187	-0.008445	-7.146	1	198.895
404	0.146879	-0.003308	-7.256	1	195.896
405	0.139433	-0.007446	-8.235	1	192.735
406	0.137237	-0.002196	-8.201	1	188.718
407	0.132191	-0.005046	-8.756	1	184.664
408	0.130328	-0.001863	-8.689	1	180.145
409	0.129930	-0.000398	-8.319	1	175.617
410	0.128199	-0.001731	-8.205	1	171.295
411	0.123936	-0.004263	-8.607	1	166.996
412	0.122311	-0.001624	-8.494	1	162.356
413	0.119336	-0.002976	-8.652	1	157.742
414	0.114997	-0.004339	-9.095	1	152.973
415	0.113847	-0.001150	-8.918	1	147.886
416	0.112197	-0.001650	-8.835	1	142.872
417	0.111475	-0.000722	-8.565	1	137.875
418	0.111308	-0.000167	-8.175	1	133.007
419	0.110815	-0.000493	-7.832	1	128.343
420	0.109185	-0.001630	-7.693	1	123.856
421	0.108553	-0.000632	-7.355	1	119.416
422	0.107199	-0.001354	-7.138	1	115.155
423	0.105733	-0.001466	-6.930	1	110.992
424	0.104754	-0.000979	-6.619	1	106.922
425	0.103711	-0.001043	-6.300	0.999999	103.019
426	0.100383	-0.003327	-6.393	1	99.296
427	0.099493	-0.000890	-6.037	0.999998	95.437
428	0.098128	-0.001365	-5.744	0.99999	91.787
429	0.097003	-0.001125	-5.382	0.999944	88.303
430	0.095681	-0.001322	-5.025	0.999748	85.048
431	0.095470	-0.000211	-4.418	0.997799	82.033
432	0.094936	-0.000534	-3.793	0.987009	79.524
433	0.092136	-0.002800	-3.521	0.975273	77.613
434	0.084522	-0.007614	-4.203	0.995748	75.942
435	0.081156	-0.003367	-4.160	0.995166	73.371
436	0.079899	-0.001256	-3.679	0.982848	70.744
437	0.070157	-0.009742	-4.960	0.999675	68.577
438	0.066710	-0.003447	-5.101	0.999814	64.923
439	0.065982	-0.000728	-4.681	0.999089	61.065
440	0.064116	-0.001866	-4.460	0.998081	57.501
441	0.062638	-0.001478	-4.135	0.994815	54.055
442	0.059905	-0.002733	-4.042	0.99325	50.832
443	0.058614	-0.001292	-3.633	0.98087	47.602
444	0.056095	-0.002519	-3.430	0.969864	44.697
445	0.053550	-0.002545	-3.210	0.952757	41.902
446	0.052174	-0.001377	-2.693	0.885168	39.243
447	0.049229	-0.002945	-2.418	0.831094	37.132
448	0.045442	-0.003787	-2.298	0.803647	35.290
449	0.042046	-0.003396	-2.090	0.750481	33.492
450	0.036812	-0.005235	-2.370	0.82031	31.904
451	0.034885	-0.001926	-1.893	0.695009	29.648
452	0.031858	-0.003027	-1.583	0.599941	28.089
453	0.026562	-0.005297	-1.964	0.715555	27.062
454	0.022731	-0.003830	-2.190	0.776835	24.945
455	0.019168	-0.003564	-2.520	0.852613	22.119
456	0.017786	-0.001382	-2.201	0.779509	18.542
457	0.016543	-0.001243	NA	NA	NA
458	0.015771	-0.000772	NA	NA	NA
459	0.011536	-0.004235	NA	NA	NA
460	0.008496	-0.003041	NA	NA	NA
461	0.004632	-0.003864	NA	NA	NA
462	0.003237	-0.001395	NA	NA	NA
463	0.001523	-0.001714	NA	NA	NA
464	0.001015	-0.000508	NA	NA	NA
465	0.000415	-0.000600	NA	NA	NA
