,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0005191098887530346,0.0005091618830876533,0.07509871790353138,342311.5,7846
1,I,left_arm,0.000699516217874626,0.0007055514050965536,-0.032935113068672146,2634575.0,51185
2,I,center,0.0006220526416731944,0.0008884334111647489,-1.154549203620709,6950143.0,48864
3,I,right_arm,0.0017949724587093124,0.0020214381588250932,-0.43140010491741804,10416045.0,52289
4,I,right_tip,0.0005842972500899851,0.000722139610178722,-0.7342465020354522,11908841.5,9410
5,I,full,0.0008480806293673768,0.0010011965975606546,-0.5889551871947196,6150676.0,169595
6,II,left_tip,0.0005093176462377988,0.0005499618251140812,-0.28428530047938116,523541.5,13941
7,II,left_arm,0.0015641858743056735,0.0013419822765426412,0.6374873923955868,1851548.5,33935
8,II,center,0.000641644790196181,0.000770224026394128,-0.6428441438299739,6276110.0,93719
9,II,right_arm,0.0019431400030153706,0.0015888329268603492,0.8586408774867755,10879442.0,46886
10,II,right_tip,0.0017728837747978093,0.0026719055042395516,-1.2954713050074844,12304434.5,27984
11,II,full,0.0010261421479728376,0.0010819579132728358,-0.19866905835681364,6373095.5,216465
12,III,left_tip,0.00029085069323537784,0.0003742020721291192,-0.8551848152449286,293658.5,7875
13,III,left_arm,0.0012450224682043274,0.0012950883080794864,-0.14884726012974533,1667978.5,65110
14,III,center,0.0003125354784813104,0.0003786540472226548,-0.6722754758367254,5579504.0,52211
15,III,right_arm,0.0011124863523767877,0.001223511634075405,-0.3493964256568269,9620239.5,45625
16,III,right_tip,0.00046615488174134886,0.0005132557906105864,-0.3529844481014207,11361683.5,13027
17,III,full,0.0006571483402851027,0.0007286397756255129,-0.37784360840854625,5946628.0,183848
18,IV,left_tip,0.003317716999240923,0.002098828613421246,2.2353981401319754,298744.5,10058
19,IV,left_arm,0.0006377447876618814,0.0005875804442536326,0.3286731738222414,2098158.0,39410
20,IV,center,0.0009550624957938891,0.0007405226369272681,1.115616797694219,6954489.0,117722
21,IV,right_arm,0.0011989394008950888,0.0013788779888302038,-0.5024937909462042,11789977.5,68725
22,IV,right_tip,0.0020444745431299435,0.00246438394970451,-0.6559629268570689,13618472.5,18335
23,IV,full,0.0010939993608153236,0.0009869892721275622,0.4175379959381482,6983570.5,254250
24,V,left_tip,0.003068332587275851,0.005620736581671278,-1.748249641973521,167883.0,10810
25,V,left_arm,0.0021760354713332877,0.0030609555551573226,-1.1133422603285499,2396143.5,160206
26,V,center,0.00149318366662469,0.001505416448443566,-0.03129299767064886,8157570.5,154181
27,V,right_arm,0.0040828220895506315,0.00358885866381418,0.5300490561323534,13361932.5,148273
28,V,right_tip,0.00028194007896125073,0.00031331570035242204,-0.3839088954594839,15103638.5,4536
29,V,full,0.00217969564210716,0.002383350480595922,-0.3290818958421316,7671016.0,478006
30,X,left_tip,0.0005501196958296248,0.0004306889058751791,1.0669117466922686,805194.0,17260
31,X,left_arm,0.0018139037115400684,0.003068888600214827,-1.5748198099444957,3135610.5,78115
32,X,center,0.0006498020150931273,0.0009432165731686589,-1.1978862607301146,7293197.0,78482
33,X,right_arm,0.001112861531783546,0.0017154980036682243,-1.3527870430348774,12039194.5,83395
34,X,right_tip,0.0012056509216527781,0.0013302662738988696,-0.36067410919342097,15062417.5,31302
35,X,full,0.0010478881293052422,0.001546023289984595,-1.240864679438137,7986003.5,288554
