,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0017763802315319678,0.0013167129655694723,1.9211231695846696,342311.5,2464
1,I,left_arm,0.0011416499747185346,0.0009501851560738242,1.1093827751661864,2634575.0,10161
2,I,center,0.0011638060976795531,0.0010036156153393136,0.8788011523015289,6950143.0,11931
3,I,right_arm,0.0032620528470299814,0.0027743977903481676,0.9677650460733498,10416045.0,14864
4,I,right_tip,0.0009451606301563204,0.0008327800431788565,0.7424577323202591,11908841.5,1864
5,I,full,0.0015275934200397138,0.0012900717417129628,1.0137739082957136,6150676.0,41285
6,II,left_tip,0.0008777514572496007,0.0007526643238384877,0.9144873660743559,523541.5,2188
7,II,left_arm,0.0016554804350452108,0.001396336638709859,1.0216537080239132,1851548.5,5823
8,II,center,0.001615243281527978,0.0013193610108705644,1.234807078775814,6276110.0,24264
9,II,right_arm,0.003361174779396184,0.0027547848666557044,1.2119523341752436,10879442.0,13472
10,II,right_tip,0.005993429117972966,0.004722804841762207,1.4812604473020556,12304434.5,10366
11,II,full,0.0021252142292228376,0.0017325343780348142,1.2479948818227342,6373095.5,56113
12,III,left_tip,0.001389797780953772,0.001209102891777274,0.8223208729076542,293658.5,2047
13,III,left_arm,0.0029037883246835865,0.002290456667263431,1.4743036581457019,1667978.5,12508
14,III,center,0.0005454314268264833,0.00046408449699955314,0.9650033189378614,5579504.0,6851
15,III,right_arm,0.002169085656607845,0.0016893149113335736,1.563602666369369,9620239.5,9729
16,III,right_tip,0.0006807012010828142,0.0005569156257622566,1.2227717525444344,11361683.5,1613
17,III,full,0.0012808314274977551,0.0010314371228615218,1.3313464732982772,5946628.0,32748
18,IV,left_tip,0.0018774049373711898,0.0016735162737215893,0.6705257277820557,298744.5,2494
19,IV,left_arm,0.0009717512889237268,0.000818714881879946,1.029043155026783,2098158.0,6297
20,IV,center,0.0021731967830218354,0.0017643175239078492,1.2760469618714332,6954489.0,29558
21,IV,right_arm,0.0029367357317089692,0.0024039237232374093,1.2203486590803043,11789977.5,17560
22,IV,right_tip,0.006143614631907088,0.0049856506245141265,1.278718892717744,13618472.5,8412
23,IV,full,0.0022532068040209924,0.0018457678604257676,1.2154664139160865,6983570.5,64321
24,V,left_tip,0.009448412499412948,0.00846998185510433,0.6359681730043464,167883.0,7065
25,V,left_arm,0.006542487933803884,0.005243739903105221,1.3637655284780685,2396143.5,52613
26,V,center,0.0023337980272115037,0.001986302729282289,0.9632865556608919,8157570.5,36938
27,V,right_arm,0.008940952333037206,0.006893621756710916,1.635291018405417,13361932.5,48957
28,V,right_tip,0.0005819182544617287,0.0004882037312971604,1.0547923305580789,15103638.5,591
29,V,full,0.004712361442862409,0.0038071373008057114,1.3092424147417527,7671016.0,146164
30,X,left_tip,0.0005858864053533469,0.00046627743713458766,1.4114452510706548,805194.0,1966
31,X,left_arm,0.00541642414910285,0.004656728330386803,0.8982769858537423,3135610.5,35567
32,X,center,0.0013679746966186505,0.0012071036014674494,0.7337826358062007,7293197.0,16269
33,X,right_arm,0.0028690085533450635,0.002530915473228251,0.7355388421235775,12039194.5,27195
34,X,right_tip,0.0020832114929436544,0.001697857890102403,1.2495396747685514,15062417.5,7976
35,X,full,0.0025638417174905456,0.00221920986057378,0.8551007486031508,7986003.5,88973
