,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0011494657215235537,0.0007307576606975176,1.9249924351649492,342311.5,2846
1,I,left_arm,0.0013423081853583183,0.000811590248846722,2.200325202198002,2634575.0,17567
2,I,center,0.0014970412479536975,0.0008981894759903685,2.243654613283752,6950143.0,22501
3,I,right_arm,0.003022687514267468,0.0018080545563885879,2.260573054979762,10416045.0,20753
4,I,right_tip,0.0013499183224514647,0.0008818473405694346,1.7841965298112543,11908841.5,4116
5,I,full,0.001677906082068048,0.001014415033667381,2.2012907480352912,6150676.0,67784
6,II,left_tip,0.0013665322104764502,0.0009011443664752213,1.736554431175582,523541.5,5092
7,II,left_arm,0.0029462285932184053,0.0016355821099348728,2.696122741564531,1851548.5,14315
8,II,center,0.0015778975573601962,0.0010332126351120388,1.7741753804629088,6276110.0,39635
9,II,right_arm,0.002799388133887044,0.0018472940139988966,1.7342834780013492,10879442.0,19240
10,II,right_tip,0.005847389645770681,0.0031130593860724436,2.9554254145007843,12304434.5,14318
11,II,full,0.002194554565090504,0.0013553524288484715,2.0839222484668034,6373095.5,92600
12,III,left_tip,0.002009315632944645,0.00121621611721628,2.192258194655421,293658.5,4111
13,III,left_arm,0.00418553351951714,0.0031710880820344034,1.0765780563207263,1667978.5,35130
14,III,center,0.0010196259116410783,0.0006162965262820257,2.2021956408676187,5579504.0,18375
15,III,right_arm,0.0023406442679996114,0.001545121920364591,1.7324584606963291,9620239.5,19256
16,III,right_tip,0.0009920263117369247,0.0007200918513865179,1.2695301738979075,11361683.5,4117
17,III,full,0.0018236452251835778,0.0012405429350341283,1.581960205362228,5946628.0,80989
18,IV,left_tip,0.001560614986745197,0.0008878283659844804,2.546592909061098,298744.5,2760
19,IV,left_arm,0.0009237901278015553,0.0006364717043327642,1.5186876266645963,2098158.0,10069
20,IV,center,0.0037075153003717056,0.0020765576771292166,2.6433954969960167,6954489.0,72024
21,IV,right_arm,0.0035298534841317598,0.0021580545215677755,2.139194889780271,11789977.5,33589
22,IV,right_tip,0.005678074203116692,0.003057733215587182,2.8831730583595423,13618472.5,10724
23,IV,full,0.003098929888301237,0.0017888835134983888,2.46478209007286,6983570.5,129166
24,V,left_tip,0.011132746844442225,0.004725005875584479,4.561999136572004,167883.0,8388
25,V,left_arm,0.0074635268038944266,0.004347540815620414,2.4122373028160244,2396143.5,90147
26,V,center,0.004230520227874162,0.002315996722578323,2.7822189322208106,8157570.5,89381
27,V,right_arm,0.009413377658347058,0.005165760075064741,2.7674129484740204,13361932.5,78446
28,V,right_tip,0.0006725067087228523,0.0003829020445725952,2.534366955982984,15103638.5,980
29,V,full,0.006036020808409679,0.0033469166022752892,2.7042362533499795,7671016.0,267342
30,X,left_tip,0.0009283537218747443,0.000571148776417732,2.1028853745778138,805194.0,5161
31,X,left_arm,0.004472322362263845,0.002971433947958452,1.6999353093062155,3135610.5,46986
32,X,center,0.002234152838989576,0.0013255472275614344,2.306852477645623,7293197.0,37021
33,X,right_arm,0.0036413260866943785,0.00211865999673225,2.4187655029681823,12039194.5,47194
34,X,right_tip,0.0025509921491493085,0.0015593767963263513,2.1396619917068054,15062417.5,15365
35,X,full,0.002967040881848939,0.0018169411074124642,2.1304504053742934,7986003.5,151727
