N	eigenvalue	difference	twstat	p-value	effect.n
115	1.173209	-0.006806	-7.679	1	767.394
116	1.163496	-0.009713	-7.882	1	768.283
117	1.157230	-0.006266	-7.809	1	769.117
118	1.150154	-0.007075	-7.804	1	769.978
119	1.138477	-0.011677	-8.189	1	770.846
120	1.131588	-0.006890	-8.185	1	771.605
121	1.130579	-0.001009	-7.684	1	772.370
122	1.122774	-0.007805	-7.751	1	773.290
123	1.116468	-0.006306	-7.694	1	774.196
124	1.112531	-0.003937	-7.434	1	775.125
125	1.089146	-0.023384	-8.862	1	776.140
126	1.083576	-0.005571	-8.780	1	776.726
127	1.080843	-0.002733	-8.449	1	777.339
128	1.071640	-0.009203	-8.682	1	778.058
129	1.063397	-0.008243	-8.841	1	778.709
130	1.050092	-0.013305	-9.461	1	779.315
131	1.046595	-0.003497	-9.220	1	779.735
132	1.029111	-0.017484	-10.240	1	780.231
133	1.017390	-0.011721	-10.770	1	780.421
134	1.009505	-0.007886	-10.968	1	780.453
135	1.003574	-0.005931	-10.995	1	780.426
136	0.993236	-0.010337	-11.431	1	780.390
137	0.991198	-0.002038	-11.113	1	780.225
138	0.977662	-0.013537	-11.858	1	780.152
139	0.969916	-0.007745	-12.085	1	779.857
140	0.959622	-0.010294	-12.559	1	779.493
141	0.933273	-0.026349	-14.560	1	778.988
142	0.921483	-0.011790	-15.238	1	777.917
143	0.920150	-0.001332	-14.942	1	776.655
144	0.917006	-0.003144	-14.813	1	775.466
145	0.908630	-0.008377	-15.182	1	774.306
146	0.903683	-0.004947	-15.232	1	773.038
147	0.902729	-0.000954	-14.902	1	771.749
148	0.900372	-0.002357	-14.701	1	770.543
149	0.896976	-0.003396	-14.596	1	769.386
150	0.895828	-0.001148	-14.273	1	768.250
151	0.895099	-0.000730	-13.903	1	767.198
152	0.894441	-0.000657	-13.518	1	766.245
153	0.894286	-0.000156	-13.076	1	765.396
154	0.892636	-0.001650	-12.771	1	764.670
155	0.892087	-0.000549	-12.351	1	764.030
156	0.889348	-0.002739	-12.139	1	763.511
157	0.883482	-0.005866	-12.234	1	763.052
158	0.880760	-0.002723	-12.019	1	762.561
159	0.875749	-0.005010	-12.030	1	762.131
160	0.872089	-0.003660	-11.908	1	761.695
161	0.866094	-0.005995	-12.020	1	761.292
162	0.860829	-0.005264	-12.064	1	760.850
163	0.854796	-0.006033	-12.189	1	760.391
164	0.849350	-0.005446	-12.260	1	759.888
165	0.842410	-0.006941	-12.489	1	759.358
166	0.840444	-0.001966	-12.212	1	758.752
167	0.835905	-0.004539	-12.197	1	758.229
168	0.832968	-0.002937	-12.016	1	757.705
169	0.829066	-0.003902	-11.933	1	757.235
170	0.823172	-0.005894	-12.059	1	756.786
171	0.821218	-0.001954	-11.776	1	756.293
172	0.818735	-0.002483	-11.542	1	755.888
173	0.813466	-0.005269	-11.600	1	755.555
174	0.809743	-0.003722	-11.497	1	755.199
175	0.804076	-0.005667	-11.602	1	754.873
176	0.796996	-0.007080	-11.865	1	754.509
177	0.789602	-0.007394	-12.171	1	754.054
178	0.788172	-0.001430	-11.840	1	753.492
179	0.780238	-0.007934	-12.212	1	753.035
180	0.775876	-0.004362	-12.206	1	752.449
181	0.771072	-0.004804	-12.249	1	751.860
182	0.766894	-0.004178	-12.227	1	751.250
183	0.761807	-0.005087	-12.307	1	750.643
184	0.748669	-0.013138	-13.291	1	750.003
185	0.739495	-0.009173	-13.860	1	749.030
186	0.732650	-0.006846	-14.184	1	747.865
187	0.724880	-0.007770	-14.623	1	746.588
188	0.722061	-0.002819	-14.513	1	745.162
189	0.719239	-0.002822	-14.403	1	743.760
190	0.712107	-0.007132	-14.782	1	742.385
191	0.708153	-0.003954	-14.810	1	740.879
192	0.701045	-0.007108	-15.201	1	739.354
193	0.699502	-0.001543	-14.964	1	737.695
194	0.697069	-0.002432	-14.824	1	736.101
195	0.694781	-0.002288	-14.666	1	734.540
196	0.689408	-0.005373	-14.864	1	733.020
197	0.684449	-0.004960	-15.020	1	731.425
198	0.682848	-0.001600	-14.789	1	729.770
199	0.680360	-0.002488	-14.658	1	728.179
200	0.678394	-0.001966	-14.463	1	726.619
201	0.675728	-0.002666	-14.348	1	725.111
202	0.674829	-0.000900	-14.022	1	723.632
203	0.674176	-0.000653	-13.661	1	722.250
204	0.673704	-0.000472	-13.269	1	720.980
205	0.672259	-0.001445	-12.985	1	719.834
206	0.672162	-0.000097	-12.533	1	718.779
207	0.670794	-0.001367	-12.222	1	717.874
208	0.669936	-0.000858	-11.843	1	717.073
209	0.669591	-0.000345	-11.393	1	716.403
210	0.667157	-0.002434	-11.185	1	715.894
211	0.665327	-0.001830	-10.899	1	715.457
212	0.661805	-0.003522	-10.815	1	715.123
213	0.650611	-0.011194	-11.680	1	714.818
214	0.634405	-0.016206	-13.200	1	714.176
215	0.628398	-0.006007	-13.493	1	712.964
216	0.625867	-0.002531	-13.360	1	711.637
217	0.617429	-0.008438	-13.969	1	710.347
218	0.611334	-0.006094	-14.300	1	708.828
219	0.606867	-0.004468	-14.436	1	707.181
220	0.602727	-0.004140	-14.536	1	705.474
221	0.595267	-0.007460	-15.062	1	703.719
222	0.592275	-0.002992	-15.033	1	701.768
223	0.591815	-0.000460	-14.680	1	699.814
224	0.590897	-0.000918	-14.379	1	697.969
225	0.589002	-0.001895	-14.197	1	696.217
226	0.588454	-0.000548	-13.838	1	694.518
227	0.586337	-0.002117	-13.674	1	692.935
228	0.577561	-0.008776	-14.373	1	691.400
229	0.575334	-0.002227	-14.239	1	689.598
230	0.574911	-0.000423	-13.866	1	687.830
231	0.565841	-0.009070	-14.621	1	686.186
232	0.562895	-0.002946	-14.591	1	684.253
233	0.558670	-0.004225	-14.730	1	682.317
234	0.545922	-0.012747	-16.004	1	680.317
235	0.545889	-0.000033	-15.622	1	677.856
236	0.544085	-0.001804	-15.468	1	675.510
237	0.539267	-0.004818	-15.714	1	673.203
238	0.534091	-0.005176	-16.015	1	670.795
239	0.533168	-0.000923	-15.754	1	668.266
240	0.525896	-0.007272	-16.341	1	665.812
241	0.524692	-0.001205	-16.127	1	663.140
242	0.523915	-0.000776	-15.851	1	660.525
243	0.522493	-0.001423	-15.657	1	657.989
244	0.519061	-0.003432	-15.732	1	655.505
245	0.514801	-0.004259	-15.922	1	652.978
246	0.513395	-0.001406	-15.730	1	650.368
247	0.512640	-0.000755	-15.445	1	647.809
248	0.505048	-0.007592	-16.089	1	645.334
249	0.502188	-0.002860	-16.102	1	642.615
250	0.499615	-0.002573	-16.078	1	639.875
251	0.493905	-0.005709	-16.484	1	637.127
252	0.491771	-0.002134	-16.410	1	634.221
253	0.490253	-0.001518	-16.249	1	631.323
254	0.488521	-0.001732	-16.116	1	628.463
255	0.487212	-0.001310	-15.922	1	625.632
256	0.484587	-0.002625	-15.907	1	622.852
257	0.481422	-0.003165	-15.968	1	620.059
258	0.475500	-0.005923	-16.416	1	617.227
259	0.474545	-0.000955	-16.182	1	614.221
260	0.470612	-0.003933	-16.360	1	611.279
261	0.467249	-0.003363	-16.464	1	608.256
262	0.465256	-0.001993	-16.379	1	605.180
263	0.462783	-0.002473	-16.361	1	602.115
264	0.459586	-0.003197	-16.445	1	599.038
265	0.458077	-0.001509	-16.294	1	595.914
266	0.456199	-0.001878	-16.194	1	592.824
267	0.455981	-0.000217	-15.857	1	589.751
268	0.454812	-0.001169	-15.649	1	586.778
269	0.453751	-0.001061	-15.421	1	583.862
270	0.452558	-0.001193	-15.208	1	581.009
271	0.449785	-0.002773	-15.214	1	578.216
272	0.448959	-0.000825	-14.946	1	575.401
273	0.447551	-0.001408	-14.754	1	572.668
274	0.446775	-0.000777	-14.469	1	569.987
275	0.446043	-0.000731	-14.170	1	567.397
276	0.446043	-0.000000	-13.760	1	564.902
277	0.446043	-0.000000	-13.339	1	562.551
278	0.446043	-0.000000	-12.908	1	560.350
279	0.446043	-0.000000	-12.465	1	558.308
280	0.445107	-0.000936	-12.145	1	556.434
281	0.444409	-0.000699	-11.782	1	554.680
282	0.441648	-0.002761	-11.711	1	553.068
283	0.440652	-0.000996	-11.380	1	551.471
284	0.437733	-0.002919	-11.325	1	550.005
285	0.435356	-0.002377	-11.189	1	548.549
286	0.434163	-0.001193	-10.873	1	547.138
287	0.433296	-0.000867	-10.500	1	545.859
288	0.430758	-0.002537	-10.366	1	544.741
289	0.427197	-0.003561	-10.386	1	543.673
290	0.425054	-0.002144	-10.193	1	542.582
291	0.424810	-0.000244	-9.704	1	541.571
292	0.416250	-0.008560	-10.480	1	540.790
293	0.407478	-0.008773	-11.325	1	539.608
294	0.402090	-0.005388	-11.677	1	538.001
295	0.396888	-0.005202	-12.016	1	536.207
296	0.395648	-0.001240	-11.748	1	534.235
297	0.394315	-0.001333	-11.486	1	532.369
298	0.392473	-0.001842	-11.298	1	530.607
299	0.388715	-0.003758	-11.411	1	528.916
300	0.382473	-0.006242	-11.926	1	527.151
301	0.382215	-0.000258	-11.504	1	525.117
302	0.379885	-0.002329	-11.402	1	523.265
303	0.379044	-0.000842	-11.057	1	521.442
304	0.376121	-0.002923	-11.041	1	519.769
305	0.372946	-0.003175	-11.067	1	518.085
306	0.370273	-0.002673	-11.015	1	516.366
307	0.368209	-0.002064	-10.863	1	514.653
308	0.365665	-0.002544	-10.787	1	512.997
309	0.363377	-0.002288	-10.668	1	511.360
310	0.362255	-0.001122	-10.353	1	509.763
311	0.358466	-0.003788	-10.475	1	508.314
312	0.350892	-0.007575	-11.243	1	506.778
313	0.344561	-0.006330	-11.834	1	504.816
314	0.338285	-0.006276	-12.441	1	502.527
315	0.334539	-0.003747	-12.640	1	499.911
316	0.333016	-0.001523	-12.467	1	497.171
317	0.330479	-0.002537	-12.465	1	494.488
318	0.328389	-0.002089	-12.387	1	491.780
319	0.321898	-0.006492	-13.068	1	489.084
320	0.321156	-0.000741	-12.779	1	486.027
321	0.320493	-0.000663	-12.469	1	483.083
322	0.314820	-0.005673	-13.021	1	480.262
323	0.311683	-0.003137	-13.151	1	477.144
324	0.310651	-0.001032	-12.920	1	473.933
325	0.306867	-0.003784	-13.164	1	470.806
326	0.302676	-0.004191	-13.489	1	467.532
327	0.296154	-0.006522	-14.235	1	464.073
328	0.292574	-0.003580	-14.487	1	460.243
329	0.292459	-0.000115	-14.138	1	456.272
330	0.291656	-0.000804	-13.902	1	452.429
331	0.290089	-0.001566	-13.794	1	448.665
332	0.285127	-0.004963	-14.283	1	444.921
333	0.282221	-0.002906	-14.424	1	440.926
334	0.277463	-0.004758	-14.897	1	436.841
335	0.272398	-0.005065	-15.436	1	432.524
336	0.266692	-0.005706	-16.102	1	427.956
337	0.265178	-0.001514	-16.045	1	423.102
338	0.263637	-0.001541	-15.993	1	418.248
339	0.262446	-0.001191	-15.879	1	413.393
340	0.260696	-0.001751	-15.861	1	408.560
341	0.258589	-0.002107	-15.906	1	403.712
342	0.255432	-0.003156	-16.134	1	398.827
343	0.255039	-0.000393	-15.888	1	393.836
344	0.251013	-0.004027	-16.266	1	388.918
345	0.248486	-0.002527	-16.392	1	383.842
346	0.248190	-0.000296	-16.138	1	378.704
347	0.246044	-0.002146	-16.196	1	373.641
348	0.245831	-0.000213	-15.926	1	368.540
349	0.243627	-0.002203	-15.990	1	363.519
350	0.239182	-0.004445	-16.436	1	358.459
351	0.237599	-0.001583	-16.406	1	353.232
352	0.237244	-0.000354	-16.167	1	348.003
353	0.237116	-0.000128	-15.888	1	342.841
354	0.233779	-0.003337	-16.140	1	337.761
355	0.233008	-0.000771	-15.970	1	332.583
356	0.231917	-0.001091	-15.849	1	327.451
357	0.230920	-0.000997	-15.712	1	322.347
358	0.230522	-0.000398	-15.474	1	317.277
359	0.230022	-0.000500	-15.248	1	312.274
360	0.226404	-0.003618	-15.528	1	307.335
361	0.224267	-0.002137	-15.573	1	302.291
362	0.223855	-0.000412	-15.338	1	297.224
363	0.223688	-0.000167	-15.061	1	292.222
364	0.223022	-0.000666	-14.859	1	287.301
365	0.223022	-0.000000	-14.547	1	282.435
366	0.223022	-0.000000	-14.229	1	277.663
367	0.223022	-0.000000	-13.905	1	272.985
368	0.223022	-0.000000	-13.575	1	268.407
369	0.223022	-0.000000	-13.238	1	263.931
370	0.223022	-0.000000	-12.893	1	259.562
371	0.223022	-0.000000	-12.540	1	255.304
372	0.223022	-0.000000	-12.177	1	251.163
373	0.223022	-0.000000	-11.805	1	247.144
374	0.223022	-0.000000	-11.422	1	243.254
375	0.223022	-0.000000	-11.027	1	239.502
376	0.223022	-0.000000	-10.618	1	235.896
377	0.223022	-0.000000	-10.195	1	232.446
378	0.223022	-0.000000	-9.755	1	229.165
379	0.223022	-0.000000	-9.296	1	226.068
380	0.223022	-0.000000	-8.817	1	223.171
381	0.223022	-0.000000	-8.314	1	220.494
382	0.223022	-0.000000	-7.784	1	218.061
383	0.223022	-0.000000	-7.223	1	215.902
384	0.223022	-0.000000	-6.627	1	214.052
385	0.223022	-0.000000	-5.989	0.999997	212.556
386	0.223022	-0.000000	-5.302	0.99992	211.468
387	0.223022	-0.000000	-4.557	0.998606	210.858
388	0.223022	-0.000000	-3.743	0.985289	210.815
389	0.219014	-0.004008	-3.544	0.97652	211.456
390	0.216919	-0.002095	-2.996	0.929931	212.287
391	0.212133	-0.004785	-2.885	0.915249	213.652
392	0.197334	-0.014799	-4.655	0.999001	215.162
393	0.192121	-0.005213	-4.841	0.99949	215.035
394	0.187960	-0.004161	-4.860	0.999524	214.731
395	0.179667	-0.008293	-5.706	0.999988	214.393
396	0.170341	-0.009326	-6.860	1	213.292
397	0.169538	-0.000802	-6.411	1	211.212
398	0.165319	-0.004220	-6.625	1	209.443
399	0.164505	-0.000814	-6.167	0.999999	207.455
400	0.162815	-0.001690	-5.856	0.999994	205.798
401	0.160613	-0.002202	-5.631	0.999982	204.364
402	0.156104	-0.004509	-5.884	0.999995	203.090
403	0.154973	-0.001132	-5.446	0.999958	201.543
404	0.153683	-0.001290	-5.006	0.999728	200.356
405	0.151433	-0.002250	-4.740	0.999261	199.557
406	0.147211	-0.004222	-4.901	0.999592	198.996
407	0.137552	-0.009659	-6.344	1	198.237
408	0.133182	-0.004371	-6.722	1	196.017
409	0.132515	-0.000667	-6.277	0.999999	193.393
410	0.130796	-0.001718	-6.045	0.999998	191.110
411	0.129769	-0.001028	-5.635	0.999983	188.984
412	0.119789	-0.009979	-7.350	1	187.204
413	0.118984	-0.000806	-7.003	1	183.750
414	0.115498	-0.003486	-7.285	1	180.526
415	0.113329	-0.002169	-7.274	1	176.982
416	0.106127	-0.007202	-8.500	1	173.375
417	0.104893	-0.001234	-8.348	1	168.730
418	0.104040	-0.000853	-8.097	1	164.138
419	0.103193	-0.000847	-7.832	1	159.671
420	0.102808	-0.000385	-7.442	1	155.342
421	0.102425	-0.000382	-7.029	1	151.251
422	0.100206	-0.002220	-7.035	1	147.431
423	0.098957	-0.001249	-6.811	1	143.530
424	0.097570	-0.001387	-6.607	1	139.745
425	0.095130	-0.002439	-6.648	1	136.060
426	0.094233	-0.000897	-6.321	1	132.259
427	0.089595	-0.004638	-6.889	1	128.671
428	0.087678	-0.001917	-6.842	1	124.506
429	0.086324	-0.001354	-6.659	1	120.308
430	0.084071	-0.002253	-6.684	1	116.188
431	0.083604	-0.000467	-6.282	0.999999	111.974
432	0.082814	-0.000790	-5.928	0.999996	108.026
433	0.081824	-0.000990	-5.595	0.999979	104.311
434	0.078439	-0.003385	-5.820	0.999993	100.822
435	0.077622	-0.000817	-5.447	0.999958	97.032
436	0.074943	-0.002680	-5.499	0.999967	93.504
437	0.074143	-0.000799	-5.102	0.999815	89.834
438	0.072068	-0.002075	-4.981	0.9997	86.460
439	0.070487	-0.001581	-4.731	0.999237	83.110
440	0.070401	-0.000086	-4.081	0.993956	79.920
441	0.069101	-0.001300	-3.644	0.98137	77.370
442	0.066919	-0.002183	-3.369	0.965698	75.270
443	0.065229	-0.001689	-2.923	0.920548	73.444
444	0.063065	-0.002165	-2.523	0.853218	72.198
445	0.061166	-0.001899	-1.962	0.714809	71.557
446	0.053394	-0.007772	-3.072	0.938772	71.988
447	0.051242	-0.002152	-2.807	0.903777	70.171
448	0.048297	-0.002944	-2.764	0.897055	68.704
449	0.047210	-0.001087	-2.110	0.755758	67.181
450	0.044876	-0.002334	-1.713	0.640652	67.001
451	0.043574	-0.001302	-0.803	0.357961	67.858
452	0.036668	-0.006906	-1.925	0.704335	72.039
453	0.032511	-0.004157	-2.553	0.859281	72.398
454	0.031295	-0.001216	-2.066	0.744115	70.610
455	0.027882	-0.003413	-2.574	0.86348	70.207
456	0.026920	-0.000962	-2.033	0.734908	67.770
457	0.024928	-0.001993	-1.893	0.69502	67.030
458	0.021396	-0.003531	-2.711	0.888254	66.666
459	0.020640	-0.000756	-2.207	0.781126	62.381
460	0.017315	-0.003325	-3.206	0.952383	59.638
461	0.015799	-0.001516	-3.389	0.96713	52.371
462	0.014892	-0.000907	NA	NA	NA
463	0.014822	-0.000071	NA	NA	NA
464	0.014612	-0.000209	NA	NA	NA
465	0.013613	-0.000999	NA	NA	NA
466	0.010629	-0.002984	NA	NA	NA
467	0.008656	-0.001973	NA	NA	NA
468	0.004972	-0.003684	NA	NA	NA
469	0.004234	-0.000739	NA	NA	NA
470	0.001508	-0.002726	NA	NA	NA
