,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.000360890630936246,0.00023980969330299374,1.6707156857151364,342311.5,954
1,I,left_arm,0.000737925394628479,0.00043517597008459137,2.31370651175901,2634575.0,10271
2,I,center,0.0005333658498007276,0.0003268453604877741,2.101452288021664,6950143.0,8916
3,I,right_arm,0.0014177141637293775,0.0007169796677238901,3.2502355323663616,10416045.0,8772
4,I,right_tip,0.0003017850452741873,0.00017810597741188734,2.295883178173019,11908841.5,824
5,I,full,0.0007188964888991516,0.00041059485514852406,2.4981433256613776,6150676.0,29737
6,II,left_tip,0.0011570814118548444,0.0006083061760994766,2.997619280373321,523541.5,3662
7,II,left_arm,0.001741228234837716,0.0011076811652311822,1.9021932160759751,1851548.5,10128
8,II,center,0.000879157803885036,0.00042093401066082566,3.621403151941548,6276110.0,16449
9,II,right_arm,0.002202346856310689,0.0013536068973835158,2.085735942966543,10879442.0,14169
10,II,right_tip,0.004039202452267217,0.0020048384297267586,3.3750032851711493,12304434.5,9649
11,II,full,0.0014122783947662565,0.0007586440318819858,2.8667491404167125,6373095.5,54057
12,III,left_tip,0.0007809098063856344,0.00042727419118125627,2.7448029197972486,293658.5,1583
13,III,left_arm,0.0028657681827418684,0.0021908853998544656,1.0248204408398944,1667978.5,25410
14,III,center,0.00032649051839331224,0.0001838494375223849,2.5796816951663866,5579504.0,5902
15,III,right_arm,0.001515589948135547,0.0007559018642775751,3.3424414021494506,9620239.5,9602
16,III,right_tip,0.0008213337846237477,0.0005018772954694087,2.1144248502680907,11361683.5,2978
17,III,full,0.0010223787818262682,0.0006540302309040225,1.8738847053023622,5946628.0,45475
18,IV,left_tip,0.001035546129383936,0.0008032452426486405,0.9606845236393486,298744.5,2577
19,IV,left_arm,0.000641316043331824,0.0003862654185561712,2.195497145322017,2098158.0,6403
20,IV,center,0.001512980550814454,0.0008392274051147707,2.6710968391811645,6954489.0,30114
21,IV,right_arm,0.002221416230701479,0.0013583979414349852,2.113578807286767,11789977.5,21844
22,IV,right_tip,0.004683722322053003,0.00200770951095697,4.432501466661057,13618472.5,7222
23,IV,full,0.001602793082551547,0.0008997841880786631,2.5997069540654336,6983570.5,68160
24,V,left_tip,0.00011477627283477822,6.80703425023657e-05,2.2009651912887898,167883.0,137
25,V,left_arm,0.005732973313328541,0.003159327527829248,2.7105502245312523,2396143.5,66979
26,V,center,0.001811065017247182,0.0008318545379463886,3.916547371316801,8157570.5,32943
27,V,right_arm,0.005253786452344847,0.003272104817371346,2.0151025152754682,13361932.5,52985
28,V,right_tip,0.00047343262338458845,0.00029333964704279515,2.031027049284611,15103638.5,784
29,V,full,0.0033780149335148517,0.00184540870964398,2.763485295579429,7671016.0,153828
30,X,left_tip,0.0005469937842264386,0.0003957993017445262,1.2692636560681247,805194.0,3615
31,X,left_arm,0.0010063338828717545,0.0005038825607379806,3.316389550529516,3135610.5,8339
32,X,center,0.0002536838705553751,0.00015474461982439142,2.1254909704210676,7293197.0,4463
33,X,right_arm,0.0008441763053907073,0.00044219514969210186,3.0236905153332465,12039194.5,10109
34,X,right_tip,0.0012940338107981664,0.0007034388360271799,2.791850158515956,15062417.5,7160
35,X,full,0.0006952235941541338,0.00037950313172197453,2.767963312763858,7986003.5,33686
