N	eigenvalue	difference	twstat	p-value	effect.n
145	1.071210	-0.013185	-18.053	1	805.682
146	1.062924	-0.008286	-18.358	1	803.871
147	1.054731	-0.008194	-18.663	1	801.980
148	1.048795	-0.005936	-18.788	1	800.011
149	1.042572	-0.006223	-18.940	1	798.005
150	1.040352	-0.002220	-18.766	1	795.955
151	1.038255	-0.002097	-18.579	1	793.938
152	1.031017	-0.007238	-18.815	1	791.955
153	1.030515	-0.000501	-18.498	1	789.909
154	1.025288	-0.005228	-18.569	1	787.928
155	1.020418	-0.004870	-18.612	1	785.922
156	1.016096	-0.004322	-18.612	1	783.898
157	1.013550	-0.002546	-18.463	1	781.865
158	1.010241	-0.003309	-18.377	1	779.859
159	1.008104	-0.002137	-18.192	1	777.864
160	1.006463	-0.001641	-17.962	1	775.904
161	1.002263	-0.004200	-17.945	1	773.991
162	1.001388	-0.000876	-17.648	1	772.074
163	1.001335	-0.000053	-17.276	1	770.220
164	1.000138	-0.001197	-16.994	1	768.448
165	1.000138	-0.000000	-16.606	1	766.738
166	1.000138	-0.000000	-16.211	1	765.117
167	1.000138	-0.000000	-15.809	1	763.589
168	1.000138	-0.000000	-15.399	1	762.157
169	1.000138	-0.000000	-14.981	1	760.825
170	1.000138	0.000000	-14.554	1	759.597
171	1.000138	-0.000000	-14.119	1	758.477
172	1.000138	-0.000000	-13.675	1	757.470
173	0.997536	-0.002602	-13.448	1	756.580
174	0.995444	-0.002092	-13.173	1	755.749
175	0.982697	-0.012747	-13.831	1	754.992
176	0.974862	-0.007835	-14.073	1	754.041
177	0.968672	-0.006190	-14.177	1	753.016
178	0.955946	-0.012726	-14.866	1	751.955
179	0.955244	-0.000702	-14.502	1	750.696
180	0.954744	-0.000501	-14.111	1	749.530
181	0.950939	-0.003804	-14.010	1	748.467
182	0.946286	-0.004654	-13.984	1	747.426
183	0.942639	-0.003646	-13.868	1	746.386
184	0.920281	-0.022358	-15.450	1	745.373
185	0.917463	-0.002818	-15.292	1	743.907
186	0.913789	-0.003674	-15.210	1	742.476
187	0.910417	-0.003372	-15.100	1	741.060
188	0.906360	-0.004057	-15.052	1	739.666
189	0.899340	-0.007021	-15.277	1	738.278
190	0.891278	-0.008062	-15.606	1	736.818
191	0.889980	-0.001298	-15.316	1	735.258
192	0.883258	-0.006722	-15.525	1	733.770
193	0.880931	-0.002327	-15.331	1	732.215
194	0.877784	-0.003148	-15.210	1	730.705
195	0.864087	-0.013697	-16.078	1	729.221
196	0.861423	-0.002664	-15.929	1	727.485
197	0.856709	-0.004714	-15.972	1	725.781
198	0.853423	-0.003286	-15.882	1	724.055
199	0.847934	-0.005489	-16.000	1	722.346
200	0.844355	-0.003579	-15.940	1	720.593
201	0.839950	-0.004405	-15.959	1	718.848
202	0.838839	-0.001111	-15.665	1	717.087
203	0.838674	-0.000165	-15.274	1	715.400
204	0.836279	-0.002395	-15.091	1	713.814
205	0.836186	-0.000093	-14.682	1	712.273
206	0.835914	-0.000272	-14.281	1	710.841
207	0.834553	-0.001362	-13.978	1	709.520
208	0.833825	-0.000728	-13.607	1	708.281
209	0.833448	-0.000376	-13.194	1	707.148
210	0.833448	-0.000000	-12.734	1	706.136
211	0.827746	-0.005703	-12.825	1	705.261
212	0.821162	-0.006583	-13.008	1	704.351
213	0.814150	-0.007013	-13.240	1	703.375
214	0.812960	-0.001189	-12.900	1	702.317
215	0.805346	-0.007614	-13.196	1	701.361
216	0.803031	-0.002315	-12.970	1	700.302
217	0.799385	-0.003646	-12.873	1	699.308
218	0.795318	-0.004067	-12.819	1	698.337
219	0.787230	-0.008087	-13.173	1	697.377
220	0.785319	-0.001912	-12.909	1	696.293
221	0.773605	-0.011714	-13.644	1	695.288
222	0.766018	-0.007587	-13.977	1	694.036
223	0.763556	-0.002462	-13.792	1	692.668
224	0.757464	-0.006092	-13.979	1	691.350
225	0.753969	-0.003494	-13.904	1	689.963
226	0.753708	-0.000261	-13.490	1	688.590
227	0.748153	-0.005555	-13.622	1	687.342
228	0.739491	-0.008663	-14.085	1	686.041
229	0.736386	-0.003105	-13.976	1	684.580
230	0.735779	-0.000607	-13.602	1	683.144
231	0.733364	-0.002415	-13.412	1	681.820
232	0.727664	-0.005699	-13.568	1	680.550
233	0.721614	-0.006051	-13.768	1	679.217
234	0.720327	-0.001286	-13.464	1	677.809
235	0.719479	-0.000848	-13.106	1	676.492
236	0.718474	-0.001005	-12.756	1	675.285
237	0.716212	-0.002262	-12.535	1	674.189
238	0.714423	-0.001789	-12.258	1	673.161
239	0.709232	-0.005191	-12.346	1	672.222
240	0.689873	-0.019359	-13.997	1	671.243
241	0.687078	-0.002795	-13.870	1	669.686
242	0.679583	-0.007495	-14.261	1	668.160
243	0.678350	-0.001233	-13.969	1	666.491
244	0.676645	-0.001705	-13.724	1	664.909
245	0.674954	-0.001691	-13.472	1	663.398
246	0.671459	-0.003496	-13.417	1	661.963
247	0.670449	-0.001010	-13.083	1	660.535
248	0.670322	-0.000127	-12.641	1	659.214
249	0.668551	-0.001770	-12.374	1	658.040
250	0.666758	-0.001793	-12.104	1	656.953
251	0.666758	-0.000000	-11.623	1	655.956
252	0.666758	-0.000000	-11.128	1	655.129
253	0.666758	-0.000000	-10.619	1	654.483
254	0.657369	-0.009390	-11.185	1	654.029
255	0.648417	-0.008952	-11.722	1	653.347
256	0.642482	-0.005935	-11.925	1	652.450
257	0.641119	-0.001362	-11.600	1	651.465
258	0.634980	-0.006140	-11.831	1	650.597
259	0.631501	-0.003479	-11.756	1	649.629
260	0.624141	-0.007359	-12.144	1	648.682
261	0.616300	-0.007841	-12.604	1	647.574
262	0.615609	-0.000692	-12.221	1	646.279
263	0.612787	-0.002822	-12.085	1	645.120
264	0.592780	-0.020007	-14.031	1	644.003
265	0.590780	-0.002000	-13.846	1	642.141
266	0.587352	-0.003428	-13.831	1	640.332
267	0.581341	-0.006011	-14.134	1	638.514
268	0.580979	-0.000361	-13.754	1	636.571
269	0.579469	-0.001511	-13.506	1	634.753
270	0.576310	-0.003159	-13.457	1	633.013
271	0.572254	-0.004056	-13.519	1	631.278
272	0.564135	-0.008119	-14.090	1	629.506
273	0.563526	-0.000609	-13.742	1	627.504
274	0.559179	-0.004346	-13.854	1	625.618
275	0.555947	-0.003233	-13.831	1	623.674
276	0.555089	-0.000858	-13.509	1	621.724
277	0.551764	-0.003324	-13.492	1	619.880
278	0.550803	-0.000961	-13.176	1	618.029
279	0.549368	-0.001435	-12.913	1	616.284
280	0.549123	-0.000245	-12.491	1	614.628
281	0.546755	-0.002369	-12.331	1	613.126
282	0.541836	-0.004919	-12.496	1	611.675
283	0.532783	-0.009053	-13.204	1	610.142
284	0.531300	-0.001483	-12.953	1	608.311
285	0.524439	-0.006862	-13.396	1	606.564
286	0.518104	-0.006335	-13.786	1	604.625
287	0.515297	-0.002807	-13.728	1	602.515
288	0.504156	-0.011141	-14.764	1	600.412
289	0.502940	-0.001215	-14.523	1	597.893
290	0.502527	-0.000413	-14.171	1	595.447
291	0.501959	-0.000568	-13.831	1	593.118
292	0.500968	-0.000991	-13.539	1	590.904
293	0.500600	-0.000369	-13.158	1	588.788
294	0.500069	-0.000531	-12.788	1	586.809
295	0.500069	0.000000	-12.337	1	584.965
296	0.500069	-0.000000	-11.874	1	583.293
297	0.499602	-0.000467	-11.460	1	581.805
298	0.499137	-0.000465	-11.033	1	580.483
299	0.495932	-0.003205	-10.968	1	579.339
300	0.494026	-0.001906	-10.725	1	578.211
301	0.492397	-0.001629	-10.437	1	577.181
302	0.491044	-0.001353	-10.103	1	576.273
303	0.479839	-0.011205	-11.132	1	575.513
304	0.478720	-0.001119	-10.790	1	574.254
305	0.465876	-0.012843	-12.089	1	573.140
306	0.464620	-0.001257	-11.799	1	571.413
307	0.449721	-0.014899	-13.437	1	569.799
308	0.448625	-0.001096	-13.166	1	567.445
309	0.444006	-0.004619	-13.391	1	565.187
310	0.442775	-0.001231	-13.139	1	562.811
311	0.434674	-0.008101	-13.868	1	560.524
312	0.431412	-0.003261	-13.924	1	557.903
313	0.430187	-0.001225	-13.690	1	555.238
314	0.429751	-0.000436	-13.335	1	552.650
315	0.425703	-0.004048	-13.496	1	550.193
316	0.422224	-0.003479	-13.581	1	547.645
317	0.421331	-0.000893	-13.293	1	545.038
318	0.419611	-0.001720	-13.118	1	542.534
319	0.419570	-0.000041	-12.693	1	540.085
320	0.409397	-0.010173	-13.749	1	537.805
321	0.407200	-0.002197	-13.662	1	535.035
322	0.406808	-0.000392	-13.306	1	532.280
323	0.406208	-0.000600	-12.972	1	529.658
324	0.401675	-0.004533	-13.215	1	527.162
325	0.400700	-0.000976	-12.936	1	524.534
326	0.399646	-0.001053	-12.662	1	522.008
327	0.399317	-0.000330	-12.272	1	519.584
328	0.395813	-0.003503	-12.348	1	517.319
329	0.385105	-0.010708	-13.519	1	514.995
330	0.381970	-0.003135	-13.582	1	512.110
331	0.380204	-0.001766	-13.440	1	509.174
332	0.377270	-0.002934	-13.473	1	506.275
333	0.372348	-0.004922	-13.813	1	503.337
334	0.370154	-0.002194	-13.747	1	500.223
335	0.366964	-0.003189	-13.833	1	497.113
336	0.360761	-0.006204	-14.385	1	493.940
337	0.358221	-0.002540	-14.392	1	490.502
338	0.356757	-0.001464	-14.235	1	487.035
339	0.355833	-0.000924	-13.991	1	483.610
340	0.354331	-0.001502	-13.831	1	480.265
341	0.350119	-0.004212	-14.087	1	476.964
342	0.349600	-0.000519	-13.780	1	473.525
343	0.345937	-0.003663	-13.953	1	470.195
344	0.344178	-0.001759	-13.836	1	466.762
345	0.342844	-0.001334	-13.652	1	463.353
346	0.341369	-0.001475	-13.486	1	460.000
347	0.338603	-0.002766	-13.517	1	456.694
348	0.337774	-0.000830	-13.248	1	453.347
349	0.335050	-0.002723	-13.269	1	450.095
350	0.333658	-0.001392	-13.084	1	446.806
351	0.333379	-0.000278	-12.719	1	443.574
352	0.333379	-0.000000	-12.300	1	440.485
353	0.333379	-0.000000	-11.869	1	437.568
354	0.333379	-0.000000	-11.424	1	434.836
355	0.333379	-0.000000	-10.964	1	432.301
356	0.333379	-0.000000	-10.488	1	429.978
357	0.333379	-0.000000	-9.995	1	427.883
358	0.333379	-0.000000	-9.482	1	426.036
359	0.333379	-0.000000	-8.948	1	424.457
360	0.333379	-0.000000	-8.390	1	423.171
361	0.327553	-0.005826	-8.764	1	422.206
362	0.326273	-0.001280	-8.411	1	420.989
363	0.315115	-0.011157	-9.688	1	419.971
364	0.312476	-0.002640	-9.607	1	418.146
365	0.307949	-0.004527	-9.844	1	416.341
366	0.298223	-0.009726	-10.975	1	414.366
367	0.293951	-0.004272	-11.232	1	411.708
368	0.292368	-0.001583	-11.045	1	408.874
369	0.289812	-0.002556	-11.018	1	406.111
370	0.287879	-0.001932	-10.886	1	403.329
371	0.286265	-0.001614	-10.696	1	400.589
372	0.285359	-0.000907	-10.379	1	397.924
373	0.281544	-0.003815	-10.554	1	395.410
374	0.281097	-0.000447	-10.154	1	392.759
375	0.278923	-0.002173	-10.041	1	390.312
376	0.278426	-0.000497	-9.630	1	387.900
377	0.274981	-0.003445	-9.723	1	385.707
378	0.271782	-0.003199	-9.781	1	383.423
379	0.266005	-0.005777	-10.304	1	381.067
380	0.262771	-0.003234	-10.400	1	378.352
381	0.259375	-0.003396	-10.533	1	375.541
382	0.255810	-0.003565	-10.704	1	372.612
383	0.253652	-0.002158	-10.631	1	369.541
384	0.250794	-0.002858	-10.684	1	366.476
385	0.247918	-0.002876	-10.746	1	363.339
386	0.247406	-0.000512	-10.382	1	360.126
387	0.245817	-0.001589	-10.201	1	357.095
388	0.245059	-0.000759	-9.862	1	354.136
389	0.244531	-0.000527	-9.467	1	351.352
390	0.243639	-0.000893	-9.123	1	348.786
391	0.238957	-0.004682	-9.469	1	346.412
392	0.237580	-0.001377	-9.219	1	343.763
393	0.232534	-0.005046	-9.649	1	341.242
394	0.229839	-0.002696	-9.662	1	338.388
395	0.227148	-0.002691	-9.677	1	335.482
396	0.223851	-0.003298	-9.812	1	332.522
397	0.219547	-0.004304	-10.148	1	329.428
398	0.215739	-0.003808	-10.409	1	326.067
399	0.210197	-0.005542	-11.016	1	322.493
400	0.203632	-0.006565	-11.847	1	318.497
401	0.202049	-0.001583	-11.755	1	313.974
402	0.200261	-0.001789	-11.701	1	309.462
403	0.199672	-0.000589	-11.417	1	304.940
404	0.197288	-0.002384	-11.467	1	300.538
405	0.195798	-0.001489	-11.350	1	296.067
406	0.192763	-0.003035	-11.525	1	291.621
407	0.191375	-0.001388	-11.394	1	287.034
408	0.190407	-0.000968	-11.180	1	282.482
409	0.188778	-0.001629	-11.085	1	278.010
410	0.180492	-0.008286	-12.252	1	273.551
411	0.180189	-0.000303	-11.947	1	268.424
412	0.178716	-0.001473	-11.853	1	263.422
413	0.178289	-0.000427	-11.562	1	258.435
414	0.177937	-0.000352	-11.248	1	253.566
415	0.177846	-0.000090	-10.876	1	248.830
416	0.177410	-0.000437	-10.557	1	244.260
417	0.176860	-0.000549	-10.247	1	239.832
418	0.176278	-0.000583	-9.933	1	235.542
419	0.176022	-0.000256	-9.546	1	231.396
420	0.174055	-0.001967	-9.462	1	227.442
421	0.170133	-0.003922	-9.739	1	223.494
422	0.168228	-0.001905	-9.658	1	219.326
423	0.167790	-0.000437	-9.301	1	215.161
424	0.167335	-0.000455	-8.933	1	211.171
425	0.166690	-0.000645	-8.584	1	207.369
426	0.166690	-0.000000	-8.098	1	203.749
427	0.166690	-0.000000	-7.584	1	200.416
428	0.166690	-0.000000	-7.039	1	197.406
429	0.166690	-0.000000	-6.457	1	194.766
430	0.166690	-0.000000	-5.830	0.999993	192.553
431	0.166690	-0.000000	-5.149	0.999848	190.844
432	0.166690	-0.000000	-4.403	0.997693	189.741
433	0.166690	-0.000000	-3.575	0.978114	189.380
434	0.166690	-0.000000	-2.643	0.876315	189.949
435	0.166234	-0.000456	-1.672	0.628104	191.719
436	0.159982	-0.006252	-1.812	0.670957	194.942
437	0.147663	-0.012319	-3.398	0.967713	198.088
438	0.142446	-0.005217	-3.650	0.981608	199.008
439	0.138947	-0.003498	-3.556	0.977144	199.587
440	0.138214	-0.000733	-2.794	0.901871	200.299
441	0.133614	-0.004600	-2.894	0.916516	202.181
442	0.128106	-0.005508	-3.275	0.958437	203.958
443	0.121709	-0.006397	-3.987	0.99215	205.155
444	0.116132	-0.005577	-4.614	0.998849	205.224
445	0.114286	-0.001846	-4.321	0.997012	204.294
446	0.113542	-0.000744	-3.691	0.983338	203.749
447	0.105571	-0.007971	-5.057	0.999778	204.197
448	0.104692	-0.000879	-4.568	0.998657	202.371
449	0.103744	-0.000948	-4.046	0.993336	201.226
450	0.093560	-0.010184	-6.253	0.999999	200.898
451	0.081951	-0.011609	-9.169	1	196.963
452	0.081085	-0.000866	-9.019	1	189.601
453	0.080756	-0.000329	-8.704	1	182.315
454	0.079623	-0.001133	-8.612	1	175.252
455	0.079056	-0.000567	-8.353	1	168.210
456	0.077925	-0.001131	-8.244	1	161.343
457	0.077687	-0.000238	-7.878	1	154.513
458	0.076485	-0.001202	-7.765	1	147.955
459	0.075628	-0.000857	-7.551	1	141.435
460	0.075473	-0.000155	-7.137	1	135.048
461	0.074851	-0.000622	-6.825	1	128.987
462	0.074095	-0.000756	-6.532	1	123.156
463	0.073720	-0.000375	-6.119	0.999999	117.539
464	0.073468	-0.000252	-5.645	0.999983	112.273
465	0.073347	-0.000121	-5.096	0.999811	107.449
466	0.070679	-0.002668	-5.153	0.99985	103.202
467	0.070576	-0.000103	-4.557	0.998605	98.725
468	0.070343	-0.000233	-3.920	0.990633	94.941
469	0.066539	-0.003804	-4.133	0.994789	92.020
470	0.065317	-0.001222	-3.711	0.984086	88.551
471	0.060842	-0.004475	-4.110	0.994435	85.639
472	0.058520	-0.002322	-4.013	0.992702	81.812
473	0.057869	-0.000651	-3.449	0.971075	77.947
474	0.057581	-0.000287	-2.677	0.882373	74.921
475	0.056184	-0.001398	-2.029	0.733785	73.411
476	0.043364	-0.012819	-4.749	0.999285	73.554
477	0.040371	-0.002994	-5.077	0.999796	67.406
478	0.039750	-0.000621	-4.724	0.999219	60.735
479	0.039386	-0.000364	-4.267	0.99648	54.437
480	0.039346	-0.000040	-3.672	0.982566	48.642
481	0.038598	-0.000748	-3.188	0.950701	43.566
482	0.035624	-0.002974	-3.215	0.953235	39.099
483	0.035254	-0.000369	-2.570	0.862599	34.357
484	0.033717	-0.001538	-2.066	0.744007	30.572
485	0.028282	-0.005435	-2.471	0.842497	27.646
486	0.026385	-0.001896	NA	NA	NA
487	0.021768	-0.004617	NA	NA	NA
488	0.020718	-0.001050	NA	NA	NA
489	0.020527	-0.000191	NA	NA	NA
490	0.015295	-0.005232	NA	NA	NA
491	0.006957	-0.008338	NA	NA	NA
492	0.005560	-0.001397	NA	NA	NA
493	0.001773	-0.003787	NA	NA	NA
494	0.000644	-0.001130	NA	NA	NA
