"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"153","QG4782","A",1e-05,0.699501,"QG4782",6.8567,158.2236,"Micronesia"
"154","QG4869","A",1e-05,0.699501,"QG4869",6.8567,158.2236,"Micronesia"
"155","NIC1372","A",1e-05,0.700508,"NIC1372",4.081040025,-52.68228097,"South America"
"156","NIC1430","A",1e-05,0.702115,"NIC1430",4.049461037,-52.67627399,"South America"
"157","NIC953","A",1e-05,0.705,"NIC953",4.03828,-52.6715,"South America"
"158","NIC1389","A",1e-05,0.705589,"NIC1389",3.616803959,-53.19629196,"South America"
"159","NIC1004","A",1e-05,0.706736,"NIC1004",4.03896,-52.66843,"South America"
"160","NIC986","A",1e-05,0.710843,"NIC986",4.03726,-52.67243,"South America"
"161","QG3834","A",0.083427,0.710921,"QG3834",10.42972,-84.00718,"Central America"
"162","NIC1419","A",1e-05,0.724618,"NIC1419",3.603130979,-53.19263603,"South America"
"163","QG853","A",0.725278,0.725278,"QG853",9.159372,-79.835975,"Central America"
"164","NIC1391","A",1e-05,0.728026,"NIC1391",3.596770959,-53.17791598,"South America"
"165","NIC1855","A",1e-05,0.728617,"NIC1855",14.675129,-61.095721,"Caribbean"
"166","NIC1382","A",1e-05,0.732692,"NIC1382",4.038440008,-52.67334703,"South America"
"167","NIC905","A",1e-05,0.735623,"NIC905",4.03799,-52.67317,"South America"
"168","QG2726","A",0.119385,0.73851,"QG2726",9.1598,-79.8399,"Central America"
"169","EG5889","A",1e-05,0.739519,"EG5889",18.3,-65.8,"Caribbean"
"170","HPT33","A",1e-05,0.74055,"HPT33",-5.2563,119.86386,"Indonesia"
"171","NIC203","A",1e-05,0.740847,"NIC203",16.0459,-61.6262,"Caribbean"
"172","NIC441","A",1e-05,0.741755,"NIC441",4.08399,-52.67769,"South America"
"173","NIC404","A",1e-05,0.744925,"NIC404",5.41011,-53.65462,"South America"
"174","NIC938","A",1e-05,0.751508,"NIC938",4.03397,-52.67852,"South America"
"175","QG3543","A",0.110739,0.758108,"QG3543",10.42641667,-84.01201667,"Central America"
"176","QG3790","A",0.762159,0.762159,"QG3790",10.42551667,-84.01403333,"Central America"
"177","NIC2360","A",0.173335,0.765721,"NIC2360",4.03893102,-52.67661296,"South America"
"178","HPT25","A",1e-05,0.770512,"HPT25",-8.5315,116.239193,"Indonesia"
"179","NIC1181","A",1e-05,0.771079,"NIC1181",-12.88332003,-69.48725897,"South America"
"180","NIC1877","A",1e-05,0.771932,"NIC1877",14.744997,-61.092154,"Caribbean"
"181","QG3847","A",0.146651,0.772694,"QG3847",10.41828889,-84.00399167,"Central America"
"182","NIC1478","A",1e-05,0.775188,"NIC1478",4.086242002,-52.67756699,"South America"
"183","NIC934","A",1e-05,0.775636,"NIC934",4.04783,-52.67766,"South America"
"184","NIC1137","A",1e-05,0.775933,"NIC1137",-12.872141,-69.49788203,"South America"
"185","NIC933","A",1e-05,0.778576,"NIC933",4.04237,-52.68256,"South America"
"186","QG3843","A",1e-05,0.779474,"QG3843",10.42963,-84.00833,"Central America"
"187","NIC85","A",1e-05,0.784868,"NIC85",4.08533,-52.6751,"South America"
"188","QG3852","A",0.792827,0.792827,"QG3852",10.41900556,-84.00699722,"Central America"
"189","QG3789","A",0.061754,0.793421,"QG3789",10.42608333,-84.0092,"Central America"
"190","NIC193","A",1e-05,0.793443,"NIC193",16.0207,-61.597,"Caribbean"
"191","NIC249","A",1e-05,0.794405,"NIC249",16.0207,-61.597,"Caribbean"
"192","NIC311","A",1e-05,0.798993,"NIC311",4.09125,-52.67489,"South America"
"193","NIC496","A",1e-05,0.800743,"NIC496",4.08803,-52.67552,"South America"
"194","HPT39","A",1e-05,0.802083,"HPT39",-5.252764,119.865139,"Indonesia"
"195","NIC1272","A",1e-05,0.804001,"NIC1272",3.648232995,-53.19701498,"South America"
"196","NIC1275","A",1e-05,0.804848,"NIC1275",3.643404013,-53.19835701,"South America"
"197","NIC300","A",1e-05,0.805396,"NIC300",4.08969,-52.67731,"South America"
"198","NIC903","A",1e-05,0.806159,"NIC903",4.04877,-52.67666,"South America"
"199","NIC753","A",1e-05,0.808966,"NIC753",15.39802,-61.31219,"Caribbean"
"200","NIC1410","A",1e-05,0.809052,"NIC1410",3.61230799,-53.21481999,"South America"
"201","QG3785","A",0.049552,0.809723,"QG3785",10.43082,-84.01138,"Central America"
"202","NIC468","A",1.2e-05,0.811088,"NIC468",4.0883,-52.67541,"South America"
"203","QG848","A",1e-05,0.814131,"QG848",9.15445,-79.82763,"Central America"
"204","NIC1962","A",1e-05,0.816968,"NIC1962",14.744117,-61.093023,"Caribbean"
"205","QG981","A",1e-05,0.818279,"QG981",9.14576403,-79.8544232,"Central America"
"206","NIC989","A",1e-05,0.819062,"NIC989",4.03713,-52.67196,"South America"
"207","NIC586","A",1e-05,0.821539,"NIC586",15.40493,-61.34619,"Caribbean"
"208","NIC389","A",1e-05,0.824585,"NIC389",5.29111,-53.05539,"South America"
"209","NIC1343","A",1e-05,0.826461,"NIC1343",4.048513966,-52.67673198,"South America"
"210","QG3821","A",1e-05,0.828139,"QG3821",10.42540556,-84.00121667,"Central America"
"211","NIC426","A",1e-05,0.829121,"NIC426",5.41125,-53.65478,"South America"
"212","NIC1917","A",1e-05,0.830237,"NIC1917",14.67639,-61.090457,"Caribbean"
"213","QG3817","A",0.836024,0.836024,"QG3817",10.42972,-84.00742,"Central America"
"214","NIC2364","A",1e-05,0.837947,"NIC2364",4.035310037,-52.67778299,"South America"
"215","NIC941","A",1e-05,0.839166,"NIC941",4.03687,-52.67743,"South America"
"216","NIC572","A",1e-05,0.842119,"NIC572",15.47461,-61.29876,"Caribbean"
"217","NIC571","A",1e-05,0.842197,"NIC571",15.47461,-61.29876,"Caribbean"
"218","NIC1657","A",1e-05,0.842444,"NIC1657",25.02814,121.74912,"Taiwan"
"219","NIC1656","A",1e-05,0.842507,"NIC1656",25.02814,121.74912,"Taiwan"
"220","QG3807","A",0.846092,0.846092,"QG3807",10.43182,-84.01499,"Central America"
"221","QG3539","A",0.152463,0.847277,"QG3539",10.42332222,-84.00135556,"Central America"
"222","NIC1278","A",1e-05,0.849179,"NIC1278",3.638634961,-53.20414497,"South America"
"223","NIC1405","A",1e-05,0.850312,"NIC1405",3.600050965,-53.18947999,"South America"
"224","NIC280","A",1e-05,0.851536,"NIC280",4.08711,-52.67839,"South America"
"225","EG6180","A",1e-05,0.853034,"EG6180",18.3,-65.8,"Caribbean"
"226","NIC1387","A",1e-05,0.854041,"NIC1387",3.603495006,-53.19458197,"South America"
"227","NIC1344","A",1e-05,0.854238,"NIC1344",4.055127036,-52.67816302,"South America"
"228","JU1838","A",1e-05,0.864429,"JU1838",4.085517,-52.681917,"South America"
"229","NIC450","A",1e-05,0.870132,"NIC450",4.08926,-52.67607,"South America"
"230","NIC1270","A",1e-05,0.871863,"NIC1270",3.599450989,-53.18744604,"South America"
"231","JU1821","A",1e-05,0.872018,"JU1821",4.087967,-52.675167,"South America"
"232","NIC1165","A",1e-05,0.872532,"NIC1165",-12.87688399,-69.49484501,"South America"
"233","NIC1170","A",1e-05,0.87566,"NIC1170",-12.87956603,-69.49155604,"South America"
"234","NIC1268","A",1.1e-05,0.879382,"NIC1268",3.608203959,-53.175201,"South America"
"235","QG850","A",1e-05,0.884373,"QG850",9.159436,-79.844493,"Central America"
"236","QG3521","A",0.109795,0.889945,"QG3521",10.42643333,-84.01193333,"Central America"
"237","NIC354","A",1.1e-05,0.891216,"NIC354",4.0881,-52.6753,"South America"
"238","NIC1112","A",1e-05,0.892476,"NIC1112",-12.829016,-71.377696,"South America"
"239","NIC994","A",1e-05,0.899346,"NIC994",4.04243,-52.67869,"South America"
"240","NIC344","A",1e-05,0.900796,"NIC344",5.41063,-53.6564,"South America"
"241","QG3009","A",1e-05,0.905864,"QG3009",9.16005,-79.841,"Central America"
"242","NIC533","A",1e-05,0.905946,"NIC533",16.01855,-61.597903,"Caribbean"
"243","NIC1378","A",1e-05,0.911557,"NIC1378",4.0951,-52.686219,"South America"
"244","NIC1155","A",1e-05,0.914215,"NIC1155",-12.87564204,-69.49654997,"South America"
"245","NIC1116","A",1e-05,0.914938,"NIC1116",-12.838824,-71.365178,"South America"
"246","QG5319","A",1e-05,0.918689,"QG5319",6.8569,158.2198,"Micronesia"
"247","NIC1363","A",1.4e-05,0.921466,"NIC1363",4.058048967,-52.67827903,"South America"
"248","QG3829","A",0.923354,0.923354,"QG3829",10.42346389,-84.00128333,"Central America"
"249","NIC1359","A",1e-05,0.924998,"NIC1359",4.053170029,-52.67738703,"South America"
"250","NIC1395","A",1e-05,0.928652,"NIC1395",3.632552968,-53.20619199,"South America"
"251","NIC425","A",1e-05,0.931004,"NIC425",5.53544,-53.5634,"South America"
"252","NIC321","A",1e-05,0.931091,"NIC321",5.53515,-53.56151,"South America"
"253","NIC391","A",1e-05,0.931389,"NIC391",4.03715,-52.67126,"South America"
"254","NIC1193","A",1e-05,0.933286,"NIC1193",-12.84973802,-69.45760002,"South America"
"255","NIC957","A",1e-05,0.934542,"NIC957",4.03952,-52.67598,"South America"
"256","NIC904","A",1e-05,0.936501,"NIC904",4.03117,-52.68019,"South America"
"257","NIC936","A",1e-05,0.93942,"NIC936",4.03149,-52.68573,"South America"
"258","NIC1323","A",1e-05,0.940859,"NIC1323",4.556285972,-52.20881601,"South America"
"259","NIC1317","A",1e-05,0.942965,"NIC1317",4.555320963,-52.209778,"South America"
"260","NIC570","A",1e-05,0.951384,"NIC570",15.47461,-61.29876,"Caribbean"
"261","NIC1415","A",1e-05,0.951401,"NIC1415",3.637292013,-53.20446499,"South America"
"262","QG3824","A",0.964074,0.964074,"QG3824",10.44022,-84.01188,"Central America"
"263","NIC489","A",1.2e-05,0.971937,"NIC489",4.08695,-52.67731,"South America"
"264","NIC339","A",1e-05,0.974136,"NIC339",5.41305,-53.65004,"South America"
"265","QG3849","A",0.978567,0.978567,"QG3849",10.42551667,-84.01403333,"Central America"
"266","QG3523","A",0.983043,0.983043,"QG3523",10.43288,-84.00678,"Central America"
"267","QG3809","A",0.984485,0.984485,"QG3809",10.43288,-84.00678,"Central America"
"268","QG3533","A",0.987926,0.987926,"QG3533",10.42641667,-84.01201667,"Central America"
"269","NIC1354","A",1e-05,0.988696,"NIC1354",4.071575012,-52.68970096,"South America"
"270","NIC1038","A",1e-05,0.988813,"NIC1038",4.03896,-52.66843,"South America"
"271","NIC952","A",1e-05,0.989233,"NIC952",4.03894,-52.66867,"South America"
"272","ECA3053","A",1e-05,0.998756,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"273","QG5652","A",1e-05,0.999692,"QG5652",6.918,158.2617,"Micronesia"
"274","QG5643","A",1e-05,0.999704,"QG5643",6.9179,158.2617,"Micronesia"
"275","QG4824","A",1e-05,0.999708,"QG4824",6.8569,158.2207,"Micronesia"
"276","QG4817","A",1e-05,0.999712,"QG4817",6.8569,158.2207,"Micronesia"
"277","NIC1557","A",1e-05,0.999713,"NIC1557",25.01713,121.73247,"Taiwan"
"278","QG4702","A",1e-05,0.999713,"QG4702",6.8569,158.2207,"Micronesia"
"279","QG5654","A",1e-05,0.999713,"QG5654",6.8569,158.2207,"Micronesia"
"280","QG3037","A",1e-05,0.999714,"QG3037",9.164533333,-79.84156667,"Central America"
"281","QG4904","A",1e-05,0.999714,"QG4904",6.9196,158.2631,"Micronesia"
"282","NIC1542","A",1e-05,0.999715,"NIC1542",25.05704,121.77109,"Taiwan"
"283","NIC1646","A",1e-05,0.999715,"NIC1646",25.06549,121.82703,"Taiwan"
"284","QG4730","A",1e-05,0.999715,"QG4730",6.9196,158.2631,"Micronesia"
"285","QG5159","A",1e-05,0.999715,"QG5159",6.918,158.2617,"Micronesia"
"286","NIC1551","A",1e-05,0.999716,"NIC1551",25.02212,121.73275,"Taiwan"
"287","NIC1563","A",1e-05,0.999716,"NIC1563",25.00481,121.73369,"Taiwan"
"288","NIC1016","A",1e-05,0.999717,"NIC1016",4.03793,-52.67185,"South America"
"289","NIC1309","A",1e-05,0.999717,"NIC1309",4.548271028,-52.21274,"South America"
"290","QG4672","A",1e-05,0.999717,"QG4672",6.9643,158.1915,"Micronesia"
"291","QG4695","A",1e-05,0.999717,"QG4695",6.8648,158.1774,"Micronesia"
"292","QG5262","A",1e-05,0.999717,"QG5262",6.8648,158.1774,"Micronesia"
"293","ECA1445","A",1e-05,0.999718,"ECA1445",19.8552394,-155.1527495,"Hawaii"
"294","ECA1451","A",1.1e-05,0.999718,"ECA1451",19.8552394,-155.1527495,"Hawaii"
"295","QG5237","A",1e-05,0.999718,"QG5237",6.8632,158.1746,"Micronesia"
"296","QG5551","A",1e-05,0.999718,"QG5551",6.9171,158.2622,"Micronesia"
"297","QG4696","A",1e-05,0.999719,"QG4696",6.9668,158.1916,"Micronesia"
"298","NIC1005","A",1e-05,0.99972,"NIC1005",4.03896,-52.66843,"South America"
"299","QG2897","A",1e-05,0.99972,"QG2897",-16.10295,145.44645,"Australia"
"300","QG5628","A",1e-05,0.99972,"QG5628",6.9171,158.2622,"Micronesia"
"301","NIC1546","A",1e-05,0.999721,"NIC1546",25.05343,121.77265,"Taiwan"
"302","QG2899","A",1e-05,0.999721,"QG2899",-16.103617,145.4467,"Australia"
"303","QG2905","A",1e-05,0.999721,"QG2905",-16.10365,145.447317,"Australia"
"304","QG4897","A",1e-05,0.999721,"QG4897",6.8567,158.2225,"Micronesia"
"305","QG5365","A",1.1e-05,0.999721,"QG5365",6.9169,158.2622,"Micronesia"
"306","ECA1405","A",1e-05,0.999722,"ECA1405",21.342699,-157.821547,"Hawaii"
"307","ECA793","A",1e-05,0.999722,"ECA793",22.194578,-159.478478,"Hawaii"
"308","ECA797","A",1e-05,0.999722,"ECA797",19.590717,-155.067906,"Hawaii"
"309","NIC1169","A",1.2e-05,0.999722,"NIC1169",-12.87919999,-69.49226297,"South America"
"310","NIC1941","A",1e-05,0.999722,"NIC1941",14.80577,-61.147328,"Caribbean"
"311","NIC382","A",1e-05,0.999722,"NIC382",4.03801,-52.67711,"South America"
"312","NIC396","A",1e-05,0.999722,"NIC396",4.03893,-52.67352,"South America"
"313","QG2898","A",1e-05,0.999722,"QG2898",-16.103617,145.4467,"Australia"
"314","QG4659","A",1e-05,0.999722,"QG4659",6.8567,158.2225,"Micronesia"
"315","QG4754","A",1e-05,0.999722,"QG4754",6.9169,158.2622,"Micronesia"
