"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo","Lineage"
"32","QG942","A",1e-05,0.461997,"QG942",9.144538,-79.854772,"Central America","LAC"
"33","NIC1927","A",1e-05,0.466182,"NIC1927",14.719237,-61.100187,"Caribbean","LAC"
"34","NIC1411","A",1e-05,0.479402,"NIC1411",3.596770959,-53.17791598,"South America","LAC"
"35","NIC1355","A",1e-05,0.487338,"NIC1355",4.057417978,-52.67890298,"South America","LAC"
"36","NIC344","A",1e-05,0.490621,"NIC344",5.41063,-53.6564,"South America","LAC"
"37","QG3543","A",1e-05,0.490878,"QG3543",10.42641667,-84.01201667,"Central America","LAC"
"38","NIC934","A",1e-05,0.493858,"NIC934",4.04783,-52.67766,"South America","LAC"
"39","NIC1372","A",1e-05,0.495542,"NIC1372",4.081040025,-52.68228097,"South America","LAC"
"40","NIC2363","A",1e-05,0.500048,"NIC2363",4.037193032,-52.67742399,"South America","LAC"
"41","NIC365","A",1e-05,0.50241,"NIC365",4.03617,-52.67805,"South America","LAC"
"42","NIC773","A",1e-05,0.506337,"NIC773",15.3456,-61.30918,"Caribbean","LAC"
"43","JU1846","A",1e-05,0.513359,"JU1846",4.0911,-52.674633,"South America","LAC"
"44","NIC99","A",1e-05,0.517254,"NIC99",4.08747,-52.67394,"South America","LAC"
"45","QG3793","A",1e-05,0.522852,"QG3793",10.42583333,-84.00995,"Central America","LAC"
"46","NIC1881","A",1e-05,0.523926,"NIC1881",14.744609,-61.094657,"Caribbean","LAC"
"47","JU1819","A",1e-05,0.525491,"JU1819",4.08805,-52.675667,"South America","LAC"
"48","NIC1290","A",1e-05,0.529134,"NIC1290",3.605792988,-53.17799502,"South America","LAC"
"49","QG4870","A",1.1e-05,0.531571,"QG4870",6.9204,158.2633,"Micronesia","Mic2"
"50","QG4871","A",1e-05,0.531572,"QG4871",6.9204,158.2633,"Micronesia","Mic2"
"51","QG4892","A",1e-05,0.531851,"QG4892",6.9204,158.2633,"Micronesia","Mic2"
"52","QG4740","A",1e-05,0.531867,"QG4740",6.9204,158.2633,"Micronesia","Mic2"
"53","NIC986","A",1e-05,0.532447,"NIC986",4.03726,-52.67243,"South America","LAC"
"54","NIC417","A",1e-05,0.534521,"NIC417",4.07829,-52.68732,"South America","LAC"
"55","QG3808","A",1e-05,0.536692,"QG3808",10.43288,-84.00678,"Central America","LAC"
"56","JU1845","A",1e-05,0.537315,"JU1845",4.089583,-52.67705,"South America","LAC"
"57","NIC1950","A",1e-05,0.541268,"NIC1950",14.743477,-61.095204,"Caribbean","HC"
"58","NIC939","A",1e-05,0.541669,"NIC939",4.03128,-52.68028,"South America","LAC"
"59","NIC1433","A",1e-05,0.542305,"NIC1433",4.055725001,-52.67804501,"South America","LAC"
"60","NIC1376","A",1e-05,0.54378,"NIC1376",4.083392993,-52.68151998,"South America","LAC"
"61","NIC1338","A",1e-05,0.544823,"NIC1338",4.048259994,-52.67714798,"South America","LAC"
"62","HPT39","A",0.545277,0.545277,"HPT39",-5.252764,119.865139,"Indonesia","Indo2"
"63","QG3800","A",1e-05,0.547958,"QG3800",10.42974,-84.00938,"Central America","LAC"
"64","NIC1976","A",1e-05,0.548183,"NIC1976",14.67639,-61.090457,"Caribbean","LAC"
"65","QG800","A",1e-05,0.549484,"QG800",9.158057,-79.834221,"Central America","LAC"
"66","NIC425","A",1.6e-05,0.555977,"NIC425",5.53544,-53.5634,"South America","LAC"
"67","NIC312","A",1e-05,0.556362,"NIC312",4.03892,-52.67656,"South America","LAC"
"68","NIC1393","A",1e-05,0.557822,"NIC1393",3.621482989,-53.21409596,"South America","LAC"
"69","NIC58","A",1e-05,0.561521,"NIC58",4.08731,-52.67866,"South America","LAC"
"70","HPT25","A",0.564555,0.564555,"HPT25",-8.5315,116.239193,"Indonesia","Indo2"
"71","QG3514","A",1e-05,0.564645,"QG3514",10.43089,-84.00684,"Central America","LAC"
"72","NIC1555","A",1e-05,0.569036,"NIC1555",25.02132,121.73295,"Taiwan","Tw3"
"73","NIC1422","A",1e-05,0.570335,"NIC1422",3.639726033,-53.20330401,"South America","LAC"
"74","NIC469","A",1e-05,0.570707,"NIC469",4.0883,-52.67541,"South America","LAC"
"75","NIC2375","A",1e-05,0.573753,"NIC2375",4.042458963,-52.67848103,"South America","LAC"
"76","NIC384","A",1e-05,0.573769,"NIC384",4.06126,-52.67946,"South America","LAC"
"77","NIC55","A",1e-05,0.574487,"NIC55",4.08225,-52.67965,"South America","LAC"
"78","NIC393","A",1e-05,0.57491,"NIC393",4.04701,-52.67817,"South America","LAC"
"79","QG3848","A",1e-05,0.575296,"QG3848",10.43082,-84.01138,"Central America","LAC"
"80","QG3522","A",1e-05,0.575845,"QG3522",10.42974,-84.00938,"Central America","LAC"
"81","NIC1383","A",1e-05,0.579858,"NIC1383",4.038909981,-52.673385,"South America","LAC"
"82","NIC1914","A",1e-05,0.580571,"NIC1914",14.724882,-61.105406,"Caribbean","LAC"
"83","NIC1477","A",1e-05,0.581552,"NIC1477",4.086242002,-52.67756699,"South America","LAC"
"84","QG3850","A",1e-05,0.582492,"QG3850",10.42972,-84.00718,"Central America","LAC"
"85","QG3828","A",1e-05,0.582778,"QG3828",10.42346389,-84.00128333,"Central America","LAC"
"86","QG3821","A",1e-05,0.583754,"QG3821",10.42540556,-84.00121667,"Central America","LAC"
"87","NIC1912","A",1e-05,0.586225,"NIC1912",14.724882,-61.105406,"Caribbean","LAC"
"88","NIC1420","A",1e-05,0.590083,"NIC1420",3.603495006,-53.19458197,"South America","LAC"
"89","QG3817","A",1e-05,0.597352,"QG3817",10.42972,-84.00742,"Central America","LAC"
"90","QG2726","A",1e-05,0.598967,"QG2726",9.1598,-79.8399,"Central America","LAC"
"91","NIC1651","A",1e-05,0.600633,"NIC1651",25.02814,121.74912,"Taiwan","Tw3"
"92","NIC359","A",1e-05,0.601555,"NIC359",4.0911,-52.68536,"South America","LAC"
"93","NIC925","A",1e-05,0.601578,"NIC925",4.03975,-52.67435,"South America","LAC"
"94","ECA806","A",1e-05,0.603075,"ECA806",20.813647,-156.118573,"Hawaii","Af"
"95","NIC1862","A",1e-05,0.606352,"NIC1862",14.843986,-61.214646,"Caribbean","LAC"
"96","NIC1879","A",1e-05,0.607041,"NIC1879",14.746073,-61.086543,"Caribbean","LAC"
"97","QG3824","A",1e-05,0.607068,"QG3824",10.44022,-84.01188,"Central America","LAC"
"98","NIC114","A",1e-05,0.610186,"NIC114",16.0435,-61.643,"Caribbean","LAC"
"99","NIC2365","A",1e-05,0.61143,"NIC2365",4.038977036,-52.667358,"South America","LAC"
"100","NIC280","A",1e-05,0.611682,"NIC280",4.08711,-52.67839,"South America","LAC"
"101","NIC2362","A",1e-05,0.613409,"NIC2362",4.038404971,-52.677023,"South America","LAC"
"102","QG3795","A",1e-05,0.622149,"QG3795",10.42608333,-84.0092,"Central America","LAC"
"103","JU1847","A",1e-05,0.625161,"JU1847",4.090833,-52.67465,"South America","LAC"
"104","QG3863","A",1e-05,0.625268,"QG3863",10.42974,-84.00938,"Central America","LAC"
"105","NIC917","A",1e-05,0.631159,"NIC917",4.03446,-52.67816,"South America","LAC"
"106","NIC907","A",1e-05,0.633302,"NIC907",4.04842,-52.67683,"South America","LAC"
"107","HPT56","A",0.079219,0.636734,"HPT56",-8.52582,115.167492,"Indonesia","Indo1"
"108","QG4866","A",0.360017,0.639723,"QG4866",6.8567,158.2225,"Micronesia","Mic1"
"109","QG3790","A",1e-05,0.640409,"QG3790",10.42551667,-84.01403333,"Central America","LAC"
"110","QG3812","A",1e-05,0.641505,"QG3812",10.42963,-84.00833,"Central America","LAC"
"111","QG3873","A",1e-05,0.643728,"QG3873",10.44027,-84.01227,"Central America","LAC"
"112","NIC1856","A",1e-05,0.644041,"NIC1856",14.674356,-61.095002,"Caribbean","LAC"
"113","QG3877","A",1e-05,0.646375,"QG3877",10.43008,-84.00894,"Central America","LAC"
"114","QG3024","A",1e-05,0.646874,"QG3024",9.1584,-79.84555,"Central America","LAC"
"115","NIC1000","A",1e-05,0.647745,"NIC1000",4.0391,-52.6675,"South America","LAC"
"116","NIC1163","A",1e-05,0.648616,"NIC1163",-12.875965,-69.49581496,"South America","LAC"
"117","NIC980","A",1e-05,0.651345,"NIC980",4.03822,-52.67031,"South America","LAC"
"118","NIC2364","A",1e-05,0.657675,"NIC2364",4.035310037,-52.67778299,"South America","LAC"
"119","NIC994","A",1e-05,0.658687,"NIC994",4.04243,-52.67869,"South America","LAC"
"120","NIC948","A",1e-05,0.659884,"NIC948",4.03711,-52.67206,"South America","LAC"
"121","NIC1192","A",1e-05,0.660058,"NIC1192",-12.849763,-69.45771201,"South America","LAC"
"122","NIC1939","A",1e-05,0.66006,"NIC1939",14.80577,-61.147328,"Caribbean","LAC"
"123","JU2505","A",1e-05,0.665563,"JU2505",10.4708,-84.6452,"Central America","LAC"
"124","NIC1476","A",1e-05,0.666047,"NIC1476",4.086242002,-52.67756699,"South America","LAC"
"125","NIC983","A",1e-05,0.666069,"NIC983",4.03848,-52.67002,"South America","LAC"
"126","NIC1126","A",1e-05,0.666201,"NIC1126",-12.874715,-69.49602501,"South America","LAC"
"127","NIC1177","A",1e-05,0.667307,"NIC1177",-12.881345,-69.49006297,"South America","LAC"
"128","JU1635","A",1e-05,0.670404,"JU1635",17.121,-25.0492,"Africa","LAC"
"129","NIC56","A",1e-05,0.671115,"NIC56",4.08263,-52.67992,"South America","LAC"
"130","NIC1391","A",1e-05,0.674543,"NIC1391",3.596770959,-53.17791598,"South America","LAC"
"131","NIC929","A",1e-05,0.674947,"NIC929",4.04027,-52.67537,"South America","LAC"
"132","NIC458","A",1e-05,0.675312,"NIC458",4.08141,-52.68219,"South America","LAC"
"133","NIC1929","A",1e-05,0.677682,"NIC1929",14.670499,-61.09485,"Caribbean","LAC"
"134","NIC940","A",1e-05,0.67802,"NIC940",4.03091,-52.68124,"South America","LAC"
"135","NIC945","A",1e-05,0.679931,"NIC945",4.03707,-52.6772,"South America","LAC"
"136","NIC905","A",1e-05,0.681381,"NIC905",4.03799,-52.67317,"South America","LAC"
"137","NIC1381","A",1e-05,0.682025,"NIC1381",4.039456984,-52.67586404,"South America","LAC"
"138","NIC314","A",1e-05,0.6827,"NIC314",4.03715,-52.67214,"South America","LAC"
"139","NIC454","A",1e-05,0.683328,"NIC454",4.08318,-52.68343,"South America","LAC"
"140","NIC461","A",1e-05,0.683328,"NIC461",4.08318,-52.68343,"South America","LAC"
"141","QG3868","A",1e-05,0.683525,"QG3868",10.43888,-84.01353,"Central America","LAC"
"142","NIC959","A",1e-05,0.684319,"NIC959",4.03201,-52.68039,"South America","LAC"
"143","NIC551","A",1e-05,0.684552,"NIC551",15.56923,-61.3744,"Caribbean","LAC"
"144","NIC2366","A",1e-05,0.684873,"NIC2366",4.038928002,-52.66763904,"South America","LAC"
"145","QG3786","A",1e-05,0.685942,"QG3786",10.42963,-84.00833,"Central America","LAC"
"146","NIC459","A",1e-05,0.68794,"NIC459",4.08161,-52.68424,"South America","LAC"
"147","NIC478","A",1e-05,0.693085,"NIC478",4.08855,-52.67645,"South America","LAC"
"148","NIC420","A",1e-05,0.695289,"NIC420",5.41089,-53.6565,"South America","LAC"
"149","QG3845","A",1e-05,0.696595,"QG3845",10.43082,-84.01138,"Central America","LAC"
"150","EG5889","A",1e-05,0.697339,"EG5889",18.3,-65.8,"Caribbean","LAC"
"151","NIC1300","A",1e-05,0.69802,"NIC1300",3.594842032,-53.17887696,"South America","LAC"
"152","QG3831","A",1e-05,0.700456,"QG3831",10.43182,-84.01499,"Central America","LAC"
"153","NIC1928","A",1e-05,0.701788,"NIC1928",14.719237,-61.100187,"Caribbean","HC"
"154","NIC1293","A",1e-05,0.701954,"NIC1293",3.644524002,-53.19812902,"South America","LAC"
"155","NIC1389","A",1e-05,0.701995,"NIC1389",3.616803959,-53.19629196,"South America","LAC"
"156","QG5305","A",0.703068,0.703068,"QG5305",6.9194,158.271,"Micronesia","Mic1"
"157","NIC1305","A",1e-05,0.70332,"NIC1305",3.614802025,-53.19812601,"South America","LAC"
"158","ECA794","A",0.245049,0.708627,"ECA794",22.053952,-159.367837,"Hawaii","HC"
"159","NIC1307","A",1e-05,0.708697,"NIC1307",4.868027978,-52.34595903,"South America","LAC"
"160","ECA790","A",0.244927,0.708876,"ECA790",22.053952,-159.367837,"Hawaii","HC"
"161","QG3009","A",1e-05,0.710048,"QG3009",9.16005,-79.841,"Central America","LAC"
"162","NIC1301","A",1e-05,0.710328,"NIC1301",3.620189996,-53.20809804,"South America","LAC"
"163","QG3856","A",1e-05,0.711121,"QG3856",10.42540556,-84.00121667,"Central America","LAC"
"164","NIC1268","A",1e-05,0.711737,"NIC1268",3.608203959,-53.175201,"South America","LAC"
"165","NIC492","A",1e-05,0.712002,"NIC492",4.0864,-52.67639,"South America","LAC"
"166","NIC105","A",1e-05,0.715118,"NIC105",4.08747,-52.67394,"South America","LAC"
"167","NIC389","A",1e-05,0.716166,"NIC389",5.29111,-53.05539,"South America","LAC"
"168","JU2750","A",1e-05,0.717895,"JU2750",16.1761,-61.6951,"Caribbean","LAC"
"169","NIC1430","A",1e-05,0.717978,"NIC1430",4.049461037,-52.67627399,"South America","LAC"
"170","QG4646","A",0.718734,0.718734,"QG4646",6.8567,158.2236,"Micronesia","Mic1"
"171","QG4782","A",0.71892,0.71892,"QG4782",6.8567,158.2236,"Micronesia","Mic1"
"172","QG4869","A",0.71892,0.71892,"QG4869",6.8567,158.2236,"Micronesia","Mic1"
"173","NIC2360","A",1e-05,0.721844,"NIC2360",4.03893102,-52.67661296,"South America","LAC"
"174","NIC1382","A",1e-05,0.722285,"NIC1382",4.038440008,-52.67334703,"South America","LAC"
"175","NIC1419","A",1e-05,0.723596,"NIC1419",3.603130979,-53.19263603,"South America","LAC"
"176","QG3834","A",1e-05,0.724464,"QG3834",10.42972,-84.00718,"Central America","LAC"
"177","NIC953","A",1e-05,0.725299,"NIC953",4.03828,-52.6715,"South America","LAC"
"178","QG3880","A",1e-05,0.727756,"QG3880",10.43089,-84.00684,"Central America","LAC"
"179","QG3533","A",1e-05,0.729683,"QG3533",10.42641667,-84.01201667,"Central America","LAC"
"180","NIC193","A",1e-05,0.729923,"NIC193",16.0207,-61.597,"Caribbean","LAC"
"181","NIC249","A",1e-05,0.730775,"NIC249",16.0207,-61.597,"Caribbean","LAC"
"182","NIC407","A",1e-05,0.732154,"NIC407",5.41418,-53.65416,"South America","LAC"
"183","JU1835","A",1e-05,0.732563,"JU1835",4.085783,-52.6791,"South America","LAC"
"184","NIC775","A",1e-05,0.735084,"NIC775",15.34529,-61.31009,"Caribbean","LAC"
"185","NIC920","A",1e-05,0.736548,"NIC920",4.04232,-52.68144,"South America","LAC"
"186","QG3829","A",1e-05,0.736788,"QG3829",10.42346389,-84.00128333,"Central America","LAC"
"187","NIC441","A",1e-05,0.739544,"NIC441",4.08399,-52.67769,"South America","LAC"
"188","NIC1432","A",1e-05,0.741592,"NIC1432",4.087813022,-52.67992197,"South America","LAC"
"189","NIC203","A",1e-05,0.742122,"NIC203",16.0459,-61.6262,"Caribbean","LAC"
"190","NIC1855","A",1e-05,0.743628,"NIC1855",14.675129,-61.095721,"Caribbean","HC"
"191","NIC1188","A",1e-05,0.744022,"NIC1188",-12.88252903,-69.48456,"South America","LAC"
"192","QG3529","A",1e-05,0.747153,"QG3529",10.43288,-84.00678,"Central America","LAC"
"193","NIC916","A",1e-05,0.747403,"NIC916",4.03928,-52.67371,"South America","LAC"
"194","NIC1425","A",1e-05,0.749276,"NIC1425",4.039971968,-52.674937,"South America","LAC"
"195","NIC1028","A",1e-05,0.750582,"NIC1028",4.03896,-52.66843,"South America","LAC"
"196","NIC2357","A",1e-05,0.753369,"NIC2357",4.039690001,-52.67415999,"South America","LAC"
"197","QG3805","A",1e-05,0.757439,"QG3805",10.42608333,-84.0092,"Central America","LAC"
"198","NIC2368","A",1e-05,0.761094,"NIC2368",4.039645996,-52.67438103,"South America","LAC"
"199","HPT33","A",0.117153,0.762304,"HPT33",-5.2563,119.86386,"Indonesia","Indo3"
"200","NIC1181","A",1e-05,0.769261,"NIC1181",-12.88332003,-69.48725897,"South America","LAC"
"201","NIC404","A",1e-05,0.771793,"NIC404",5.41011,-53.65462,"South America","LAC"
"202","QG131","A",0.203204,0.772227,"QG131",22.22955,-159.4764,"Hawaii","HC"
"203","QG3843","A",1e-05,0.780495,"QG3843",10.42963,-84.00833,"Central America","LAC"
"204","NIC1408","A",1e-05,0.781635,"NIC1408",3.641236033,-53.18958099,"South America","LAC"
"205","EG6180","A",1e-05,0.781879,"EG6180",18.3,-65.8,"Caribbean","LAC"
"206","QG3847","A",0.030442,0.785348,"QG3847",10.41828889,-84.00399167,"Central America","LAC"
"207","NIC1137","A",1e-05,0.785882,"NIC1137",-12.872141,-69.49788203,"South America","LAC"
"208","NIC94","A",1e-05,0.788298,"NIC94",4.08747,-52.67394,"South America","LAC"
"209","NIC311","A",1e-05,0.789716,"NIC311",4.09125,-52.67489,"South America","LAC"
"210","NIC300","A",1.3e-05,0.790484,"NIC300",4.08969,-52.67731,"South America","LAC"
"211","NIC1478","A",1e-05,0.790772,"NIC1478",4.086242002,-52.67756699,"South America","LAC"
"212","NIC2367","A",1e-05,0.795239,"NIC2367",4.038957004,-52.66788497,"South America","LAC"
"213","QG823","A",1e-05,0.796176,"QG823",9.152413,-79.850852,"Central America","LAC"
"214","NIC85","A",1.3e-05,0.796283,"NIC85",4.08533,-52.6751,"South America","LAC"
"215","NIC938","A",1e-05,0.79866,"NIC938",4.03397,-52.67852,"South America","LAC"
"216","NIC496","A",1e-05,0.813034,"NIC496",4.08803,-52.67552,"South America","LAC"
"217","QG840","A",1e-05,0.814348,"QG840",9.161421,-79.837195,"Central America","LAC"
"218","QG3785","A",1e-05,0.817967,"QG3785",10.43082,-84.01138,"Central America","LAC"
"219","NIC426","A",1e-05,0.819424,"NIC426",5.41125,-53.65478,"South America","LAC"
"220","JU1975","A",1e-05,0.82287,"JU1975",-2.96,-59.84,"South America","LAC"
"221","NIC903","A",1e-05,0.823079,"NIC903",4.04877,-52.67666,"South America","LAC"
"222","NIC753","A",1e-05,0.823756,"NIC753",15.39802,-61.31219,"Caribbean","LAC"
"223","NIC1343","A",1e-05,0.826834,"NIC1343",4.048513966,-52.67673198,"South America","LAC"
"224","NIC586","A",1e-05,0.830791,"NIC586",15.40493,-61.34619,"Caribbean","HC"
"225","NIC1344","A",1e-05,0.83192,"NIC1344",4.055127036,-52.67816302,"South America","LAC"
"226","QG848","A",1e-05,0.833855,"QG848",9.15445,-79.82763,"Central America","LAC"
"227","NIC941","A",1e-05,0.834508,"NIC941",4.03687,-52.67743,"South America","LAC"
"228","QG3852","A",1e-05,0.835789,"QG3852",10.41900556,-84.00699722,"Central America","LAC"
"229","NIC468","A",1e-05,0.835953,"NIC468",4.0883,-52.67541,"South America","LAC"
"230","QG981","A",1e-05,0.835968,"QG981",9.14576403,-79.8544232,"Central America","LAC"
"231","NIC1033","A",1e-05,0.840436,"NIC1033",4.03724,-52.67196,"South America","LAC"
"232","NIC1254","A",1e-05,0.841859,"NIC1254",4.085349999,-52.68294297,"South America","LAC"
"233","NIC1657","A",1e-05,0.841982,"NIC1657",25.02814,121.74912,"Taiwan","Tw3"
"234","NIC1656","A",1e-05,0.842048,"NIC1656",25.02814,121.74912,"Taiwan","Tw3"
"235","JU1838","A",1e-05,0.844631,"JU1838",4.085517,-52.681917,"South America","LAC"
"236","NIC1877","A",1e-05,0.846124,"NIC1877",14.744997,-61.092154,"Caribbean","LAC"
"237","NIC1917","A",1e-05,0.850569,"NIC1917",14.67639,-61.090457,"Caribbean","HC"
"238","NIC1851","A",1e-05,0.850577,"NIC1851",14.72499,-61.105335,"Caribbean","LAC"
"239","NIC1913","A",1e-05,0.850993,"NIC1913",14.724882,-61.105406,"Caribbean","LAC"
"240","QG2716","A",1e-05,0.854254,"QG2716",9.16835,-79.839279,"Central America","LAC"
"241","QG3539","A",1e-05,0.855058,"QG3539",10.42332222,-84.00135556,"Central America","LAC"
"242","NIC1386","A",1e-05,0.8657,"NIC1386",3.602447016,-53.19164,"South America","LAC"
"243","NIC1165","A",1e-05,0.865733,"NIC1165",-12.87688399,-69.49484501,"South America","LAC"
"244","JU1821","A",1e-05,0.866039,"JU1821",4.087967,-52.675167,"South America","LAC"
"245","NIC1323","A",1e-05,0.867035,"NIC1323",4.556285972,-52.20881601,"South America","LAC"
"246","NIC1004","A",1e-05,0.867563,"NIC1004",4.03896,-52.66843,"South America","LAC"
"247","NIC450","A",1e-05,0.868823,"NIC450",4.08926,-52.67607,"South America","LAC"
"248","NIC1317","A",1e-05,0.869717,"NIC1317",4.555320963,-52.209778,"South America","LAC"
"249","NIC989","A",1e-05,0.873197,"NIC989",4.03713,-52.67196,"South America","LAC"
"250","QG3521","A",1e-05,0.878497,"QG3521",10.42643333,-84.01193333,"Central America","LAC"
"251","NIC908","A",1e-05,0.881037,"NIC908",4.04372,-52.67704,"South America","LAC"
"252","NIC1112","A",1e-05,0.883273,"NIC1112",-12.829016,-71.377696,"South America","LAC"
"253","QG3799","A",1e-05,0.895874,"QG3799",10.43008,-84.00894,"Central America","LAC"
"254","NIC944","A",1e-05,0.896488,"NIC944",4.03799,-52.6772,"South America","LAC"
"255","NIC1170","A",1e-05,0.898275,"NIC1170",-12.87956603,-69.49155604,"South America","LAC"
"256","QG850","A",1e-05,0.9003,"QG850",9.159436,-79.844493,"Central America","LAC"
"257","QG3545","A",1.3e-05,0.903783,"QG3545",10.42361667,-84.00118611,"Central America","LAC"
"258","NIC354","A",1e-05,0.904866,"NIC354",4.0881,-52.6753,"South America","LAC"
"259","NIC1321","A",1e-05,0.906156,"NIC1321",4.558942029,-52.20779099,"South America","LAC"
"260","QG3807","A",1e-05,0.908347,"QG3807",10.43182,-84.01499,"Central America","LAC"
"261","NIC1378","A",1e-05,0.908362,"NIC1378",4.0951,-52.686219,"South America","LAC"
"262","NIC533","A",1e-05,0.909112,"NIC533",16.01855,-61.597903,"Caribbean","LAC"
"263","NIC1359","A",1e-05,0.918239,"NIC1359",4.053170029,-52.67738703,"South America","LAC"
"264","NIC572","A",1e-05,0.919941,"NIC572",15.47461,-61.29876,"Caribbean","HC"
"265","NIC571","A",1e-05,0.92007,"NIC571",15.47461,-61.29876,"Caribbean","HC"
"266","JU1976","A",1e-05,0.92154,"JU1976",-2.96,-59.84,"South America","LAC"
"267","QG3547","A",1e-05,0.922067,"QG3547",10.42551667,-84.01403333,"Central America","LAC"
"268","NIC1116","A",1e-05,0.922115,"NIC1116",-12.838824,-71.365178,"South America","LAC"
"269","NIC1395","A",1e-05,0.927207,"NIC1395",3.632552968,-53.20619199,"South America","LAC"
"270","NIC1275","A",1e-05,0.927465,"NIC1275",3.643404013,-53.19835701,"South America","LAC"
"271","QG5319","A",1e-05,0.93125,"QG5319",6.8569,158.2198,"Micronesia","Mic2"
"272","NIC321","A",1e-05,0.946416,"NIC321",5.53515,-53.56151,"South America","LAC"
"273","NIC1155","A",1e-05,0.946957,"NIC1155",-12.87564204,-69.49654997,"South America","LAC"
"274","JU1836","A",1e-05,0.953876,"JU1836",4.087883,-52.680033,"South America","LAC"
"275","NIC1363","A",1e-05,0.954658,"NIC1363",4.058048967,-52.67827903,"South America","LAC"
"276","NIC1392","A",1e-05,0.96304,"NIC1392",3.601659033,-53.190647,"South America","LAC"
"277","NIC1272","A",1e-05,0.969704,"NIC1272",3.648232995,-53.19701498,"South America","LAC"
"278","QG3546","A",1e-05,0.976095,"QG3546",10.43288,-84.00678,"Central America","LAC"
"279","NIC1193","A",1e-05,0.978476,"NIC1193",-12.84973802,-69.45760002,"South America","LAC"
"280","NIC1142","A",1e-05,0.99189,"NIC1142",-12.87388603,-69.49565898,"South America","LAC"
"281","ECA799","A",1e-05,0.993655,"ECA799",19.589467,-155.068069,"Hawaii","HC"
"282","NIC1354","A",1e-05,0.994388,"NIC1354",4.071575012,-52.68970096,"South America","LAC"
"283","NIC975","A",1e-05,0.999706,"NIC975",4.03819,-52.67066,"South America","LAC"
"284","NIC977","A",1e-05,0.999708,"NIC977",4.03819,-52.67066,"South America","LAC"
"285","NIC1313","A",1e-05,0.999712,"NIC1313",4.54814597,-52.21200599,"South America","LAC"
"286","NIC1679","A",1e-05,0.999712,"NIC1679",22.08922,120.84876,"Taiwan","Tw7"
"287","QG836","A",1e-05,0.999712,"QG836",9.15447,-79.82758,"Central America","LAC"
"288","NIC746","A",1e-05,0.999713,"NIC746",15.31929,-61.30588,"Caribbean","LAC"
"289","NIC1453","A",1e-05,0.999714,"NIC1453",4.554173984,-52.21073999,"South America","LAC"
