"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo","Lineage"
"3200","NIC424","D",1e-05,0.638068,"NIC424",5.41432,-53.65382,"South America","LAC"
"3201","NIC2375","D",1e-05,0.6408,"NIC2375",4.042458963,-52.67848103,"South America","LAC"
"3202","QG3795","D",0.069619,0.647267,"QG3795",10.42608333,-84.0092,"Central America","LAC"
"3203","NIC1372","D",1e-05,0.649136,"NIC1372",4.081040025,-52.68228097,"South America","LAC"
"3204","NIC945","D",1e-05,0.649575,"NIC945",4.03707,-52.6772,"South America","LAC"
"3205","NIC1177","D",1e-05,0.651781,"NIC1177",-12.881345,-69.49006297,"South America","LAC"
"3206","QG3786","D",1e-05,0.653421,"QG3786",10.42963,-84.00833,"Central America","LAC"
"3207","NIC314","D",1e-05,0.65363,"NIC314",4.03715,-52.67214,"South America","LAC"
"3208","QG3868","D",1e-05,0.65608,"QG3868",10.43888,-84.01353,"Central America","LAC"
"3209","QG3845","D",1e-05,0.658577,"QG3845",10.43082,-84.01138,"Central America","LAC"
"3210","NIC454","D",1e-05,0.659486,"NIC454",4.08318,-52.68343,"South America","LAC"
"3211","NIC461","D",1e-05,0.659486,"NIC461",4.08318,-52.68343,"South America","LAC"
"3212","NIC1976","D",1e-05,0.665417,"NIC1976",14.67639,-61.090457,"Caribbean","LAC"
"3213","NIC2367","D",1e-05,0.666153,"NIC2367",4.038957004,-52.66788497,"South America","LAC"
"3214","NIC917","D",1e-05,0.666376,"NIC917",4.03446,-52.67816,"South America","LAC"
"3215","NIC1163","D",1e-05,0.666496,"NIC1163",-12.875965,-69.49581496,"South America","LAC"
"3216","NIC1192","D",1e-05,0.666593,"NIC1192",-12.849763,-69.45771201,"South America","LAC"
"3217","NIC1126","D",1e-05,0.672174,"NIC1126",-12.874715,-69.49602501,"South America","LAC"
"3218","NIC1563","D",1e-05,0.672505,"NIC1563",25.00481,121.73369,"Taiwan","Tw5"
"3219","NIC459","D",1e-05,0.673883,"NIC459",4.08161,-52.68424,"South America","LAC"
"3220","NIC1939","D",1e-05,0.673971,"NIC1939",14.80577,-61.147328,"Caribbean","LAC"
"3221","NIC56","D",1e-05,0.674397,"NIC56",4.08263,-52.67992,"South America","LAC"
"3222","NIC420","D",1e-05,0.677403,"NIC420",5.41089,-53.6565,"South America","LAC"
"3223","NIC393","D",1e-05,0.678167,"NIC393",4.04701,-52.67817,"South America","LAC"
"3224","NIC458","D",1e-05,0.678619,"NIC458",4.08141,-52.68219,"South America","LAC"
"3225","NIC1928","D",0.679066,0.679066,"NIC1928",14.719237,-61.100187,"Caribbean","HC"
"3226","NIC1476","D",1e-05,0.679946,"NIC1476",4.086242002,-52.67756699,"South America","LAC"
"3227","JU1845","D",1e-05,0.680808,"JU1845",4.089583,-52.67705,"South America","LAC"
"3228","NIC1879","D",1e-05,0.6825,"NIC1879",14.746073,-61.086543,"Caribbean","LAC"
"3229","ECA799","D",0.314683,0.685057,"ECA799",19.589467,-155.068069,"Hawaii","HC"
"3230","NIC1381","D",1e-05,0.687119,"NIC1381",4.039456984,-52.67586404,"South America","LAC"
"3231","QG3817","D",1e-05,0.693599,"QG3817",10.42972,-84.00742,"Central America","LAC"
"3232","NIC1268","D",1e-05,0.694958,"NIC1268",3.608203959,-53.175201,"South America","LAC"
"3233","QG3831","D",1e-05,0.697413,"QG3831",10.43182,-84.01499,"Central America","LAC"
"3234","QG3829","D",1e-05,0.698891,"QG3829",10.42346389,-84.00128333,"Central America","LAC"
"3235","NIC905","D",1e-05,0.699239,"NIC905",4.03799,-52.67317,"South America","LAC"
"3236","QG3834","D",1e-05,0.699286,"QG3834",10.42972,-84.00718,"Central America","LAC"
"3237","NIC953","D",1e-05,0.701018,"NIC953",4.03828,-52.6715,"South America","LAC"
"3238","NIC1386","D",1e-05,0.701111,"NIC1386",3.602447016,-53.19164,"South America","LAC"
"3239","JU1847","D",1e-05,0.701374,"JU1847",4.090833,-52.67465,"South America","LAC"
"3240","NIC122","D",0.297222,0.702517,"NIC122",16.1779,-61.6563,"Caribbean","HC"
"3241","NIC1962","D",0.240564,0.704765,"NIC1962",14.744117,-61.093023,"Caribbean","LAC"
"3242","BRC20391","D",0.068706,0.708751,"BRC20391",25.016672,121.557423,"Taiwan","Tw5"
"3243","NIC939","D",1e-05,0.710518,"NIC939",4.03128,-52.68028,"South America","LAC"
"3244","QG3009","D",1e-05,0.711585,"QG3009",9.16005,-79.841,"Central America","LAC"
"3245","NIC192","D",0.286888,0.712852,"NIC192",16.0459,-61.6262,"Caribbean","HC"
"3246","QG3828","D",1e-05,0.714321,"QG3828",10.42346389,-84.00128333,"Central America","LAC"
"3247","NIC933","D",1e-05,0.717183,"NIC933",4.04237,-52.68256,"South America","LAC"
"3248","NIC280","D",1e-05,0.717755,"NIC280",4.08711,-52.67839,"South America","LAC"
"3249","QG4866","D",1e-05,0.717789,"QG4866",6.8567,158.2225,"Micronesia","Mic1"
"3250","QG3529","D",1e-05,0.718245,"QG3529",10.43288,-84.00678,"Central America","LAC"
"3251","NIC940","D",1e-05,0.719645,"NIC940",4.03091,-52.68124,"South America","LAC"
"3252","QG3818","D",0.021969,0.720832,"QG3818",10.4262,-84.0013167,"Central America","LAC"
"3253","NIC1856","D",0.075724,0.723117,"NIC1856",14.674356,-61.095002,"Caribbean","LAC"
"3254","QG3533","D",1e-05,0.724696,"QG3533",10.42641667,-84.01201667,"Central America","LAC"
"3255","NIC1028","D",1e-05,0.72517,"NIC1028",4.03896,-52.66843,"South America","LAC"
"3256","NIC1430","D",1e-05,0.725334,"NIC1430",4.049461037,-52.67627399,"South America","LAC"
"3257","NIC1855","D",0.731208,0.731208,"NIC1855",14.675129,-61.095721,"Caribbean","HC"
"3258","NIC389","D",1e-05,0.731702,"NIC389",5.29111,-53.05539,"South America","LAC"
"3259","NIC105","D",1e-05,0.733177,"NIC105",4.08747,-52.67394,"South America","LAC"
"3260","NIC1929","D",0.128607,0.733222,"NIC1929",14.670499,-61.09485,"Caribbean","LAC"
"3261","NIC1181","D",1e-05,0.734002,"NIC1181",-12.88332003,-69.48725897,"South America","LAC"
"3262","NIC203","D",1e-05,0.73584,"NIC203",16.0459,-61.6262,"Caribbean","LAC"
"3263","NIC938","D",1e-05,0.739068,"NIC938",4.03397,-52.67852,"South America","LAC"
"3264","NIC441","D",1e-05,0.740854,"NIC441",4.08399,-52.67769,"South America","LAC"
"3265","QG3856","D",0.109067,0.742411,"QG3856",10.42540556,-84.00121667,"Central America","LAC"
"3266","NIC407","D",1e-05,0.743867,"NIC407",5.41418,-53.65416,"South America","LAC"
"3267","NIC1188","D",1e-05,0.744946,"NIC1188",-12.88252903,-69.48456,"South America","LAC"
"3268","NIC907","D",1e-05,0.749572,"NIC907",4.04842,-52.67683,"South America","LAC"
"3269","NIC1679","D",1e-05,0.749933,"NIC1679",22.08922,120.84876,"Taiwan","Tw7"
"3270","NIC404","D",1e-05,0.751971,"NIC404",5.41011,-53.65462,"South America","LAC"
"3271","QG3789","D",1e-05,0.758827,"QG3789",10.42608333,-84.0092,"Central America","LAC"
"3272","NIC1343","D",1e-05,0.75984,"NIC1343",4.048513966,-52.67673198,"South America","LAC"
"3273","QG3543","D",1e-05,0.761521,"QG3543",10.42641667,-84.01201667,"Central America","LAC"
"3274","NIC1382","D",1e-05,0.764769,"NIC1382",4.038440008,-52.67334703,"South America","LAC"
"3275","ECA791","D",0.234708,0.765031,"ECA791",22.193317,-159.478956,"Hawaii","HC"
"3276","ECA792","D",0.233877,0.765861,"ECA792",22.193317,-159.478956,"Hawaii","HC"
"3277","EG5889","D",1e-05,0.76759,"EG5889",18.3,-65.8,"Caribbean","LAC"
"3278","NIC1355","D",1e-05,0.768871,"NIC1355",4.057417978,-52.67890298,"South America","LAC"
"3279","NIC934","D",1e-05,0.771513,"NIC934",4.04783,-52.67766,"South America","LAC"
"3280","QG3843","D",1e-05,0.780933,"QG3843",10.42963,-84.00833,"Central America","LAC"
"3281","QG3847","D",1e-05,0.787979,"QG3847",10.41828889,-84.00399167,"Central America","LAC"
"3282","NIC1391","D",1e-05,0.788646,"NIC1391",3.596770959,-53.17791598,"South America","LAC"
"3283","NIC929","D",1e-05,0.78893,"NIC929",4.04027,-52.67537,"South America","LAC"
"3284","JU2505","D",1e-05,0.789349,"JU2505",10.4708,-84.6452,"Central America","LAC"
"3285","NIC1137","D",1e-05,0.790439,"NIC1137",-12.872141,-69.49788203,"South America","LAC"
"3286","NIC1478","D",1e-05,0.791,"NIC1478",4.086242002,-52.67756699,"South America","LAC"
"3287","NIC300","D",1e-05,0.792245,"NIC300",4.08969,-52.67731,"South America","LAC"
"3288","NIC989","D",1e-05,0.793089,"NIC989",4.03713,-52.67196,"South America","LAC"
"3289","NIC311","D",1e-05,0.795577,"NIC311",4.09125,-52.67489,"South America","LAC"
"3290","NIC85","D",1e-05,0.800604,"NIC85",4.08533,-52.6751,"South America","LAC"
"3291","QG3852","D",1e-05,0.801191,"QG3852",10.41900556,-84.00699722,"Central America","LAC"
"3292","NIC1914","D",1e-05,0.801269,"NIC1914",14.724882,-61.105406,"Caribbean","LAC"
"3293","QG3809","D",1e-05,0.802216,"QG3809",10.43288,-84.00678,"Central America","LAC"
"3294","NIC2363","D",1e-05,0.803829,"NIC2363",4.037193032,-52.67742399,"South America","LAC"
"3295","NIC426","D",1e-05,0.807418,"NIC426",5.41125,-53.65478,"South America","LAC"
"3296","JU1975","D",1e-05,0.812015,"JU1975",-2.96,-59.84,"South America","LAC"
"3297","QG3523","D",1e-05,0.8127,"QG3523",10.43288,-84.00678,"Central America","LAC"
"3298","QG3785","D",1e-05,0.814119,"QG3785",10.43082,-84.01138,"Central America","LAC"
"3299","NIC1272","D",1e-05,0.815083,"NIC1272",3.648232995,-53.19701498,"South America","LAC"
"3300","NIC1033","D",1e-05,0.815662,"NIC1033",4.03724,-52.67196,"South America","LAC"
"3301","NIC1275","D",1e-05,0.817167,"NIC1275",3.643404013,-53.19835701,"South America","LAC"
"3302","NIC1410","D",1e-05,0.818785,"NIC1410",3.61230799,-53.21481999,"South America","LAC"
"3303","NIC1344","D",1e-05,0.819052,"NIC1344",4.055127036,-52.67816302,"South America","LAC"
"3304","NIC496","D",1e-05,0.819425,"NIC496",4.08803,-52.67552,"South America","LAC"
"3305","NIC753","D",0.164582,0.819658,"NIC753",15.39802,-61.31219,"Caribbean","LAC"
"3306","NIC586","D",0.822346,0.822346,"NIC586",15.40493,-61.34619,"Caribbean","HC"
"3307","NIC1657","D",1e-05,0.82965,"NIC1657",25.02814,121.74912,"Taiwan","Tw3"
"3308","NIC1656","D",1e-05,0.829725,"NIC1656",25.02814,121.74912,"Taiwan","Tw3"
"3309","NIC903","D",1e-05,0.831436,"NIC903",4.04877,-52.67666,"South America","LAC"
"3310","QG3824","D",0.039374,0.831753,"QG3824",10.44022,-84.01188,"Central America","LAC"
"3311","NIC1422","D",1e-05,0.835841,"NIC1422",3.639726033,-53.20330401,"South America","LAC"
"3312","QG848","D",1e-05,0.837843,"QG848",9.15445,-79.82763,"Central America","LAC"
"3313","NIC983","D",1e-05,0.838984,"NIC983",4.03848,-52.67002,"South America","LAC"
"3314","QG981","D",1e-05,0.839714,"QG981",9.14576403,-79.8544232,"Central America","LAC"
"3315","NIC1917","D",0.84071,0.84071,"NIC1917",14.67639,-61.090457,"Caribbean","HC"
"3316","NIC425","D",1e-05,0.841122,"NIC425",5.53544,-53.5634,"South America","LAC"
"3317","NIC468","D",1e-05,0.842747,"NIC468",4.0883,-52.67541,"South America","LAC"
"3318","NIC1420","D",1e-05,0.843187,"NIC1420",3.603495006,-53.19458197,"South America","LAC"
"3319","NIC1300","D",1e-05,0.845299,"NIC1300",3.594842032,-53.17887696,"South America","LAC"
"3320","NIC1165","D",1e-05,0.845778,"NIC1165",-12.87688399,-69.49484501,"South America","LAC"
"3321","NIC1881","D",1e-05,0.84757,"NIC1881",14.744609,-61.094657,"Caribbean","LAC"
"3322","NIC94","D",1e-05,0.848291,"NIC94",4.08747,-52.67394,"South America","LAC"
"3323","QG3539","D",1e-05,0.850327,"QG3539",10.42332222,-84.00135556,"Central America","LAC"
"3324","NIC1278","D",1e-05,0.854232,"NIC1278",3.638634961,-53.20414497,"South America","LAC"
"3325","NIC1851","D",0.143761,0.855979,"NIC1851",14.72499,-61.105335,"Caribbean","LAC"
"3326","NIC1913","D",0.143369,0.856371,"NIC1913",14.724882,-61.105406,"Caribbean","LAC"
"3327","EG6180","D",1e-05,0.857435,"EG6180",18.3,-65.8,"Caribbean","LAC"
"3328","NIC572","D",0.857916,0.857916,"NIC572",15.47461,-61.29876,"Caribbean","HC"
"3329","NIC571","D",0.858027,0.858027,"NIC571",15.47461,-61.29876,"Caribbean","HC"
"3330","NIC1323","D",1e-05,0.860023,"NIC1323",4.556285972,-52.20881601,"South America","LAC"
"3331","NIC994","D",1e-05,0.860619,"NIC994",4.04243,-52.67869,"South America","LAC"
"3332","NIC1317","D",1e-05,0.862834,"NIC1317",4.555320963,-52.209778,"South America","LAC"
"3333","NIC1389","D",1e-05,0.865964,"NIC1389",3.616803959,-53.19629196,"South America","LAC"
"3334","QG3799","D",1e-05,0.869215,"QG3799",10.43008,-84.00894,"Central America","LAC"
"3335","NIC1338","D",1e-05,0.870013,"NIC1338",4.048259994,-52.67714798,"South America","LAC"
"3336","JU1821","D",1e-05,0.872632,"JU1821",4.087967,-52.675167,"South America","LAC"
"3337","NIC450","D",1e-05,0.873805,"NIC450",4.08926,-52.67607,"South America","LAC"
"3338","NIC2366","D",1e-05,0.874565,"NIC2366",4.038928002,-52.66763904,"South America","LAC"
"3339","QG3807","D",1e-05,0.87591,"QG3807",10.43182,-84.01499,"Central America","LAC"
"3340","NIC1112","D",1e-05,0.876752,"NIC1112",-12.829016,-71.377696,"South America","LAC"
"3341","NIC1170","D",1e-05,0.878323,"NIC1170",-12.87956603,-69.49155604,"South America","LAC"
"3342","QG3521","D",1e-05,0.884875,"QG3521",10.42643333,-84.01193333,"Central America","LAC"
"3343","NIC2365","D",1e-05,0.891598,"NIC2365",4.038977036,-52.667358,"South America","LAC"
"3344","QG4781","D",1e-05,0.897164,"QG4781",6.9174,158.2615,"Micronesia","Mic2"
"3345","QG5503","D",1e-05,0.897324,"QG5503",6.9174,158.2615,"Micronesia","Mic2"
"3346","NIC920","D",1e-05,0.899214,"NIC920",4.04232,-52.68144,"South America","LAC"
"3347","QG5650","D",1e-05,0.899778,"QG5650",6.9181,158.2619,"Micronesia","Mic2"
"3348","QG5502","D",1e-05,0.899816,"QG5502",6.9174,158.2615,"Micronesia","Mic2"
"3349","NIC1004","D",1e-05,0.899868,"NIC1004",4.03896,-52.66843,"South America","LAC"
"3350","QG5576","D",1e-05,0.900422,"QG5576",6.9181,158.2619,"Micronesia","Mic2"
"3351","NIC354","D",1e-05,0.901722,"NIC354",4.0881,-52.6753,"South America","LAC"
"3352","QG850","D",1e-05,0.904059,"QG850",9.159436,-79.844493,"Central America","LAC"
"3353","NIC1378","D",1e-05,0.909943,"NIC1378",4.0951,-52.686219,"South America","LAC"
"3354","NIC533","D",0.003335,0.913494,"NIC533",16.01855,-61.597903,"Caribbean","LAC"
"3355","NIC1363","D",1e-05,0.917468,"NIC1363",4.058048967,-52.67827903,"South America","LAC"
"3356","QG942","D",1e-05,0.91799,"QG942",9.144538,-79.854772,"Central America","LAC"
"3357","JU2750","D",1e-05,0.92026,"JU2750",16.1761,-61.6951,"Caribbean","LAC"
"3358","NIC339","D",1e-05,0.921551,"NIC339",5.41305,-53.65004,"South America","LAC"
"3359","NIC1395","D",1e-05,0.92339,"NIC1395",3.632552968,-53.20619199,"South America","LAC"
"3360","NIC1359","D",1e-05,0.932667,"NIC1359",4.053170029,-52.67738703,"South America","LAC"
"3361","NIC321","D",1e-05,0.934976,"NIC321",5.53515,-53.56151,"South America","LAC"
"3362","NIC1411","D",1e-05,0.93577,"NIC1411",3.596770959,-53.17791598,"South America","LAC"
"3363","QG3812","D",1e-05,0.937315,"QG3812",10.42963,-84.00833,"Central America","LAC"
"3364","QG3873","D",1e-05,0.938027,"QG3873",10.44027,-84.01227,"Central America","LAC"
"3365","NIC1155","D",1e-05,0.95032,"NIC1155",-12.87564204,-69.49654997,"South America","LAC"
"3366","NIC489","D",1e-05,0.951282,"NIC489",4.08695,-52.67731,"South America","LAC"
"3367","JU1836","D",1e-05,0.953849,"JU1836",4.087883,-52.680033,"South America","LAC"
"3368","NIC1307","D",1e-05,0.960992,"NIC1307",4.868027978,-52.34595903,"South America","LAC"
"3369","QG2716","D",1e-05,0.961084,"QG2716",9.16835,-79.839279,"Central America","LAC"
"3370","NIC1392","D",1e-05,0.978369,"NIC1392",3.601659033,-53.190647,"South America","LAC"
"3371","NIC1116","D",1e-05,0.981997,"NIC1116",-12.838824,-71.365178,"South America","LAC"
"3372","JU1976","D",1e-05,0.986804,"JU1976",-2.96,-59.84,"South America","LAC"
"3373","NIC1142","D",1e-05,0.990847,"NIC1142",-12.87388603,-69.49565898,"South America","LAC"
"3374","NIC1153","D",1.3e-05,0.999707,"NIC1153",-12.87629499,-69.49540299,"South America","LAC"
"3375","NIC422","D",1e-05,0.999707,"NIC422",4.03943,-52.67587,"South America","LAC"
"3376","NIC956","D",1e-05,0.999709,"NIC956",4.0401,-52.67504,"South America","LAC"
"3377","NIC1553","D",1.7e-05,0.99971,"NIC1553",25.02212,121.73275,"Taiwan","Tw3"
"3378","NIC909","D",1e-05,0.999713,"NIC909",4.03955,-52.67374,"South America","LAC"
"3379","ECA805","D",1e-05,0.999716,"ECA805",20.807406,-156.096654,"Hawaii","Hw1"
"3380","BRC20464","D",1.5e-05,0.999717,"BRC20464",24.822726,121.735653,"Taiwan","Tw3"
"3381","ECA789","D",1e-05,0.999717,"ECA789",21.336056,-157.799786,"Hawaii","Hw3"
"3382","NIC1175","D",1e-05,0.999717,"NIC1175",-12.88087302,-69.49066697,"South America","LAC"
"3383","NIC125","D",1e-05,0.999718,"NIC125",16.0207,-61.597,"Caribbean","LAC"
"3384","NIC1912","D",1e-05,0.999718,"NIC1912",14.724882,-61.105406,"Caribbean","LAC"
"3385","JU1641","D",1e-05,0.999719,"JU1641",14.9174,-23.6049,"Africa","Af"
"3386","NIC1146","D",1e-05,0.999719,"NIC1146",-12.875765,-69.49353903,"South America","LAC"
"3387","NIC1180","D",1e-05,0.999719,"NIC1180",-12.88253004,-69.48824904,"South America","LAC"
"3388","NIC1545","D",1e-05,0.999719,"NIC1545",25.05343,121.77265,"Taiwan","Tw3"
"3389","NIC1561","D",1.3e-05,0.999719,"NIC1561",25.00481,121.73369,"Taiwan","Tw3"
"3390","QG4714","D",1e-05,0.999719,"QG4714",6.8577,158.2157,"Micronesia","Mic2"
"3391","QG5305","D",1e-05,0.999719,"QG5305",6.9194,158.271,"Micronesia","Mic1"
"3392","ECA1453","D",1e-05,0.99972,"ECA1453",19.854497,-155.15326,"Hawaii","Hw2"
"3393","ECA1581","D",1e-05,0.99972,"ECA1581",21.317253,-157.81937,"Hawaii","Hw1"
"3394","NIC1167","D",1e-05,0.99972,"NIC1167",-12.87739897,-69.49448098,"South America","LAC"
"3395","NIC1169","D",1e-05,0.99972,"NIC1169",-12.87919999,-69.49226297,"South America","LAC"
"3396","NIC1557","D",1e-05,0.99972,"NIC1557",25.01713,121.73247,"Taiwan","Tw3"
"3397","NIC1653","D",1e-05,0.99972,"NIC1653",25.02814,121.74912,"Taiwan","Tw3"
"3398","NIC1658","D",1e-05,0.99972,"NIC1658",25.02814,121.74912,"Taiwan","Tw1"
"3399","NIC763","D",1e-05,0.99972,"NIC763",15.33997,-61.30419,"Caribbean","LAC"
"3400","ECA1603","D",1e-05,0.999721,"ECA1603",21.39578611,-157.9005111,"Hawaii","Hw1"
"3401","NIC1453","D",1e-05,0.999721,"NIC1453",4.554173984,-52.21073999,"South America","LAC"
"3402","NIC1550","D",1e-05,0.999721,"NIC1550",25.05343,121.77265,"Taiwan","Tw3"
"3403","NIC387","D",1e-05,0.999721,"NIC387",4.03671,-52.67728,"South America","LAC"
"3404","ECA1299","D",1e-05,0.999722,"ECA1299",21.34198,-157.8095,"Hawaii","Hw3"
"3405","ECA1403","D",1.8e-05,0.999722,"ECA1403",21.342699,-157.821547,"Hawaii","Hw3"
"3406","ECA1449","D",1e-05,0.999722,"ECA1449",19.8552394,-155.1527495,"Hawaii","Hw2"
"3407","ECA2899","D",1e-05,0.999722,"ECA2899",21.355658,-157.7645652,"Hawaii","Hw1"
"3408","NIC1176","D",1e-05,0.999722,"NIC1176",-12.88127099,-69.49013798,"South America","LAC"
"3409","NIC1644","D",1e-05,0.999722,"NIC1644",25.06464,121.82481,"Taiwan","Tw3"
"3410","NIC517","D",1e-05,0.999722,"NIC517",25.00739,121.900472,"Taiwan","Tw3"
"3411","QG4669","D",1e-05,0.999722,"QG4669",6.9684,158.1899,"Micronesia","Mic2"
"3412","QG4869","D",1e-05,0.999722,"QG4869",6.8567,158.2236,"Micronesia","Mic1"
"3413","BRC20548","D",1e-05,0.999723,"BRC20548",22.753556,120.731306,"Taiwan","Tw1"
"3414","ECA1310","D",1.7e-05,0.999723,"ECA1310",21.34293,-157.8239,"Hawaii","Hw1"
"3415","JU1633","D",1e-05,0.999723,"JU1633",17.115,-25.05,"Africa","Af"
"3416","NIC1147","D",1e-05,0.999723,"NIC1147",-12.87586299,-69.49340601,"South America","LAC"
"3417","NIC1276","D",1e-05,0.999723,"NIC1276",3.61280797,-53.180336,"South America","LAC"
"3418","NIC1546","D",1e-05,0.999723,"NIC1546",25.05343,121.77265,"Taiwan","Tw3"
"3419","NIC1565","D",1e-05,0.999723,"NIC1565",23.86597,120.90747,"Taiwan","Tw1"
"3420","NIC530","D",1e-05,0.999723,"NIC530",24.6,121,"Taiwan","Tw3"
"3421","QG4629","D",1e-05,0.999723,"QG4629",6.8679,158.1784,"Micronesia","Mic2"
"3422","QG4694","D",1e-05,0.999723,"QG4694",6.9661,158.1916,"Micronesia","Mic2"
"3423","QG4696","D",1e-05,0.999723,"QG4696",6.9668,158.1916,"Micronesia","Mic2"
"3424","QG4779","D",1e-05,0.999723,"QG4779",6.9171,158.2622,"Micronesia","Mic2"
"3425","QG5405","D",1e-05,0.999723,"QG5405",6.9066,158.1818,"Micronesia","Mic2"
"3426","QG5550","D",1e-05,0.999723,"QG5550",6.9171,158.2622,"Micronesia","Mic2"
"3427","ECA1302","D",1e-05,0.999724,"ECA1302",21.34202,-157.8096,"Hawaii","Hw3"
"3428","ECA1304","D",1e-05,0.999724,"ECA1304",21.34202,-157.8096,"Hawaii","Hw3"
"3429","ECA1579","D",1.5e-05,0.999724,"ECA1579",21.317253,-157.81937,"Hawaii","Hw1"
"3430","ECA788","D",1e-05,0.999724,"ECA788",21.362625,-157.779914,"Hawaii","Hw3"
"3431","NIC1151","D",1e-05,0.999724,"NIC1151",-12.87644704,-69.49407396,"South America","LAC"
"3432","NIC1168","D",1e-05,0.999724,"NIC1168",-12.87918197,-69.49254099,"South America","LAC"
"3433","NIC1400","D",1e-05,0.999724,"NIC1400",4.561057035,-52.18330602,"South America","LAC"
"3434","NIC1547","D",1e-05,0.999724,"NIC1547",25.05343,121.77265,"Taiwan","Tw3"
"3435","QG5262","D",1e-05,0.999724,"QG5262",6.8648,158.1774,"Micronesia","Mic2"
"3436","QG5588","D",1e-05,0.999724,"QG5588",6.9066,158.1818,"Micronesia","Mic2"
"3437","QG5652","D",1e-05,0.999724,"QG5652",6.918,158.2617,"Micronesia","Mic2"
"3438","QG987","D",1.2e-05,0.999724,"QG987",9.147419,-79.85312,"Central America","LAC"
"3439","ECA793","D",1e-05,0.999725,"ECA793",22.194578,-159.478478,"Hawaii","HC"
"3440","NIC1549","D",1e-05,0.999725,"NIC1549",25.05343,121.77265,"Taiwan","Tw3"
"3441","NIC1559","D",1e-05,0.999725,"NIC1559",25.01519,121.73311,"Taiwan","Tw3"
"3442","NIC1646","D",1e-05,0.999725,"NIC1646",25.06549,121.82703,"Taiwan","Tw3"
"3443","NIC1647","D",1e-05,0.999725,"NIC1647",25.06574,121.82753,"Taiwan","Tw3"
"3444","QG3526","D",1e-05,0.999725,"QG3526",10.42643333,-84.01193333,"Central America","LAC"
"3445","QG4754","D",1e-05,0.999725,"QG4754",6.9169,158.2622,"Micronesia","Mic2"
"3446","ECA2920","D",1e-05,0.999726,"ECA2920",21.355658,-157.7645652,"Hawaii","Hw1"
"3447","ECA804","D",1e-05,0.999726,"ECA804",20.807406,-156.096654,"Hawaii","Hw1"
"3448","JU1632","D",1e-05,0.999726,"JU1632",17.1508,-25.1314,"Africa","Af"
"3449","NIC1321","D",1e-05,0.999726,"NIC1321",4.558942029,-52.20779099,"South America","LAC"
"3450","NIC1542","D",1e-05,0.999726,"NIC1542",25.05704,121.77109,"Taiwan","Tw3"
"3451","NIC1596","D",1.1e-05,0.999726,"NIC1596",24.6871,121.13633,"Taiwan","Tw1"
"3452","NIC491","D",1e-05,0.999726,"NIC491",4.08507,-52.68325,"South America","LAC"
"3453","NIC975","D",1e-05,0.999726,"NIC975",4.03819,-52.67066,"South America","LAC"
"3454","QG4871","D",1e-05,0.999726,"QG4871",6.9204,158.2633,"Micronesia","Mic2"
"3455","QG5161","D",1e-05,0.999726,"QG5161",6.9066,158.1818,"Micronesia","Mic2"
"3456","QG5364","D",1e-05,0.999726,"QG5364",6.9169,158.2622,"Micronesia","Mic2"
"3457","ECA1303","D",1e-05,0.999727,"ECA1303",21.34202,-157.8096,"Hawaii","Hw3"
"3458","ECA798","D",0.999727,0.999727,"ECA798",19.906725,-155.141275,"Hawaii","HC"
"3459","JU1428","D",1e-05,0.999727,"JU1428",4.08,-52.68,"South America","LAC"
"3460","NIC1193","D",1e-05,0.999727,"NIC1193",-12.84973802,-69.45760002,"South America","LAC"
"3461","NIC1383","D",1e-05,0.999727,"NIC1383",4.038909981,-52.673385,"South America","LAC"
"3462","NIC1560","D",1e-05,0.999727,"NIC1560",25.01519,121.73311,"Taiwan","Tw2"
"3463","NIC1583","D",1.2e-05,0.999727,"NIC1583",23.58773,121.34154,"Taiwan","Tw1"
"3464","NIC1915","D",0.999727,0.999727,"NIC1915",14.67639,-61.090457,"Caribbean","HC"
"3465","NIC589","D",1e-05,0.999727,"NIC589",15.40528,-61.34618,"Caribbean","LAC"
"3466","NIC977","D",1e-05,0.999727,"NIC977",4.03819,-52.67066,"South America","LAC"
"3467","QG1004","D",1e-05,0.999727,"QG1004",9.164456,-79.844623,"Central America","LAC"
"3468","QG5220","D",1e-05,0.999727,"QG5220",6.8632,158.1746,"Micronesia","Mic2"
"3469","QG5365","D",1e-05,0.999727,"QG5365",6.9169,158.2622,"Micronesia","Mic2"
"3470","QG5366","D",1e-05,0.999727,"QG5366",6.9169,158.2622,"Micronesia","Mic2"
"3471","QG5551","D",1e-05,0.999727,"QG5551",6.9171,158.2622,"Micronesia","Mic2"
"3472","QG5552","D",1e-05,0.999727,"QG5552",6.9171,158.2622,"Micronesia","Mic2"
"3473","QG5629","D",1e-05,0.999727,"QG5629",6.9169,158.2622,"Micronesia","Mic2"
"3474","TWN2103","D",1e-05,0.999727,"TWN2103",25.16666667,121.5166667,"Taiwan","Tw2"
"3475","ECA1585","D",1e-05,0.999728,"ECA1585",21.317253,-157.81937,"Hawaii","Hw1"
"3476","NIC1016","D",1e-05,0.999728,"NIC1016",4.03793,-52.67185,"South America","LAC"
"3477","NIC1121","D",1e-05,0.999728,"NIC1121",-12.87416004,-69.49736402,"South America","LAC"
"3478","NIC1145","D",1e-05,0.999728,"NIC1145",-12.87499001,-69.49504701,"South America","LAC"
"3479","NIC1164","D",1e-05,0.999728,"NIC1164",-12.87692699,-69.49483403,"South America","LAC"
