"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo","Lineage"
"1374","NIC458","AB",1e-05,0.69297,"NIC458",4.08141,-52.68219,"South America","LAC"
"1375","NIC986","AB",1e-05,0.696123,"NIC986",4.03726,-52.67243,"South America","LAC"
"1376","NIC1181","AB",1e-05,0.697999,"NIC1181",-12.88332003,-69.48725897,"South America","LAC"
"1377","NIC983","AB",1e-05,0.698251,"NIC983",4.03848,-52.67002,"South America","LAC"
"1378","NIC1004","AB",0.698617,0.698617,"NIC1004",4.03896,-52.66843,"South America","LAC"
"1379","QG3839","AB",1e-05,0.699569,"QG3839",10.43792,-84.01132,"Central America","LAC"
"1380","QG3535","AB",1e-05,0.701888,"QG3535",10.43792,-84.01132,"Central America","LAC"
"1381","NIC1430","AB",1e-05,0.703186,"NIC1430",4.049461037,-52.67627399,"South America","LAC"
"1382","QG3522","AB",0.202251,0.705361,"QG3522",10.42974,-84.00938,"Central America","LAC"
"1383","NIC359","AB",0.291951,0.707786,"NIC359",4.0911,-52.68536,"South America","LAC"
"1384","NIC441","AB",1e-05,0.7085,"NIC441",4.08399,-52.67769,"South America","LAC"
"1385","NIC363","AB",0.286875,0.712865,"NIC363",4.95234,-52.49148,"South America","LAC"
"1386","NIC1372","AB",1e-05,0.716162,"NIC1372",4.081040025,-52.68228097,"South America","LAC"
"1387","NIC417","AB",1e-05,0.722331,"NIC417",4.07829,-52.68732,"South America","LAC"
"1388","NIC905","AB",1e-05,0.723,"NIC905",4.03799,-52.67317,"South America","LAC"
"1389","NIC940","AB",0.019666,0.723499,"NIC940",4.03091,-52.68124,"South America","LAC"
"1390","NIC203","AB",1e-05,0.725098,"NIC203",16.0459,-61.6262,"Caribbean","LAC"
"1391","NIC1376","AB",1e-05,0.728891,"NIC1376",4.083392993,-52.68151998,"South America","LAC"
"1392","NIC1433","AB",1e-05,0.728937,"NIC1433",4.055725001,-52.67804501,"South America","LAC"
"1393","NIC551","AB",1e-05,0.729461,"NIC551",15.56923,-61.3744,"Caribbean","LAC"
"1394","QG3877","AB",1e-05,0.731483,"QG3877",10.43008,-84.00894,"Central America","LAC"
"1395","QG2726","AB",1e-05,0.733528,"QG2726",9.1598,-79.8399,"Central America","LAC"
"1396","QG3543","AB",0.116296,0.741352,"QG3543",10.42641667,-84.01201667,"Central America","LAC"
"1397","NIC1855","AB",1e-05,0.742656,"NIC1855",14.675129,-61.095721,"Caribbean","HC"
"1398","NIC2375","AB",1e-05,0.743445,"NIC2375",4.042458963,-52.67848103,"South America","LAC"
"1399","HPT56","AB",1e-05,0.743616,"HPT56",-8.52582,115.167492,"Indonesia","Indo1"
"1400","NIC939","AB",1e-05,0.744629,"NIC939",4.03128,-52.68028,"South America","LAC"
"1401","NIC1381","AB",0.180128,0.750843,"NIC1381",4.039456984,-52.67586404,"South America","LAC"
"1402","NIC1679","AB",1e-05,0.751403,"NIC1679",22.08922,120.84876,"Taiwan","Tw7"
"1403","NIC300","AB",1e-05,0.758207,"NIC300",4.08969,-52.67731,"South America","LAC"
"1404","QG3790","AB",1e-05,0.759278,"QG3790",10.42551667,-84.01403333,"Central America","LAC"
"1405","HPT33","AB",1e-05,0.761904,"HPT33",-5.2563,119.86386,"Indonesia","Indo3"
"1406","JU2752","AB",0.237776,0.761962,"JU2752",16.1761,-61.6951,"Caribbean","LAC"
"1407","JU1835","AB",1e-05,0.762082,"JU1835",4.085783,-52.6791,"South America","LAC"
"1408","NIC1962","AB",1e-05,0.763108,"NIC1962",14.744117,-61.093023,"Caribbean","LAC"
"1409","NIC938","AB",1e-05,0.763844,"NIC938",4.03397,-52.67852,"South America","LAC"
"1410","NIC1419","AB",1e-05,0.766713,"NIC1419",3.603130979,-53.19263603,"South America","LAC"
"1411","NIC1929","AB",1e-05,0.768331,"NIC1929",14.670499,-61.09485,"Caribbean","LAC"
"1412","NIC393","AB",0.768401,0.768401,"NIC393",4.04701,-52.67817,"South America","LAC"
"1413","NIC1188","AB",1e-05,0.773854,"NIC1188",-12.88252903,-69.48456,"South America","LAC"
"1414","QG3863","AB",1e-05,0.777951,"QG3863",10.42974,-84.00938,"Central America","LAC"
"1415","NIC2363","AB",1e-05,0.787013,"NIC2363",4.037193032,-52.67742399,"South America","LAC"
"1416","NIC1272","AB",0.787419,0.787419,"NIC1272",3.648232995,-53.19701498,"South America","LAC"
"1417","NIC903","AB",1e-05,0.789547,"NIC903",4.04877,-52.67666,"South America","LAC"
"1418","NIC1410","AB",0.794732,0.794732,"NIC1410",3.61230799,-53.21481999,"South America","LAC"
"1419","QG3843","AB",1e-05,0.798747,"QG3843",10.42963,-84.00833,"Central America","LAC"
"1420","NIC1338","AB",1e-05,0.800855,"NIC1338",4.048259994,-52.67714798,"South America","LAC"
"1421","QG3847","AB",1e-05,0.8017,"QG3847",10.41828889,-84.00399167,"Central America","LAC"
"1422","NIC85","AB",1e-05,0.801799,"NIC85",4.08533,-52.6751,"South America","LAC"
"1423","NIC1275","AB",0.808661,0.808661,"NIC1275",3.643404013,-53.19835701,"South America","LAC"
"1424","NIC468","AB",1e-05,0.809779,"NIC468",4.0883,-52.67541,"South America","LAC"
"1425","NIC989","AB",1e-05,0.817392,"NIC989",4.03713,-52.67196,"South America","LAC"
"1426","NIC1386","AB",0.819007,0.819007,"NIC1386",3.602447016,-53.19164,"South America","LAC"
"1427","NIC280","AB",0.820139,0.820139,"NIC280",4.08711,-52.67839,"South America","LAC"
"1428","NIC586","AB",1e-05,0.823597,"NIC586",15.40493,-61.34619,"Caribbean","HC"
"1429","NIC311","AB",1e-05,0.824037,"NIC311",4.09125,-52.67489,"South America","LAC"
"1430","NIC1383","AB",1e-05,0.825348,"NIC1383",4.038909981,-52.673385,"South America","LAC"
"1431","QG3521","AB",1e-05,0.82725,"QG3521",10.42643333,-84.01193333,"Central America","LAC"
"1432","QG848","AB",1e-05,0.829063,"QG848",9.15445,-79.82763,"Central America","LAC"
"1433","NIC389","AB",0.829073,0.829073,"NIC389",5.29111,-53.05539,"South America","LAC"
"1434","NIC496","AB",1e-05,0.829159,"NIC496",4.08803,-52.67552,"South America","LAC"
"1435","QG3807","AB",1e-05,0.829988,"QG3807",10.43182,-84.01499,"Central America","LAC"
"1436","QG3811","AB",1e-05,0.831874,"QG3811",10.43288,-84.00678,"Central America","LAC"
"1437","QG981","AB",1e-05,0.832829,"QG981",9.14576403,-79.8544232,"Central America","LAC"
"1438","NIC1137","AB",1e-05,0.835927,"NIC1137",-12.872141,-69.49788203,"South America","LAC"
"1439","ECA799","AB",1e-05,0.837882,"ECA799",19.589467,-155.068069,"Hawaii","HC"
"1440","QG3539","AB",1e-05,0.840191,"QG3539",10.42332222,-84.00135556,"Central America","LAC"
"1441","NIC1391","AB",1e-05,0.840507,"NIC1391",3.596770959,-53.17791598,"South America","LAC"
"1442","NIC426","AB",1e-05,0.840525,"NIC426",5.41125,-53.65478,"South America","LAC"
"1443","NIC1278","AB",0.841774,0.841774,"NIC1278",3.638634961,-53.20414497,"South America","LAC"
"1444","NIC1917","AB",1e-05,0.843106,"NIC1917",14.67639,-61.090457,"Caribbean","HC"
"1445","NIC1343","AB",1e-05,0.843316,"NIC1343",4.048513966,-52.67673198,"South America","LAC"
"1446","NIC1268","AB",0.122372,0.8439,"NIC1268",3.608203959,-53.175201,"South America","LAC"
"1447","NIC436","AB",1e-05,0.844607,"NIC436",4.08678,-52.67515,"South America","LAC"
"1448","NIC1270","AB",0.845965,0.845965,"NIC1270",3.599450989,-53.18744604,"South America","LAC"
"1449","QG3818","AB",0.024871,0.849214,"QG3818",10.4262,-84.0013167,"Central America","LAC"
"1450","NIC753","AB",1e-05,0.850959,"NIC753",15.39802,-61.31219,"Caribbean","LAC"
"1451","NIC404","AB",1e-05,0.857771,"NIC404",5.41011,-53.65462,"South America","LAC"
"1452","NIC994","AB",1e-05,0.858872,"NIC994",4.04243,-52.67869,"South America","LAC"
"1453","NIC1328","AB",0.859155,0.859155,"NIC1328",4.048613962,-52.676549,"South America","LAC"
"1454","QG3817","AB",1e-05,0.859649,"QG3817",10.42972,-84.00742,"Central America","LAC"
"1455","NIC955","AB",0.860931,0.860931,"NIC955",4.04973,-52.67652,"South America","LAC"
"1456","NIC354","AB",1e-05,0.861462,"NIC354",4.0881,-52.6753,"South America","LAC"
"1457","NIC450","AB",0.865867,0.865867,"NIC450",4.08926,-52.67607,"South America","LAC"
"1458","JU1975","AB",1e-05,0.867608,"JU1975",-2.96,-59.84,"South America","LAC"
"1459","NIC489","AB",1e-05,0.868821,"NIC489",4.08695,-52.67731,"South America","LAC"
"1460","NIC1657","AB",1e-05,0.870566,"NIC1657",25.02814,121.74912,"Taiwan","Tw3"
"1461","NIC1656","AB",1e-05,0.870652,"NIC1656",25.02814,121.74912,"Taiwan","Tw3"
"1462","NIC1389","AB",0.871144,0.871144,"NIC1389",3.616803959,-53.19629196,"South America","LAC"
"1463","JU1821","AB",1e-05,0.871375,"JU1821",4.087967,-52.675167,"South America","LAC"
"1464","NIC572","AB",1e-05,0.872614,"NIC572",15.47461,-61.29876,"Caribbean","HC"
"1465","NIC571","AB",1e-05,0.872738,"NIC571",15.47461,-61.29876,"Caribbean","HC"
"1466","QG3821","AB",0.124666,0.875064,"QG3821",10.42540556,-84.00121667,"Central America","LAC"
"1467","QG3786","AB",1e-05,0.878084,"QG3786",10.42963,-84.00833,"Central America","LAC"
"1468","QG3785","AB",1e-05,0.888315,"QG3785",10.43082,-84.01138,"Central America","LAC"
"1469","QG850","AB",1e-05,0.898685,"QG850",9.159436,-79.844493,"Central America","LAC"
"1470","QG3009","AB",1e-05,0.902707,"QG3009",9.16005,-79.841,"Central America","LAC"
"1471","NIC533","AB",1e-05,0.906977,"NIC533",16.01855,-61.597903,"Caribbean","LAC"
"1472","NIC1359","AB",1e-05,0.907316,"NIC1359",4.053170029,-52.67738703,"South America","LAC"
"1473","QG3829","AB",1e-05,0.909543,"QG3829",10.42346389,-84.00128333,"Central America","LAC"
"1474","NIC1378","AB",0.912307,0.912307,"NIC1378",4.0951,-52.686219,"South America","LAC"
"1475","NIC1881","AB",1e-05,0.918642,"NIC1881",14.744609,-61.094657,"Caribbean","LAC"
"1476","NIC1112","AB",1e-05,0.921353,"NIC1112",-12.829016,-71.377696,"South America","LAC"
"1477","NIC1914","AB",1e-05,0.925106,"NIC1914",14.724882,-61.105406,"Caribbean","LAC"
"1478","NIC391","AB",0.925724,0.925724,"NIC391",4.03715,-52.67126,"South America","LAC"
"1479","NIC321","AB",0.927033,0.927033,"NIC321",5.53515,-53.56151,"South America","LAC"
"1480","QG3850","AB",0.0483,0.92975,"QG3850",10.42972,-84.00718,"Central America","LAC"
"1481","QG5319","AB",1e-05,0.931121,"QG5319",6.8569,158.2198,"Micronesia","Mic2"
"1482","NIC1941","AB",1e-05,0.938404,"NIC1941",14.80577,-61.147328,"Caribbean","LAC"
"1483","NIC1300","AB",0.049583,0.950154,"NIC1300",3.594842032,-53.17887696,"South America","LAC"
"1484","NIC1116","AB",1e-05,0.952519,"NIC1116",-12.838824,-71.365178,"South America","LAC"
"1485","NIC1395","AB",1e-05,0.95713,"NIC1395",3.632552968,-53.20619199,"South America","LAC"
"1486","QG3824","AB",1e-05,0.958826,"QG3824",10.44022,-84.01188,"Central America","LAC"
"1487","NIC993","AB",0.960517,0.960517,"NIC993",4.04255,-52.67816,"South America","LAC"
"1488","NIC1038","AB",0.963923,0.963923,"NIC1038",4.03896,-52.66843,"South America","LAC"
"1489","NIC952","AB",0.964312,0.964312,"NIC952",4.03894,-52.66867,"South America","LAC"
"1490","NIC1415","AB",0.97085,0.97085,"NIC1415",3.637292013,-53.20446499,"South America","LAC"
"1491","QG3834","AB",1e-05,0.973211,"QG3834",10.42972,-84.00718,"Central America","LAC"
"1492","NIC339","AB",0.973869,0.973869,"NIC339",5.41305,-53.65004,"South America","LAC"
"1493","NIC1363","AB",0.974437,0.974437,"NIC1363",4.058048967,-52.67827903,"South America","LAC"
"1494","NIC425","AB",0.988961,0.988961,"NIC425",5.53544,-53.5634,"South America","LAC"
"1495","JU1851","AB",1e-05,0.996864,"JU1851",4.087367,-52.682217,"South America","LAC"
"1496","NIC2367","AB",1e-05,0.998836,"NIC2367",4.038957004,-52.66788497,"South America","LAC"
"1497","NIC957","AB",0.999273,0.999273,"NIC957",4.03952,-52.67598,"South America","LAC"
"1498","QG987","AB",1e-05,0.99969,"QG987",9.147419,-79.85312,"Central America","LAC"
"1499","QG4780","AB",1e-05,0.999703,"QG4780",6.9066,158.1818,"Micronesia","Mic1"
"1500","QG5104","AB",1e-05,0.999707,"QG5104",6.9066,158.1818,"Micronesia","Mic1"
"1501","QG3010","AB",1e-05,0.999712,"QG3010",9.159966667,-79.84096667,"Central America","LAC"
"1502","ECA3053","AB",1e-05,0.999714,"ECA3053",20.0389764,-155.4399684,"Hawaii","HC"
"1503","NIC350","AB",1e-05,0.999714,"NIC350",4.0903,-52.6842,"South America","LAC"
"1504","QG4739","AB",1e-05,0.999714,"QG4739",6.9066,158.1818,"Micronesia","Mic1"
"1505","QG935","AB",1e-05,0.999716,"QG935",9.159499,-79.838839,"Central America","LAC"
"1506","NIC1565","AB",1e-05,0.999717,"NIC1565",23.86597,120.90747,"Taiwan","Tw1"
"1507","QG2898","AB",1e-05,0.999717,"QG2898",-16.103617,145.4467,"Australia","Au"
"1508","QG3055","AB",1e-05,0.999717,"QG3055",9.16484,-79.83659,"Central America","LAC"
"1509","QG5655","AB",1e-05,0.999717,"QG5655",6.9639,158.1907,"Micronesia","Mic1"
"1510","NIC1276","AB",0.999718,0.999718,"NIC1276",3.61280797,-53.180336,"South America","LAC"
"1511","NIC1911","AB",1e-05,0.999718,"NIC1911",14.804986,-61.146231,"Caribbean","LAC"
"1512","ECA1451","AB",1e-05,0.999719,"ECA1451",19.8552394,-155.1527495,"Hawaii","Hw2"
"1513","ECA2909","AB",1e-05,0.999719,"ECA2909",19.11058638,-155.8263837,"Hawaii","HC"
"1514","JU1374","AB",1e-05,0.999719,"JU1374",-21.0484,55.6878,"Africa","Af"
"1515","NIC1337","AB",1e-05,0.999719,"NIC1337",4.048613962,-52.676549,"South America","LAC"
"1516","NIC1583","AB",1e-05,0.999719,"NIC1583",23.58773,121.34154,"Taiwan","Tw1"
"1517","NIC1585","AB",1e-05,0.999719,"NIC1585",23.58773,121.34154,"Taiwan","Tw1"
"1518","NIC1646","AB",1e-05,0.999719,"NIC1646",25.06549,121.82703,"Taiwan","Tw3"
"1519","NIC1658","AB",1e-05,0.999719,"NIC1658",25.02814,121.74912,"Taiwan","Tw1"
"1520","ECA1599","AB",1e-05,0.99972,"ECA1599",21.394489,-157.90023,"Hawaii","Hw1"
"1521","NIC1309","AB",0.99972,0.99972,"NIC1309",4.548271028,-52.21274,"South America","LAC"
"1522","NIC1531","AB",1e-05,0.99972,"NIC1531",-16.755873,49.996516,"Africa","Af"
"1523","NIC247","AB",1e-05,0.99972,"NIC247",16.03608,-61.635025,"Caribbean","LAC"
"1524","QG4695","AB",1e-05,0.99972,"QG4695",6.8648,158.1774,"Micronesia","Mic2"
"1525","QG4714","AB",1e-05,0.99972,"QG4714",6.8577,158.2157,"Micronesia","Mic2"
"1526","QG5588","AB",1e-05,0.99972,"QG5588",6.9066,158.1818,"Micronesia","Mic2"
"1527","QG5602","AB",1e-05,0.99972,"QG5602",6.9639,158.1908,"Micronesia","Mic1"
"1528","ECA1301","AB",1e-05,0.999721,"ECA1301",21.34202,-157.8096,"Hawaii","Hw3"
"1529","ECA2087","AB",1e-05,0.999721,"ECA2087",21.394489,-157.90023,"Hawaii","Hw1"
"1530","NIC1584","AB",1e-05,0.999721,"NIC1584",23.58773,121.34154,"Taiwan","Tw1"
"1531","QG2897","AB",1e-05,0.999721,"QG2897",-16.10295,145.44645,"Australia","Au"
"1532","QG2899","AB",1e-05,0.999721,"QG2899",-16.103617,145.4467,"Australia","Au"
"1533","QG2905","AB",1e-05,0.999721,"QG2905",-16.10365,145.447317,"Australia","Au"
"1534","QG3038","AB",1e-05,0.999721,"QG3038",9.164533333,-79.84156667,"Central America","LAC"
"1535","QG4759","AB",1e-05,0.999721,"QG4759",6.9066,158.1818,"Micronesia","Mic1"
"1536","QG4781","AB",1e-05,0.999721,"QG4781",6.9174,158.2615,"Micronesia","Mic2"
"1537","QG5366","AB",1e-05,0.999721,"QG5366",6.9169,158.2622,"Micronesia","Mic2"
"1538","JU1800","AB",1e-05,0.999722,"JU1800",-21.0471,55.6887,"Africa","Af"
"1539","NIC1317","AB",0.999722,0.999722,"NIC1317",4.555320963,-52.209778,"South America","LAC"
"1540","NIC1534","AB",1e-05,0.999722,"NIC1534",-17.088793,49.827329,"Africa","Af"
"1541","NIC1647","AB",1e-05,0.999722,"NIC1647",25.06574,121.82753,"Taiwan","Tw3"
"1542","QG2896","AB",1e-05,0.999722,"QG2896",-16.10295,145.44645,"Australia","Au"
"1543","QG3037","AB",1e-05,0.999722,"QG3037",9.164533333,-79.84156667,"Central America","LAC"
"1544","QG3064","AB",1e-05,0.999722,"QG3064",9.16092,-79.84046,"Central America","LAC"
"1545","QG4671","AB",1e-05,0.999722,"QG4671",6.9639,158.1908,"Micronesia","Mic1"
"1546","QG4713","AB",1e-05,0.999722,"QG4713",6.9674,158.1904,"Micronesia","Mic1"
"1547","QG5503","AB",1e-05,0.999722,"QG5503",6.9174,158.2615,"Micronesia","Mic2"
"1548","NIC1149","AB",1e-05,0.999723,"NIC1149",-12.87644897,-69.49256002,"South America","LAC"
"1549","NIC1587","AB",1e-05,0.999723,"NIC1587",23.58801,121.34578,"Taiwan","Tw1"
"1550","NIC540","AB",1e-05,0.999723,"NIC540",15.23686,-61.34787,"Caribbean","LAC"
"1551","NIC898","AB",1e-05,0.999723,"NIC898",22.01967,121.57357,"Taiwan","Tw4"
"1552","QG2904","AB",1e-05,0.999723,"QG2904",-16.10365,145.447317,"Australia","Au"
"1553","QG4824","AB",1e-05,0.999723,"QG4824",6.8569,158.2207,"Micronesia","Mic1"
"1554","QG5262","AB",1e-05,0.999723,"QG5262",6.8648,158.1774,"Micronesia","Mic2"
"1555","BRC20464","AB",1e-05,0.999724,"BRC20464",24.822726,121.735653,"Taiwan","Tw3"
"1556","ECA1300","AB",1e-05,0.999724,"ECA1300",21.34202,-157.8096,"Hawaii","Hw3"
"1557","JU1373","AB",1e-05,0.999724,"JU1373",-21.0473,55.6885,"Africa","Af"
"1558","JU1630","AB",1e-05,0.999724,"JU1630",17.1064,-25.1222,"Africa","Af"
"1559","JU1838","AB",1e-05,0.999724,"JU1838",4.085517,-52.681917,"South America","LAC"
"1560","NIC1146","AB",1e-05,0.999724,"NIC1146",-12.875765,-69.49353903,"South America","LAC"
"1561","NIC1168","AB",1e-05,0.999724,"NIC1168",-12.87918197,-69.49254099,"South America","LAC"
"1562","NIC1561","AB",1e-05,0.999724,"NIC1561",25.00481,121.73369,"Taiwan","Tw3"
"1563","NIC1596","AB",1e-05,0.999724,"NIC1596",24.6871,121.13633,"Taiwan","Tw1"
"1564","NIC894","AB",1e-05,0.999724,"NIC894",22.01967,121.57357,"Taiwan","Tw4"
"1565","QG4702","AB",1e-05,0.999724,"QG4702",6.8569,158.2207,"Micronesia","Mic1"
"1566","QG4779","AB",1e-05,0.999724,"QG4779",6.9171,158.2622,"Micronesia","Mic2"
"1567","QG5638","AB",1e-05,0.999724,"QG5638",6.9639,158.1908,"Micronesia","Mic1"
"1568","ECA793","AB",1e-05,0.999725,"ECA793",22.194578,-159.478478,"Hawaii","HC"
"1569","JU1871","AB",1e-05,0.999725,"JU1871",4.082883,-52.679783,"South America","LAC"
"1570","NIC1151","AB",1e-05,0.999725,"NIC1151",-12.87644704,-69.49407396,"South America","LAC"
"1571","NIC1180","AB",1e-05,0.999725,"NIC1180",-12.88253004,-69.48824904,"South America","LAC"
"1572","NIC122","AB",1e-05,0.999725,"NIC122",16.1779,-61.6563,"Caribbean","HC"
"1573","NIC1316","AB",0.999725,0.999725,"NIC1316",4.548271028,-52.21274,"South America","LAC"
"1574","NIC396","AB",1e-05,0.999725,"NIC396",4.03893,-52.67352,"South America","LAC"
"1575","NIC947","AB",1e-05,0.999725,"NIC947",4.03997,-52.67496,"South America","LAC"
"1576","NIC980","AB",1e-05,0.999725,"NIC980",4.03822,-52.67031,"South America","LAC"
"1577","QG3013","AB",1e-05,0.999725,"QG3013",9.159766667,-79.841,"Central America","LAC"
"1578","QG4659","AB",1e-05,0.999725,"QG4659",6.8567,158.2225,"Micronesia","Mic1"
"1579","QG4817","AB",1e-05,0.999725,"QG4817",6.8569,158.2207,"Micronesia","Mic1"
"1580","QG5161","AB",1e-05,0.999725,"QG5161",6.9066,158.1818,"Micronesia","Mic2"
"1581","QG5654","AB",1e-05,0.999725,"QG5654",6.8569,158.2207,"Micronesia","Mic1"
"1582","ECA2955","AB",1e-05,0.999726,"ECA2955",22.0638967,-159.3522759,"Hawaii","HC"
"1583","NIC1551","AB",1e-05,0.999726,"NIC1551",25.02212,121.73275,"Taiwan","Tw3"
"1584","NIC1553","AB",1e-05,0.999726,"NIC1553",25.02212,121.73275,"Taiwan","Tw3"
"1585","NIC1557","AB",1e-05,0.999726,"NIC1557",25.01713,121.73247,"Taiwan","Tw3"
"1586","NIC1564","AB",1e-05,0.999726,"NIC1564",25.00469,121.7343,"Taiwan","Tw3"
"1587","NIC1653","AB",1e-05,0.999726,"NIC1653",25.02814,121.74912,"Taiwan","Tw3"
"1588","QG3011","AB",1e-05,0.999726,"QG3011",9.159966667,-79.84096667,"Central America","LAC"
"1589","QG4696","AB",1e-05,0.999726,"QG4696",6.9668,158.1916,"Micronesia","Mic2"
"1590","QG5260","AB",1e-05,0.999726,"QG5260",6.8632,158.1746,"Micronesia","Mic2"
"1591","QG5364","AB",1e-05,0.999726,"QG5364",6.9169,158.2622,"Micronesia","Mic2"
"1592","QG5502","AB",1e-05,0.999726,"QG5502",6.9174,158.2615,"Micronesia","Mic2"
"1593","QG5576","AB",1e-05,0.999726,"QG5576",6.9181,158.2619,"Micronesia","Mic2"
"1594","QG5628","AB",1e-05,0.999726,"QG5628",6.9171,158.2622,"Micronesia","Mic2"
"1595","ECA1303","AB",1e-05,0.999727,"ECA1303",21.34202,-157.8096,"Hawaii","Hw3"
"1596","ECA1309","AB",1e-05,0.999727,"ECA1309",21.34293,-157.8239,"Hawaii","Hw1"
"1597","ECA1445","AB",1e-05,0.999727,"ECA1445",19.8552394,-155.1527495,"Hawaii","Hw2"
"1598","ECA1447","AB",1e-05,0.999727,"ECA1447",19.8552394,-155.1527495,"Hawaii","Hw2"
"1599","ECA1449","AB",1e-05,0.999727,"ECA1449",19.8552394,-155.1527495,"Hawaii","Hw2"
"1600","ECA1453","AB",1e-05,0.999727,"ECA1453",19.854497,-155.15326,"Hawaii","Hw2"
"1601","NIC1016","AB",1e-05,0.999727,"NIC1016",4.03793,-52.67185,"South America","LAC"
"1602","NIC1323","AB",0.999727,0.999727,"NIC1323",4.556285972,-52.20881601,"South America","LAC"
"1603","NIC1526","AB",1e-05,0.999727,"NIC1526",-16.755721,49.99665,"Africa","Af"
"1604","NIC1547","AB",1e-05,0.999727,"NIC1547",25.05343,121.77265,"Taiwan","Tw3"
"1605","NIC1550","AB",1e-05,0.999727,"NIC1550",25.05343,121.77265,"Taiwan","Tw3"
"1606","NIC1560","AB",1e-05,0.999727,"NIC1560",25.01519,121.73311,"Taiwan","Tw2"
"1607","NIC1586","AB",1e-05,0.999727,"NIC1586",23.58878,121.33879,"Taiwan","Tw1"
"1608","NIC1603","AB",1e-05,0.999727,"NIC1603",24.68897,121.13965,"Taiwan","Tw1"
"1609","NIC1650","AB",1e-05,0.999727,"NIC1650",25.06574,121.82753,"Taiwan","Tw3"
"1610","NIC445","AB",1e-05,0.999727,"NIC445",4.08558,-52.67682,"South America","LAC"
"1611","QG3546","AB",1e-05,0.999727,"QG3546",10.43288,-84.00678,"Central America","LAC"
"1612","QG3797","AB",1e-05,0.999727,"QG3797",10.42974,-84.00938,"Central America","LAC"
"1613","QG4866","AB",1e-05,0.999727,"QG4866",6.8567,158.2225,"Micronesia","Mic1"
"1614","QG4867","AB",1e-05,0.999727,"QG4867",6.8567,158.2225,"Micronesia","Mic1"
"1615","QG5237","AB",1e-05,0.999727,"QG5237",6.8632,158.1746,"Micronesia","Mic2"
"1616","QG5365","AB",1e-05,0.999727,"QG5365",6.9169,158.2622,"Micronesia","Mic2"
"1617","QG5510","AB",1e-05,0.999727,"QG5510",6.9639,158.1907,"Micronesia","Mic1"
"1618","QG5650","AB",1e-05,0.999727,"QG5650",6.9181,158.2619,"Micronesia","Mic2"
"1619","QG5652","AB",1e-05,0.999727,"QG5652",6.918,158.2617,"Micronesia","Mic2"
"1620","ECA1305","AB",1e-05,0.999728,"ECA1305",21.34091,-157.822,"Hawaii","Hw3"
"1621","ECA1306","AB",1e-05,0.999728,"ECA1306",21.34293,-157.8239,"Hawaii","Hw1"
"1622","ECA1401","AB",1e-05,0.999728,"ECA1401",21.342699,-157.821547,"Hawaii","Hw3"
"1623","ECA2954","AB",1e-05,0.999728,"ECA2954",22.0638967,-159.3522759,"Hawaii","HC"
"1624","ECA800","AB",1e-05,0.999728,"ECA800",20.78352803,-156.0650423,"Hawaii","Hw1"
"1625","ECA802","AB",1e-05,0.999728,"ECA802",20.78352803,-156.0650423,"Hawaii","Hw1"
"1626","JU1639","AB",1e-05,0.999728,"JU1639",17.149,-25.0696,"Africa","Af"
"1627","JU3170","AB",1e-05,0.999728,"JU3170",0.289,6.612,"Africa","Af"
"1628","NIC1005","AB",1e-05,0.999728,"NIC1005",4.03896,-52.66843,"South America","LAC"
"1629","NIC1132","AB",1e-05,0.999728,"NIC1132",-12.87564397,-69.49700503,"South America","LAC"
"1630","NIC1161","AB",1e-05,0.999728,"NIC1161",-12.87576098,-69.496324,"South America","LAC"
"1631","NIC124","AB",1e-05,0.999728,"NIC124",16.0435,-61.643,"Caribbean","LAC"
"1632","NIC129","AB",1e-05,0.999728,"NIC129",16.0207,-61.597,"Caribbean","LAC"
"1633","NIC1354","AB",1e-05,0.999728,"NIC1354",4.071575012,-52.68970096,"South America","LAC"
"1634","NIC1411","AB",1e-05,0.999728,"NIC1411",3.596770959,-53.17791598,"South America","LAC"
"1635","NIC1563","AB",1e-05,0.999728,"NIC1563",25.00481,121.73369,"Taiwan","Tw5"
"1636","NIC1912","AB",1e-05,0.999728,"NIC1912",14.724882,-61.105406,"Caribbean","LAC"
"1637","NIC192","AB",1e-05,0.999728,"NIC192",16.0459,-61.6262,"Caribbean","HC"
"1638","NIC286","AB",1e-05,0.999728,"NIC286",4.08808,-52.67976,"South America","LAC"
"1639","NIC475","AB",1e-05,0.999728,"NIC475",4.08631,-52.67243,"South America","LAC"
"1640","NIC530","AB",1e-05,0.999728,"NIC530",24.6,121,"Taiwan","Tw3"
"1641","NIC775","AB",1e-05,0.999728,"NIC775",15.34529,-61.31009,"Caribbean","LAC"
"1642","NIC958","AB",1e-05,0.999728,"NIC958",4.03502,-52.67796,"South America","LAC"
"1643","NIC962","AB",1e-05,0.999728,"NIC962",4.03875,-52.6677,"South America","LAC"
"1644","NIC964","AB",1e-05,0.999728,"NIC964",4.03701,-52.67172,"South America","LAC"
"1645","QG4672","AB",1e-05,0.999728,"QG4672",6.9643,158.1915,"Micronesia","Mic2"
"1646","QG5552","AB",1e-05,0.999728,"QG5552",6.9171,158.2622,"Micronesia","Mic2"
"1647","ECA1299","AB",1e-05,0.999729,"ECA1299",21.34198,-157.8095,"Hawaii","Hw3"
"1648","ECA1302","AB",1e-05,0.999729,"ECA1302",21.34202,-157.8096,"Hawaii","Hw3"
