"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"62","NIC894","A",1e-05,0.588108,"NIC894",22.01967,121.57357,"Taiwan"
"63","NIC895","A",1e-05,0.588108,"NIC895",22.01967,121.57357,"Taiwan"
"64","ECA794","A",1e-05,0.589988,"ECA794",22.053952,-159.367837,"Hawaii"
"65","ECA790","A",1e-05,0.590475,"ECA790",22.053952,-159.367837,"Hawaii"
"66","NIC898","A",1e-05,0.590538,"NIC898",22.01967,121.57357,"Taiwan"
"67","NIC1341","A",1e-05,0.592025,"NIC1341",4.047429012,-52.67763203,"South America"
"68","NIC1592","A",1e-05,0.593621,"NIC1592",24.68622,121.13734,"Taiwan"
"69","NIC1594","A",1e-05,0.593693,"NIC1594",24.68622,121.13734,"Taiwan"
"70","NIC1555","A",1e-05,0.594281,"NIC1555",25.02132,121.73295,"Taiwan"
"71","NIC57","A",1e-05,0.596463,"NIC57",4.08658,-52.67928,"South America"
"72","NIC925","A",1e-05,0.599052,"NIC925",4.03975,-52.67435,"South America"
"73","ECA806","A",1e-05,0.599705,"ECA806",20.813647,-156.118573,"Hawaii"
"74","QG800","A",1e-05,0.6013,"QG800",9.158057,-79.834221,"Central America"
"75","NIC359","A",1e-05,0.605134,"NIC359",4.0911,-52.68536,"South America"
"76","JU1838","A",1e-05,0.607433,"JU1838",4.085517,-52.681917,"South America"
"77","NIC773","A",0.608259,0.608259,"NIC773",15.3456,-61.30918,"Caribbean"
"78","NIC2362","A",1e-05,0.611709,"NIC2362",4.038404971,-52.677023,"South America"
"79","NIC479","A",1.2e-05,0.612329,"NIC479",4.08631,-52.67243,"South America"
"80","NIC2373","A",1e-05,0.615847,"NIC2373",4.042470027,-52.67842798,"South America"
"81","QG3863","A",1e-05,0.616658,"QG3863",10.42974,-84.00938,"Central America"
"82","QG2726","A",1e-05,0.616765,"QG2726",9.1598,-79.8399,"Central America"
"83","NIC1393","A",1e-05,0.623087,"NIC1393",3.621482989,-53.21409596,"South America"
"84","NIC2360","A",1e-05,0.625872,"NIC2360",4.03893102,-52.67661296,"South America"
"85","QG3848","A",1e-05,0.626934,"QG3848",10.43082,-84.01138,"Central America"
"86","JU1635","A",1e-05,0.628522,"JU1635",17.121,-25.0492,"Africa"
"87","QG3880","A",1e-05,0.628917,"QG3880",10.43089,-84.00684,"Central America"
"88","NIC478","A",1e-05,0.633055,"NIC478",4.08855,-52.67645,"South America"
"89","QG131","A",1e-05,0.635195,"QG131",22.22955,-159.4764,"Hawaii"
"90","NIC424","A",1e-05,0.638068,"NIC424",5.41432,-53.65382,"South America"
"91","NIC2375","A",1e-05,0.6408,"NIC2375",4.042458963,-52.67848103,"South America"
"92","QG3795","A",1e-05,0.647267,"QG3795",10.42608333,-84.0092,"Central America"
"93","NIC1372","A",1e-05,0.649136,"NIC1372",4.081040025,-52.68228097,"South America"
"94","NIC945","A",1e-05,0.649575,"NIC945",4.03707,-52.6772,"South America"
"95","NIC1177","A",1e-05,0.651781,"NIC1177",-12.881345,-69.49006297,"South America"
"96","QG3786","A",1e-05,0.653421,"QG3786",10.42963,-84.00833,"Central America"
"97","NIC314","A",1e-05,0.65363,"NIC314",4.03715,-52.67214,"South America"
"98","QG3868","A",1e-05,0.65608,"QG3868",10.43888,-84.01353,"Central America"
"99","QG3845","A",1e-05,0.658577,"QG3845",10.43082,-84.01138,"Central America"
"100","NIC454","A",1e-05,0.659486,"NIC454",4.08318,-52.68343,"South America"
"101","NIC461","A",1e-05,0.659486,"NIC461",4.08318,-52.68343,"South America"
"102","NIC1976","A",0.665417,0.665417,"NIC1976",14.67639,-61.090457,"Caribbean"
"103","NIC2367","A",0.008232,0.666153,"NIC2367",4.038957004,-52.66788497,"South America"
"104","NIC917","A",1e-05,0.666376,"NIC917",4.03446,-52.67816,"South America"
"105","NIC1163","A",1e-05,0.666496,"NIC1163",-12.875965,-69.49581496,"South America"
"106","NIC1192","A",1e-05,0.666593,"NIC1192",-12.849763,-69.45771201,"South America"
"107","NIC1126","A",1e-05,0.672174,"NIC1126",-12.874715,-69.49602501,"South America"
"108","NIC1563","A",1e-05,0.672505,"NIC1563",25.00481,121.73369,"Taiwan"
"109","NIC459","A",1e-05,0.673883,"NIC459",4.08161,-52.68424,"South America"
"110","NIC1939","A",0.673971,0.673971,"NIC1939",14.80577,-61.147328,"Caribbean"
"111","NIC56","A",1e-05,0.674397,"NIC56",4.08263,-52.67992,"South America"
"112","NIC420","A",1e-05,0.677403,"NIC420",5.41089,-53.6565,"South America"
"113","NIC393","A",1e-05,0.678167,"NIC393",4.04701,-52.67817,"South America"
"114","NIC458","A",1e-05,0.678619,"NIC458",4.08141,-52.68219,"South America"
"115","NIC1928","A",1e-05,0.679066,"NIC1928",14.719237,-61.100187,"Caribbean"
"116","NIC1476","A",1e-05,0.679946,"NIC1476",4.086242002,-52.67756699,"South America"
"117","JU1845","A",1e-05,0.680808,"JU1845",4.089583,-52.67705,"South America"
"118","NIC1879","A",0.317234,0.6825,"NIC1879",14.746073,-61.086543,"Caribbean"
"119","ECA799","A",1e-05,0.685057,"ECA799",19.589467,-155.068069,"Hawaii"
"120","NIC1381","A",1e-05,0.687119,"NIC1381",4.039456984,-52.67586404,"South America"
"121","QG3817","A",1e-05,0.693599,"QG3817",10.42972,-84.00742,"Central America"
"122","NIC1268","A",1e-05,0.694958,"NIC1268",3.608203959,-53.175201,"South America"
"123","QG3831","A",1e-05,0.697413,"QG3831",10.43182,-84.01499,"Central America"
"124","QG3829","A",1e-05,0.698891,"QG3829",10.42346389,-84.00128333,"Central America"
"125","NIC905","A",1e-05,0.699239,"NIC905",4.03799,-52.67317,"South America"
"126","QG3834","A",1e-05,0.699286,"QG3834",10.42972,-84.00718,"Central America"
"127","NIC953","A",1e-05,0.701018,"NIC953",4.03828,-52.6715,"South America"
"128","NIC1386","A",0.258299,0.701111,"NIC1386",3.602447016,-53.19164,"South America"
"129","JU1847","A",1e-05,0.701374,"JU1847",4.090833,-52.67465,"South America"
"130","NIC122","A",1e-05,0.702517,"NIC122",16.1779,-61.6563,"Caribbean"
"131","NIC1962","A",0.054418,0.704765,"NIC1962",14.744117,-61.093023,"Caribbean"
"132","BRC20391","A",1e-05,0.708751,"BRC20391",25.016672,121.557423,"Taiwan"
"133","NIC939","A",1e-05,0.710518,"NIC939",4.03128,-52.68028,"South America"
"134","QG3009","A",1e-05,0.711585,"QG3009",9.16005,-79.841,"Central America"
"135","NIC192","A",1e-05,0.712852,"NIC192",16.0459,-61.6262,"Caribbean"
"136","QG3828","A",1e-05,0.714321,"QG3828",10.42346389,-84.00128333,"Central America"
"137","NIC933","A",1e-05,0.717183,"NIC933",4.04237,-52.68256,"South America"
"138","NIC280","A",1e-05,0.717755,"NIC280",4.08711,-52.67839,"South America"
"139","QG4866","A",1e-05,0.717789,"QG4866",6.8567,158.2225,"Micronesia"
"140","QG3529","A",1e-05,0.718245,"QG3529",10.43288,-84.00678,"Central America"
"141","NIC940","A",1e-05,0.719645,"NIC940",4.03091,-52.68124,"South America"
"142","QG3818","A",1e-05,0.720832,"QG3818",10.4262,-84.0013167,"Central America"
"143","NIC1856","A",1e-05,0.723117,"NIC1856",14.674356,-61.095002,"Caribbean"
"144","QG3533","A",1e-05,0.724696,"QG3533",10.42641667,-84.01201667,"Central America"
"145","NIC1028","A",1e-05,0.72517,"NIC1028",4.03896,-52.66843,"South America"
"146","NIC1430","A",1e-05,0.725334,"NIC1430",4.049461037,-52.67627399,"South America"
"147","NIC1855","A",0.047871,0.731208,"NIC1855",14.675129,-61.095721,"Caribbean"
"148","NIC389","A",1e-05,0.731702,"NIC389",5.29111,-53.05539,"South America"
"149","NIC105","A",1e-05,0.733177,"NIC105",4.08747,-52.67394,"South America"
"150","NIC1929","A",0.733222,0.733222,"NIC1929",14.670499,-61.09485,"Caribbean"
"151","NIC1181","A",1e-05,0.734002,"NIC1181",-12.88332003,-69.48725897,"South America"
"152","NIC203","A",1e-05,0.73584,"NIC203",16.0459,-61.6262,"Caribbean"
"153","NIC938","A",1e-05,0.739068,"NIC938",4.03397,-52.67852,"South America"
"154","NIC441","A",1e-05,0.740854,"NIC441",4.08399,-52.67769,"South America"
"155","QG3856","A",1e-05,0.742411,"QG3856",10.42540556,-84.00121667,"Central America"
"156","NIC407","A",1e-05,0.743867,"NIC407",5.41418,-53.65416,"South America"
"157","NIC1188","A",1e-05,0.744946,"NIC1188",-12.88252903,-69.48456,"South America"
"158","NIC907","A",1e-05,0.749572,"NIC907",4.04842,-52.67683,"South America"
"159","NIC1679","A",1e-05,0.749933,"NIC1679",22.08922,120.84876,"Taiwan"
"160","NIC404","A",1e-05,0.751971,"NIC404",5.41011,-53.65462,"South America"
"161","QG3789","A",1e-05,0.758827,"QG3789",10.42608333,-84.0092,"Central America"
"162","NIC1343","A",1e-05,0.75984,"NIC1343",4.048513966,-52.67673198,"South America"
"163","QG3543","A",1e-05,0.761521,"QG3543",10.42641667,-84.01201667,"Central America"
"164","NIC1382","A",1e-05,0.764769,"NIC1382",4.038440008,-52.67334703,"South America"
"165","ECA791","A",1e-05,0.765031,"ECA791",22.193317,-159.478956,"Hawaii"
"166","ECA792","A",1e-05,0.765861,"ECA792",22.193317,-159.478956,"Hawaii"
"167","EG5889","A",0.76759,0.76759,"EG5889",18.3,-65.8,"Caribbean"
"168","NIC1355","A",1e-05,0.768871,"NIC1355",4.057417978,-52.67890298,"South America"
"169","NIC934","A",1e-05,0.771513,"NIC934",4.04783,-52.67766,"South America"
"170","QG3843","A",1e-05,0.780933,"QG3843",10.42963,-84.00833,"Central America"
"171","QG3847","A",1e-05,0.787979,"QG3847",10.41828889,-84.00399167,"Central America"
"172","NIC1391","A",0.117827,0.788646,"NIC1391",3.596770959,-53.17791598,"South America"
"173","NIC929","A",1e-05,0.78893,"NIC929",4.04027,-52.67537,"South America"
"174","JU2505","A",1e-05,0.789349,"JU2505",10.4708,-84.6452,"Central America"
"175","NIC1137","A",1e-05,0.790439,"NIC1137",-12.872141,-69.49788203,"South America"
"176","NIC1478","A",1e-05,0.791,"NIC1478",4.086242002,-52.67756699,"South America"
"177","NIC300","A",1e-05,0.792245,"NIC300",4.08969,-52.67731,"South America"
"178","NIC989","A",1e-05,0.793089,"NIC989",4.03713,-52.67196,"South America"
"179","NIC311","A",1e-05,0.795577,"NIC311",4.09125,-52.67489,"South America"
"180","NIC85","A",1e-05,0.800604,"NIC85",4.08533,-52.6751,"South America"
"181","QG3852","A",1e-05,0.801191,"QG3852",10.41900556,-84.00699722,"Central America"
"182","NIC1914","A",0.198471,0.801269,"NIC1914",14.724882,-61.105406,"Caribbean"
"183","QG3809","A",1e-05,0.802216,"QG3809",10.43288,-84.00678,"Central America"
"184","NIC2363","A",1e-05,0.803829,"NIC2363",4.037193032,-52.67742399,"South America"
"185","NIC426","A",1e-05,0.807418,"NIC426",5.41125,-53.65478,"South America"
"186","JU1975","A",1e-05,0.812015,"JU1975",-2.96,-59.84,"South America"
"187","QG3523","A",1e-05,0.8127,"QG3523",10.43288,-84.00678,"Central America"
"188","QG3785","A",1e-05,0.814119,"QG3785",10.43082,-84.01138,"Central America"
"189","NIC1272","A",1e-05,0.815083,"NIC1272",3.648232995,-53.19701498,"South America"
"190","NIC1033","A",1e-05,0.815662,"NIC1033",4.03724,-52.67196,"South America"
"191","NIC1275","A",1e-05,0.817167,"NIC1275",3.643404013,-53.19835701,"South America"
"192","NIC1410","A",1e-05,0.818785,"NIC1410",3.61230799,-53.21481999,"South America"
"193","NIC1344","A",1e-05,0.819052,"NIC1344",4.055127036,-52.67816302,"South America"
"194","NIC496","A",1.9e-05,0.819425,"NIC496",4.08803,-52.67552,"South America"
"195","NIC753","A",1e-05,0.819658,"NIC753",15.39802,-61.31219,"Caribbean"
"196","NIC586","A",1e-05,0.822346,"NIC586",15.40493,-61.34619,"Caribbean"
"197","NIC1657","A",1e-05,0.82965,"NIC1657",25.02814,121.74912,"Taiwan"
"198","NIC1656","A",1e-05,0.829725,"NIC1656",25.02814,121.74912,"Taiwan"
"199","NIC903","A",1e-05,0.831436,"NIC903",4.04877,-52.67666,"South America"
"200","QG3824","A",1e-05,0.831753,"QG3824",10.44022,-84.01188,"Central America"
"201","NIC1422","A",1e-05,0.835841,"NIC1422",3.639726033,-53.20330401,"South America"
"202","QG848","A",1e-05,0.837843,"QG848",9.15445,-79.82763,"Central America"
"203","NIC983","A",1e-05,0.838984,"NIC983",4.03848,-52.67002,"South America"
"204","QG981","A",1e-05,0.839714,"QG981",9.14576403,-79.8544232,"Central America"
"205","NIC1917","A",1e-05,0.84071,"NIC1917",14.67639,-61.090457,"Caribbean"
"206","NIC425","A",1e-05,0.841122,"NIC425",5.53544,-53.5634,"South America"
"207","NIC468","A",1e-05,0.842747,"NIC468",4.0883,-52.67541,"South America"
"208","NIC1420","A",1e-05,0.843187,"NIC1420",3.603495006,-53.19458197,"South America"
"209","NIC1300","A",1e-05,0.845299,"NIC1300",3.594842032,-53.17887696,"South America"
"210","NIC1165","A",1e-05,0.845778,"NIC1165",-12.87688399,-69.49484501,"South America"
"211","NIC1881","A",0.15217,0.84757,"NIC1881",14.744609,-61.094657,"Caribbean"
"212","NIC94","A",1e-05,0.848291,"NIC94",4.08747,-52.67394,"South America"
"213","QG3539","A",1e-05,0.850327,"QG3539",10.42332222,-84.00135556,"Central America"
"214","NIC1278","A",1e-05,0.854232,"NIC1278",3.638634961,-53.20414497,"South America"
"215","NIC1851","A",1e-05,0.855979,"NIC1851",14.72499,-61.105335,"Caribbean"
"216","NIC1913","A",1e-05,0.856371,"NIC1913",14.724882,-61.105406,"Caribbean"
"217","EG6180","A",0.857435,0.857435,"EG6180",18.3,-65.8,"Caribbean"
"218","NIC572","A",1e-05,0.857916,"NIC572",15.47461,-61.29876,"Caribbean"
"219","NIC571","A",1e-05,0.858027,"NIC571",15.47461,-61.29876,"Caribbean"
"220","NIC1323","A",1e-05,0.860023,"NIC1323",4.556285972,-52.20881601,"South America"
"221","NIC994","A",1e-05,0.860619,"NIC994",4.04243,-52.67869,"South America"
"222","NIC1317","A",1e-05,0.862834,"NIC1317",4.555320963,-52.209778,"South America"
"223","NIC1389","A",0.133776,0.865964,"NIC1389",3.616803959,-53.19629196,"South America"
"224","QG3799","A",1e-05,0.869215,"QG3799",10.43008,-84.00894,"Central America"
"225","NIC1338","A",1e-05,0.870013,"NIC1338",4.048259994,-52.67714798,"South America"
"226","JU1821","A",1e-05,0.872632,"JU1821",4.087967,-52.675167,"South America"
"227","NIC450","A",1e-05,0.873805,"NIC450",4.08926,-52.67607,"South America"
"228","NIC2366","A",1e-05,0.874565,"NIC2366",4.038928002,-52.66763904,"South America"
"229","QG3807","A",1e-05,0.87591,"QG3807",10.43182,-84.01499,"Central America"
"230","NIC1112","A",1e-05,0.876752,"NIC1112",-12.829016,-71.377696,"South America"
"231","NIC1170","A",1e-05,0.878323,"NIC1170",-12.87956603,-69.49155604,"South America"
"232","QG3521","A",1e-05,0.884875,"QG3521",10.42643333,-84.01193333,"Central America"
"233","NIC2365","A",1e-05,0.891598,"NIC2365",4.038977036,-52.667358,"South America"
"234","QG4781","A",1e-05,0.897164,"QG4781",6.9174,158.2615,"Micronesia"
"235","QG5503","A",1e-05,0.897324,"QG5503",6.9174,158.2615,"Micronesia"
"236","NIC920","A",1e-05,0.899214,"NIC920",4.04232,-52.68144,"South America"
"237","QG5650","A",1.4e-05,0.899778,"QG5650",6.9181,158.2619,"Micronesia"
"238","QG5502","A",1e-05,0.899816,"QG5502",6.9174,158.2615,"Micronesia"
"239","NIC1004","A",1e-05,0.899868,"NIC1004",4.03896,-52.66843,"South America"
"240","QG5576","A",1.4e-05,0.900422,"QG5576",6.9181,158.2619,"Micronesia"
"241","NIC354","A",1e-05,0.901722,"NIC354",4.0881,-52.6753,"South America"
"242","QG850","A",1e-05,0.904059,"QG850",9.159436,-79.844493,"Central America"
"243","NIC1378","A",1e-05,0.909943,"NIC1378",4.0951,-52.686219,"South America"
"244","NIC533","A",1e-05,0.913494,"NIC533",16.01855,-61.597903,"Caribbean"
"245","NIC1363","A",1e-05,0.917468,"NIC1363",4.058048967,-52.67827903,"South America"
"246","QG942","A",1e-05,0.91799,"QG942",9.144538,-79.854772,"Central America"
"247","JU2750","A",1e-05,0.92026,"JU2750",16.1761,-61.6951,"Caribbean"
"248","NIC339","A",1e-05,0.921551,"NIC339",5.41305,-53.65004,"South America"
"249","NIC1395","A",1e-05,0.92339,"NIC1395",3.632552968,-53.20619199,"South America"
"250","NIC1359","A",1e-05,0.932667,"NIC1359",4.053170029,-52.67738703,"South America"
"251","NIC321","A",1e-05,0.934976,"NIC321",5.53515,-53.56151,"South America"
"252","NIC1411","A",1.7e-05,0.93577,"NIC1411",3.596770959,-53.17791598,"South America"
"253","QG3812","A",1e-05,0.937315,"QG3812",10.42963,-84.00833,"Central America"
"254","QG3873","A",1e-05,0.938027,"QG3873",10.44027,-84.01227,"Central America"
"255","NIC1155","A",1e-05,0.95032,"NIC1155",-12.87564204,-69.49654997,"South America"
"256","NIC489","A",1e-05,0.951282,"NIC489",4.08695,-52.67731,"South America"
"257","JU1836","A",1e-05,0.953849,"JU1836",4.087883,-52.680033,"South America"
"258","NIC1307","A",1e-05,0.960992,"NIC1307",4.868027978,-52.34595903,"South America"
"259","QG2716","A",1e-05,0.961084,"QG2716",9.16835,-79.839279,"Central America"
"260","NIC1392","A",1e-05,0.978369,"NIC1392",3.601659033,-53.190647,"South America"
"261","NIC1116","A",1e-05,0.981997,"NIC1116",-12.838824,-71.365178,"South America"
"262","JU1976","A",1e-05,0.986804,"JU1976",-2.96,-59.84,"South America"
"263","NIC1142","A",1e-05,0.990847,"NIC1142",-12.87388603,-69.49565898,"South America"
"264","NIC1153","A",1.4e-05,0.999707,"NIC1153",-12.87629499,-69.49540299,"South America"
"265","NIC422","A",1.7e-05,0.999707,"NIC422",4.03943,-52.67587,"South America"
"266","NIC956","A",1e-05,0.999709,"NIC956",4.0401,-52.67504,"South America"
"267","NIC1553","A",1e-05,0.99971,"NIC1553",25.02212,121.73275,"Taiwan"
"268","NIC909","A",1.5e-05,0.999713,"NIC909",4.03955,-52.67374,"South America"
"269","ECA805","A",1e-05,0.999716,"ECA805",20.807406,-156.096654,"Hawaii"
"270","BRC20464","A",1e-05,0.999717,"BRC20464",24.822726,121.735653,"Taiwan"
"271","ECA789","A",1e-05,0.999717,"ECA789",21.336056,-157.799786,"Hawaii"
"272","NIC1175","A",1e-05,0.999717,"NIC1175",-12.88087302,-69.49066697,"South America"
"273","NIC125","A",1.3e-05,0.999718,"NIC125",16.0207,-61.597,"Caribbean"
"274","NIC1912","A",1.1e-05,0.999718,"NIC1912",14.724882,-61.105406,"Caribbean"
"275","JU1641","A",1e-05,0.999719,"JU1641",14.9174,-23.6049,"Africa"
"276","NIC1146","A",1.7e-05,0.999719,"NIC1146",-12.875765,-69.49353903,"South America"
"277","NIC1180","A",1e-05,0.999719,"NIC1180",-12.88253004,-69.48824904,"South America"
"278","NIC1545","A",1e-05,0.999719,"NIC1545",25.05343,121.77265,"Taiwan"
"279","NIC1561","A",1e-05,0.999719,"NIC1561",25.00481,121.73369,"Taiwan"
"280","QG4714","A",1e-05,0.999719,"QG4714",6.8577,158.2157,"Micronesia"
"281","QG5305","A",1e-05,0.999719,"QG5305",6.9194,158.271,"Micronesia"
"282","ECA1453","A",1.9e-05,0.99972,"ECA1453",19.854497,-155.15326,"Hawaii"
"283","ECA1581","A",1e-05,0.99972,"ECA1581",21.317253,-157.81937,"Hawaii"
"284","NIC1167","A",2e-05,0.99972,"NIC1167",-12.87739897,-69.49448098,"South America"
"285","NIC1169","A",1.1e-05,0.99972,"NIC1169",-12.87919999,-69.49226297,"South America"
"286","NIC1557","A",1e-05,0.99972,"NIC1557",25.01713,121.73247,"Taiwan"
"287","NIC1653","A",1e-05,0.99972,"NIC1653",25.02814,121.74912,"Taiwan"
"288","NIC1658","A",1e-05,0.99972,"NIC1658",25.02814,121.74912,"Taiwan"
"289","NIC763","A",1.2e-05,0.99972,"NIC763",15.33997,-61.30419,"Caribbean"
"290","ECA1603","A",1e-05,0.999721,"ECA1603",21.39578611,-157.9005111,"Hawaii"
"291","NIC1453","A",1e-05,0.999721,"NIC1453",4.554173984,-52.21073999,"South America"
"292","NIC1550","A",1e-05,0.999721,"NIC1550",25.05343,121.77265,"Taiwan"
"293","NIC387","A",1.4e-05,0.999721,"NIC387",4.03671,-52.67728,"South America"
"294","ECA1299","A",1e-05,0.999722,"ECA1299",21.34198,-157.8095,"Hawaii"
"295","ECA1403","A",1e-05,0.999722,"ECA1403",21.342699,-157.821547,"Hawaii"
"296","ECA1449","A",1e-05,0.999722,"ECA1449",19.8552394,-155.1527495,"Hawaii"
"297","ECA2899","A",1e-05,0.999722,"ECA2899",21.355658,-157.7645652,"Hawaii"
"298","NIC1176","A",1e-05,0.999722,"NIC1176",-12.88127099,-69.49013798,"South America"
"299","NIC1644","A",1e-05,0.999722,"NIC1644",25.06464,121.82481,"Taiwan"
"300","NIC517","A",1e-05,0.999722,"NIC517",25.00739,121.900472,"Taiwan"
"301","QG4669","A",1e-05,0.999722,"QG4669",6.9684,158.1899,"Micronesia"
"302","QG4869","A",1e-05,0.999722,"QG4869",6.8567,158.2236,"Micronesia"
"303","BRC20548","A",1e-05,0.999723,"BRC20548",22.753556,120.731306,"Taiwan"
"304","ECA1310","A",1e-05,0.999723,"ECA1310",21.34293,-157.8239,"Hawaii"
"305","JU1633","A",1.3e-05,0.999723,"JU1633",17.115,-25.05,"Africa"
"306","NIC1147","A",1.7e-05,0.999723,"NIC1147",-12.87586299,-69.49340601,"South America"
"307","NIC1276","A",1e-05,0.999723,"NIC1276",3.61280797,-53.180336,"South America"
"308","NIC1546","A",1e-05,0.999723,"NIC1546",25.05343,121.77265,"Taiwan"
"309","NIC1565","A",1e-05,0.999723,"NIC1565",23.86597,120.90747,"Taiwan"
"310","NIC530","A",1e-05,0.999723,"NIC530",24.6,121,"Taiwan"
"311","QG4629","A",1e-05,0.999723,"QG4629",6.8679,158.1784,"Micronesia"
"312","QG4694","A",1e-05,0.999723,"QG4694",6.9661,158.1916,"Micronesia"
"313","QG4696","A",1e-05,0.999723,"QG4696",6.9668,158.1916,"Micronesia"
"314","QG4779","A",1e-05,0.999723,"QG4779",6.9171,158.2622,"Micronesia"
