"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo","Lineage"
"67","QG3863","A",1e-05,0.587785,"QG3863",10.42974,-84.00938,"Central America","LAC"
"68","QG3514","A",1e-05,0.589918,"QG3514",10.43089,-84.00684,"Central America","LAC"
"69","QG2716","A",1e-05,0.590028,"QG2716",9.16835,-79.839279,"Central America","LAC"
"70","QG3522","A",1e-05,0.592175,"QG3522",10.42974,-84.00938,"Central America","LAC"
"71","QG131","A",1e-05,0.593937,"QG131",22.22955,-159.4764,"Hawaii","HC"
"72","NIC1555","A",0.405461,0.594279,"NIC1555",25.02132,121.73295,"Taiwan","Tw3"
"73","NIC58","A",1e-05,0.596271,"NIC58",4.08731,-52.67866,"South America","LAC"
"74","NIC312","A",1e-05,0.596574,"NIC312",4.03892,-52.67656,"South America","LAC"
"75","NIC404","A",1e-05,0.596926,"NIC404",5.41011,-53.65462,"South America","LAC"
"76","NIC384","A",1e-05,0.597827,"NIC384",4.06126,-52.67946,"South America","LAC"
"77","QG3799","A",1e-05,0.601576,"QG3799",10.43008,-84.00894,"Central America","LAC"
"78","NIC929","A",1e-05,0.608236,"NIC929",4.04027,-52.67537,"South America","LAC"
"79","NIC2363","A",1e-05,0.608688,"NIC2363",4.037193032,-52.67742399,"South America","LAC"
"80","NIC925","A",1e-05,0.609391,"NIC925",4.03975,-52.67435,"South America","LAC"
"81","QG3786","A",1e-05,0.61246,"QG3786",10.42963,-84.00833,"Central America","LAC"
"82","HPT56","A",1e-05,0.612884,"HPT56",-8.52582,115.167492,"Indonesia","Indo1"
"83","NIC417","A",1e-05,0.620864,"NIC417",4.07829,-52.68732,"South America","LAC"
"84","NIC1383","A",1e-05,0.627086,"NIC1383",4.038909981,-52.673385,"South America","LAC"
"85","NIC1433","A",1e-05,0.627416,"NIC1433",4.055725001,-52.67804501,"South America","LAC"
"86","NIC2355","A",1e-05,0.627699,"NIC2355",4.041457996,-52.676275,"South America","LAC"
"87","NIC1376","A",1e-05,0.628978,"NIC1376",4.083392993,-52.68151998,"South America","LAC"
"88","NIC1391","A",1e-05,0.629147,"NIC1391",3.596770959,-53.17791598,"South America","LAC"
"89","NIC1976","A",1e-05,0.630223,"NIC1976",14.67639,-61.090457,"Caribbean","LAC"
"90","NIC2362","A",1e-05,0.630493,"NIC2362",4.038404971,-52.677023,"South America","LAC"
"91","QG3845","A",1e-05,0.633079,"QG3845",10.43082,-84.01138,"Central America","LAC"
"92","NIC1928","A",1e-05,0.635141,"NIC1928",14.719237,-61.100187,"Caribbean","HC"
"93","NIC1476","A",1e-05,0.63786,"NIC1476",4.086242002,-52.67756699,"South America","LAC"
"94","QG823","A",1e-05,0.639824,"QG823",9.152413,-79.850852,"Central America","LAC"
"95","NIC1341","A",1e-05,0.64033,"NIC1341",4.047429012,-52.67763203,"South America","LAC"
"96","NIC938","A",1e-05,0.644175,"NIC938",4.03397,-52.67852,"South America","LAC"
"97","NIC1163","A",1e-05,0.645448,"NIC1163",-12.875965,-69.49581496,"South America","LAC"
"98","JU1845","A",1e-05,0.64576,"JU1845",4.089583,-52.67705,"South America","LAC"
"99","NIC1393","A",1e-05,0.647064,"NIC1393",3.621482989,-53.21409596,"South America","LAC"
"100","NIC939","A",1e-05,0.64753,"NIC939",4.03128,-52.68028,"South America","LAC"
"101","NIC1257","A",1e-05,0.648687,"NIC1257",4.085349999,-52.68294297,"South America","LAC"
"102","QG2726","A",1e-05,0.654129,"QG2726",9.1598,-79.8399,"Central America","LAC"
"103","NIC1192","A",1e-05,0.654319,"NIC1192",-12.849763,-69.45771201,"South America","LAC"
"104","QG853","A",1e-05,0.65583,"QG853",9.159372,-79.835975,"Central America","LAC"
"105","NIC492","A",1.6e-05,0.657643,"NIC492",4.0864,-52.67639,"South America","LAC"
"106","NIC1177","A",1e-05,0.657824,"NIC1177",-12.881345,-69.49006297,"South America","LAC"
"107","NIC1290","A",1e-05,0.65909,"NIC1290",3.605792988,-53.17799502,"South America","LAC"
"108","NIC1126","A",1e-05,0.661215,"NIC1126",-12.874715,-69.49602501,"South America","LAC"
"109","NIC56","A",1e-05,0.661309,"NIC56",4.08263,-52.67992,"South America","LAC"
"110","NIC426","A",1e-05,0.663125,"NIC426",5.41125,-53.65478,"South America","LAC"
"111","NIC458","A",1e-05,0.667031,"NIC458",4.08141,-52.68219,"South America","LAC"
"112","JU1635","A",1e-05,0.667655,"JU1635",17.121,-25.0492,"Africa","LAC"
"113","NIC363","A",1e-05,0.668265,"NIC363",4.95234,-52.49148,"South America","LAC"
"114","QG4824","A",1e-05,0.668462,"QG4824",6.8569,158.2207,"Micronesia","Mic1"
"115","QG5654","A",1e-05,0.669445,"QG5654",6.8569,158.2207,"Micronesia","Mic1"
"116","QG4817","A",1e-05,0.670353,"QG4817",6.8569,158.2207,"Micronesia","Mic1"
"117","QG3868","A",1e-05,0.670699,"QG3868",10.43888,-84.01353,"Central America","LAC"
"118","QG4702","A",1.5e-05,0.670803,"QG4702",6.8569,158.2207,"Micronesia","Mic1"
"119","NIC1381","A",1e-05,0.671244,"NIC1381",4.039456984,-52.67586404,"South America","LAC"
"120","NIC964","A",1e-05,0.671732,"NIC964",4.03701,-52.67172,"South America","LAC"
"121","NIC459","A",1e-05,0.672004,"NIC459",4.08161,-52.68424,"South America","LAC"
"122","QG3877","A",1e-05,0.683536,"QG3877",10.43008,-84.00894,"Central America","LAC"
"123","NIC1382","A",1e-05,0.689341,"NIC1382",4.038440008,-52.67334703,"South America","LAC"
"124","NIC94","A",1e-05,0.690441,"NIC94",4.08747,-52.67394,"South America","LAC"
"125","JU1847","A",1e-05,0.692488,"JU1847",4.090833,-52.67465,"South America","LAC"
"126","NIC478","A",1e-05,0.693759,"NIC478",4.08855,-52.67645,"South America","LAC"
"127","QG3795","A",1e-05,0.695999,"QG3795",10.42608333,-84.0092,"Central America","LAC"
"128","NIC1962","A",1e-05,0.707165,"NIC1962",14.744117,-61.093023,"Caribbean","LAC"
"129","NIC55","A",1e-05,0.708546,"NIC55",4.08225,-52.67965,"South America","LAC"
"130","NIC1181","A",1e-05,0.709687,"NIC1181",-12.88332003,-69.48725897,"South America","LAC"
"131","NIC1419","A",1e-05,0.712625,"NIC1419",3.603130979,-53.19263603,"South America","LAC"
"132","QG3790","A",1e-05,0.713865,"QG3790",10.42551667,-84.01403333,"Central America","LAC"
"133","NIC1563","A",0.001919,0.715302,"NIC1563",25.00481,121.73369,"Taiwan","Tw5"
"134","EG5889","A",1e-05,0.719219,"EG5889",18.3,-65.8,"Caribbean","LAC"
"135","NIC441","A",1e-05,0.719984,"NIC441",4.08399,-52.67769,"South America","LAC"
"136","QG3831","A",1e-05,0.720297,"QG3831",10.43182,-84.01499,"Central America","LAC"
"137","NIC203","A",1e-05,0.721846,"NIC203",16.0459,-61.6262,"Caribbean","LAC"
"138","NIC420","A",1e-05,0.722507,"NIC420",5.41089,-53.6565,"South America","LAC"
"139","NIC1430","A",1e-05,0.724193,"NIC1430",4.049461037,-52.67627399,"South America","LAC"
"140","NIC2367","A",1e-05,0.724941,"NIC2367",4.038957004,-52.66788497,"South America","LAC"
"141","QG3024","A",1e-05,0.72703,"QG3024",9.1584,-79.84555,"Central America","LAC"
"142","QG3834","A",1.1e-05,0.728255,"QG3834",10.42972,-84.00718,"Central America","LAC"
"143","NIC920","A",1e-05,0.729721,"NIC920",4.04232,-52.68144,"South America","LAC"
"144","NIC1855","A",1e-05,0.730154,"NIC1855",14.675129,-61.095721,"Caribbean","HC"
"145","JU1976","A",1e-05,0.730542,"JU1976",-2.96,-59.84,"South America","LAC"
"146","JU1835","A",1e-05,0.732658,"JU1835",4.085783,-52.6791,"South America","LAC"
"147","QG3818","A",1.4e-05,0.733201,"QG3818",10.4262,-84.0013167,"Central America","LAC"
"148","QG942","A",1e-05,0.734043,"QG942",9.144538,-79.854772,"Central America","LAC"
"149","JU2505","A",1e-05,0.735069,"JU2505",10.4708,-84.6452,"Central America","LAC"
"150","QG5305","A",1e-05,0.738351,"QG5305",6.9194,158.271,"Micronesia","Mic1"
"151","NIC2361","A",1e-05,0.74243,"NIC2361",4.038404971,-52.677023,"South America","LAC"
"152","NIC114","A",1e-05,0.743016,"NIC114",16.0435,-61.643,"Caribbean","LAC"
"153","BRC20391","A",1e-05,0.743966,"BRC20391",25.016672,121.557423,"Taiwan","Tw5"
"154","QG4866","A",1e-05,0.746282,"QG4866",6.8567,158.2225,"Micronesia","Mic1"
"155","NIC314","A",1e-05,0.746804,"NIC314",4.03715,-52.67214,"South America","LAC"
"156","NIC1478","A",1e-05,0.74912,"NIC1478",4.086242002,-52.67756699,"South America","LAC"
"157","NIC1679","A",1e-05,0.752611,"NIC1679",22.08922,120.84876,"Taiwan","Tw7"
"158","QG4646","A",1e-05,0.753001,"QG4646",6.8567,158.2236,"Micronesia","Mic1"
"159","QG4782","A",1e-05,0.753144,"QG4782",6.8567,158.2236,"Micronesia","Mic1"
"160","QG4869","A",1e-05,0.753144,"QG4869",6.8567,158.2236,"Micronesia","Mic1"
"161","NIC1188","A",1e-05,0.753975,"NIC1188",-12.88252903,-69.48456,"South America","LAC"
"162","NIC461","A",1e-05,0.765929,"NIC461",4.08318,-52.68343,"South America","LAC"
"163","NIC454","A",1e-05,0.76593,"NIC454",4.08318,-52.68343,"South America","LAC"
"164","NIC983","A",1e-05,0.76666,"NIC983",4.03848,-52.67002,"South America","LAC"
"165","QG3852","A",1e-05,0.766818,"QG3852",10.41900556,-84.00699722,"Central America","LAC"
"166","QG3547","A",1e-05,0.777784,"QG3547",10.42551667,-84.01403333,"Central America","LAC"
"167","QG3847","A",1e-05,0.782245,"QG3847",10.41828889,-84.00399167,"Central America","LAC"
"168","QG3843","A",1e-05,0.782454,"QG3843",10.42963,-84.00833,"Central America","LAC"
"169","NIC300","A",1e-05,0.783791,"NIC300",4.08969,-52.67731,"South America","LAC"
"170","NIC1137","A",1e-05,0.785792,"NIC1137",-12.872141,-69.49788203,"South America","LAC"
"171","NIC311","A",1e-05,0.786727,"NIC311",4.09125,-52.67489,"South America","LAC"
"172","NIC51","A",1e-05,0.79258,"NIC51",4.08729,-52.68139,"South America","LAC"
"173","QG3543","A",1e-05,0.794826,"QG3543",10.42641667,-84.01201667,"Central America","LAC"
"174","NIC1939","A",1e-05,0.798678,"NIC1939",14.80577,-61.147328,"Caribbean","LAC"
"175","QG3807","A",1e-05,0.805294,"QG3807",10.43182,-84.01499,"Central America","LAC"
"176","NIC1293","A",1e-05,0.80588,"NIC1293",3.644524002,-53.19812902,"South America","LAC"
"177","NIC1305","A",1e-05,0.806878,"NIC1305",3.614802025,-53.19812601,"South America","LAC"
"178","NIC903","A",1e-05,0.808048,"NIC903",4.04877,-52.67666,"South America","LAC"
"179","QG3789","A",1e-05,0.809771,"QG3789",10.42608333,-84.0092,"Central America","LAC"
"180","NIC85","A",1e-05,0.809954,"NIC85",4.08533,-52.6751,"South America","LAC"
"181","NIC1301","A",1e-05,0.81052,"NIC1301",3.620189996,-53.20809804,"South America","LAC"
"182","JU1975","A",1e-05,0.811145,"JU1975",-2.96,-59.84,"South America","LAC"
"183","NIC1914","A",1e-05,0.811487,"NIC1914",14.724882,-61.105406,"Caribbean","LAC"
"184","NIC933","A",1e-05,0.815576,"NIC933",4.04237,-52.68256,"South America","LAC"
"185","NIC2364","A",1e-05,0.815723,"NIC2364",4.035310037,-52.67778299,"South America","LAC"
"186","JU1849","A",1e-05,0.81884,"JU1849",4.086683,-52.68165,"South America","LAC"
"187","NIC586","A",1e-05,0.822157,"NIC586",15.40493,-61.34619,"Caribbean","HC"
"188","NIC753","A",1e-05,0.822786,"NIC753",15.39802,-61.31219,"Caribbean","LAC"
"189","NIC1344","A",1e-05,0.823085,"NIC1344",4.055127036,-52.67816302,"South America","LAC"
"190","NIC468","A",1e-05,0.823932,"NIC468",4.0883,-52.67541,"South America","LAC"
"191","NIC496","A",1e-05,0.824131,"NIC496",4.08803,-52.67552,"South America","LAC"
"192","NIC1408","A",1e-05,0.825694,"NIC1408",3.641236033,-53.18958099,"South America","LAC"
"193","NIC1657","A",0.829645,0.829645,"NIC1657",25.02814,121.74912,"Taiwan","Tw3"
"194","NIC1656","A",0.829727,0.829727,"NIC1656",25.02814,121.74912,"Taiwan","Tw3"
"195","QG848","A",1e-05,0.829908,"QG848",9.15445,-79.82763,"Central America","LAC"
"196","NIC945","A",1e-05,0.83237,"NIC945",4.03707,-52.6772,"South America","LAC"
"197","QG981","A",1e-05,0.832716,"QG981",9.14576403,-79.8544232,"Central America","LAC"
"198","NIC1917","A",1e-05,0.834157,"NIC1917",14.67639,-61.090457,"Caribbean","HC"
"199","QG3821","A",1e-05,0.834985,"QG3821",10.42540556,-84.00121667,"Central America","LAC"
"200","NIC424","A",1e-05,0.839241,"NIC424",5.41432,-53.65382,"South America","LAC"
"201","QG3785","A",1e-05,0.839703,"QG3785",10.43082,-84.01138,"Central America","LAC"
"202","NIC1028","A",1e-05,0.840031,"NIC1028",4.03896,-52.66843,"South America","LAC"
"203","QG3817","A",1e-05,0.843384,"QG3817",10.42972,-84.00742,"Central America","LAC"
"204","NIC1405","A",1e-05,0.843957,"NIC1405",3.600050965,-53.18947999,"South America","LAC"
"205","NIC572","A",1e-05,0.844632,"NIC572",15.47461,-61.29876,"Caribbean","HC"
"206","NIC571","A",1e-05,0.844697,"NIC571",15.47461,-61.29876,"Caribbean","HC"
"207","QG3849","A",1e-05,0.847759,"QG3849",10.42551667,-84.01403333,"Central America","LAC"
"208","NIC1387","A",1e-05,0.84814,"NIC1387",3.603495006,-53.19458197,"South America","LAC"
"209","QG3539","A",1e-05,0.852233,"QG3539",10.42332222,-84.00135556,"Central America","LAC"
"210","NIC1165","A",1e-05,0.854388,"NIC1165",-12.87688399,-69.49484501,"South America","LAC"
"211","QG3009","A",1e-05,0.85658,"QG3009",9.16005,-79.841,"Central America","LAC"
"212","NIC1851","A",1e-05,0.857061,"NIC1851",14.72499,-61.105335,"Caribbean","LAC"
"213","NIC1913","A",1e-05,0.857431,"NIC1913",14.724882,-61.105406,"Caribbean","LAC"
"214","NIC1170","A",1e-05,0.859715,"NIC1170",-12.87956603,-69.49155604,"South America","LAC"
"215","NIC999","A",1e-05,0.859942,"NIC999",4.03938,-52.67617,"South America","LAC"
"216","JU1838","A",1e-05,0.861671,"JU1838",4.085517,-52.681917,"South America","LAC"
"217","QG840","A",1e-05,0.862663,"QG840",9.161421,-79.837195,"Central America","LAC"
"218","NIC280","A",1e-05,0.863097,"NIC280",4.08711,-52.67839,"South America","LAC"
"219","QG3829","A",1e-05,0.865157,"QG3829",10.42346389,-84.00128333,"Central America","LAC"
"220","NIC1881","A",1e-05,0.865321,"NIC1881",14.744609,-61.094657,"Caribbean","LAC"
"221","JU1821","A",1e-05,0.866415,"JU1821",4.087967,-52.675167,"South America","LAC"
"222","NIC1270","A",1e-05,0.876701,"NIC1270",3.599450989,-53.18744604,"South America","LAC"
"223","NIC450","A",1e-05,0.87684,"NIC450",4.08926,-52.67607,"South America","LAC"
"224","NIC944","A",1e-05,0.878288,"NIC944",4.03799,-52.6772,"South America","LAC"
"225","NIC1384","A",1e-05,0.880124,"NIC1384",4.047968974,-52.67714404,"South America","LAC"
"226","NIC1112","A",1e-05,0.882013,"NIC1112",-12.829016,-71.377696,"South America","LAC"
"227","NIC1268","A",1e-05,0.88307,"NIC1268",3.608203959,-53.175201,"South America","LAC"
"228","QG3523","A",1e-05,0.883542,"QG3523",10.43288,-84.00678,"Central America","LAC"
"229","QG3809","A",1e-05,0.885199,"QG3809",10.43288,-84.00678,"Central America","LAC"
"230","NIC1389","A",1e-05,0.891224,"NIC1389",3.616803959,-53.19629196,"South America","LAC"
"231","JU3170","A",1e-05,0.892603,"JU3170",0.289,6.612,"Africa","Af"
"232","NIC354","A",1e-05,0.896647,"NIC354",4.0881,-52.6753,"South America","LAC"
"233","QG850","A",1e-05,0.897699,"QG850",9.159436,-79.844493,"Central America","LAC"
"234","NIC1343","A",1e-05,0.900951,"NIC1343",4.048513966,-52.67673198,"South America","LAC"
"235","NIC533","A",1e-05,0.901999,"NIC533",16.01855,-61.597903,"Caribbean","LAC"
"236","NIC1355","A",1e-05,0.902269,"NIC1355",4.057417978,-52.67890298,"South America","LAC"
"237","NIC1359","A",1e-05,0.905968,"NIC1359",4.053170029,-52.67738703,"South America","LAC"
"238","EG6180","A",1e-05,0.907872,"EG6180",18.3,-65.8,"Caribbean","LAC"
"239","QG3533","A",1e-05,0.908566,"QG3533",10.42641667,-84.01201667,"Central America","LAC"
"240","NIC1378","A",1e-05,0.911127,"NIC1378",4.0951,-52.686219,"South America","LAC"
"241","NIC1155","A",1e-05,0.915408,"NIC1155",-12.87564204,-69.49654997,"South America","LAC"
"242","NIC1307","A",1e-05,0.915792,"NIC1307",4.868027978,-52.34595903,"South America","LAC"
"243","NIC1363","A",1e-05,0.918051,"NIC1363",4.058048967,-52.67827903,"South America","LAC"
"244","NIC1395","A",1e-05,0.925629,"NIC1395",3.632552968,-53.20619199,"South America","LAC"
"245","NIC344","A",1e-05,0.92644,"NIC344",5.41063,-53.6564,"South America","LAC"
"246","NIC321","A",1e-05,0.928414,"NIC321",5.53515,-53.56151,"South America","LAC"
"247","NIC1116","A",1e-05,0.928721,"NIC1116",-12.838824,-71.365178,"South America","LAC"
"248","QG5319","A",1e-05,0.931261,"QG5319",6.8569,158.2198,"Micronesia","Mic2"
"249","NIC941","A",1e-05,0.932543,"NIC941",4.03687,-52.67743,"South America","LAC"
"250","NIC425","A",1e-05,0.935636,"NIC425",5.53544,-53.5634,"South America","LAC"
"251","NIC391","A",1e-05,0.938959,"NIC391",4.03715,-52.67126,"South America","LAC"
"252","JU1836","A",1e-05,0.946535,"JU1836",4.087883,-52.680033,"South America","LAC"
"253","NIC1193","A",1e-05,0.949569,"NIC1193",-12.84973802,-69.45760002,"South America","LAC"
"254","NIC570","A",1e-05,0.952225,"NIC570",15.47461,-61.29876,"Caribbean","HC"
"255","NIC1142","A",1e-05,0.956083,"NIC1142",-12.87388603,-69.49565898,"South America","LAC"
"256","NIC1323","A",1e-05,0.958827,"NIC1323",4.556285972,-52.20881601,"South America","LAC"
"257","NIC1317","A",1e-05,0.960996,"NIC1317",4.555320963,-52.209778,"South America","LAC"
"258","NIC1038","A",1e-05,0.962515,"NIC1038",4.03896,-52.66843,"South America","LAC"
"259","NIC952","A",1e-05,0.962921,"NIC952",4.03894,-52.66867,"South America","LAC"
"260","NIC1929","A",1e-05,0.969569,"NIC1929",14.670499,-61.09485,"Caribbean","LAC"
"261","NIC393","A",1e-05,0.972637,"NIC393",4.04701,-52.67817,"South America","LAC"
"262","NIC339","A",0.012008,0.974968,"NIC339",5.41305,-53.65004,"South America","LAC"
"263","NIC1254","A",1e-05,0.982008,"NIC1254",4.085349999,-52.68294297,"South America","LAC"
"264","NIC1877","A",1e-05,0.993089,"NIC1877",14.744997,-61.092154,"Caribbean","LAC"
"265","ECA3053","A",1e-05,0.996398,"ECA3053",20.0389764,-155.4399684,"Hawaii","HC"
"266","ECA796","A",1e-05,0.999425,"ECA796",19.905167,-155.139322,"Hawaii","HC"
"267","ECA2087","A",2e-05,0.999694,"ECA2087",21.394489,-157.90023,"Hawaii","Hw1"
"268","NIC322","A",1e-05,0.999701,"NIC322",5.29111,-53.05539,"South America","LAC"
"269","ECA1309","A",2e-05,0.999703,"ECA1309",21.34293,-157.8239,"Hawaii","Hw1"
"270","ECA1599","A",1.9e-05,0.999703,"ECA1599",21.394489,-157.90023,"Hawaii","Hw1"
"271","ECA1585","A",1.9e-05,0.999704,"ECA1585",21.317253,-157.81937,"Hawaii","Hw1"
"272","ECA805","A",1e-05,0.999705,"ECA805",20.807406,-156.096654,"Hawaii","Hw1"
"273","ECA1579","A",1.8e-05,0.999706,"ECA1579",21.317253,-157.81937,"Hawaii","Hw1"
"274","ECA1603","A",1.8e-05,0.999706,"ECA1603",21.39578611,-157.9005111,"Hawaii","Hw1"
"275","ECA2910","A",1.8e-05,0.999706,"ECA2910",21.355658,-157.7645652,"Hawaii","Hw1"
"276","ECA2898","A",1.8e-05,0.999707,"ECA2898",21.355658,-157.7645652,"Hawaii","Hw1"
"277","ECA1581","A",1.8e-05,0.999708,"ECA1581",21.317253,-157.81937,"Hawaii","Hw1"
"278","ECA1310","A",1.8e-05,0.999709,"ECA1310",21.34293,-157.8239,"Hawaii","Hw1"
"279","ECA2900","A",1.5e-05,0.999709,"ECA2900",21.355658,-157.7645652,"Hawaii","Hw1"
"280","QG2904","A",1e-05,0.999709,"QG2904",-16.10365,145.447317,"Australia","Au"
"281","ECA2920","A",1.6e-05,0.999711,"ECA2920",21.355658,-157.7645652,"Hawaii","Hw1"
"282","NIC589","A",1e-05,0.999711,"NIC589",15.40528,-61.34618,"Caribbean","LAC"
"283","ECA1300","A",1e-05,0.999712,"ECA1300",21.34202,-157.8096,"Hawaii","Hw3"
"284","NIC192","A",1.1e-05,0.999712,"NIC192",16.0459,-61.6262,"Caribbean","HC"
"285","ECA2899","A",1.7e-05,0.999713,"ECA2899",21.355658,-157.7645652,"Hawaii","Hw1"
"286","QG2897","A",1e-05,0.999714,"QG2897",-16.10295,145.44645,"Australia","Au"
"287","NIC1153","A",1e-05,0.999715,"NIC1153",-12.87629499,-69.49540299,"South America","LAC"
"288","NIC567","A",1e-05,0.999715,"NIC567",15.37806,-61.33964,"Caribbean","HC"
