,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0004166281968057569,0.0016552660375994423,-2.1856570228659633,342311.5,8979
1,I,left_arm,0.0007260436533161633,0.0018160804583207517,-1.7543679883874266,2634575.0,58187
2,I,center,0.0006938519326677734,0.0014339506981869627,-1.5086035874243626,6950143.0,51873
3,I,right_arm,0.002176461477313948,0.00327831585182486,-0.9824000283882869,10416045.0,54846
4,I,right_tip,0.00048366389473243377,0.001595802328371351,-2.035764879855373,11908841.5,10203
5,I,full,0.0009234445104399793,0.0018795921176014544,-1.4870270873645133,6150676.0,184090
6,II,left_tip,0.0007214474375437532,0.0019091052095491642,-1.8177242957863362,523541.5,16119
7,II,left_arm,0.0018344119509054288,0.0029212354535519225,-1.0873569321271521,1851548.5,37055
8,II,center,0.0011347499197597068,0.0018194780176236098,-1.100063578117478,6276110.0,100715
9,II,right_arm,0.002389648031554834,0.0034529262449981054,-0.9000599797961674,10879442.0,52509
10,II,right_tip,0.00502204096795763,0.004418357635631906,0.3993240787304852,12304434.5,29226
11,II,full,0.0016384080652431304,0.002368535459271982,-0.9011160723383403,6373095.5,235624
12,III,left_tip,0.0010011482590088115,0.001932440840545454,-1.4077179942203852,293658.5,9179
13,III,left_arm,0.0032774931985358603,0.004311970733336787,-0.7012471371202122,1667978.5,71226
14,III,center,0.0003898810202296851,0.0013002406819002982,-2.046506080784284,5579504.0,56810
15,III,right_arm,0.0021006191941959624,0.0026567403388311397,-0.6118215707807896,9620239.5,48690
16,III,right_tip,0.0010251387783871164,0.0017443400807937452,-1.204670384718683,11361683.5,14735
17,III,full,0.001258250977955011,0.0021082178876250775,-1.1785427020173103,5946628.0,200640
18,IV,left_tip,0.001495146680087641,0.002495274735072015,-1.1710065028505092,298744.5,11163
19,IV,left_arm,0.0007670080717730071,0.0019694192175369407,-1.7845161337116227,2098158.0,45150
20,IV,center,0.002394068163465318,0.0023538599504675044,0.04993276330808802,6954489.0,118943
21,IV,right_arm,0.0020839675933716,0.003303032131016744,-1.0788058404903298,11789977.5,75863
22,IV,right_tip,0.004653618272500959,0.0037749748073626238,0.6801799588409578,13618472.5,19497
23,IV,full,0.0020711351662229456,0.002530077679390848,-0.5302593421282061,6983570.5,270616
24,V,left_tip,0.004749190164374524,0.004116305881435166,0.4491664058863387,167883.0,10748
25,V,left_arm,0.006217796362034404,0.005626022276554478,0.3074770574964083,2396143.5,169451
26,V,center,0.00239813255196644,0.0028196270875109277,-0.43697613700187793,8157570.5,157345
27,V,right_arm,0.006937144642439974,0.007096749035896768,-0.06574163054139831,13361932.5,156381
28,V,right_tip,0.0004313790740689451,0.0013734036643411845,-2.002493925296643,15103638.5,4929
29,V,full,0.004198791755642354,0.004299970348739636,-0.06878479376792337,7671016.0,498854
30,X,left_tip,0.0007171433099509264,0.001557189445015755,-1.576401645284398,805194.0,19772
31,X,left_arm,0.002443130552613677,0.0036935659489260105,-0.9895953277640028,3135610.5,84933
32,X,center,0.0006612413260994474,0.002005729759122625,-1.9594108682644265,7293197.0,80792
33,X,right_arm,0.001380516594668825,0.002689066444767687,-1.422433231805555,12039194.5,86424
34,X,right_tip,0.0013622411672525982,0.002438359509372205,-1.2898707721243077,15062417.5,34182
35,X,full,0.0012796324690980342,0.002523298956111808,-1.4407912243449301,7986003.5,306103
