BRC20391	0.448362	0.013285	0.000010	0.142910	0.213437	0.000010	0.000010	0.000010	0.076765	0.105192	0.000010	LD_0.9_11_1034
BRC20400	0.232591	0.023882	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.569163	0.174294	0.000010	LD_0.9_11_1034
BRC20464	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999900	0.000010	0.000010	LD_0.9_11_1034
BRC20548	0.000010	0.000010	0.000010	0.999900	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1299	0.000014	0.000010	0.000010	0.000010	0.999895	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1300	0.000014	0.000010	0.000010	0.000010	0.999896	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1301	0.000013	0.000010	0.000010	0.000010	0.999892	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1302	0.000013	0.000010	0.000010	0.000010	0.999897	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1303	0.000013	0.000010	0.000010	0.000010	0.999897	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1304	0.000014	0.000010	0.000010	0.000010	0.999892	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1305	0.000013	0.000010	0.000010	0.000010	0.999897	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1306	0.000010	0.000010	0.000010	0.999900	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1307	0.000014	0.000010	0.000010	0.000010	0.999893	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1309	0.000010	0.000010	0.000010	0.999900	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1310	0.000010	0.000010	0.000010	0.999900	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1311	0.999900	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
ECA1312	0.999900	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_11_1034
