BRC20391	0.068945	0.000010	0.010392	0.025766	0.505885	0.000010	0.194548	0.124133	0.000010	0.000010	0.000010	0.070252	0.000010	0.000010	0.000010	LD_0.9_15_1034
BRC20400	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
BRC20464	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
BRC20548	0.000010	0.000010	0.000010	0.999851	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1299	0.000010	0.999859	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1300	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1301	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1302	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1303	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1304	0.000010	0.999851	0.000010	0.000013	0.000012	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1305	0.000010	0.999859	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1306	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1307	0.000010	0.999859	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1309	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1310	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1311	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999858	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1312	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999858	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1313	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999858	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1401	0.000010	0.999858	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1403	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1405	0.000010	0.999854	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1445	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.185106	0.000010	0.000010	0.000010	0.814764	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1447	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.184962	0.000010	0.000010	0.000010	0.814907	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
ECA1449	0.000010	0.000011	0.000010	0.000012	0.000014	0.000010	0.185030	0.000010	0.000010	0.000010	0.814834	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1034
