BRC20391	0.037396	0.000010	0.000010	0.000014	0.000011	0.000012	0.130361	0.000010	0.000010	0.000010	0.226850	0.605285	0.000010	0.000010	LD_0.9_14_1034
BRC20400	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
BRC20464	0.000010	0.000010	0.000010	0.000011	0.000013	0.000010	0.000010	0.999863	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	LD_0.9_14_1034
BRC20548	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1299	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1300	0.000013	0.000010	0.000010	0.000014	0.999859	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000011	0.000010	LD_0.9_14_1034
ECA1301	0.000013	0.000010	0.000010	0.000016	0.999861	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1302	0.000013	0.000010	0.000010	0.000012	0.999865	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1303	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1304	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1305	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1306	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1307	0.000011	0.000010	0.000010	0.000013	0.999861	0.000010	0.000013	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1309	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1310	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1311	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999861	0.000010	0.000016	0.000010	0.000010	0.000010	0.000013	0.000010	LD_0.9_14_1034
ECA1312	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999869	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1313	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999862	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1401	0.000010	0.000010	0.000010	0.000010	0.999869	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	LD_0.9_14_1034
ECA1403	0.000014	0.000010	0.000010	0.000011	0.999861	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1405	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1445	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.195861	0.000010	0.000010	0.000010	0.000010	0.000010	0.804019	0.000010	LD_0.9_14_1034
ECA1447	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.195725	0.000010	0.000010	0.000010	0.000010	0.000010	0.804155	0.000010	LD_0.9_14_1034
ECA1449	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.195794	0.000010	0.000010	0.000010	0.000010	0.000010	0.804086	0.000010	LD_0.9_14_1034
ECA1451	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.195813	0.000010	0.000010	0.000010	0.000010	0.000010	0.804067	0.000010	LD_0.9_14_1034
ECA1453	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.195889	0.000010	0.000010	0.000010	0.000010	0.000010	0.803991	0.000010	LD_0.9_14_1034
ECA1481	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1518	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1579	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1581	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1583	0.999865	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1585	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1599	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA1603	0.999867	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2087	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2898	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2899	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2900	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2909	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2910	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2920	0.999868	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2954	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2955	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA2976	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA3053	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999865	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	LD_0.9_14_1034
ECA788	0.000013	0.000010	0.000010	0.000015	0.999862	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA789	0.000014	0.000010	0.000010	0.000010	0.999866	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA790	0.011916	0.000010	0.000010	0.000010	0.000010	0.000010	0.740385	0.000010	0.000011	0.000010	0.247589	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA791	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA792	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA793	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA794	0.011986	0.000010	0.000010	0.000010	0.000010	0.000010	0.740165	0.000010	0.000010	0.000010	0.247739	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA796	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.973702	0.000010	0.000010	0.000010	0.000010	0.000010	0.026178	0.000010	LD_0.9_14_1034
ECA797	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA798	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA799	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999864	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA800	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA801	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA802	0.999860	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA803	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA804	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA805	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
ECA806	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	LD_0.9_14_1034
EG5889	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1034
EG6180	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.806108	0.046254	0.000010	0.000010	0.147528	0.000010	LD_0.9_14_1034
HPT25	0.053294	0.004923	0.094921	0.427803	0.000010	0.065375	0.000020	0.069816	0.000010	0.000010	0.214097	0.069701	0.000010	0.000010	LD_0.9_14_1034
