BRC20391	0.000010	0.136067	0.091959	0.000010	0.000010	0.771934	0.000010	LD_0.9_7_1034
BRC20400	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
BRC20464	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
BRC20548	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1299	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1300	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1301	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1302	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1303	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1304	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1305	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1306	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1307	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1309	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1310	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1311	0.000010	0.000012	0.000010	0.000010	0.000010	0.999938	0.000010	LD_0.9_7_1034
ECA1312	0.000010	0.000010	0.000019	0.000010	0.000010	0.999931	0.000010	LD_0.9_7_1034
ECA1313	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA1401	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1403	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1405	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1445	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1447	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1449	0.000010	0.000010	0.000011	0.999939	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1451	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1453	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA1481	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1518	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA1579	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1581	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1583	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1585	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1599	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA1603	0.000010	0.000016	0.000013	0.000010	0.000010	0.999930	0.000010	LD_0.9_7_1034
ECA2087	0.000010	0.000010	0.000016	0.000010	0.000010	0.999934	0.000010	LD_0.9_7_1034
ECA2898	0.000010	0.000010	0.000017	0.000010	0.000010	0.999933	0.000010	LD_0.9_7_1034
ECA2899	0.000010	0.000010	0.000017	0.000010	0.000010	0.999933	0.000010	LD_0.9_7_1034
ECA2900	0.000010	0.000010	0.000017	0.000010	0.000010	0.999933	0.000010	LD_0.9_7_1034
ECA2909	0.000018	0.000010	0.000010	0.000010	0.000010	0.999932	0.000010	LD_0.9_7_1034
ECA2910	0.000010	0.000010	0.000017	0.000010	0.000010	0.999933	0.000010	LD_0.9_7_1034
ECA2920	0.000010	0.000010	0.000017	0.000010	0.000010	0.999933	0.000010	LD_0.9_7_1034
ECA2954	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA2955	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA2976	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA3053	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA788	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA789	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1034
ECA790	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA791	0.000010	0.000011	0.000010	0.000010	0.000010	0.999939	0.000010	LD_0.9_7_1034
ECA792	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA793	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA794	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA796	0.000010	0.000010	0.000010	0.039380	0.000010	0.960570	0.000010	LD_0.9_7_1034
ECA797	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA798	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA799	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA800	0.000010	0.000012	0.000010	0.000010	0.000010	0.999938	0.000010	LD_0.9_7_1034
ECA801	0.000010	0.000013	0.000010	0.000010	0.000010	0.999937	0.000010	LD_0.9_7_1034
ECA802	0.000010	0.000012	0.000010	0.000010	0.000010	0.999938	0.000010	LD_0.9_7_1034
ECA803	0.000010	0.000013	0.000010	0.000010	0.000010	0.999937	0.000010	LD_0.9_7_1034
ECA804	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1034
ECA805	0.000010	0.000010	0.000018	0.000010	0.000010	0.999932	0.000010	LD_0.9_7_1034
ECA806	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
EG5889	0.000010	0.000010	0.000010	0.031935	0.968015	0.000010	0.000010	LD_0.9_7_1034
EG6180	0.000010	0.000010	0.000012	0.241846	0.758102	0.000010	0.000010	LD_0.9_7_1034
HPT25	0.018476	0.725496	0.120376	0.015193	0.003011	0.099442	0.018006	LD_0.9_7_1034
HPT33	0.075528	0.041043	0.000010	0.812234	0.000010	0.071165	0.000010	LD_0.9_7_1034
HPT39	0.021960	0.759086	0.127397	0.000010	0.003467	0.088070	0.000010	LD_0.9_7_1034
HPT56	0.216615	0.254691	0.254239	0.000011	0.082019	0.192416	0.000010	LD_0.9_7_1034
JU1373	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
JU1374	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
JU1428	0.000010	0.000010	0.000010	0.000010	0.847932	0.000010	0.152018	LD_0.9_7_1034
JU1630	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
JU1631	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1034
