BRC20391	0.000010	0.000010	0.059227	0.000010	0.940743	LD_0.9_5_1034
BRC20400	0.053314	0.000010	0.002587	0.000010	0.944079	LD_0.9_5_1034
BRC20464	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
BRC20548	0.000010	0.000010	0.658608	0.077088	0.264284	LD_0.9_5_1034
ECA1299	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1300	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1301	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1302	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1303	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1304	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1305	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1306	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1307	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1309	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1310	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1311	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1312	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1313	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1401	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1403	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1405	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1445	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1447	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1449	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1451	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1453	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA1481	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1518	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1579	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1581	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1583	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1585	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1599	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA1603	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2087	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2898	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2899	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2900	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2909	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2910	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2920	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2954	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2955	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA2976	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA3053	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA788	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA789	0.000010	0.999960	0.000010	0.000010	0.000010	LD_0.9_5_1034
ECA790	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA791	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA792	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
ECA793	0.000010	0.000010	0.000010	0.000010	0.999960	LD_0.9_5_1034
