BRC20391	0.000010	0.061164	0.032417	0.000010	0.638779	0.212260	0.055310	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
BRC20400	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
BRC20464	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
BRC20548	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1299	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999889	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1300	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1301	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.999886	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1302	0.000019	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999881	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1303	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1304	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
ECA1305	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999889	0.000010	0.000011	0.000010	0.000010	LD_0.9_12_1034
ECA1306	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000011	0.999880	0.000017	0.000010	0.000010	LD_0.9_12_1034
ECA1307	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1034
