,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0012646109387691568,0.0007940725994273172,2.0032909820785085,342311.5,7846
1,I,left_arm,0.0014620505059831867,0.0008842744317003437,2.211552198539914,2634575.0,51185
2,I,center,0.0015684763906210545,0.0009200126312234518,2.38581458612658,6950143.0,48864
3,I,right_arm,0.0030221862460437093,0.001822938865233562,2.226767582227741,10416045.0,52289
4,I,right_tip,0.001537146468817812,0.0010182035688495392,1.7238117007203717,11908841.5,9410
5,I,full,0.0017757920610239582,0.0010694076276626103,2.236113349365625,6150676.0,169595
6,II,left_tip,0.0014358683500526846,0.0009308565047022844,1.8352641030131709,523541.5,13941
7,II,left_arm,0.0030586186201145052,0.0017188863846538253,2.6379809826710887,1851548.5,33935
8,II,center,0.0016784292145409089,0.0010731283794242923,1.909404820494382,6276110.0,93719
9,II,right_arm,0.002826329479401147,0.0018975734370490368,1.656666363761065,10879442.0,46886
10,II,right_tip,0.005894575440693268,0.0031956029301299306,2.858569901823174,12304434.5,27984
11,II,full,0.0023016709937628446,0.0014170634847536963,2.1133146562439955,6373095.5,216465
12,III,left_tip,0.002298861245672757,0.0013760289217939097,2.268320830751148,293658.5,7875
13,III,left_arm,0.004201101935701321,0.0031747037976687445,1.0944233685300329,1667978.5,65110
14,III,center,0.0010743552629783244,0.0006339324509394878,2.351555935362943,5579504.0,52211
15,III,right_arm,0.002313465414815314,0.0015209096969559864,1.7638316860531529,9620239.5,45625
16,III,right_tip,0.001006558015795804,0.0007452248983428501,1.1860644403894145,11361683.5,13027
17,III,full,0.0019487577550390072,0.0013224588810477056,1.603243791283605,5946628.0,183848
18,IV,left_tip,0.001612545134471185,0.0008961890020397021,2.7022736547670494,298744.5,10058
19,IV,left_arm,0.0009493977487718125,0.0006507386238466975,1.55317349924784,2098158.0,39410
20,IV,center,0.0038599453288268616,0.0021232346950165967,2.7690282141689373,6954489.0,117722
21,IV,right_arm,0.0035030773065757815,0.00220578583331732,1.9908772425996515,11789977.5,68725
22,IV,right_tip,0.005574747490240941,0.002964951814556254,2.978853047668396,13618472.5,18335
23,IV,full,0.003148377186272071,0.0018138420154339215,2.490799181166928,6983570.5,254250
24,V,left_tip,0.011211740185140607,0.004896345051519181,4.364627824366656,167883.0,10810
25,V,left_arm,0.007364259533233856,0.004289230491186573,2.4270139555704056,2396143.5,160206
26,V,center,0.004449400418892092,0.0023867988131911952,2.9255126497856927,8157570.5,154181
27,V,right_arm,0.009106321124388337,0.005083617342427056,2.6788270477300578,13361932.5,148273
28,V,right_tip,0.0007624584799865079,0.00042025155967899413,2.7462753427613724,15103638.5,4536
29,V,full,0.00617738437140585,0.0034195026959203006,2.7304084834123823,7671016.0,478006
30,X,left_tip,0.0009928332511337846,0.0006121529719973477,2.103700406554544,805194.0,17260
31,X,left_arm,0.004648703970678574,0.003031781329478753,1.8054133204103826,3135610.5,78115
32,X,center,0.00242107878956469,0.0014006985302939404,2.4660024299841496,7293197.0,78482
33,X,right_arm,0.003820860882175811,0.002170815329256051,2.5731082082985868,12039194.5,83395
34,X,right_tip,0.0026919155326556765,0.0016669865957582213,2.081004764742547,15062417.5,31302
35,X,full,0.0031039046629067492,0.0018668911892672237,2.243187361020739,7986003.5,288554
