,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.00036157133850468705,0.0007607882239958593,-1.7789456625501152,342311.5,2869
1,I,left_arm,0.0007244669628270653,0.0007404096790789478,-0.07310200791641601,2634575.0,16327
2,I,center,0.00035603134327839647,0.0006107352129694463,-1.4159207204617545,6950143.0,15248
3,I,right_arm,0.0026423572669481616,0.002255810029963008,0.5818311122365939,10416045.0,24947
4,I,right_tip,0.0003958896963553158,0.0007895043519713789,-1.6907112965651145,11908841.5,3485
5,I,full,0.0008521624703950387,0.0009444016029708231,-0.33166921550541434,6150676.0,62877
6,II,left_tip,0.0006020541023102249,0.0009119610158027237,-1.1529774379539588,523541.5,5151
7,II,left_arm,0.0018627507892191222,0.0017927357297088094,0.13258899487508682,1851548.5,15248
8,II,center,0.0008393589041969836,0.001134622600284086,-0.8836796259876902,6276110.0,42388
9,II,right_arm,0.0022039008556776194,0.0022967660342637203,-0.1372858286955092,10879442.0,23236
10,II,right_tip,0.00514913475893438,0.0038267243076848347,1.1733067808638378,12304434.5,17657
11,II,full,0.0014386258562871061,0.001549328503142677,-0.24264719601338533,6373095.5,103680
12,III,left_tip,0.0007777461203323581,0.0010760137630403128,-0.9401349582655915,293658.5,3527
13,III,left_arm,0.0036753155169626365,0.003189597463836411,0.517088630838512,1667978.5,35011
14,III,center,0.000294194423728485,0.0005223276765537226,-1.4828737559845104,5579504.0,15509
15,III,right_arm,0.0019029346708619086,0.0017645287500692415,0.2663206680608638,9620239.5,21280
16,III,right_tip,0.0009028824693745822,0.0006906487499853,1.0423064103170796,11361683.5,3910
17,III,full,0.0012146453851659533,0.001225368477338388,-0.029717107249751525,5946628.0,79237
18,IV,left_tip,0.0017984007443028215,0.001016179188711935,2.610659686833995,298744.5,3101
19,IV,left_arm,0.0006371649086465283,0.0007520386723617195,-0.5185468275634404,2098158.0,11883
20,IV,center,0.0013720471797107918,0.0017545767728442349,-0.7403590171833591,6954489.0,59847
21,IV,right_arm,0.002271695885679472,0.0021285925091173094,0.22828105290311054,11789977.5,32419
22,IV,right_tip,0.0036899294807493195,0.002715487269106686,1.2181210238793585,13618472.5,9418
23,IV,full,0.0015240053342757908,0.0016318633500165551,-0.22445638420014624,6983570.5,116668
24,V,left_tip,0.0018211522579184701,0.004637608278147642,-2.061337844026942,167883.0,7957
25,V,left_arm,0.005395967189843688,0.0046356597933361705,0.5569779911796904,2396143.5,93923
26,V,center,0.0021724332789032023,0.002437914493430884,-0.369807545738064,8157570.5,92199
27,V,right_arm,0.005833129216782145,0.005504807939010145,0.20254063621435212,13361932.5,81824
28,V,right_tip,0.00036274422894049067,0.00046668450268064443,-0.753629324102354,15103638.5,1299
29,V,full,0.0036069028276853655,0.003545506619937404,0.05880799090279865,7671016.0,277202
30,X,left_tip,0.0006508828114119301,0.0005872290003234617,0.3677643049544462,805194.0,5074
31,X,left_arm,0.0011642627552355671,0.001934392727964658,-1.3518846841369256,3135610.5,30388
32,X,center,0.00045031369303633994,0.001159547390801587,-2.0769425260292804,7293197.0,31767
33,X,right_arm,0.0011767891416814911,0.0017282386464179732,-1.0835143962272598,12039194.5,37748
34,X,right_tip,0.0016740864520899598,0.0013970497854770279,0.6732156322340146,15062417.5,13260
35,X,full,0.0009325514836997993,0.0014382973985081243,-1.1941202595518632,7986003.5,118237
