N	eigenvalue	difference	twstat	p-value	effect.n
141	1.065224	-0.002542	-22.553	1	933.605
142	1.063083	-0.002140	-22.423	1	931.212
143	1.062564	-0.000519	-22.149	1	928.837
144	1.056652	-0.005912	-22.346	1	926.510
145	1.052730	-0.003922	-22.372	1	924.136
146	1.049244	-0.003486	-22.360	1	921.749
147	1.044378	-0.004867	-22.471	1	919.357
148	1.041467	-0.002911	-22.410	1	916.935
149	1.040027	-0.001440	-22.219	1	914.517
150	1.030569	-0.009458	-22.738	1	912.130
151	1.026656	-0.003913	-22.772	1	909.631
152	1.024911	-0.001745	-22.614	1	907.118
153	1.020136	-0.004775	-22.725	1	904.628
154	1.018262	-0.001874	-22.579	1	902.109
155	1.013670	-0.004592	-22.674	1	899.611
156	1.010109	-0.003561	-22.679	1	897.086
157	1.009034	-0.001075	-22.463	1	894.552
158	1.006578	-0.002456	-22.367	1	892.054
159	1.002993	-0.003585	-22.372	1	889.567
160	1.000469	-0.002524	-22.283	1	887.072
161	0.998314	-0.002155	-22.159	1	884.586
162	0.995427	-0.002888	-22.101	1	882.118
163	0.993705	-0.001721	-21.937	1	879.654
164	0.993388	-0.000317	-21.644	1	877.216
165	0.989662	-0.003726	-21.656	1	874.830
166	0.988110	-0.001552	-21.472	1	872.434
167	0.985341	-0.002769	-21.397	1	870.067
168	0.984885	-0.000456	-21.110	1	867.709
169	0.979790	-0.005094	-21.242	1	865.403
170	0.977482	-0.002308	-21.123	1	863.061
171	0.974450	-0.003032	-21.069	1	860.737
172	0.969285	-0.005165	-21.209	1	858.415
173	0.968347	-0.000938	-20.966	1	856.056
174	0.966554	-0.001793	-20.798	1	853.740
175	0.964100	-0.002455	-20.689	1	851.453
176	0.961192	-0.002907	-20.620	1	849.180
177	0.958542	-0.002651	-20.528	1	846.914
178	0.949616	-0.008926	-21.013	1	844.660
179	0.947906	-0.001709	-20.841	1	842.293
180	0.944208	-0.003698	-20.850	1	839.955
181	0.939759	-0.004450	-20.930	1	837.606
182	0.936479	-0.003280	-20.903	1	835.232
183	0.935912	-0.000567	-20.625	1	832.856
184	0.931354	-0.004558	-20.714	1	830.531
185	0.927619	-0.003735	-20.729	1	828.178
186	0.926455	-0.001164	-20.505	1	825.814
187	0.924383	-0.002072	-20.363	1	823.490
188	0.919577	-0.004805	-20.475	1	821.189
189	0.919234	-0.000343	-20.172	1	818.854
190	0.913944	-0.005290	-20.328	1	816.578
191	0.910735	-0.003209	-20.293	1	814.259
192	0.906903	-0.003832	-20.316	1	811.939
193	0.901625	-0.005278	-20.477	1	809.605
194	0.897960	-0.003665	-20.489	1	807.227
195	0.895472	-0.002488	-20.391	1	804.838
196	0.892391	-0.003082	-20.348	1	802.462
197	0.889179	-0.003212	-20.317	1	800.086
198	0.886903	-0.002276	-20.198	1	797.709
199	0.882369	-0.004534	-20.292	1	795.350
200	0.880531	-0.001838	-20.132	1	792.960
201	0.877211	-0.003320	-20.112	1	790.598
202	0.876835	-0.000376	-19.810	1	788.231
203	0.872751	-0.004084	-19.859	1	785.923
204	0.869421	-0.003330	-19.838	1	783.595
205	0.864539	-0.004883	-19.966	1	781.263
206	0.857914	-0.006624	-20.265	1	778.893
207	0.856156	-0.001758	-20.101	1	776.448
208	0.850893	-0.005264	-20.273	1	774.030
209	0.848891	-0.002002	-20.133	1	771.564
210	0.847739	-0.001152	-19.910	1	769.121
211	0.844889	-0.002849	-19.848	1	766.719
212	0.843399	-0.001490	-19.654	1	764.321
213	0.838462	-0.004937	-19.793	1	761.959
214	0.836081	-0.002381	-19.686	1	759.556
215	0.832043	-0.004039	-19.739	1	757.168
216	0.827262	-0.004781	-19.867	1	754.759
217	0.822684	-0.004578	-19.979	1	752.311
218	0.819811	-0.002873	-19.925	1	749.829
219	0.814196	-0.005615	-20.141	1	747.350
220	0.812236	-0.001961	-20.002	1	744.812
221	0.809204	-0.003031	-19.967	1	742.297
222	0.805363	-0.003841	-20.012	1	739.780
223	0.803565	-0.001798	-19.857	1	737.244
224	0.799028	-0.004537	-19.971	1	734.733
225	0.794999	-0.004029	-20.037	1	732.187
226	0.792969	-0.002030	-19.907	1	729.617
227	0.789426	-0.003543	-19.926	1	727.066
228	0.786069	-0.003358	-19.927	1	724.502
229	0.782490	-0.003579	-19.952	1	721.928
230	0.780245	-0.002245	-19.844	1	719.338
231	0.778235	-0.002010	-19.712	1	716.764
232	0.777117	-0.001118	-19.489	1	714.210
233	0.773675	-0.003442	-19.496	1	711.698
234	0.770876	-0.002799	-19.439	1	709.175
235	0.764431	-0.006445	-19.749	1	706.654
236	0.763352	-0.001079	-19.525	1	704.053
237	0.760870	-0.002482	-19.439	1	701.494
238	0.760700	-0.000170	-19.119	1	698.944
239	0.756093	-0.004607	-19.243	1	696.460
240	0.754241	-0.001852	-19.091	1	693.936
241	0.753597	-0.000644	-18.814	1	691.439
242	0.748089	-0.005509	-19.027	1	688.997
243	0.745421	-0.002668	-18.956	1	686.494
244	0.742183	-0.003237	-18.943	1	683.998
245	0.740790	-0.001394	-18.743	1	681.495
246	0.737444	-0.003346	-18.739	1	679.030
247	0.734684	-0.002760	-18.675	1	676.555
248	0.731383	-0.003301	-18.667	1	674.086
249	0.729604	-0.001779	-18.504	1	671.609
250	0.728757	-0.000847	-18.242	1	669.160
251	0.726283	-0.002474	-18.144	1	666.765
252	0.725593	-0.000691	-17.861	1	664.384
253	0.724264	-0.001329	-17.639	1	662.062
254	0.721041	-0.003223	-17.610	1	659.785
255	0.717521	-0.003520	-17.612	1	657.505
256	0.714391	-0.003130	-17.575	1	655.215
257	0.713153	-0.001238	-17.341	1	652.923
258	0.710854	-0.002299	-17.214	1	650.680
259	0.708674	-0.002180	-17.072	1	648.459
260	0.706367	-0.002307	-16.943	1	646.263
261	0.702393	-0.003974	-16.987	1	644.091
262	0.700384	-0.002009	-16.825	1	641.897
263	0.698234	-0.002151	-16.677	1	639.734
264	0.694518	-0.003715	-16.692	1	637.599
265	0.693156	-0.001363	-16.459	1	635.450
266	0.691342	-0.001814	-16.270	1	633.352
267	0.689683	-0.001659	-16.061	1	631.293
268	0.684513	-0.005171	-16.224	1	629.280
269	0.683862	-0.000651	-15.908	1	627.212
270	0.678388	-0.005474	-16.104	1	625.219
271	0.676743	-0.001645	-15.894	1	623.163
272	0.674848	-0.001894	-15.706	1	621.152
273	0.665915	-0.008933	-16.279	1	619.183
274	0.662705	-0.003211	-16.244	1	617.046
275	0.659800	-0.002905	-16.177	1	614.908
276	0.656707	-0.003093	-16.130	1	612.777
277	0.655414	-0.001294	-15.886	1	610.648
278	0.651816	-0.003598	-15.891	1	608.575
279	0.646324	-0.005492	-16.105	1	606.489
280	0.643207	-0.003117	-16.064	1	604.333
281	0.638289	-0.004918	-16.222	1	602.177
282	0.636339	-0.001949	-16.056	1	599.967
283	0.634403	-0.001936	-15.886	1	597.790
284	0.633269	-0.001134	-15.624	1	595.649
285	0.630717	-0.002552	-15.516	1	593.569
286	0.629686	-0.001031	-15.236	1	591.509
287	0.628397	-0.001289	-14.979	1	589.516
288	0.625127	-0.003269	-14.940	1	587.586
289	0.622670	-0.002458	-14.810	1	585.656
290	0.621098	-0.001572	-14.578	1	583.753
291	0.618979	-0.002119	-14.403	1	581.906
292	0.614888	-0.004091	-14.450	1	580.100
293	0.613104	-0.001783	-14.237	1	578.268
294	0.610583	-0.002521	-14.103	1	576.489
295	0.608252	-0.002331	-13.946	1	574.740
296	0.606477	-0.001775	-13.722	1	573.027
297	0.599063	-0.007414	-14.146	1	571.371
298	0.595963	-0.003100	-14.082	1	569.575
299	0.592364	-0.003599	-14.077	1	567.786
300	0.590360	-0.002004	-13.887	1	565.987
301	0.584210	-0.006150	-14.180	1	564.235
302	0.581705	-0.002505	-14.053	1	562.382
303	0.579710	-0.001995	-13.865	1	560.555
304	0.575917	-0.003793	-13.886	1	558.775
305	0.575253	-0.000664	-13.537	1	556.976
306	0.570300	-0.004953	-13.692	1	555.276
307	0.569094	-0.001207	-13.404	1	553.515
308	0.566446	-0.002648	-13.283	1	551.833
309	0.562732	-0.003714	-13.289	1	550.178
310	0.551375	-0.011357	-14.222	1	548.510
311	0.549185	-0.002190	-14.071	1	546.533
312	0.548285	-0.000900	-13.760	1	544.591
313	0.548020	-0.000264	-13.364	1	542.734
314	0.544767	-0.003253	-13.325	1	540.993
315	0.542904	-0.001863	-13.115	1	539.252
316	0.535668	-0.007236	-13.565	1	537.568
317	0.533305	-0.002363	-13.426	1	535.724
318	0.530902	-0.002403	-13.290	1	533.912
319	0.528354	-0.002547	-13.169	1	532.132
320	0.522075	-0.006280	-13.515	1	530.380
321	0.521371	-0.000704	-13.172	1	528.500
322	0.518742	-0.002628	-13.063	1	526.721
323	0.512521	-0.006221	-13.407	1	524.965
324	0.510537	-0.001984	-13.226	1	523.081
325	0.502280	-0.008258	-13.840	1	521.244
326	0.501462	-0.000818	-13.524	1	519.190
327	0.497593	-0.003869	-13.591	1	517.226
328	0.495661	-0.001931	-13.413	1	515.225
329	0.494429	-0.001232	-13.142	1	513.271
330	0.491769	-0.002660	-13.048	1	511.394
331	0.490050	-0.001719	-12.832	1	509.535
332	0.483123	-0.006927	-13.290	1	507.737
333	0.481489	-0.001634	-13.071	1	505.767
334	0.478373	-0.003115	-13.042	1	503.859
335	0.476745	-0.001628	-12.818	1	501.945
336	0.472360	-0.004385	-12.954	1	500.096
337	0.468353	-0.004006	-13.046	1	498.184
338	0.462160	-0.006193	-13.434	1	496.226
339	0.454443	-0.007717	-14.040	1	494.119
340	0.454173	-0.000271	-13.667	1	491.791
341	0.451931	-0.002242	-13.550	1	489.573
342	0.449216	-0.002715	-13.495	1	487.379
343	0.447636	-0.001580	-13.287	1	485.189
344	0.441796	-0.005840	-13.652	1	483.055
345	0.441100	-0.000696	-13.330	1	480.779
346	0.425726	-0.015374	-15.005	1	478.599
347	0.423458	-0.002267	-14.935	1	475.841
348	0.420607	-0.002851	-14.944	1	473.089
349	0.418368	-0.002239	-14.871	1	470.318
350	0.416431	-0.001937	-14.755	1	467.554
351	0.415280	-0.001151	-14.530	1	464.811
352	0.413991	-0.001289	-14.319	1	462.125
353	0.411313	-0.002679	-14.296	1	459.492
354	0.405995	-0.005317	-14.640	1	456.850
355	0.404905	-0.001090	-14.407	1	454.077
356	0.392652	-0.012253	-15.726	1	451.364
357	0.387871	-0.004781	-16.037	1	448.212
358	0.385161	-0.002710	-16.067	1	444.948
359	0.381294	-0.003866	-16.260	1	441.660
360	0.379930	-0.001364	-16.109	1	438.298
361	0.377782	-0.002148	-16.065	1	434.966
362	0.376442	-0.001340	-15.908	1	431.630
363	0.375161	-0.001281	-15.740	1	428.327
364	0.369968	-0.005194	-16.118	1	425.058
365	0.369748	-0.000220	-15.808	1	421.659
366	0.368860	-0.000888	-15.585	1	418.338
367	0.367595	-0.001265	-15.411	1	415.069
368	0.367077	-0.000518	-15.129	1	411.836
369	0.364675	-0.002402	-15.106	1	408.674
370	0.363980	-0.000695	-14.844	1	405.503
371	0.361058	-0.002923	-14.890	1	402.398
372	0.359310	-0.001748	-14.772	1	399.261
373	0.357864	-0.001446	-14.610	1	396.144
374	0.350759	-0.007105	-15.247	1	393.062
375	0.349740	-0.001019	-15.039	1	389.763
376	0.349188	-0.000551	-14.760	1	386.512
377	0.346297	-0.002891	-14.807	1	383.332
378	0.346085	-0.000213	-14.476	1	380.119
379	0.344486	-0.001599	-14.335	1	376.994
380	0.341261	-0.003225	-14.423	1	373.898
381	0.340049	-0.001212	-14.228	1	370.755
382	0.338377	-0.001672	-14.094	1	367.658
383	0.336126	-0.002250	-14.041	1	364.587
384	0.331533	-0.004593	-14.323	1	361.516
385	0.331280	-0.000253	-13.992	1	358.335
386	0.330538	-0.000742	-13.723	1	355.244
387	0.325855	-0.004683	-14.015	1	352.223
388	0.323965	-0.001889	-13.914	1	349.089
389	0.322873	-0.001093	-13.697	1	345.970
390	0.322517	-0.000356	-13.369	1	342.903
391	0.320196	-0.002321	-13.316	1	339.928
392	0.318469	-0.001727	-13.178	1	336.952
393	0.316773	-0.001695	-13.032	1	334.005
394	0.315148	-0.001625	-12.873	1	331.088
395	0.314488	-0.000661	-12.570	1	328.207
396	0.313467	-0.001021	-12.311	1	325.413
397	0.310912	-0.002555	-12.269	1	322.691
398	0.309355	-0.001558	-12.082	1	319.964
399	0.305691	-0.003664	-12.200	1	317.286
400	0.304757	-0.000934	-11.922	1	314.544
401	0.296432	-0.008325	-12.728	1	311.883
402	0.295995	-0.000437	-12.397	1	308.914
403	0.292428	-0.003568	-12.520	1	306.041
404	0.290683	-0.001745	-12.379	1	303.105
405	0.284636	-0.006046	-12.876	1	300.199
406	0.282725	-0.001911	-12.774	1	297.100
407	0.279857	-0.002869	-12.813	1	294.016
408	0.278904	-0.000953	-12.569	1	290.900
409	0.277334	-0.001570	-12.411	1	287.849
410	0.275686	-0.001648	-12.261	1	284.832
411	0.273963	-0.001723	-12.119	1	281.849
412	0.270377	-0.003586	-12.255	1	278.895
413	0.267408	-0.002968	-12.304	1	275.873
414	0.265855	-0.001553	-12.143	1	272.815
415	0.265248	-0.000607	-11.835	1	269.792
416	0.262803	-0.002446	-11.797	1	266.859
417	0.261220	-0.001582	-11.628	1	263.919
418	0.259337	-0.001884	-11.500	1	261.020
419	0.251422	-0.007915	-12.290	1	258.145
420	0.250740	-0.000682	-12.006	1	254.971
421	0.247238	-0.003502	-12.145	1	251.875
422	0.245600	-0.001638	-12.006	1	248.712
423	0.243405	-0.002195	-11.949	1	245.577
424	0.238728	-0.004677	-12.272	1	242.442
425	0.238721	-0.000007	-11.892	1	239.178
426	0.238157	-0.000564	-11.586	1	236.024
427	0.236355	-0.001802	-11.461	1	232.957
428	0.235861	-0.000494	-11.132	1	229.914
429	0.233642	-0.002219	-11.058	1	226.969
430	0.233202	-0.000440	-10.708	1	224.029
431	0.232471	-0.000731	-10.391	1	221.197
432	0.226717	-0.005753	-10.843	1	218.462
433	0.225682	-0.001035	-10.582	1	215.536
434	0.220717	-0.004965	-10.926	1	212.685
435	0.219522	-0.001195	-10.698	1	209.685
436	0.218932	-0.000590	-10.369	1	206.748
437	0.218385	-0.000547	-10.020	1	203.911
438	0.215124	-0.003261	-10.085	1	201.184
439	0.212924	-0.002201	-9.989	1	198.410
440	0.212870	-0.000053	-9.551	1	195.650
441	0.212532	-0.000339	-9.139	1	193.039
442	0.206901	-0.005631	-9.553	1	190.571
443	0.204813	-0.002088	-9.426	1	187.910
444	0.200237	-0.004575	-9.695	1	185.276
445	0.200076	-0.000161	-9.270	1	182.511
446	0.199391	-0.000685	-8.911	1	179.891
447	0.198073	-0.001318	-8.638	1	177.394
448	0.195954	-0.002120	-8.484	1	174.988
449	0.195944	-0.000010	-7.978	1	172.622
450	0.188638	-0.007306	-8.649	1	170.455
451	0.188104	-0.000534	-8.244	1	167.965
452	0.186650	-0.001455	-7.971	1	165.624
453	0.186453	-0.000197	-7.474	1	163.379
454	0.183830	-0.002622	-7.356	1	161.339
455	0.181912	-0.001918	-7.116	1	159.328
456	0.178812	-0.003100	-7.067	1	157.406
457	0.178739	-0.000073	-6.494	1	155.481
458	0.178182	-0.000557	-5.965	0.999997	153.822
459	0.175307	-0.002875	-5.807	0.999993	152.425
460	0.174147	-0.001161	-5.333	0.99993	151.091
461	0.172721	-0.001426	-4.869	0.999541	150.011
462	0.168356	-0.004365	-4.913	0.999611	149.197
463	0.168062	-0.000294	-4.203	0.995741	148.335
464	0.162201	-0.005861	-4.497	0.998297	147.928
465	0.161042	-0.001159	-3.917	0.990541	147.307
466	0.151730	-0.009312	-4.922	0.999624	147.081
467	0.146803	-0.004927	-5.172	0.999862	146.139
468	0.140843	-0.005960	-5.682	0.999986	145.006
469	0.139595	-0.001248	-5.261	0.999905	143.513
470	0.135937	-0.003658	-5.323	0.999927	142.264
471	0.131435	-0.004502	-5.590	0.999978	140.942
472	0.129381	-0.002054	-5.356	0.999937	139.412
473	0.127407	-0.001975	-5.089	0.999805	138.004
474	0.125328	-0.002078	-4.826	0.999461	136.749
475	0.121499	-0.003830	-4.952	0.999665	135.651
476	0.117848	-0.003651	-5.066	0.999786	134.430
477	0.117486	-0.000362	-4.417	0.997793	133.093
478	0.113224	-0.004262	-4.653	0.998996	132.216
479	0.110651	-0.002572	-4.515	0.998398	131.125
480	0.109081	-0.001570	-4.119	0.994574	130.111
481	0.106264	-0.002817	-4.008	0.992591	129.395
482	0.105172	-0.001092	-3.438	0.970377	128.751
483	0.101320	-0.003852	-3.552	0.976956	128.606
484	0.100835	-0.000484	-2.763	0.896884	128.342
485	0.098907	-0.001928	-2.271	0.797093	128.868
486	0.087073	-0.011834	-4.698	0.999144	129.962
487	0.087073	-0.000000	-3.931	0.990893	128.573
488	0.087073	-0.000000	-3.061	0.937609	127.871
489	0.085667	-0.001406	-2.511	0.850864	128.074
490	0.080510	-0.005157	-3.138	0.945771	128.936
491	0.079523	-0.000987	-2.484	0.845372	129.059
492	0.074613	-0.004910	-3.132	0.945228	130.004
493	0.064800	-0.009813	-5.767	0.999991	130.136
494	0.063998	-0.000802	-5.435	0.999956	127.358
495	0.063369	-0.000629	-5.008	0.99973	124.816
496	0.061492	-0.001877	-5.014	0.999737	122.622
497	0.059065	-0.002428	-5.249	0.9999	120.345
498	0.056486	-0.002578	-5.586	0.999978	117.745
499	0.055932	-0.000554	-5.174	0.999862	114.728
500	0.055536	-0.000396	-4.657	0.999011	112.034
501	0.054331	-0.001205	-4.408	0.997728	109.807
502	0.053649	-0.000681	-3.918	0.990583	107.779
503	0.049426	-0.004223	-4.857	0.999519	106.269
504	0.045991	-0.003435	-5.628	0.999982	103.536
505	0.043578	-0.002413	-6.066	0.999998	99.894
506	0.043537	-0.000042	-5.540	0.999973	95.756
507	0.043537	-0.000000	-4.948	0.999659	92.018
508	0.043537	-0.000000	-4.289	0.996708	88.785
509	0.042303	-0.001234	-4.079	0.993914	86.200
510	0.040766	-0.001536	-3.983	0.992084	83.765
511	0.038152	-0.002614	-4.380	0.997516	81.337
512	0.036381	-0.001770	-4.478	0.998186	78.286
513	0.035179	-0.001203	-4.344	0.99722	74.994
514	0.034899	-0.000280	-3.771	0.986271	71.738
515	0.033348	-0.001551	-3.709	0.984009	69.091
516	0.032342	-0.001005	-3.391	0.967257	66.392
517	0.031926	-0.000416	-2.731	0.891733	64.014
518	0.031550	-0.000376	-1.889	0.693664	62.594
519	0.022930	-0.008620	-5.314	0.999924	62.816
520	0.022715	-0.000215	-4.908	0.999603	57.562
521	0.022412	-0.000303	-4.514	0.998393	52.637
522	0.021800	-0.000612	-4.241	0.996202	48.033
523	0.021438	-0.000362	-3.812	0.987602	43.630
524	0.021277	-0.000161	-3.221	0.953742	39.602
525	0.021175	-0.000102	-2.485	0.845588	36.182
526	0.021024	-0.000151	-1.556	0.591579	33.735
527	0.019267	-0.001757	-1.087	0.443028	33.159
528	0.014244	-0.005023	-2.587	0.865846	34.035
529	0.014211	-0.000034	-1.686	0.632321	30.608
530	0.013713	-0.000497	-0.674	0.321739	29.093
531	0.011600	-0.002114	-0.125	0.191873	32.021
532	0.007204	-0.004396	NA	NA	NA
533	0.006689	-0.000514	NA	NA	NA
534	0.006493	-0.000196	NA	NA	NA
535	0.004258	-0.002235	NA	NA	NA
536	0.004139	-0.000119	NA	NA	NA
537	0.003450	-0.000689	NA	NA	NA
538	0.002816	-0.000634	NA	NA	NA
539	0.002285	-0.000531	NA	NA	NA
540	0.000341	-0.001944	NA	NA	NA
