,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.001267691426573544,0.002714363129340786,-1.5583605138114638,263500.0,11003
1,I,left_arm,0.0019406254630034785,0.004134046209438721,-1.552143663890813,2192500.0,105919
2,I,center,0.000730901087467321,0.0018516920360639206,-1.7706806869719143,7449000.0,102295
3,I,right_arm,0.001985563635014656,0.004677942040241578,-1.6837300857329882,12957500.0,137978
4,I,right_tip,0.0010925609742367432,0.0027180721483399837,-1.7469789204847208,14973717.0,4128
5,I,full,0.00134098429143133,0.003116697379920059,-1.6667921401796757,7536217.0,361323
6,II,left_tip,0.0010141056189349345,0.0029754082000394734,-1.9267449583633012,153000.0,6998
7,II,left_arm,0.003976447005200457,0.006258784873079178,-1.0668132745910066,2592500.0,220314
8,II,center,0.0011660886855718242,0.0023096169236914103,-1.4484264172533512,8449500.0,126878
9,II,right_arm,0.002620899237470816,0.004856577439906629,-1.346672055849226,13314500.0,96715
10,II,right_tip,0.0013426974018976338,0.0028066496569892816,-1.525328149573384,14944210.5,14481
11,II,full,0.002258384503175271,0.003958230594757034,-1.2563581433924003,7639710.5,465386
12,III,left_tip,0.0029506108565390495,0.005825436821984766,-1.4433513101029032,247000.0,22174
13,III,left_arm,0.0029490033263509835,0.004970628169165474,-1.189811574652941,2108000.0,123863
14,III,center,0.0010577461937479877,0.0019794788702590473,-1.3621913180895293,7031000.0,100845
15,III,right_arm,0.001993024893180371,0.0038684910440610334,-1.418230734437543,11778500.0,85626
16,III,right_tip,0.0009043201913422036,0.002585746471130831,-1.9013569336248324,13500400.5,11274
17,III,full,0.0017573519382302805,0.0032369435007684713,-1.3372407922326872,6891900.5,343782
18,IV,left_tip,0.0012636424806407552,0.002607671284598145,-1.507231270177314,360000.0,14470
19,IV,left_arm,0.0025363516228480306,0.004774828439566831,-1.3714578510318844,2308000.0,116612
20,IV,center,0.0011716982515105453,0.0022601275934264254,-1.4088376204033952,8433000.0,157781
21,IV,right_arm,0.0019242308879614167,0.004208311996770788,-1.5877864183167911,14841000.0,121090
22,IV,right_tip,0.003668054351448469,0.004989671658076225,-0.7747376779461881,17102914.5,30002
23,IV,full,0.001695769845860457,0.0032696857921327297,-1.4082512083214231,8746914.5,439955
24,V,left_tip,0.006630855927068382,0.00928695187823165,-0.8366091903090239,321500.0,45895
25,V,left_arm,0.0035251690478070225,0.006779620743325301,-1.4043434590086867,3270000.0,273823
26,V,center,0.002443759009348948,0.004143758752572533,-1.20020988112561,11223500.0,339479
27,V,right_arm,0.004941358578486473,0.007923685508972047,-1.10110081560132,18443500.0,231056
28,V,right_tip,0.003946646011913887,0.005843393351244797,-0.9494082321273535,20630590.0,26375
29,V,full,0.003338158132299705,0.005695445193155845,-1.2108562798823852,10462090.0,916629
30,X,left_tip,0.001056783231587564,0.00237576247942373,-1.6232594949669954,286000.0,10469
31,X,left_arm,0.0014345464540321746,0.003087490696540347,-1.5661844051655072,3354500.0,132111
32,X,center,0.001450685504117095,0.002883363216552795,-1.4535860105171947,9308500.0,140606
33,X,right_arm,0.0018712817625197353,0.0037578366203317413,-1.4686509886679209,14448500.0,113739
34,X,right_tip,0.0010001340113969322,0.0025124920519266724,-1.7605710633945524,17067971.0,25174
35,X,full,0.001493249192050262,0.0030981380694217204,-1.5154742414745712,8859471.0,422099
