"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"41","NIC461","A",1e-05,0.516679,"NIC461",4.08318,-52.68343,"South America"
"42","NIC1170","A",1e-05,0.51758,"NIC1170",-12.87956603,-69.49155604,"South America"
"43","NIC1592","A",1e-05,0.518502,"NIC1592",24.68622,121.13734,"Taiwan"
"44","NIC1594","A",1e-05,0.518574,"NIC1594",24.68622,121.13734,"Taiwan"
"45","NIC1164","A",1e-05,0.520684,"NIC1164",-12.87692699,-69.49483403,"South America"
"46","NIC1121","A",1e-05,0.521343,"NIC1121",-12.87416004,-69.49736402,"South America"
"47","NIC1145","A",1e-05,0.52272,"NIC1145",-12.87499001,-69.49504701,"South America"
"48","NIC434","A",1e-05,0.526148,"NIC434",4.08584,-52.67358,"South America"
"49","NIC1563","A",1e-05,0.5289,"NIC1563",25.00481,121.73369,"Taiwan"
"50","NIC425","A",1e-05,0.529282,"NIC425",5.53544,-53.5634,"South America"
"51","QG3828","A",1e-05,0.529812,"QG3828",10.42346389,-84.00128333,"Central America"
"52","QG4870","A",1e-05,0.531662,"QG4870",6.9204,158.2633,"Micronesia"
"53","QG4871","A",1e-05,0.531666,"QG4871",6.9204,158.2633,"Micronesia"
"54","QG4892","A",1e-05,0.531943,"QG4892",6.9204,158.2633,"Micronesia"
"55","QG4740","A",1e-05,0.53196,"QG4740",6.9204,158.2633,"Micronesia"
"56","NIC571","A",1e-05,0.534267,"NIC571",15.47461,-61.29876,"Caribbean"
"57","NIC572","A",1e-05,0.535627,"NIC572",15.47461,-61.29876,"Caribbean"
"58","NIC384","A",1e-05,0.536177,"NIC384",4.06126,-52.67946,"South America"
"59","NIC1679","A",1e-05,0.536481,"NIC1679",22.08922,120.84876,"Taiwan"
"60","QG3024","A",1e-05,0.53652,"QG3024",9.1584,-79.84555,"Central America"
"61","NIC85","A",1e-05,0.538034,"NIC85",4.08533,-52.6751,"South America"
"62","NIC917","A",1.4e-05,0.538791,"NIC917",4.03446,-52.67816,"South America"
"63","JU2750","A",1e-05,0.539645,"JU2750",16.1761,-61.6951,"Caribbean"
"64","NIC363","A",1e-05,0.5398,"NIC363",4.95234,-52.49148,"South America"
"65","QG3831","A",1e-05,0.540367,"QG3831",10.43182,-84.01499,"Central America"
"66","NIC1137","A",1e-05,0.540805,"NIC1137",-12.872141,-69.49788203,"South America"
"67","QG3785","A",1e-05,0.54107,"QG3785",10.43082,-84.01138,"Central America"
"68","QG3521","A",1e-05,0.543103,"QG3521",10.42643333,-84.01193333,"Central America"
"69","QG3535","A",1e-05,0.547783,"QG3535",10.43792,-84.01132,"Central America"
"70","QG3839","A",1e-05,0.549236,"QG3839",10.43792,-84.01132,"Central America"
"71","NIC1395","A",1e-05,0.549245,"NIC1395",3.632552968,-53.20619199,"South America"
"72","NIC496","A",1.3e-05,0.553876,"NIC496",4.08803,-52.67552,"South America"
"73","NIC1917","A",1e-05,0.556019,"NIC1917",14.67639,-61.090457,"Caribbean"
"74","NIC312","A",1e-05,0.559765,"NIC312",4.03892,-52.67656,"South America"
"75","QG3800","A",1e-05,0.560739,"QG3800",10.42974,-84.00938,"Central America"
"76","NIC1927","A",1e-05,0.562032,"NIC1927",14.719237,-61.100187,"Caribbean"
"77","QG3808","A",1e-05,0.562082,"QG3808",10.43288,-84.00678,"Central America"
"78","QG3818","A",1e-05,0.564915,"QG3818",10.4262,-84.0013167,"Central America"
"79","NIC907","A",1e-05,0.567675,"NIC907",4.04842,-52.67683,"South America"
"80","NIC1257","A",1e-05,0.568396,"NIC1257",4.085349999,-52.68294297,"South America"
"81","NIC1290","A",1e-05,0.569342,"NIC1290",3.605792988,-53.17799502,"South America"
"82","NIC2373","A",1e-05,0.570834,"NIC2373",4.042470027,-52.67842798,"South America"
"83","NIC1293","A",1e-05,0.571074,"NIC1293",3.644524002,-53.19812902,"South America"
"84","NIC1305","A",1e-05,0.572124,"NIC1305",3.614802025,-53.19812601,"South America"
"85","NIC1376","A",1e-05,0.573638,"NIC1376",4.083392993,-52.68151998,"South America"
"86","NIC1112","A",1e-05,0.573734,"NIC1112",-12.829016,-71.377696,"South America"
"87","NIC1155","A",1e-05,0.573876,"NIC1155",-12.87564204,-69.49654997,"South America"
"88","NIC1433","A",1e-05,0.575818,"NIC1433",4.055725001,-52.67804501,"South America"
"89","NIC1337","A",1e-05,0.576177,"NIC1337",4.048613962,-52.676549,"South America"
"90","NIC925","A",1e-05,0.576461,"NIC925",4.03975,-52.67435,"South America"
"91","NIC1363","A",1e-05,0.578076,"NIC1363",4.058048967,-52.67827903,"South America"
"92","NIC1862","A",1e-05,0.579922,"NIC1862",14.843986,-61.214646,"Caribbean"
"93","NIC1651","A",1e-05,0.580147,"NIC1651",25.02814,121.74912,"Taiwan"
"94","NIC1301","A",1e-05,0.580313,"NIC1301",3.620189996,-53.20809804,"South America"
"95","NIC94","A",1e-05,0.580501,"NIC94",4.08747,-52.67394,"South America"
"96","QG3834","A",1e-05,0.583709,"QG3834",10.42972,-84.00718,"Central America"
"97","NIC417","A",1e-05,0.583909,"NIC417",4.07829,-52.68732,"South America"
"98","NIC1000","A",1e-05,0.584717,"NIC1000",4.0391,-52.6675,"South America"
"99","NIC1132","A",1e-05,0.58501,"NIC1132",-12.87564397,-69.49700503,"South America"
"100","NIC1161","A",1e-05,0.585732,"NIC1161",-12.87576098,-69.496324,"South America"
"101","JU1975","A",1e-05,0.587247,"JU1975",-2.96,-59.84,"South America"
"102","NIC2362","A",1e-05,0.587333,"NIC2362",4.038404971,-52.677023,"South America"
"103","NIC1420","A",1e-05,0.588195,"NIC1420",3.603495006,-53.19458197,"South America"
"104","NIC344","A",1e-05,0.588404,"NIC344",5.41063,-53.6564,"South America"
"105","NIC980","A",1e-05,0.590236,"NIC980",4.03822,-52.67031,"South America"
"106","QG3850","A",1e-05,0.590377,"QG3850",10.42972,-84.00718,"Central America"
"107","NIC1555","A",1e-05,0.591772,"NIC1555",25.02132,121.73295,"Taiwan"
"108","NIC1962","A",1e-05,0.591986,"NIC1962",14.744117,-61.093023,"Caribbean"
"109","NIC1341","A",1e-05,0.592178,"NIC1341",4.047429012,-52.67763203,"South America"
"110","QG3795","A",1e-05,0.593665,"QG3795",10.42608333,-84.0092,"Central America"
"111","QG3843","A",1e-05,0.593675,"QG3843",10.42963,-84.00833,"Central America"
"112","NIC1383","A",1e-05,0.596919,"NIC1383",4.038909981,-52.673385,"South America"
"113","NIC450","A",1e-05,0.59859,"NIC450",4.08926,-52.67607,"South America"
"114","NIC1254","A",1e-05,0.598794,"NIC1254",4.085349999,-52.68294297,"South America"
"115","NIC916","A",1e-05,0.598933,"NIC916",4.03928,-52.67371,"South America"
"116","NIC1355","A",1e-05,0.59941,"NIC1355",4.057417978,-52.67890298,"South America"
"117","JU2505","A",1e-05,0.601565,"JU2505",10.4708,-84.6452,"Central America"
"118","NIC1425","A",1.2e-05,0.601609,"NIC1425",4.039971968,-52.674937,"South America"
"119","NIC909","A",1e-05,0.606175,"NIC909",4.03955,-52.67374,"South America"
"120","NIC2357","A",1e-05,0.607392,"NIC2357",4.039690001,-52.67415999,"South America"
"121","NIC1193","A",1e-05,0.607631,"NIC1193",-12.84973802,-69.45760002,"South America"
"122","NIC55","A",1e-05,0.608066,"NIC55",4.08225,-52.67965,"South America"
"123","NIC2367","A",1e-05,0.609679,"NIC2367",4.038957004,-52.66788497,"South America"
"124","NIC350","A",1e-05,0.610916,"NIC350",4.0903,-52.6842,"South America"
"125","NIC2360","A",1e-05,0.612491,"NIC2360",4.03893102,-52.67661296,"South America"
"126","NIC422","A",1e-05,0.612582,"NIC422",4.03943,-52.67587,"South America"
"127","NIC993","A",1e-05,0.613092,"NIC993",4.04255,-52.67816,"South America"
"128","NIC2368","A",1e-05,0.618698,"NIC2368",4.039645996,-52.67438103,"South America"
"129","NIC1929","A",1e-05,0.620901,"NIC1929",14.670499,-61.09485,"Caribbean"
"130","NIC1422","A",1e-05,0.623948,"NIC1422",3.639726033,-53.20330401,"South America"
"131","NIC1939","A",1e-05,0.624211,"NIC1939",14.80577,-61.147328,"Caribbean"
"132","QG3514","A",1e-05,0.625897,"QG3514",10.43089,-84.00684,"Central America"
"133","NIC354","A",1e-05,0.627742,"NIC354",4.0881,-52.6753,"South America"
"134","QG3547","A",1e-05,0.630255,"QG3547",10.42551667,-84.01403333,"Central America"
"135","QG3848","A",1e-05,0.631368,"QG3848",10.43082,-84.01138,"Central America"
"136","NIC1393","A",1e-05,0.631949,"NIC1393",3.621482989,-53.21409596,"South America"
"137","NIC927","A",1e-05,0.632817,"NIC927",4.04213,-52.68083,"South America"
"138","NIC391","A",1e-05,0.63755,"NIC391",4.03715,-52.67126,"South America"
"139","NIC1338","A",1e-05,0.645179,"NIC1338",4.048259994,-52.67714798,"South America"
"140","HPT39","A",1e-05,0.645942,"HPT39",-5.252764,119.865139,"Malay Archipelago"
"141","NIC1382","A",1e-05,0.647664,"NIC1382",4.038440008,-52.67334703,"South America"
"142","NIC959","A",1e-05,0.658208,"NIC959",4.03201,-52.68039,"South America"
"143","HPT25","A",1e-05,0.660091,"HPT25",-8.5315,116.239193,"Malay Archipelago"
"144","NIC407","A",1e-05,0.662195,"NIC407",5.41418,-53.65416,"South America"
"145","QG3786","A",1e-05,0.663244,"QG3786",10.42963,-84.00833,"Central America"
"146","NIC387","A",1e-05,0.667727,"NIC387",4.03671,-52.67728,"South America"
"147","QG3863","A",1e-05,0.667823,"QG3863",10.42974,-84.00938,"Central America"
"148","NIC1192","A",1e-05,0.668745,"NIC1192",-12.849763,-69.45771201,"South America"
"149","NIC424","A",1e-05,0.671441,"NIC424",5.41432,-53.65382,"South America"
"150","JU1428","A",1e-05,0.672043,"JU1428",4.08,-52.68,"South America"
"151","JU1635","A",1e-05,0.672944,"JU1635",17.121,-25.0492,"Africa"
"152","NIC1126","A",1e-05,0.673302,"NIC1126",-12.874715,-69.49602501,"South America"
"153","NIC1163","A",1e-05,0.675877,"NIC1163",-12.875965,-69.49581496,"South America"
"154","NIC489","A",1e-05,0.67941,"NIC489",4.08695,-52.67731,"South America"
"155","NIC1252","A",1e-05,0.685712,"NIC1252",4.085349999,-52.68294297,"South America"
"156","JU1870","A",1e-05,0.68689,"JU1870",4.082883,-52.679783,"South America"
"157","QG5305","A",1e-05,0.687383,"QG5305",6.9194,158.271,"Micronesia"
"158","QG823","A",1e-05,0.689228,"QG823",9.152413,-79.850852,"Central America"
"159","NIC988","A",1e-05,0.690621,"NIC988",4.03726,-52.67243,"South America"
"160","NIC1157","A",1e-05,0.690743,"NIC1157",-12.990649,-69.507455,"South America"
"161","QG3880","A",1.1e-05,0.691414,"QG3880",10.43089,-84.00684,"Central America"
"162","QG3529","A",1e-05,0.691896,"QG3529",10.43288,-84.00678,"Central America"
"163","NIC986","A",1e-05,0.691966,"NIC986",4.03726,-52.67243,"South America"
"164","NIC1156","A",1e-05,0.692342,"NIC1156",-12.990649,-69.507455,"South America"
"165","NIC1886","A",1e-05,0.692921,"NIC1886",14.705951,-61.092991,"Caribbean"
"166","NIC753","A",1e-05,0.695976,"NIC753",15.39802,-61.31219,"Caribbean"
"167","JU1845","A",1e-05,0.696911,"JU1845",4.089583,-52.67705,"South America"
"168","NIC1913","A",1e-05,0.697328,"NIC1913",14.724882,-61.105406,"Caribbean"
"169","NIC940","A",1e-05,0.697839,"NIC940",4.03091,-52.68124,"South America"
"170","QG3868","A",1e-05,0.698668,"QG3868",10.43888,-84.01353,"Central America"
"171","NIC987","A",1e-05,0.699526,"NIC987",4.03726,-52.67243,"South America"
"172","QG4646","A",1e-05,0.70101,"QG4646",6.8567,158.2236,"Micronesia"
"173","QG4782","A",1e-05,0.701184,"QG4782",6.8567,158.2236,"Micronesia"
"174","QG4869","A",1e-05,0.701184,"QG4869",6.8567,158.2236,"Micronesia"
"175","NIC1300","A",1e-05,0.704773,"NIC1300",3.594842032,-53.17887696,"South America"
"176","QG3877","A",1e-05,0.705075,"QG3877",10.43008,-84.00894,"Central America"
"177","NIC1851","A",1e-05,0.705176,"NIC1851",14.72499,-61.105335,"Caribbean"
"178","NIC948","A",1e-05,0.709932,"NIC948",4.03711,-52.67206,"South America"
"179","NIC444","A",1e-05,0.710378,"NIC444",4.08422,-52.67452,"South America"
"180","NIC920","A",1e-05,0.712563,"NIC920",4.04232,-52.68144,"South America"
"181","NIC1268","A",1e-05,0.71716,"NIC1268",3.608203959,-53.175201,"South America"
"182","NIC57","A",1e-05,0.72464,"NIC57",4.08658,-52.67928,"South America"
"183","JU2752","A",1e-05,0.725712,"JU2752",16.1761,-61.6951,"Caribbean"
"184","QG3845","A",1e-05,0.727868,"QG3845",10.43082,-84.01138,"Central America"
"185","NIC994","A",1e-05,0.73108,"NIC994",4.04243,-52.67869,"South America"
"186","QG2726","A",1e-05,0.736712,"QG2726",9.1598,-79.8399,"Central America"
"187","NIC1855","A",1e-05,0.737968,"NIC1855",14.675129,-61.095721,"Caribbean"
"188","NIC1270","A",1e-05,0.738337,"NIC1270",3.599450989,-53.18744604,"South America"
"189","ECA794","A",1e-05,0.740752,"ECA794",22.053952,-159.367837,"Hawaii"
"190","ECA790","A",1e-05,0.740972,"ECA790",22.053952,-159.367837,"Hawaii"
"191","NIC983","A",1e-05,0.748047,"NIC983",4.03848,-52.67002,"South America"
"192","NIC2364","A",1e-05,0.748278,"NIC2364",4.035310037,-52.67778299,"South America"
"193","QG3871","A",1e-05,0.756337,"QG3871",10.44027,-84.01227,"Central America"
"194","NIC492","A",1e-05,0.757919,"NIC492",4.0864,-52.67639,"South America"
"195","NIC193","A",1e-05,0.761516,"NIC193",16.0207,-61.597,"Caribbean"
"196","NIC249","A",1e-05,0.762349,"NIC249",16.0207,-61.597,"Caribbean"
"197","JU1976","A",1e-05,0.766037,"JU1976",-2.96,-59.84,"South America"
"198","NIC436","A",1e-05,0.774503,"NIC436",4.08678,-52.67515,"South America"
"199","JU1849","A",1e-05,0.780739,"JU1849",4.086683,-52.68165,"South America"
"200","NIC2363","A",1e-05,0.782703,"NIC2363",4.037193032,-52.67742399,"South America"
"201","HPT33","A",1e-05,0.783963,"HPT33",-5.2563,119.86386,"Malay Archipelago"
"202","NIC1038","A",1.4e-05,0.786178,"NIC1038",4.03896,-52.66843,"South America"
"203","NIC952","A",1e-05,0.786699,"NIC952",4.03894,-52.66867,"South America"
"204","QG3847","A",1e-05,0.789038,"QG3847",10.41828889,-84.00399167,"Central America"
"205","JU1819","A",1e-05,0.789353,"JU1819",4.08805,-52.675667,"South America"
"206","NIC393","A",1e-05,0.791393,"NIC393",4.04701,-52.67817,"South America"
"207","NIC1476","A",1e-05,0.793113,"NIC1476",4.086242002,-52.67756699,"South America"
"208","QG131","A",1e-05,0.794627,"QG131",22.22955,-159.4764,"Hawaii"
"209","NIC478","A",1e-05,0.795805,"NIC478",4.08855,-52.67645,"South America"
"210","EG6180","A",1e-05,0.797108,"EG6180",18.3,-65.8,"Caribbean"
"211","QG3790","A",1e-05,0.803781,"QG3790",10.42551667,-84.01403333,"Central America"
"212","NIC105","A",1e-05,0.803795,"NIC105",4.08747,-52.67394,"South America"
"213","NIC1165","A",1e-05,0.808189,"NIC1165",-12.87688399,-69.49484501,"South America"
"214","NIC1177","A",1e-05,0.809059,"NIC1177",-12.881345,-69.49006297,"South America"
"215","QG848","A",1e-05,0.810655,"QG848",9.15445,-79.82763,"Central America"
"216","NIC1343","A",1e-05,0.817536,"NIC1343",4.048513966,-52.67673198,"South America"
"217","QG981","A",1e-05,0.818634,"QG981",9.14576403,-79.8544232,"Central America"
"218","QG3852","A",1e-05,0.822614,"QG3852",10.41900556,-84.00699722,"Central America"
"219","NIC1432","A",1e-05,0.823,"NIC1432",4.087813022,-52.67992197,"South America"
"220","QG3817","A",1e-05,0.82332,"QG3817",10.42972,-84.00742,"Central America"
"221","NIC311","A",1e-05,0.825069,"NIC311",4.09125,-52.67489,"South America"
"222","ECA1453","A",1e-05,0.825406,"ECA1453",19.854497,-155.15326,"Hawaii"
"223","ECA1445","A",1e-05,0.825431,"ECA1445",19.8552394,-155.1527495,"Hawaii"
"224","ECA1451","A",1e-05,0.825491,"ECA1451",19.8552394,-155.1527495,"Hawaii"
"225","ECA1449","A",1e-05,0.825511,"ECA1449",19.8552394,-155.1527495,"Hawaii"
"226","ECA1447","A",1e-05,0.825585,"ECA1447",19.8552394,-155.1527495,"Hawaii"
"227","NIC1381","A",1e-05,0.825721,"NIC1381",4.039456984,-52.67586404,"South America"
"228","NIC459","A",1e-05,0.82575,"NIC459",4.08161,-52.68424,"South America"
"229","NIC908","A",1e-05,0.827508,"NIC908",4.04372,-52.67704,"South America"
"230","NIC1657","A",1.3e-05,0.831075,"NIC1657",25.02814,121.74912,"Taiwan"
"231","NIC1656","A",1e-05,0.83115,"NIC1656",25.02814,121.74912,"Taiwan"
"232","NIC1188","A",1e-05,0.84461,"NIC1188",-12.88252903,-69.48456,"South America"
"233","NIC51","A",1e-05,0.856362,"NIC51",4.08729,-52.68139,"South America"
"234","NIC905","A",1.1e-05,0.856491,"NIC905",4.03799,-52.67317,"South America"
"235","NIC1372","A",1e-05,0.856557,"NIC1372",4.081040025,-52.68228097,"South America"
"236","QG3539","A",1e-05,0.856874,"QG3539",10.42332222,-84.00135556,"Central America"
"237","NIC203","A",1e-05,0.856946,"NIC203",16.0459,-61.6262,"Caribbean"
"238","NIC941","A",1e-05,0.857239,"NIC941",4.03687,-52.67743,"South America"
"239","NIC933","A",1e-05,0.860387,"NIC933",4.04237,-52.68256,"South America"
"240","JU1835","A",1e-05,0.882736,"JU1835",4.085783,-52.6791,"South America"
"241","QG3807","A",1e-05,0.883228,"QG3807",10.43182,-84.01499,"Central America"
"242","NIC939","A",1e-05,0.884517,"NIC939",4.03128,-52.68028,"South America"
"243","QG850","A",1e-05,0.8879,"QG850",9.159436,-79.844493,"Central America"
"244","QG3799","A",1e-05,0.887945,"QG3799",10.43008,-84.00894,"Central America"
"245","QG853","A",1e-05,0.889019,"QG853",9.159372,-79.835975,"Central America"
"246","JU1838","A",1e-05,0.890923,"JU1838",4.085517,-52.681917,"South America"
"247","NIC953","A",1e-05,0.891666,"NIC953",4.03828,-52.6715,"South America"
"248","NIC1378","A",1e-05,0.89519,"NIC1378",4.0951,-52.686219,"South America"
"249","NIC944","A",1e-05,0.897658,"NIC944",4.03799,-52.6772,"South America"
"250","NIC533","A",1e-05,0.898303,"NIC533",16.01855,-61.597903,"Caribbean"
"251","QG3009","A",1e-05,0.917132,"QG3009",9.16005,-79.841,"Central America"
"252","NIC2366","A",1e-05,0.919337,"NIC2366",4.038928002,-52.66763904,"South America"
"253","NIC2365","A",1e-05,0.920684,"NIC2365",4.038977036,-52.667358,"South America"
"254","NIC1181","A",1e-05,0.922386,"NIC1181",-12.88332003,-69.48725897,"South America"
"255","QG5319","A",1e-05,0.931199,"QG5319",6.8569,158.2198,"Micronesia"
"256","QG3824","A",1e-05,0.932819,"QG3824",10.44022,-84.01188,"Central America"
"257","NIC280","A",1e-05,0.934179,"NIC280",4.08711,-52.67839,"South America"
"258","NIC321","A",1e-05,0.945567,"NIC321",5.53515,-53.56151,"South America"
"259","NIC570","A",1e-05,0.947468,"NIC570",15.47461,-61.29876,"Caribbean"
"260","NIC1116","A",1e-05,0.947778,"NIC1116",-12.838824,-71.365178,"South America"
"261","NIC1877","A",1e-05,0.949616,"NIC1877",14.744997,-61.092154,"Caribbean"
"262","NIC441","A",1e-05,0.953293,"NIC441",4.08399,-52.67769,"South America"
"263","NIC114","A",1e-05,0.958843,"NIC114",16.0435,-61.643,"Caribbean"
"264","JU1836","A",1e-05,0.961043,"JU1836",4.087883,-52.680033,"South America"
"265","NIC1033","A",1e-05,0.963027,"NIC1033",4.03724,-52.67196,"South America"
"266","NIC420","A",1e-05,0.964029,"NIC420",5.41089,-53.6565,"South America"
"267","NIC426","A",1e-05,0.966416,"NIC426",5.41125,-53.65478,"South America"
"268","NIC339","A",1e-05,0.967094,"NIC339",5.41305,-53.65004,"South America"
"269","NIC1911","A",1e-05,0.984267,"NIC1911",14.804986,-61.146231,"Caribbean"
"270","NIC1179","A",1e-05,0.999771,"NIC1179",-12.882596,-69.48865003,"South America"
"271","ECA2909","A",1e-05,0.999772,"ECA2909",19.11058638,-155.8263837,"Hawaii"
"272","JU1821","A",1e-05,0.999772,"JU1821",4.087967,-52.675167,"South America"
"273","QG4653","A",1.2e-05,0.999773,"QG4653",6.9639,158.1907,"Micronesia"
"274","QG5655","A",1e-05,0.999774,"QG5655",6.9639,158.1907,"Micronesia"
"275","QG5510","A",1.3e-05,0.999775,"QG5510",6.9639,158.1907,"Micronesia"
"276","NIC129","A",1e-05,0.999777,"NIC129",16.0207,-61.597,"Caribbean"
"277","NIC1415","A",1e-05,0.999777,"NIC1415",3.637292013,-53.20446499,"South America"
"278","NIC291","A",1e-05,0.999777,"NIC291",4.092299,-52.675813,"South America"
"279","ECA2954","A",1e-05,0.999779,"ECA2954",22.0638967,-159.3522759,"Hawaii"
"280","ECA2955","A",1e-05,0.999779,"ECA2955",22.0638967,-159.3522759,"Hawaii"
"281","ECA791","A",1e-05,0.999779,"ECA791",22.193317,-159.478956,"Hawaii"
"282","QG4891","A",1.3e-05,0.99978,"QG4891",6.8567,158.2225,"Micronesia"
"283","QG4897","A",1.3e-05,0.99978,"QG4897",6.8567,158.2225,"Micronesia"
"284","NIC1140","A",1e-05,0.999781,"NIC1140",-12.87255297,-69.49927501,"South America"
"285","NIC122","A",1.3e-05,0.999781,"NIC122",16.1779,-61.6563,"Caribbean"
"286","QG4780","A",1e-05,0.999782,"QG4780",6.9066,158.1818,"Micronesia"
"287","ECA2976","A",1e-05,0.999783,"ECA2976",22.0638967,-159.3522759,"Hawaii"
"288","ECA3053","A",1.8e-05,0.999783,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"289","NIC192","A",1e-05,0.999783,"NIC192",16.0459,-61.6262,"Caribbean"
"290","NIC1514","A",1e-05,0.999784,"NIC1514",4.085349999,-52.68294297,"South America"
"291","QG4867","A",1e-05,0.999784,"QG4867",6.8567,158.2225,"Micronesia"
"292","QG1000","A",1e-05,0.999785,"QG1000",9.170850606,-79.84289876,"Central America"
"293","QG4659","A",1e-05,0.999785,"QG4659",6.8567,158.2225,"Micronesia"
"294","QG5602","A",1e-05,0.999785,"QG5602",6.9639,158.1908,"Micronesia"
"295","QG921","A",1e-05,0.999785,"QG921",9.164456,-79.844623,"Central America"
"296","JU1639","A",1e-05,0.999786,"JU1639",17.149,-25.0696,"Africa"
"297","NIC1547","A",1e-05,0.999787,"NIC1547",25.05343,121.77265,"Taiwan"
"298","NIC1653","A",1e-05,0.999787,"NIC1653",25.02814,121.74912,"Taiwan"
"299","NIC587","A",1e-05,0.999787,"NIC587",15.40528,-61.34618,"Caribbean"
"300","NIC942","A",1e-05,0.999787,"NIC942",4.04007,-52.67494,"South America"
"301","BRC20400","A",1e-05,0.999788,"BRC20400",25.016672,121.557423,"Taiwan"
"302","ECA793","A",1.2e-05,0.999788,"ECA793",22.194578,-159.478478,"Hawaii"
"303","NIC972","A",1e-05,0.999788,"NIC972",4.03701,-52.67172,"South America"
"304","QG1004","A",1e-05,0.999788,"QG1004",9.164456,-79.844623,"Central America"
"305","QG3013","A",1e-05,0.999788,"QG3013",9.159766667,-79.841,"Central America"
"306","NIC1278","A",1e-05,0.999789,"NIC1278",3.638634961,-53.20414497,"South America"
"307","ECA1313","A",1e-05,0.99979,"ECA1313",20.04062,-155.4413,"Hawaii"
"308","NIC1167","A",1e-05,0.99979,"NIC1167",-12.87739897,-69.49448098,"South America"
"309","NIC1559","A",1e-05,0.99979,"NIC1559",25.01519,121.73311,"Taiwan"
"310","NIC372","A",1e-05,0.99979,"NIC372",4.03712,-52.67044,"South America"
"311","BRC20548","A",1e-05,0.999791,"BRC20548",22.753556,120.731306,"Taiwan"
"312","NIC1142","A",1e-05,0.999791,"NIC1142",-12.87388603,-69.49565898,"South America"
"313","NIC1146","A",1e-05,0.999791,"NIC1146",-12.875765,-69.49353903,"South America"
"314","NIC445","A",1e-05,0.999791,"NIC445",4.08558,-52.67682,"South America"
