"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"69","QG3808","A",1e-05,0.576473,"QG3808",10.43288,-84.00678,"Central America"
"70","NIC1155","A",1e-05,0.579354,"NIC1155",-12.87564204,-69.49654997,"South America"
"71","NIC1290","A",0.048746,0.579356,"NIC1290",3.605792988,-53.17799502,"South America"
"72","JU1845","A",1e-05,0.579772,"JU1845",4.089583,-52.67705,"South America"
"73","JU1838","A",1e-05,0.582327,"JU1838",4.085517,-52.681917,"South America"
"74","NIC773","A",1.1e-05,0.582993,"NIC773",15.3456,-61.30918,"Caribbean"
"75","QG3818","A",1e-05,0.583616,"QG3818",10.4262,-84.0013167,"Central America"
"76","NIC312","A",0.583755,0.583755,"NIC312",4.03892,-52.67656,"South America"
"77","QG800","A",0.029634,0.584187,"QG800",9.158057,-79.834221,"Central America"
"78","QG3843","A",1e-05,0.584357,"QG3843",10.42963,-84.00833,"Central America"
"79","NIC56","A",1e-05,0.585509,"NIC56",4.08263,-52.67992,"South America"
"80","JU1975","A",1e-05,0.587108,"JU1975",-2.96,-59.84,"South America"
"81","NIC929","A",0.587388,0.587388,"NIC929",4.04027,-52.67537,"South America"
"82","NIC479","A",0.234932,0.58778,"NIC479",4.08631,-52.67243,"South America"
"83","NIC944","A",1e-05,0.588661,"NIC944",4.03799,-52.6772,"South America"
"84","QG3828","A",1e-05,0.589279,"QG3828",10.42346389,-84.00128333,"Central America"
"85","NIC955","A",1e-05,0.58954,"NIC955",4.04973,-52.67652,"South America"
"86","NIC1132","A",1e-05,0.591303,"NIC1132",-12.87564397,-69.49700503,"South America"
"87","NIC907","A",0.397078,0.591317,"NIC907",4.04842,-52.67683,"South America"
"88","NIC458","A",1e-05,0.591698,"NIC458",4.08141,-52.68219,"South America"
"89","NIC1161","A",1e-05,0.591995,"NIC1161",-12.87576098,-69.496324,"South America"
"90","NIC2355","A",0.592406,0.592406,"NIC2355",4.041457996,-52.676275,"South America"
"91","QG3850","A",1e-05,0.593113,"QG3850",10.42972,-84.00718,"Central America"
"92","QG3024","A",0.219714,0.596002,"QG3024",9.1584,-79.84555,"Central America"
"93","NIC1328","A",1e-05,0.597595,"NIC1328",4.048613962,-52.676549,"South America"
"94","NIC454","A",1e-05,0.59953,"NIC454",4.08318,-52.68343,"South America"
"95","NIC461","A",1e-05,0.600294,"NIC461",4.08318,-52.68343,"South America"
"96","NIC925","A",0.601428,0.601428,"NIC925",4.03975,-52.67435,"South America"
"97","NIC1862","A",0.034414,0.608999,"NIC1862",14.843986,-61.214646,"Caribbean"
"98","NIC58","A",1e-05,0.611484,"NIC58",4.08731,-52.67866,"South America"
"99","NIC1193","A",1e-05,0.613603,"NIC1193",-12.84973802,-69.45760002,"South America"
"100","NIC2362","A",0.614599,0.614599,"NIC2362",4.038404971,-52.677023,"South America"
"101","NIC407","A",1.2e-05,0.615156,"NIC407",5.41418,-53.65416,"South America"
"102","QG3514","A",1e-05,0.618563,"QG3514",10.43089,-84.00684,"Central America"
"103","NIC492","A",1e-05,0.622716,"NIC492",4.0864,-52.67639,"South America"
"104","NIC384","A",1e-05,0.624406,"NIC384",4.06126,-52.67946,"South America"
"105","NIC1651","A",1e-05,0.626194,"NIC1651",25.02814,121.74912,"Taiwan"
"106","JU1847","A",1e-05,0.626696,"JU1847",4.090833,-52.67465,"South America"
"107","QG3880","A",1e-05,0.628924,"QG3880",10.43089,-84.00684,"Central America"
"108","NIC413","A",1e-05,0.630645,"NIC413",4.07244,-52.69034,"South America"
"109","EG5889","A",1e-05,0.632763,"EG5889",18.3,-65.8,"Caribbean"
"110","QG2726","A",1e-05,0.634965,"QG2726",9.1598,-79.8399,"Central America"
"111","NIC894","A",1e-05,0.635057,"NIC894",22.01967,121.57357,"Taiwan"
"112","NIC895","A",1e-05,0.635057,"NIC895",22.01967,121.57357,"Taiwan"
"113","NIC898","A",1e-05,0.63792,"NIC898",22.01967,121.57357,"Taiwan"
"114","NIC1393","A",1e-05,0.639341,"NIC1393",3.621482989,-53.21409596,"South America"
"115","JU1635","A",1e-05,0.640268,"JU1635",17.121,-25.0492,"Africa"
"116","NIC1192","A",0.28885,0.641454,"NIC1192",-12.849763,-69.45771201,"South America"
"117","NIC1929","A",1e-05,0.645268,"NIC1929",14.670499,-61.09485,"Caribbean"
"118","NIC1126","A",0.275852,0.646427,"NIC1126",-12.874715,-69.49602501,"South America"
"119","NIC1928","A",1e-05,0.647132,"NIC1928",14.719237,-61.100187,"Caribbean"
"120","NIC1163","A",0.222482,0.647622,"NIC1163",-12.875965,-69.49581496,"South America"
"121","NIC469","A",1e-05,0.649127,"NIC469",4.0883,-52.67541,"South America"
"122","QG3848","A",1e-05,0.655768,"QG3848",10.43082,-84.01138,"Central America"
"123","NIC1430","A",1e-05,0.655772,"NIC1430",4.049461037,-52.67627399,"South America"
"124","NIC94","A",1e-05,0.658039,"NIC94",4.08747,-52.67394,"South America"
"125","NIC478","A",1e-05,0.65982,"NIC478",4.08855,-52.67645,"South America"
"126","QG840","A",0.232377,0.662454,"QG840",9.161421,-79.837195,"Central America"
"127","QG3786","A",1e-05,0.662878,"QG3786",10.42963,-84.00833,"Central America"
"128","NIC1914","A",1.5e-05,0.665968,"NIC1914",14.724882,-61.105406,"Caribbean"
"129","QG3863","A",1e-05,0.67968,"QG3863",10.42974,-84.00938,"Central America"
"130","QG3868","A",1e-05,0.684784,"QG3868",10.43888,-84.01353,"Central America"
"131","NIC1156","A",1e-05,0.686546,"NIC1156",-12.990649,-69.507455,"South America"
"132","NIC1157","A",1e-05,0.687695,"NIC1157",-12.990649,-69.507455,"South America"
"133","QG5305","A",1e-05,0.689333,"QG5305",6.9194,158.271,"Micronesia"
"134","QG823","A",0.067961,0.691836,"QG823",9.152413,-79.850852,"Central America"
"135","NIC2365","A",0.692988,0.692988,"NIC2365",4.038977036,-52.667358,"South America"
"136","NIC983","A",0.306084,0.693726,"NIC983",4.03848,-52.67002,"South America"
"137","NIC1881","A",1e-05,0.694212,"NIC1881",14.744609,-61.094657,"Caribbean"
"138","QG3547","A",0.155663,0.699734,"QG3547",10.42551667,-84.01403333,"Central America"
"139","QG3877","A",1e-05,0.699887,"QG3877",10.43008,-84.00894,"Central America"
"140","NIC363","A",0.702041,0.702041,"NIC363",4.95234,-52.49148,"South America"
"141","QG4646","A",1e-05,0.70325,"QG4646",6.8567,158.2236,"Micronesia"
"142","QG4782","A",1e-05,0.703432,"QG4782",6.8567,158.2236,"Micronesia"
"143","QG4869","A",1e-05,0.703432,"QG4869",6.8567,158.2236,"Micronesia"
"144","NIC1877","A",1e-05,0.704387,"NIC1877",14.744997,-61.092154,"Caribbean"
"145","NIC1939","A",1e-05,0.705776,"NIC1939",14.80577,-61.147328,"Caribbean"
"146","NIC1338","A",0.292967,0.706843,"NIC1338",4.048259994,-52.67714798,"South America"
"147","NIC359","A",1e-05,0.711305,"NIC359",4.0911,-52.68536,"South America"
"148","NIC1962","A",1e-05,0.711364,"NIC1962",14.744117,-61.093023,"Caribbean"
"149","QG2896","A",1e-05,0.713932,"QG2896",-16.10295,145.44645,"Australia"
"150","QG2897","A",1e-05,0.714003,"QG2897",-16.10295,145.44645,"Australia"
"151","QG2904","A",1e-05,0.714079,"QG2904",-16.10365,145.447317,"Australia"
"152","QG2905","A",1e-05,0.714079,"QG2905",-16.10365,145.447317,"Australia"
"153","QG2898","A",1e-05,0.715035,"QG2898",-16.103617,145.4467,"Australia"
"154","QG2899","A",1e-05,0.715479,"QG2899",-16.103617,145.4467,"Australia"
"155","NIC953","A",0.280253,0.719557,"NIC953",4.03828,-52.6715,"South America"
"156","NIC2375","A",0.097312,0.721602,"NIC2375",4.042458963,-52.67848103,"South America"
"157","NIC1372","A",0.275676,0.724134,"NIC1372",4.081040025,-52.68228097,"South America"
"158","NIC551","A",1e-05,0.725583,"NIC551",15.56923,-61.3744,"Caribbean"
"159","NIC917","A",1e-05,0.725933,"NIC917",4.03446,-52.67816,"South America"
"160","NIC1004","A",0.271551,0.728256,"NIC1004",4.03896,-52.66843,"South America"
"161","NIC933","A",0.731188,0.731188,"NIC933",4.04237,-52.68256,"South America"
"162","NIC1855","A",1e-05,0.733592,"NIC1855",14.675129,-61.095721,"Caribbean"
"163","QG3529","A",1e-05,0.734669,"QG3529",10.43288,-84.00678,"Central America"
"164","QG3845","A",1e-05,0.739399,"QG3845",10.43082,-84.01138,"Central America"
"165","NIC905","A",0.257378,0.742432,"NIC905",4.03799,-52.67317,"South America"
"166","ECA794","A",1e-05,0.745317,"ECA794",22.053952,-159.367837,"Hawaii"
"167","ECA790","A",1e-05,0.745532,"ECA790",22.053952,-159.367837,"Hawaii"
"168","NIC1422","A",1e-05,0.746347,"NIC1422",3.639726033,-53.20330401,"South America"
"169","NIC1679","A",1e-05,0.750958,"NIC1679",22.08922,120.84876,"Taiwan"
"170","NIC193","A",1e-05,0.755387,"NIC193",16.0207,-61.597,"Caribbean"
"171","NIC249","A",1e-05,0.756413,"NIC249",16.0207,-61.597,"Caribbean"
"172","NIC417","A",1e-05,0.756588,"NIC417",4.07829,-52.68732,"South America"
"173","JU1819","A",1e-05,0.756873,"JU1819",4.08805,-52.675667,"South America"
"174","NIC1376","A",1e-05,0.761104,"NIC1376",4.083392993,-52.68151998,"South America"
"175","NIC1433","A",1e-05,0.761294,"NIC1433",4.055725001,-52.67804501,"South America"
"176","NIC1381","A",1e-05,0.761902,"NIC1381",4.039456984,-52.67586404,"South America"
"177","QG3871","A",0.078649,0.763644,"QG3871",10.44027,-84.01227,"Central America"
"178","QG3790","A",0.235308,0.764502,"QG3790",10.42551667,-84.01403333,"Central America"
"179","NIC934","A",0.049491,0.765743,"NIC934",4.04783,-52.67766,"South America"
"180","NIC424","A",1e-05,0.769274,"NIC424",5.41432,-53.65382,"South America"
"181","NIC85","A",1e-05,0.774909,"NIC85",4.08533,-52.6751,"South America"
"182","NIC459","A",1e-05,0.776022,"NIC459",4.08161,-52.68424,"South America"
"183","NIC1272","A",1e-05,0.779144,"NIC1272",3.648232995,-53.19701498,"South America"
"184","QG3847","A",1e-05,0.779566,"QG3847",10.41828889,-84.00399167,"Central America"
"185","NIC496","A",1e-05,0.785445,"NIC496",4.08803,-52.67552,"South America"
"186","JU1976","A",0.042577,0.785988,"JU1976",-2.96,-59.84,"South America"
"187","NIC1410","A",1e-05,0.786536,"NIC1410",3.61230799,-53.21481999,"South America"
"188","NIC2366","A",0.790313,0.790313,"NIC2366",4.038928002,-52.66763904,"South America"
"189","NIC1275","A",1e-05,0.791694,"NIC1275",3.643404013,-53.19835701,"South America"
"190","NIC1343","A",0.796284,0.796284,"NIC1343",4.048513966,-52.67673198,"South America"
"191","QG131","A",1e-05,0.797849,"QG131",22.22955,-159.4764,"Hawaii"
"192","NIC1563","A",1e-05,0.798217,"NIC1563",25.00481,121.73369,"Taiwan"
"193","NIC989","A",0.80063,0.80063,"NIC989",4.03713,-52.67196,"South America"
"194","NIC2363","A",0.801255,0.801255,"NIC2363",4.037193032,-52.67742399,"South America"
"195","NIC436","A",1e-05,0.802301,"NIC436",4.08678,-52.67515,"South America"
"196","NIC1165","A",1e-05,0.80576,"NIC1165",-12.87688399,-69.49484501,"South America"
"197","NIC311","A",0.80943,0.80943,"NIC311",4.09125,-52.67489,"South America"
"198","NIC1476","A",1e-05,0.810025,"NIC1476",4.086242002,-52.67756699,"South America"
"199","NIC1432","A",0.810035,0.810035,"NIC1432",4.087813022,-52.67992197,"South America"
"200","NIC938","A",0.810348,0.810348,"NIC938",4.03397,-52.67852,"South America"
"201","NIC1177","A",1e-05,0.812707,"NIC1177",-12.881345,-69.49006297,"South America"
"202","BRC20391","A",1e-05,0.813614,"BRC20391",25.016672,121.557423,"Taiwan"
"203","NIC586","A",1e-05,0.817211,"NIC586",15.40493,-61.34619,"Caribbean"
"204","NIC1391","A",1e-05,0.81742,"NIC1391",3.596770959,-53.17791598,"South America"
"205","QG848","A",1e-05,0.817499,"QG848",9.15445,-79.82763,"Central America"
"206","QG981","A",1e-05,0.826332,"QG981",9.14576403,-79.8544232,"Central America"
"207","QG3817","A",1e-05,0.826942,"QG3817",10.42972,-84.00742,"Central America"
"208","NIC753","A",1e-05,0.830757,"NIC753",15.39802,-61.31219,"Caribbean"
"209","NIC1278","A",1e-05,0.831529,"NIC1278",3.638634961,-53.20414497,"South America"
"210","NIC988","A",0.168196,0.831604,"NIC988",4.03726,-52.67243,"South America"
"211","NIC1917","A",1e-05,0.83173,"NIC1917",14.67639,-61.090457,"Caribbean"
"212","NIC1405","A",1e-05,0.831919,"NIC1405",3.600050965,-53.18947999,"South America"
"213","NIC987","A",0.166654,0.833147,"NIC987",4.03726,-52.67243,"South America"
"214","NIC1188","A",1e-05,0.833559,"NIC1188",-12.88252903,-69.48456,"South America"
"215","QG3807","A",1.8e-05,0.833668,"QG3807",10.43182,-84.01499,"Central America"
"216","QG3852","A",1e-05,0.833843,"QG3852",10.41900556,-84.00699722,"Central America"
"217","NIC1387","A",1e-05,0.835402,"NIC1387",3.603495006,-53.19458197,"South America"
"218","NIC203","A",1e-05,0.840125,"NIC203",16.0459,-61.6262,"Caribbean"
"219","NIC572","A",1e-05,0.841844,"NIC572",15.47461,-61.29876,"Caribbean"
"220","NIC571","A",1e-05,0.841924,"NIC571",15.47461,-61.29876,"Caribbean"
"221","QG3539","A",1.2e-05,0.842007,"QG3539",10.42332222,-84.00135556,"Central America"
"222","NIC1389","A",1e-05,0.846573,"NIC1389",3.616803959,-53.19629196,"South America"
"223","NIC994","A",0.152657,0.847153,"NIC994",4.04243,-52.67869,"South America"
"224","NIC939","A",0.853107,0.853107,"NIC939",4.03128,-52.68028,"South America"
"225","NIC941","A",0.854258,0.854258,"NIC941",4.03687,-52.67743,"South America"
"226","NIC1851","A",1e-05,0.856078,"NIC1851",14.72499,-61.105335,"Caribbean"
"227","NIC1913","A",1e-05,0.856959,"NIC1913",14.724882,-61.105406,"Caribbean"
"228","NIC1268","A",1e-05,0.858014,"NIC1268",3.608203959,-53.175201,"South America"
"229","NIC489","A",1e-05,0.85872,"NIC489",4.08695,-52.67731,"South America"
"230","HPT25","A",1e-05,0.863202,"HPT25",-8.5315,116.239193,"Malay Archipelago"
"231","QG3009","A",1e-05,0.865241,"QG3009",9.16005,-79.841,"Central America"
"232","NIC1270","A",1e-05,0.869436,"NIC1270",3.599450989,-53.18744604,"South America"
"233","NIC280","A",1e-05,0.871167,"NIC280",4.08711,-52.67839,"South America"
"234","JU1835","A",1e-05,0.873705,"JU1835",4.085783,-52.6791,"South America"
"235","NIC450","A",1.1e-05,0.880747,"NIC450",4.08926,-52.67607,"South America"
"236","NIC354","A",1e-05,0.882903,"NIC354",4.0881,-52.6753,"South America"
"237","JU3170","A",1e-05,0.884061,"JU3170",0.289,6.612,"Africa"
"238","NIC2364","A",0.113907,0.885898,"NIC2364",4.035310037,-52.67778299,"South America"
"239","NIC2367","A",0.108227,0.891583,"NIC2367",4.038957004,-52.66788497,"South America"
"240","QG850","A",1e-05,0.893302,"QG850",9.159436,-79.844493,"Central America"
"241","NIC1879","A",1e-05,0.901203,"NIC1879",14.746073,-61.086543,"Caribbean"
"242","NIC389","A",1e-05,0.902692,"NIC389",5.29111,-53.05539,"South America"
"243","NIC1657","A",1e-05,0.90455,"NIC1657",25.02814,121.74912,"Taiwan"
"244","NIC1656","A",1e-05,0.904604,"NIC1656",25.02814,121.74912,"Taiwan"
"245","NIC533","A",1e-05,0.904606,"NIC533",16.01855,-61.597903,"Caribbean"
"246","HPT39","A",1e-05,0.905624,"HPT39",-5.252764,119.865139,"Malay Archipelago"
"247","NIC1181","A",1e-05,0.906091,"NIC1181",-12.88332003,-69.48725897,"South America"
"248","NIC1378","A",1e-05,0.911817,"NIC1378",4.0951,-52.686219,"South America"
"249","NIC1912","A",1e-05,0.914558,"NIC1912",14.724882,-61.105406,"Caribbean"
"250","NIC1560","A",1e-05,0.915697,"NIC1560",25.01519,121.73311,"Taiwan"
"251","NIC1556","A",1e-05,0.915731,"NIC1556",25.02132,121.73295,"Taiwan"
"252","NIC1694","A",1e-05,0.915841,"NIC1694",25.02177,121.58537,"Taiwan"
"253","TWN2103","A",1e-05,0.916171,"TWN2103",25.16666667,121.5166667,"Taiwan"
"254","QG853","A",1e-05,0.917979,"QG853",9.159372,-79.835975,"Central America"
"255","NIC321","A",1e-05,0.921318,"NIC321",5.53515,-53.56151,"South America"
"256","NIC1116","A",1e-05,0.923493,"NIC1116",-12.838824,-71.365178,"South America"
"257","QG5319","A",1e-05,0.931185,"QG5319",6.8569,158.2198,"Micronesia"
"258","NIC441","A",1e-05,0.934013,"NIC441",4.08399,-52.67769,"South America"
"259","QG3799","A",1e-05,0.936317,"QG3799",10.43008,-84.00894,"Central America"
"260","NIC391","A",1e-05,0.939164,"NIC391",4.03715,-52.67126,"South America"
"261","NIC570","A",1e-05,0.950357,"NIC570",15.47461,-61.29876,"Caribbean"
"262","JU1836","A",1e-05,0.954456,"JU1836",4.087883,-52.680033,"South America"
"263","QG3824","A",1e-05,0.95862,"QG3824",10.44022,-84.01188,"Central America"
"264","JU1800","A",1e-05,0.961928,"JU1800",-21.0471,55.6887,"Africa"
"265","JU1373","A",1e-05,0.961993,"JU1373",-21.0473,55.6885,"Africa"
"266","JU1374","A",1e-05,0.962108,"JU1374",-21.0484,55.6878,"Africa"
"267","NIC1415","A",1e-05,0.967301,"NIC1415",3.637292013,-53.20446499,"South America"
"268","NIC1033","A",0.970641,0.970641,"NIC1033",4.03724,-52.67196,"South America"
"269","NIC420","A",1e-05,0.971037,"NIC420",5.41089,-53.6565,"South America"
"270","NIC1363","A",1e-05,0.972011,"NIC1363",4.058048967,-52.67827903,"South America"
"271","QG3829","A",0.02628,0.973521,"QG3829",10.42346389,-84.00128333,"Central America"
"272","NIC426","A",1e-05,0.974108,"NIC426",5.41125,-53.65478,"South America"
"273","NIC1300","A",1e-05,0.974143,"NIC1300",3.594842032,-53.17887696,"South America"
"274","NIC339","A",1e-05,0.974611,"NIC339",5.41305,-53.65004,"South America"
"275","ECA796","A",1e-05,0.98376,"ECA796",19.905167,-155.139322,"Hawaii"
"276","NIC434","A",1e-05,0.988561,"NIC434",4.08584,-52.67358,"South America"
"277","QG3533","A",1e-05,0.998104,"QG3533",10.42641667,-84.01201667,"Central America"
"278","NIC1531","A",1e-05,0.999772,"NIC1531",-16.755873,49.996516,"Africa"
"279","QG4702","A",1e-05,0.999778,"QG4702",6.8569,158.2207,"Micronesia"
"280","QG4817","A",1e-05,0.999778,"QG4817",6.8569,158.2207,"Micronesia"
"281","ECA797","A",1e-05,0.999779,"ECA797",19.590717,-155.067906,"Hawaii"
"282","QG5654","A",1e-05,0.999779,"QG5654",6.8569,158.2207,"Micronesia"
"283","QG3805","A",1e-05,0.99978,"QG3805",10.42608333,-84.0092,"Central America"
"284","NIC1316","A",1e-05,0.999786,"NIC1316",4.548271028,-52.21274,"South America"
"285","NIC962","A",0.999787,0.999787,"NIC962",4.03875,-52.6677,"South America"
"286","NIC952","A",1e-05,0.999788,"NIC952",4.03894,-52.66867,"South America"
"287","QG3526","A",1e-05,0.999788,"QG3526",10.42643333,-84.01193333,"Central America"
"288","QG3797","A",1.3e-05,0.999788,"QG3797",10.42974,-84.00938,"Central America"
"289","QG3873","A",1e-05,0.999789,"QG3873",10.44027,-84.01227,"Central America"
"290","ECA2976","A",1e-05,0.99979,"ECA2976",22.0638967,-159.3522759,"Hawaii"
"291","NIC956","A",0.99979,0.99979,"NIC956",4.0401,-52.67504,"South America"
"292","QG845","A",1e-05,0.99979,"QG845",9.15443,-79.82735,"Central America"
"293","ECA1301","A",1e-05,0.999791,"ECA1301",21.34202,-157.8096,"Hawaii"
"294","JU1630","A",1e-05,0.999791,"JU1630",17.1064,-25.1222,"Africa"
"295","NIC1564","A",1e-05,0.999791,"NIC1564",25.00469,121.7343,"Taiwan"
"296","QG3055","A",1e-05,0.999791,"QG3055",9.16484,-79.83659,"Central America"
"297","NIC1313","A",1e-05,0.999792,"NIC1313",4.54814597,-52.21200599,"South America"
"298","NIC291","A",1.8e-05,0.999792,"NIC291",4.092299,-52.675813,"South America"
"299","QG2724","A",1.4e-05,0.999792,"QG2724",9.1598,-79.8399,"Central America"
"300","QG3064","A",1.3e-05,0.999792,"QG3064",9.16092,-79.84046,"Central America"
"301","NIC1453","A",1e-05,0.999793,"NIC1453",4.554173984,-52.21073999,"South America"
"302","NIC1648","A",1e-05,0.999793,"NIC1648",25.06574,121.82753,"Taiwan"
"303","NIC530","A",1e-05,0.999793,"NIC530",24.6,121,"Taiwan"
"304","QG3037","A",1e-05,0.999793,"QG3037",9.164533333,-79.84156667,"Central America"
"305","QG3872","A",1.4e-05,0.999793,"QG3872",10.44027,-84.01227,"Central America"
"306","QG841","A",1.2e-05,0.999793,"QG841",9.161421,-79.837195,"Central America"
"307","QG921","A",1.1e-05,0.999793,"QG921",9.164456,-79.844623,"Central America"
"308","ECA1303","A",1e-05,0.999794,"ECA1303",21.34202,-157.8096,"Hawaii"
"309","JU1634","A",1e-05,0.999794,"JU1634",17.12,-25.049,"Africa"
"310","NIC1408","A",1e-05,0.999794,"NIC1408",3.641236033,-53.18958099,"South America"
"311","NIC1544","A",1e-05,0.999794,"NIC1544",25.05343,121.77265,"Taiwan"
"312","NIC445","A",1e-05,0.999794,"NIC445",4.08558,-52.67682,"South America"
"313","NIC942","A",0.999794,0.999794,"NIC942",4.04007,-52.67494,"South America"
"314","NIC977","A",0.999794,0.999794,"NIC977",4.03819,-52.67066,"South America"
"315","QG3008","A",1.3e-05,0.999794,"QG3008",9.16005,-79.841,"Central America"
