"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"22","NIC384","A",1e-05,0.46364,"NIC384",4.06126,-52.67946,"South America"
"23","NIC1563","A",0.021301,0.471007,"NIC1563",25.00481,121.73369,"Taiwan"
"24","NIC1556","A",1e-05,0.474526,"NIC1556",25.02132,121.73295,"Taiwan"
"25","NIC1560","A",1e-05,0.474606,"NIC1560",25.01519,121.73311,"Taiwan"
"26","NIC1694","A",1e-05,0.475148,"NIC1694",25.02177,121.58537,"Taiwan"
"27","TWN2103","A",1e-05,0.476314,"TWN2103",25.16666667,121.5166667,"Taiwan"
"28","NIC1395","A",1e-05,0.476507,"NIC1395",3.632552968,-53.20619199,"South America"
"29","BRC20391","A",1e-05,0.486785,"BRC20391",25.016672,121.557423,"Taiwan"
"30","NIC1422","A",1e-05,0.487601,"NIC1422",3.639726033,-53.20330401,"South America"
"31","JU2752","A",1e-05,0.495946,"JU2752",16.1761,-61.6951,"Caribbean"
"32","QG3828","A",1e-05,0.497508,"QG3828",10.42346389,-84.00128333,"Central America"
"33","NIC1856","A",1e-05,0.497707,"NIC1856",14.674356,-61.095002,"Caribbean"
"34","QG3521","A",1e-05,0.500521,"QG3521",10.42643333,-84.01193333,"Central America"
"35","QG942","A",1e-05,0.501993,"QG942",9.144538,-79.854772,"Central America"
"36","NIC940","A",1e-05,0.506795,"NIC940",4.03091,-52.68124,"South America"
"37","NIC1886","A",1e-05,0.506877,"NIC1886",14.705951,-61.092991,"Caribbean"
"38","NIC443","A",1e-05,0.507747,"NIC443",4.08447,-52.67858,"South America"
"39","ECA790","A",0.036237,0.508363,"ECA790",22.053952,-159.367837,"Hawaii"
"40","ECA794","A",0.036353,0.508554,"ECA794",22.053952,-159.367837,"Hawaii"
"41","NIC933","A",1e-05,0.51645,"NIC933",4.04237,-52.68256,"South America"
"42","NIC114","A",1e-05,0.520097,"NIC114",16.0435,-61.643,"Caribbean"
"43","NIC920","A",1e-05,0.520589,"NIC920",4.04232,-52.68144,"South America"
"44","QG3839","A",1e-05,0.522586,"QG3839",10.43792,-84.01132,"Central America"
"45","QG3535","A",1e-05,0.523328,"QG3535",10.43792,-84.01132,"Central America"
"46","NIC988","A",1e-05,0.525345,"NIC988",4.03726,-52.67243,"South America"
"47","NIC1950","A",1e-05,0.529278,"NIC1950",14.743477,-61.095204,"Caribbean"
"48","QG4870","A",1e-05,0.529474,"QG4870",6.9204,158.2633,"Micronesia"
"49","QG4871","A",1e-05,0.529474,"QG4871",6.9204,158.2633,"Micronesia"
"50","QG4892","A",1e-05,0.529763,"QG4892",6.9204,158.2633,"Micronesia"
"51","QG4740","A",1e-05,0.52977,"QG4740",6.9204,158.2633,"Micronesia"
"52","NIC1382","A",1e-05,0.533836,"NIC1382",4.038440008,-52.67334703,"South America"
"53","QG3543","A",1e-05,0.533951,"QG3543",10.42641667,-84.01201667,"Central America"
"54","NIC1651","A",1e-05,0.534361,"NIC1651",25.02814,121.74912,"Taiwan"
"55","NIC987","A",1e-05,0.536665,"NIC987",4.03726,-52.67243,"South America"
"56","NIC944","A",1e-05,0.537607,"NIC944",4.03799,-52.6772,"South America"
"57","QG5305","A",1e-05,0.537795,"QG5305",6.9194,158.271,"Micronesia"
"58","JU3170","A",1e-05,0.538455,"JU3170",0.289,6.612,"Africa"
"59","NIC2365","A",1e-05,0.539109,"NIC2365",4.038977036,-52.667358,"South America"
"60","QG3811","A",1e-05,0.543033,"QG3811",10.43288,-84.00678,"Central America"
"61","NIC1679","A",1e-05,0.548158,"NIC1679",22.08922,120.84876,"Taiwan"
"62","NIC2360","A",1e-05,0.550043,"NIC2360",4.03893102,-52.67661296,"South America"
"63","QG3785","A",1e-05,0.555623,"QG3785",10.43082,-84.01138,"Central America"
"64","NIC907","A",1e-05,0.555637,"NIC907",4.04842,-52.67683,"South America"
"65","QG3877","A",1e-05,0.556686,"QG3877",10.43008,-84.00894,"Central America"
"66","QG3880","A",1e-05,0.558959,"QG3880",10.43089,-84.00684,"Central America"
"67","QG823","A",0.011775,0.561092,"QG823",9.152413,-79.850852,"Central America"
"68","NIC2355","A",1e-05,0.568677,"NIC2355",4.041457996,-52.676275,"South America"
"69","HPT33","A",0.06259,0.569853,"HPT33",-5.2563,119.86386,"Malay Archipelago"
"70","NIC312","A",1e-05,0.571325,"NIC312",4.03892,-52.67656,"South America"
"71","QG3800","A",1e-05,0.575197,"QG3800",10.42974,-84.00938,"Central America"
"72","NIC1137","A",1e-05,0.578513,"NIC1137",-12.872141,-69.49788203,"South America"
"73","QG3808","A",1e-05,0.579061,"QG3808",10.43288,-84.00678,"Central America"
"74","NIC2373","A",1e-05,0.579709,"NIC2373",4.042470027,-52.67842798,"South America"
"75","NIC773","A",1e-05,0.591921,"NIC773",15.3456,-61.30918,"Caribbean"
"76","NIC925","A",1e-05,0.592898,"NIC925",4.03975,-52.67435,"South America"
"77","QG3834","A",1e-05,0.594776,"QG3834",10.42972,-84.00718,"Central America"
"78","QG3850","A",1e-05,0.594829,"QG3850",10.42972,-84.00718,"Central America"
"79","QG3831","A",1e-05,0.597453,"QG3831",10.43182,-84.01499,"Central America"
"80","NIC1155","A",1e-05,0.599349,"NIC1155",-12.87564204,-69.49654997,"South America"
"81","QG800","A",1e-05,0.600348,"QG800",9.158057,-79.834221,"Central America"
"82","NIC363","A",1e-05,0.606661,"NIC363",4.95234,-52.49148,"South America"
"83","NIC2362","A",1e-05,0.607319,"NIC2362",4.038404971,-52.677023,"South America"
"84","QG2726","A",1e-05,0.608257,"QG2726",9.1598,-79.8399,"Central America"
"85","JU1975","A",1e-05,0.61004,"JU1975",-2.96,-59.84,"South America"
"86","JU2505","A",1e-05,0.610288,"JU2505",10.4708,-84.6452,"Central America"
"87","QG3514","A",1e-05,0.612842,"QG3514",10.43089,-84.00684,"Central America"
"88","QG3843","A",1e-05,0.616641,"QG3843",10.42963,-84.00833,"Central America"
"89","NIC1393","A",1e-05,0.616669,"NIC1393",3.621482989,-53.21409596,"South America"
"90","QG3795","A",1e-05,0.628831,"QG3795",10.42608333,-84.0092,"Central America"
"91","NIC1132","A",1e-05,0.629839,"NIC1132",-12.87564397,-69.49700503,"South America"
"92","NIC1161","A",1e-05,0.630583,"NIC1161",-12.87576098,-69.496324,"South America"
"93","NIC1928","A",1e-05,0.635102,"NIC1928",14.719237,-61.100187,"Caribbean"
"94","QG131","A",0.004209,0.635922,"QG131",22.22955,-159.4764,"Hawaii"
"95","NIC1170","A",1e-05,0.637882,"NIC1170",-12.87956603,-69.49155604,"South America"
"96","NIC1193","A",1e-05,0.638866,"NIC1193",-12.84973802,-69.45760002,"South America"
"97","NIC94","A",1e-05,0.644538,"NIC94",4.08747,-52.67394,"South America"
"98","NIC1383","A",1e-05,0.644786,"NIC1383",4.038909981,-52.673385,"South America"
"99","NIC407","A",1e-05,0.646498,"NIC407",5.41418,-53.65416,"South America"
"100","NIC1555","A",1e-05,0.647965,"NIC1555",25.02132,121.73295,"Taiwan"
"101","NIC983","A",1e-05,0.648047,"NIC983",4.03848,-52.67002,"South America"
"102","NIC2366","A",1e-05,0.648324,"NIC2366",4.038928002,-52.66763904,"South America"
"103","NIC1976","A",1e-05,0.654538,"NIC1976",14.67639,-61.090457,"Caribbean"
"104","QG3786","A",1e-05,0.656625,"QG3786",10.42963,-84.00833,"Central America"
"105","NIC1192","A",1e-05,0.657915,"NIC1192",-12.849763,-69.45771201,"South America"
"106","NIC1126","A",1e-05,0.662939,"NIC1126",-12.874715,-69.49602501,"South America"
"107","QG840","A",1e-05,0.663596,"QG840",9.161421,-79.837195,"Central America"
"108","NIC1163","A",1e-05,0.663674,"NIC1163",-12.875965,-69.49581496,"South America"
"109","JU1635","A",1e-05,0.664793,"JU1635",17.121,-25.0492,"Africa"
"110","QG4646","A",1e-05,0.665988,"QG4646",6.8567,158.2236,"Micronesia"
"111","QG4782","A",1e-05,0.666194,"QG4782",6.8567,158.2236,"Micronesia"
"112","QG4869","A",1e-05,0.6662,"QG4869",6.8567,158.2236,"Micronesia"
"113","QG3024","A",1e-05,0.668261,"QG3024",9.1584,-79.84555,"Central America"
"114","QG3868","A",1e-05,0.673149,"QG3868",10.43888,-84.01353,"Central America"
"115","QG3863","A",1e-05,0.677523,"QG3863",10.42974,-84.00938,"Central America"
"116","NIC1136","A",1e-05,0.684464,"NIC1136",-12.872141,-69.49788203,"South America"
"117","NIC916","A",1.4e-05,0.685143,"NIC916",4.03928,-52.67371,"South America"
"118","NIC492","A",1e-05,0.685156,"NIC492",4.0864,-52.67639,"South America"
"119","NIC1425","A",1e-05,0.68708,"NIC1425",4.039971968,-52.674937,"South America"
"120","QG3848","A",1e-05,0.689551,"QG3848",10.43082,-84.01138,"Central America"
"121","NIC2357","A",1e-05,0.691249,"NIC2357",4.039690001,-52.67415999,"South America"
"122","NIC2368","A",1e-05,0.698953,"NIC2368",4.039645996,-52.67438103,"South America"
"123","NIC1004","A",1e-05,0.701485,"NIC1004",4.03896,-52.66843,"South America"
"124","NIC1405","A",1e-05,0.70635,"NIC1405",3.600050965,-53.18947999,"South America"
"125","NIC1387","A",1e-05,0.715099,"NIC1387",3.603495006,-53.19458197,"South America"
"126","NIC1962","A",1e-05,0.716226,"NIC1962",14.744117,-61.093023,"Caribbean"
"127","NIC939","A",1e-05,0.724148,"NIC939",4.03128,-52.68028,"South America"
"128","NIC917","A",1e-05,0.724973,"NIC917",4.03446,-52.67816,"South America"
"129","NIC1855","A",1e-05,0.728956,"NIC1855",14.675129,-61.095721,"Caribbean"
"130","NIC57","A",1e-05,0.729135,"NIC57",4.08658,-52.67928,"South America"
"131","NIC1338","A",1e-05,0.729175,"NIC1338",4.048259994,-52.67714798,"South America"
"132","QG3547","A",1e-05,0.729694,"QG3547",10.42551667,-84.01403333,"Central America"
"133","EG5889","A",1e-05,0.731018,"EG5889",18.3,-65.8,"Caribbean"
"134","NIC938","A",1e-05,0.731286,"NIC938",4.03397,-52.67852,"South America"
"135","QG3845","A",1e-05,0.732436,"QG3845",10.43082,-84.01138,"Central America"
"136","NIC1257","A",1e-05,0.743369,"NIC1257",4.085349999,-52.68294297,"South America"
"137","QG3847","A",1e-05,0.744294,"QG3847",10.41828889,-84.00399167,"Central America"
"138","NIC1188","A",1e-05,0.760447,"NIC1188",-12.88252903,-69.48456,"South America"
"139","NIC193","A",1e-05,0.765392,"NIC193",16.0207,-61.597,"Caribbean"
"140","NIC249","A",1e-05,0.766293,"NIC249",16.0207,-61.597,"Caribbean"
"141","NIC479","A",1e-05,0.767538,"NIC479",4.08631,-52.67243,"South America"
"142","QG3529","A",1e-05,0.769194,"QG3529",10.43288,-84.00678,"Central America"
"143","NIC354","A",1e-05,0.770667,"NIC354",4.0881,-52.6753,"South America"
"144","NIC1165","A",1e-05,0.772634,"NIC1165",-12.87688399,-69.49484501,"South America"
"145","NIC1432","A",1e-05,0.772891,"NIC1432",4.087813022,-52.67992197,"South America"
"146","QG3790","A",1e-05,0.777904,"QG3790",10.42551667,-84.01403333,"Central America"
"147","NIC311","A",1e-05,0.780062,"NIC311",4.09125,-52.67489,"South America"
"148","QG3871","A",1e-05,0.780494,"QG3871",10.44027,-84.01227,"Central America"
"149","NIC1939","A",1e-05,0.781397,"NIC1939",14.80577,-61.147328,"Caribbean"
"150","NIC1112","A",1e-05,0.781883,"NIC1112",-12.829016,-71.377696,"South America"
"151","NIC420","A",1e-05,0.784948,"NIC420",5.41089,-53.6565,"South America"
"152","NIC478","A",1e-05,0.788961,"NIC478",4.08855,-52.67645,"South America"
"153","NIC2363","A",1e-05,0.789033,"NIC2363",4.037193032,-52.67742399,"South America"
"154","NIC1343","A",1e-05,0.795046,"NIC1343",4.048513966,-52.67673198,"South America"
"155","NIC1391","A",1e-05,0.795732,"NIC1391",3.596770959,-53.17791598,"South America"
"156","NIC989","A",1e-05,0.796646,"NIC989",4.03713,-52.67196,"South America"
"157","JU1976","A",1e-05,0.796674,"JU1976",-2.96,-59.84,"South America"
"158","QG848","A",1e-05,0.803993,"QG848",9.15445,-79.82763,"Central America"
"159","NIC2364","A",1e-05,0.805029,"NIC2364",4.035310037,-52.67778299,"South America"
"160","JU1835","A",1e-05,0.80699,"JU1835",4.085783,-52.6791,"South America"
"161","NIC444","A",1e-05,0.806997,"NIC444",4.08422,-52.67452,"South America"
"162","NIC56","A",1e-05,0.809333,"NIC56",4.08263,-52.67992,"South America"
"163","QG981","A",1e-05,0.810722,"QG981",9.14576403,-79.8544232,"Central America"
"164","NIC1252","A",1e-05,0.810766,"NIC1252",4.085349999,-52.68294297,"South America"
"165","JU1870","A",1e-05,0.811066,"JU1870",4.082883,-52.679783,"South America"
"166","NIC1430","A",1e-05,0.811221,"NIC1430",4.049461037,-52.67627399,"South America"
"167","NIC458","A",1e-05,0.811578,"NIC458",4.08141,-52.68219,"South America"
"168","NIC586","A",1e-05,0.821713,"NIC586",15.40493,-61.34619,"Caribbean"
"169","NIC1914","A",1e-05,0.823203,"NIC1914",14.724882,-61.105406,"Caribbean"
"170","QG3852","A",1e-05,0.823226,"QG3852",10.41900556,-84.00699722,"Central America"
"171","QG3807","A",1e-05,0.824481,"QG3807",10.43182,-84.01499,"Central America"
"172","QG3817","A",1e-05,0.825855,"QG3817",10.42972,-84.00742,"Central America"
"173","NIC1177","A",1e-05,0.826005,"NIC1177",-12.881345,-69.49006297,"South America"
"174","NIC85","A",1e-05,0.826523,"NIC85",4.08533,-52.6751,"South America"
"175","NIC496","A",1.3e-05,0.831538,"NIC496",4.08803,-52.67552,"South America"
"176","NIC753","A",1e-05,0.832489,"NIC753",15.39802,-61.31219,"Caribbean"
"177","NIC1917","A",1e-05,0.832891,"NIC1917",14.67639,-61.090457,"Caribbean"
"178","NIC1270","A",1e-05,0.841503,"NIC1270",3.599450989,-53.18744604,"South America"
"179","NIC426","A",1e-05,0.841782,"NIC426",5.41125,-53.65478,"South America"
"180","NIC489","A",1e-05,0.842822,"NIC489",4.08695,-52.67731,"South America"
"181","QG3539","A",1e-05,0.844015,"QG3539",10.42332222,-84.00135556,"Central America"
"182","NIC572","A",1e-05,0.845442,"NIC572",15.47461,-61.29876,"Caribbean"
"183","NIC571","A",1e-05,0.845523,"NIC571",15.47461,-61.29876,"Caribbean"
"184","NIC203","A",1e-05,0.846243,"NIC203",16.0459,-61.6262,"Caribbean"
"185","NIC389","A",1e-05,0.847026,"NIC389",5.29111,-53.05539,"South America"
"186","NIC1381","A",1e-05,0.84759,"NIC1381",4.039456984,-52.67586404,"South America"
"187","NIC1851","A",1e-05,0.851828,"NIC1851",14.72499,-61.105335,"Caribbean"
"188","NIC1913","A",1e-05,0.852656,"NIC1913",14.724882,-61.105406,"Caribbean"
"189","NIC945","A",1e-05,0.854671,"NIC945",4.03707,-52.6772,"South America"
"190","NIC450","A",1e-05,0.862351,"NIC450",4.08926,-52.67607,"South America"
"191","NIC941","A",1e-05,0.862658,"NIC941",4.03687,-52.67743,"South America"
"192","NIC1355","A",1e-05,0.866819,"NIC1355",4.057417978,-52.67890298,"South America"
"193","NIC424","A",1e-05,0.867794,"NIC424",5.41432,-53.65382,"South America"
"194","NIC934","A",1e-05,0.868073,"NIC934",4.04783,-52.67766,"South America"
"195","NIC1028","A",1e-05,0.870609,"NIC1028",4.03896,-52.66843,"South America"
"196","NIC280","A",1e-05,0.871286,"NIC280",4.08711,-52.67839,"South America"
"197","NIC1268","A",1e-05,0.873447,"NIC1268",3.608203959,-53.175201,"South America"
"198","NIC459","A",1.7e-05,0.876262,"NIC459",4.08161,-52.68424,"South America"
"199","NIC1657","A",1e-05,0.876427,"NIC1657",25.02814,121.74912,"Taiwan"
"200","NIC1656","A",1e-05,0.876509,"NIC1656",25.02814,121.74912,"Taiwan"
"201","QG850","A",1e-05,0.879027,"QG850",9.159436,-79.844493,"Central America"
"202","NIC1881","A",1e-05,0.879129,"NIC1881",14.744609,-61.094657,"Caribbean"
"203","QG3545","A",1e-05,0.884294,"QG3545",10.42361667,-84.00118611,"Central America"
"204","QG3009","A",1e-05,0.885011,"QG3009",9.16005,-79.841,"Central America"
"205","NIC1378","A",1e-05,0.895997,"NIC1378",4.0951,-52.686219,"South America"
"206","NIC1419","A",1e-05,0.900259,"NIC1419",3.603130979,-53.19263603,"South America"
"207","NIC953","A",1e-05,0.901492,"NIC953",4.03828,-52.6715,"South America"
"208","NIC533","A",1e-05,0.902128,"NIC533",16.01855,-61.597903,"Caribbean"
"209","NIC986","A",1e-05,0.905322,"NIC986",4.03726,-52.67243,"South America"
"210","EG6180","A",1e-05,0.905328,"EG6180",18.3,-65.8,"Caribbean"
"211","JU1845","A",1e-05,0.907418,"JU1845",4.089583,-52.67705,"South America"
"212","JU1838","A",1e-05,0.907422,"JU1838",4.085517,-52.681917,"South America"
"213","NIC321","A",1e-05,0.919683,"NIC321",5.53515,-53.56151,"South America"
"214","NIC1181","A",1e-05,0.921618,"NIC1181",-12.88332003,-69.48725897,"South America"
"215","QG853","A",1e-05,0.921946,"QG853",9.159372,-79.835975,"Central America"
"216","NIC1272","A",1e-05,0.926785,"NIC1272",3.648232995,-53.19701498,"South America"
"217","NIC957","A",1e-05,0.92685,"NIC957",4.03952,-52.67598,"South America"
"218","NIC904","A",1e-05,0.92894,"NIC904",4.03117,-52.68019,"South America"
"219","NIC1275","A",1e-05,0.92911,"NIC1275",3.643404013,-53.19835701,"South America"
"220","QG5319","A",1e-05,0.930021,"QG5319",6.8569,158.2198,"Micronesia"
"221","NIC1410","A",1e-05,0.931548,"NIC1410",3.61230799,-53.21481999,"South America"
"222","NIC936","A",1e-05,0.931974,"NIC936",4.03149,-52.68573,"South America"
"223","NIC1389","A",1e-05,0.93315,"NIC1389",3.616803959,-53.19629196,"South America"
"224","NIC391","A",1e-05,0.935193,"NIC391",4.03715,-52.67126,"South America"
"225","NIC1116","A",1e-05,0.940933,"NIC1116",-12.838824,-71.365178,"South America"
"226","QG3829","A",1e-05,0.947165,"QG3829",10.42346389,-84.00128333,"Central America"
"227","NIC1386","A",1e-05,0.947383,"NIC1386",3.602447016,-53.19164,"South America"
"228","NIC570","A",1e-05,0.952465,"NIC570",15.47461,-61.29876,"Caribbean"
"229","NIC393","A",1e-05,0.953048,"NIC393",4.04701,-52.67817,"South America"
"230","QG3824","A",1e-05,0.956523,"QG3824",10.44022,-84.01188,"Central America"
"231","NIC1033","A",1.7e-05,0.96071,"NIC1033",4.03724,-52.67196,"South America"
"232","NIC1415","A",1e-05,0.960962,"NIC1415",3.637292013,-53.20446499,"South America"
"233","NIC905","A",1e-05,0.963282,"NIC905",4.03799,-52.67317,"South America"
"234","NIC1372","A",1e-05,0.963968,"NIC1372",4.081040025,-52.68228097,"South America"
"235","NIC339","A",1e-05,0.965282,"NIC339",5.41305,-53.65004,"South America"
"236","NIC2375","A",1e-05,0.968226,"NIC2375",4.042458963,-52.67848103,"South America"
"237","NIC1363","A",1e-05,0.970065,"NIC1363",4.058048967,-52.67827903,"South America"
"238","NIC51","A",1e-05,0.976786,"NIC51",4.08729,-52.68139,"South America"
"239","NIC1929","A",1e-05,0.980152,"NIC1929",14.670499,-61.09485,"Caribbean"
"240","NIC404","A",1e-05,0.980877,"NIC404",5.41011,-53.65462,"South America"
"241","NIC1038","A",1e-05,0.982444,"NIC1038",4.03896,-52.66843,"South America"
"242","NIC952","A",1e-05,0.983648,"NIC952",4.03894,-52.66867,"South America"
"243","NIC408","A",1e-05,0.985598,"NIC408",5.40848,-53.65181,"South America"
"244","NIC1877","A",1e-05,0.986755,"NIC1877",14.744997,-61.092154,"Caribbean"
"245","NIC1307","A",1e-05,0.989685,"NIC1307",4.868027978,-52.34595903,"South America"
"246","ECA3053","A",0.006761,0.993049,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"247","ECA796","A",0.003426,0.996384,"ECA796",19.905167,-155.139322,"Hawaii"
"248","NIC425","A",1e-05,0.996965,"NIC425",5.53544,-53.5634,"South America"
"249","NIC1411","A",1e-05,0.998029,"NIC1411",3.596770959,-53.17791598,"South America"
"250","NIC125","A",1e-05,0.99979,"NIC125",16.0207,-61.597,"Caribbean"
"251","NIC1541","A",2e-05,0.99979,"NIC1541",25.05792,121.77076,"Taiwan"
"252","NIC517","A",2e-05,0.99979,"NIC517",25.00739,121.900472,"Taiwan"
"253","ECA1449","A",1e-05,0.999791,"ECA1449",19.8552394,-155.1527495,"Hawaii"
"254","NIC1545","A",1.9e-05,0.999791,"NIC1545",25.05343,121.77265,"Taiwan"
"255","NIC1548","A",1.9e-05,0.999791,"NIC1548",25.05343,121.77265,"Taiwan"
"256","NIC1549","A",1.9e-05,0.999791,"NIC1549",25.05343,121.77265,"Taiwan"
"257","NIC1551","A",1.9e-05,0.999791,"NIC1551",25.02212,121.73275,"Taiwan"
"258","NIC1564","A",1.9e-05,0.999791,"NIC1564",25.00469,121.7343,"Taiwan"
"259","NIC1647","A",1.9e-05,0.999791,"NIC1647",25.06574,121.82753,"Taiwan"
"260","NIC1648","A",1.9e-05,0.999791,"NIC1648",25.06574,121.82753,"Taiwan"
"261","NIC1649","A",1.9e-05,0.999791,"NIC1649",25.06574,121.82753,"Taiwan"
"262","QG4694","A",1e-05,0.999791,"QG4694",6.9661,158.1916,"Micronesia"
"263","QG921","A",1e-05,0.999791,"QG921",9.164456,-79.844623,"Central America"
"264","ECA1303","A",1e-05,0.999792,"ECA1303",21.34202,-157.8096,"Hawaii"
"265","NIC1583","A",1e-05,0.999792,"NIC1583",23.58773,121.34154,"Taiwan"
"266","NIC1915","A",1e-05,0.999792,"NIC1915",14.67639,-61.090457,"Caribbean"
"267","BRC20464","A",1.7e-05,0.999793,"BRC20464",24.822726,121.735653,"Taiwan"
"268","ECA1445","A",1e-05,0.999793,"ECA1445",19.8552394,-155.1527495,"Hawaii"
"269","NIC1919","A",1.7e-05,0.999793,"NIC1919",14.676352,-61.090455,"Caribbean"
"270","QG3805","A",1e-05,0.999793,"QG3805",10.42608333,-84.0092,"Central America"
"271","ECA1311","A",1e-05,0.999794,"ECA1311",20.04062,-155.4413,"Hawaii"
"272","ECA1312","A",1e-05,0.999794,"ECA1312",20.04062,-155.4413,"Hawaii"
"273","ECA1313","A",1e-05,0.999794,"ECA1313",20.04062,-155.4413,"Hawaii"
"274","ECA1447","A",1e-05,0.999794,"ECA1447",19.8552394,-155.1527495,"Hawaii"
"275","NIC129","A",1e-05,0.999794,"NIC129",16.0207,-61.597,"Caribbean"
"276","NIC1644","A",1.6e-05,0.999794,"NIC1644",25.06464,121.82481,"Taiwan"
"277","QG3873","A",1e-05,0.999794,"QG3873",10.44027,-84.01227,"Central America"
"278","QG5161","A",1e-05,0.999794,"QG5161",6.9066,158.1818,"Micronesia"
"279","QG5405","A",1e-05,0.999794,"QG5405",6.9066,158.1818,"Micronesia"
"280","QG5551","A",1e-05,0.999794,"QG5551",6.9171,158.2622,"Micronesia"
"281","QG5588","A",1e-05,0.999794,"QG5588",6.9066,158.1818,"Micronesia"
"282","NIC192","A",1e-05,0.999795,"NIC192",16.0459,-61.6262,"Caribbean"
"283","QG2897","A",1e-05,0.999795,"QG2897",-16.10295,145.44645,"Australia"
"284","BRC20548","A",1e-05,0.999796,"BRC20548",22.753556,120.731306,"Taiwan"
"285","ECA1300","A",1e-05,0.999796,"ECA1300",21.34202,-157.8096,"Hawaii"
"286","NIC122","A",1e-05,0.999796,"NIC122",16.1779,-61.6563,"Caribbean"
"287","NIC1546","A",1.4e-05,0.999796,"NIC1546",25.05343,121.77265,"Taiwan"
"288","NIC1646","A",1.4e-05,0.999796,"NIC1646",25.06549,121.82703,"Taiwan"
"289","NIC1650","A",1.4e-05,0.999796,"NIC1650",25.06574,121.82753,"Taiwan"
"290","QG2899","A",1e-05,0.999796,"QG2899",-16.103617,145.4467,"Australia"
"291","ECA2900","A",0.999797,0.999797,"ECA2900",21.355658,-157.7645652,"Hawaii"
"292","NIC105","A",1.3e-05,0.999797,"NIC105",4.08747,-52.67394,"South America"
"293","NIC1544","A",1.3e-05,0.999797,"NIC1544",25.05343,121.77265,"Taiwan"
"294","NIC1561","A",1.3e-05,0.999797,"NIC1561",25.00481,121.73369,"Taiwan"
"295","QG4781","A",1e-05,0.999797,"QG4781",6.9174,158.2615,"Micronesia"
"296","ECA2087","A",0.999798,0.999798,"ECA2087",21.394489,-157.90023,"Hawaii"
"297","NIC1150","A",1e-05,0.999798,"NIC1150",-12.87688499,-69.49274903,"South America"
"298","NIC294","A",1.2e-05,0.999798,"NIC294",4.09492,-52.68604,"South America"
"299","QG3546","A",1e-05,0.999798,"QG3546",10.43288,-84.00678,"Central America"
"300","ECA1304","A",1e-05,0.999799,"ECA1304",21.34202,-157.8096,"Hawaii"
"301","ECA791","A",1e-05,0.999799,"ECA791",22.193317,-159.478956,"Hawaii"
"302","NIC1542","A",1e-05,0.999799,"NIC1542",25.05704,121.77109,"Taiwan"
"303","NIC1565","A",1e-05,0.999799,"NIC1565",23.86597,120.90747,"Taiwan"
"304","NIC1586","A",1e-05,0.999799,"NIC1586",23.58878,121.33879,"Taiwan"
"305","NIC1587","A",1e-05,0.999799,"NIC1587",23.58801,121.34578,"Taiwan"
"306","NIC1588","A",1e-05,0.999799,"NIC1588",23.58801,121.34578,"Taiwan"
"307","NIC1658","A",1e-05,0.999799,"NIC1658",25.02814,121.74912,"Taiwan"
"308","QG4894","A",1e-05,0.999799,"QG4894",6.9196,158.2631,"Micronesia"
"309","QG5652","A",1.1e-05,0.999799,"QG5652",6.918,158.2617,"Micronesia"
"310","BRC20400","A",1e-05,0.9998,"BRC20400",25.016672,121.557423,"Taiwan"
"311","ECA1299","A",1e-05,0.9998,"ECA1299",21.34198,-157.8095,"Hawaii"
"312","ECA1301","A",1e-05,0.9998,"ECA1301",21.34202,-157.8096,"Hawaii"
