"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"69","NIC1338","A",1e-05,0.591951,"NIC1338",4.048259994,-52.67714798,"South America"
"70","NIC2373","A",1e-05,0.594108,"NIC2373",4.042470027,-52.67842798,"South America"
"71","QG3786","A",1e-05,0.59411,"QG3786",10.42963,-84.00833,"Central America"
"72","NIC1393","A",1e-05,0.59515,"NIC1393",3.621482989,-53.21409596,"South America"
"73","NIC58","A",1e-05,0.595882,"NIC58",4.08731,-52.67866,"South America"
"74","QG3863","A",1e-05,0.596567,"QG3863",10.42974,-84.00938,"Central America"
"75","NIC934","A",1e-05,0.596682,"NIC934",4.04783,-52.67766,"South America"
"76","QG2716","A",1e-05,0.601704,"QG2716",9.16835,-79.839279,"Central America"
"77","QG3522","A",1e-05,0.607274,"QG3522",10.42974,-84.00938,"Central America"
"78","NIC925","A",1e-05,0.608746,"NIC925",4.03975,-52.67435,"South America"
"79","JU1819","A",1e-05,0.616063,"JU1819",4.08805,-52.675667,"South America"
"80","JU1847","A",1e-05,0.61631,"JU1847",4.090833,-52.67465,"South America"
"81","NIC2362","A",1e-05,0.620876,"NIC2362",4.038404971,-52.677023,"South America"
"82","NIC1555","A",1e-05,0.621092,"NIC1555",25.02132,121.73295,"Taiwan"
"83","NIC417","A",1e-05,0.621778,"NIC417",4.07829,-52.68732,"South America"
"84","NIC1419","A",1e-05,0.622876,"NIC1419",3.603130979,-53.19263603,"South America"
"85","NIC1886","A",1e-05,0.62519,"NIC1886",14.705951,-61.092991,"Caribbean"
"86","NIC1433","A",1e-05,0.628209,"NIC1433",4.055725001,-52.67804501,"South America"
"87","NIC1376","A",1e-05,0.629528,"NIC1376",4.083392993,-52.68151998,"South America"
"88","QG3533","A",1e-05,0.640359,"QG3533",10.42641667,-84.01201667,"Central America"
"89","QG853","A",1e-05,0.64249,"QG853",9.159372,-79.835975,"Central America"
"90","NIC1476","A",1e-05,0.644414,"NIC1476",4.086242002,-52.67756699,"South America"
"91","QG3799","A",1e-05,0.644845,"QG3799",10.43008,-84.00894,"Central America"
"92","NIC1939","A",1e-05,0.647537,"NIC1939",14.80577,-61.147328,"Caribbean"
"93","QG3877","A",1e-05,0.648385,"QG3877",10.43008,-84.00894,"Central America"
"94","QG3856","A",1e-05,0.648398,"QG3856",10.42540556,-84.00121667,"Central America"
"95","NIC944","A",1e-05,0.65145,"NIC944",4.03799,-52.6772,"South America"
"96","NIC492","A",1e-05,0.65383,"NIC492",4.0864,-52.67639,"South America"
"97","NIC929","A",1e-05,0.655507,"NIC929",4.04027,-52.67537,"South America"
"98","NIC1257","A",1e-05,0.657205,"NIC1257",4.085349999,-52.68294297,"South America"
"99","NIC56","A",1e-05,0.657846,"NIC56",4.08263,-52.67992,"South America"
"100","QG942","A",1e-05,0.660392,"QG942",9.144538,-79.854772,"Central America"
"101","NIC907","A",1e-05,0.660603,"NIC907",4.04842,-52.67683,"South America"
"102","NIC1192","A",1e-05,0.661413,"NIC1192",-12.849763,-69.45771201,"South America"
"103","NIC458","A",1e-05,0.663407,"NIC458",4.08141,-52.68219,"South America"
"104","NIC404","A",1e-05,0.664885,"NIC404",5.41011,-53.65462,"South America"
"105","NIC1126","A",1e-05,0.666639,"NIC1126",-12.874715,-69.49602501,"South America"
"106","JU1976","A",1e-05,0.667877,"JU1976",-2.96,-59.84,"South America"
"107","QG3845","A",1e-05,0.672547,"QG3845",10.43082,-84.01138,"Central America"
"108","NIC1163","A",1e-05,0.673666,"NIC1163",-12.875965,-69.49581496,"South America"
"109","QG3850","A",1e-05,0.675547,"QG3850",10.42972,-84.00718,"Central America"
"110","NIC459","A",1e-05,0.676193,"NIC459",4.08161,-52.68424,"South America"
"111","NIC1928","A",1e-05,0.678175,"NIC1928",14.719237,-61.100187,"Caribbean"
"112","QG3024","A",1e-05,0.678801,"QG3024",9.1584,-79.84555,"Central America"
"113","NIC1177","A",1.5e-05,0.67978,"NIC1177",-12.881345,-69.49006297,"South America"
"114","QG5305","A",1e-05,0.681699,"QG5305",6.9194,158.271,"Micronesia"
"115","NIC478","A",1e-05,0.686151,"NIC478",4.08855,-52.67645,"South America"
"116","JU2505","A",1e-05,0.690088,"JU2505",10.4708,-84.6452,"Central America"
"117","JU1635","A",1e-05,0.690486,"JU1635",17.121,-25.0492,"Africa"
"118","JU1835","A",1.4e-05,0.691176,"JU1835",4.085783,-52.6791,"South America"
"119","QG4646","A",1e-05,0.695599,"QG4646",6.8567,158.2236,"Micronesia"
"120","QG4782","A",1e-05,0.695776,"QG4782",6.8567,158.2236,"Micronesia"
"121","QG4869","A",1e-05,0.695776,"QG4869",6.8567,158.2236,"Micronesia"
"122","NIC1290","A",1e-05,0.697446,"NIC1290",3.605792988,-53.17799502,"South America"
"123","NIC94","A",1e-05,0.706222,"NIC94",4.08747,-52.67394,"South America"
"124","QG3862","A",1e-05,0.708272,"QG3862",10.42608333,-84.0092,"Central America"
"125","NIC55","A",1e-05,0.714814,"NIC55",4.08225,-52.67965,"South America"
"126","NIC1004","A",1e-05,0.719087,"NIC1004",4.03896,-52.66843,"South America"
"127","NIC441","A",1e-05,0.721376,"NIC441",4.08399,-52.67769,"South America"
"128","NIC1422","A",1e-05,0.72304,"NIC1422",3.639726033,-53.20330401,"South America"
"129","QG3849","A",1e-05,0.724091,"QG3849",10.42551667,-84.01403333,"Central America"
"130","QG3790","A",1e-05,0.725137,"QG3790",10.42551667,-84.01403333,"Central America"
"131","QG3793","A",1e-05,0.728937,"QG3793",10.42583333,-84.00995,"Central America"
"132","NIC1855","A",1e-05,0.730516,"NIC1855",14.675129,-61.095721,"Caribbean"
"133","NIC917","A",1e-05,0.731516,"NIC917",4.03446,-52.67816,"South America"
"134","NIC1188","A",1e-05,0.731598,"NIC1188",-12.88252903,-69.48456,"South America"
"135","NIC314","A",1e-05,0.734507,"NIC314",4.03715,-52.67214,"South America"
"136","JU2752","A",1e-05,0.734526,"JU2752",16.1761,-61.6951,"Caribbean"
"137","NIC1430","A",1e-05,0.737375,"NIC1430",4.049461037,-52.67627399,"South America"
"138","ECA794","A",1e-05,0.738164,"ECA794",22.053952,-159.367837,"Hawaii"
"139","ECA790","A",1e-05,0.738386,"ECA790",22.053952,-159.367837,"Hawaii"
"140","NIC1929","A",1e-05,0.739857,"NIC1929",14.670499,-61.09485,"Caribbean"
"141","NIC426","A",1e-05,0.741341,"NIC426",5.41125,-53.65478,"South America"
"142","NIC953","A",1e-05,0.7438,"NIC953",4.03828,-52.6715,"South America"
"143","QG3797","A",1e-05,0.745453,"QG3797",10.42974,-84.00938,"Central America"
"144","NIC1372","A",1e-05,0.748367,"NIC1372",4.081040025,-52.68228097,"South America"
"145","NIC933","A",1e-05,0.750997,"NIC933",4.04237,-52.68256,"South America"
"146","NIC1679","A",0.08332,0.753643,"NIC1679",22.08922,120.84876,"Taiwan"
"147","NIC454","A",1e-05,0.754225,"NIC454",4.08318,-52.68343,"South America"
"148","NIC461","A",1e-05,0.754225,"NIC461",4.08318,-52.68343,"South America"
"149","QG3800","A",1e-05,0.755075,"QG3800",10.42974,-84.00938,"Central America"
"150","NIC1181","A",1e-05,0.756464,"NIC1181",-12.88332003,-69.48725897,"South America"
"151","NIC203","A",1e-05,0.75684,"NIC203",16.0459,-61.6262,"Caribbean"
"152","QG3834","A",1e-05,0.757451,"QG3834",10.42972,-84.00718,"Central America"
"153","NIC1137","A",1e-05,0.75848,"NIC1137",-12.872141,-69.49788203,"South America"
"154","NIC905","A",1e-05,0.760599,"NIC905",4.03799,-52.67317,"South America"
"155","NIC1432","A",1e-05,0.763492,"NIC1432",4.087813022,-52.67992197,"South America"
"156","QG3872","A",1e-05,0.765308,"QG3872",10.44027,-84.01227,"Central America"
"157","NIC420","A",1e-05,0.767058,"NIC420",5.41089,-53.6565,"South America"
"158","QG3808","A",1e-05,0.767658,"QG3808",10.43288,-84.00678,"Central America"
"159","NIC1962","A",1e-05,0.769203,"NIC1962",14.744117,-61.093023,"Caribbean"
"160","QG3843","A",1.1e-05,0.769717,"QG3843",10.42963,-84.00833,"Central America"
"161","EG6180","A",1e-05,0.771516,"EG6180",18.3,-65.8,"Caribbean"
"162","NIC1344","A",1e-05,0.776603,"NIC1344",4.055127036,-52.67816302,"South America"
"163","NIC1478","A",1e-05,0.776709,"NIC1478",4.086242002,-52.67756699,"South America"
"164","NIC424","A",1.1e-05,0.781683,"NIC424",5.41432,-53.65382,"South America"
"165","JU1975","A",1e-05,0.784349,"JU1975",-2.96,-59.84,"South America"
"166","NIC989","A",1e-05,0.78588,"NIC989",4.03713,-52.67196,"South America"
"167","QG3824","A",1e-05,0.787286,"QG3824",10.44022,-84.01188,"Central America"
"168","QG131","A",1e-05,0.791805,"QG131",22.22955,-159.4764,"Hawaii"
"169","HPT33","A",0.002178,0.793852,"HPT33",-5.2563,119.86386,"Malay Archipelago"
"170","QG848","A",1e-05,0.797112,"QG848",9.15445,-79.82763,"Central America"
"171","QG3546","A",1e-05,0.797202,"QG3546",10.43288,-84.00678,"Central America"
"172","QG981","A",1e-05,0.798122,"QG981",9.14576403,-79.8544232,"Central America"
"173","QG3831","A",1e-05,0.798292,"QG3831",10.43182,-84.01499,"Central America"
"174","NIC300","A",1e-05,0.798688,"NIC300",4.08969,-52.67731,"South America"
"175","NIC311","A",1e-05,0.801027,"NIC311",4.09125,-52.67489,"South America"
"176","QG3818","A",1e-05,0.801529,"QG3818",10.4262,-84.0013167,"Central America"
"177","NIC983","A",1e-05,0.803936,"NIC983",4.03848,-52.67002,"South America"
"178","NIC1165","A",1e-05,0.806933,"NIC1165",-12.87688399,-69.49484501,"South America"
"179","QG3817","A",1e-05,0.807325,"QG3817",10.42972,-84.00742,"Central America"
"180","NIC2363","A",1e-05,0.810801,"NIC2363",4.037193032,-52.67742399,"South America"
"181","QG3545","A",1e-05,0.811269,"QG3545",10.42361667,-84.00118611,"Central America"
"182","NIC85","A",1e-05,0.814546,"NIC85",4.08533,-52.6751,"South America"
"183","QG3526","A",1e-05,0.819644,"QG3526",10.42643333,-84.01193333,"Central America"
"184","QG3821","A",1e-05,0.820431,"QG3821",10.42540556,-84.00121667,"Central America"
"185","NIC586","A",1e-05,0.821738,"NIC586",15.40493,-61.34619,"Caribbean"
"186","NIC496","A",1e-05,0.826266,"NIC496",4.08803,-52.67552,"South America"
"187","NIC1657","A",1e-05,0.829621,"NIC1657",25.02814,121.74912,"Taiwan"
"188","NIC1170","A",1e-05,0.829688,"NIC1170",-12.87956603,-69.49155604,"South America"
"189","NIC1656","A",1e-05,0.829702,"NIC1656",25.02814,121.74912,"Taiwan"
"190","QG823","A",1e-05,0.83019,"QG823",9.152413,-79.850852,"Central America"
"191","NIC1917","A",1e-05,0.831335,"NIC1917",14.67639,-61.090457,"Caribbean"
"192","QG3785","A",1e-05,0.831696,"QG3785",10.43082,-84.01138,"Central America"
"193","JU1838","A",1e-05,0.836151,"JU1838",4.085517,-52.681917,"South America"
"194","NIC1592","A",1e-05,0.838275,"NIC1592",24.68622,121.13734,"Taiwan"
"195","NIC1594","A",1e-05,0.83834,"NIC1594",24.68622,121.13734,"Taiwan"
"196","NIC753","A",1e-05,0.838508,"NIC753",15.39802,-61.31219,"Caribbean"
"197","NIC1405","A",1e-05,0.838984,"NIC1405",3.600050965,-53.18947999,"South America"
"198","NIC920","A",1e-05,0.840294,"NIC920",4.04232,-52.68144,"South America"
"199","NIC1387","A",1e-05,0.840646,"NIC1387",3.603495006,-53.19458197,"South America"
"200","NIC903","A",1e-05,0.840828,"NIC903",4.04877,-52.67666,"South America"
"201","QG3514","A",1e-05,0.84139,"QG3514",10.43089,-84.00684,"Central America"
"202","NIC572","A",1e-05,0.842043,"NIC572",15.47461,-61.29876,"Caribbean"
"203","NIC571","A",1e-05,0.842148,"NIC571",15.47461,-61.29876,"Caribbean"
"204","QG3789","A",1e-05,0.844536,"QG3789",10.42608333,-84.0092,"Central America"
"205","NIC1851","A",1e-05,0.846544,"NIC1851",14.72499,-61.105335,"Caribbean"
"206","NIC1913","A",1e-05,0.847536,"NIC1913",14.724882,-61.105406,"Caribbean"
"207","NIC51","A",1.4e-05,0.849391,"NIC51",4.08729,-52.68139,"South America"
"208","NIC389","A",1e-05,0.849688,"NIC389",5.29111,-53.05539,"South America"
"209","NIC1391","A",1e-05,0.849863,"NIC1391",3.596770959,-53.17791598,"South America"
"210","QG3523","A",1e-05,0.85009,"QG3523",10.43288,-84.00678,"Central America"
"211","NIC468","A",1e-05,0.850532,"NIC468",4.0883,-52.67541,"South America"
"212","QG3543","A",1e-05,0.851291,"QG3543",10.42641667,-84.01201667,"Central America"
"213","QG3809","A",1e-05,0.851784,"QG3809",10.43288,-84.00678,"Central America"
"214","NIC941","A",1e-05,0.855579,"NIC941",4.03687,-52.67743,"South America"
"215","NIC1112","A",1e-05,0.856634,"NIC1112",-12.829016,-71.377696,"South America"
"216","NIC988","A",1e-05,0.862512,"NIC988",4.03726,-52.67243,"South America"
"217","NIC987","A",1e-05,0.864371,"NIC987",4.03726,-52.67243,"South America"
"218","NIC939","A",1e-05,0.866537,"NIC939",4.03128,-52.68028,"South America"
"219","NIC450","A",1e-05,0.873019,"NIC450",4.08926,-52.67607,"South America"
"220","NIC280","A",1e-05,0.873667,"NIC280",4.08711,-52.67839,"South America"
"221","QG3812","A",1e-05,0.875094,"QG3812",10.42963,-84.00833,"Central America"
"222","NIC1155","A",1e-05,0.875788,"NIC1155",-12.87564204,-69.49654997,"South America"
"223","QG3873","A",1.1e-05,0.876793,"QG3873",10.44027,-84.01227,"Central America"
"224","NIC1268","A",1e-05,0.880885,"NIC1268",3.608203959,-53.175201,"South America"
"225","QG850","A",1e-05,0.883002,"QG850",9.159436,-79.844493,"Central America"
"226","NIC1389","A",1e-05,0.883099,"NIC1389",3.616803959,-53.19629196,"South America"
"227","QG3848","A",1e-05,0.885155,"QG3848",10.43082,-84.01138,"Central America"
"228","JU3170","A",0.111339,0.888471,"JU3170",0.289,6.612,"Africa"
"229","NIC2366","A",1e-05,0.889625,"NIC2366",4.038928002,-52.66763904,"South America"
"230","NIC994","A",1e-05,0.889836,"NIC994",4.04243,-52.67869,"South America"
"231","JU1821","A",1e-05,0.894768,"JU1821",4.087967,-52.675167,"South America"
"232","NIC533","A",1e-05,0.897256,"NIC533",16.01855,-61.597903,"Caribbean"
"233","NIC1408","A",1e-05,0.903975,"NIC1408",3.641236033,-53.18958099,"South America"
"234","NIC1395","A",1e-05,0.908289,"NIC1395",3.632552968,-53.20619199,"South America"
"235","NIC1378","A",1.9e-05,0.908767,"NIC1378",4.0951,-52.686219,"South America"
"236","NIC2365","A",1e-05,0.910472,"NIC2365",4.038977036,-52.667358,"South America"
"237","NIC354","A",1e-05,0.912042,"NIC354",4.0881,-52.6753,"South America"
"238","NIC1359","A",1e-05,0.913335,"NIC1359",4.053170029,-52.67738703,"South America"
"239","QG3868","A",1e-05,0.918028,"QG3868",10.43888,-84.01353,"Central America"
"240","NIC1193","A",1e-05,0.923245,"NIC1193",-12.84973802,-69.45760002,"South America"
"241","QG3847","A",1e-05,0.93097,"QG3847",10.41828889,-84.00399167,"Central America"
"242","QG5319","A",1e-05,0.93122,"QG5319",6.8569,158.2198,"Micronesia"
"243","NIC1363","A",1e-05,0.938152,"NIC1363",4.058048967,-52.67827903,"South America"
"244","NIC321","A",1e-05,0.938823,"NIC321",5.53515,-53.56151,"South America"
"245","NIC391","A",1e-05,0.938952,"NIC391",4.03715,-52.67126,"South America"
"246","NIC114","A",1e-05,0.941306,"NIC114",16.0435,-61.643,"Caribbean"
"247","NIC1038","A",1e-05,0.944521,"NIC1038",4.03896,-52.66843,"South America"
"248","NIC952","A",1e-05,0.944943,"NIC952",4.03894,-52.66867,"South America"
"249","JU1836","A",1e-05,0.947083,"JU1836",4.087883,-52.680033,"South America"
"250","NIC570","A",1e-05,0.953828,"NIC570",15.47461,-61.29876,"Caribbean"
"251","NIC1877","A",1e-05,0.956673,"NIC1877",14.744997,-61.092154,"Caribbean"
"252","NIC425","A",1e-05,0.956913,"NIC425",5.53544,-53.5634,"South America"
"253","JU1800","A",0.041709,0.958091,"JU1800",-21.0471,55.6887,"Africa"
"254","JU1373","A",0.041628,0.958178,"JU1373",-21.0473,55.6885,"Africa"
"255","JU1374","A",0.041498,0.958308,"JU1374",-21.0484,55.6878,"Africa"
"256","ECA796","A",0.028014,0.964668,"ECA796",19.905167,-155.139322,"Hawaii"
"257","NIC1254","A",1e-05,0.965017,"NIC1254",4.085349999,-52.68294297,"South America"
"258","NIC1033","A",1e-05,0.971502,"NIC1033",4.03724,-52.67196,"South America"
"259","QG3055","A",1e-05,0.9743,"QG3055",9.16484,-79.83659,"Central America"
"260","NIC339","A",1e-05,0.975773,"NIC339",5.41305,-53.65004,"South America"
"261","ECA3053","A",1e-05,0.986858,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"262","NIC1307","A",1e-05,0.988188,"NIC1307",4.868027978,-52.34595903,"South America"
"263","NIC416","A",1e-05,0.997074,"NIC416",4.03714,-52.67109,"South America"
"264","NIC1300","A",1e-05,0.997448,"NIC1300",3.594842032,-53.17887696,"South America"
"265","NIC1323","A",1.1e-05,0.998706,"NIC1323",4.556285972,-52.20881601,"South America"
"266","QG3011","A",1e-05,0.999779,"QG3011",9.159966667,-79.84096667,"Central America"
"267","QG3037","A",1e-05,0.999779,"QG3037",9.164533333,-79.84156667,"Central America"
"268","NIC1438","A",1e-05,0.99978,"NIC1438",4.08830001,-52.68124396,"South America"
"269","NIC1384","A",1e-05,0.999781,"NIC1384",4.047968974,-52.67714404,"South America"
"270","NIC1514","A",1e-05,0.999781,"NIC1514",4.085349999,-52.68294297,"South America"
"271","QG921","A",1e-05,0.999782,"QG921",9.164456,-79.844623,"Central America"
"272","ECA1581","A",1e-05,0.999783,"ECA1581",21.317253,-157.81937,"Hawaii"
"273","ECA1585","A",1e-05,0.999783,"ECA1585",21.317253,-157.81937,"Hawaii"
"274","NIC1164","A",1e-05,0.999783,"NIC1164",-12.87692699,-69.49483403,"South America"
"275","ECA1445","A",1.5e-05,0.999784,"ECA1445",19.8552394,-155.1527495,"Hawaii"
"276","NIC125","A",1e-05,0.999784,"NIC125",16.0207,-61.597,"Caribbean"
"277","NIC475","A",1e-05,0.999784,"NIC475",4.08631,-52.67243,"South America"
"278","QG1004","A",1e-05,0.999784,"QG1004",9.164456,-79.844623,"Central America"
"279","ECA806","A",1e-05,0.999785,"ECA806",20.813647,-156.118573,"Hawaii"
"280","NIC1121","A",1e-05,0.999785,"NIC1121",-12.87416004,-69.49736402,"South America"
"281","NIC1411","A",1e-05,0.999786,"NIC1411",3.596770959,-53.17791598,"South America"
"282","NIC575","A",1.9e-05,0.999786,"NIC575",15.40564,-61.34607,"Caribbean"
"283","NIC970","A",1e-05,0.999787,"NIC970",4.03085,-52.68408,"South America"
"284","QG935","A",1e-05,0.999787,"QG935",9.159499,-79.838839,"Central America"
"285","ECA1599","A",1e-05,0.999788,"ECA1599",21.394489,-157.90023,"Hawaii"
"286","NIC947","A",1e-05,0.999788,"NIC947",4.03997,-52.67496,"South America"
"287","NIC1400","A",1e-05,0.999789,"NIC1400",4.561057035,-52.18330602,"South America"
"288","NIC1316","A",1e-05,0.99979,"NIC1316",4.548271028,-52.21274,"South America"
"289","NIC1453","A",1e-05,0.99979,"NIC1453",4.554173984,-52.21073999,"South America"
"290","NIC284","A",1e-05,0.99979,"NIC284",4.07513,-52.6921,"South America"
"291","NIC322","A",1e-05,0.99979,"NIC322",5.29111,-53.05539,"South America"
"292","NIC382","A",1e-05,0.99979,"NIC382",4.03801,-52.67711,"South America"
"293","NIC585","A",1.8e-05,0.99979,"NIC585",15.40415,-61.34645,"Caribbean"
"294","NIC749","A",1e-05,0.99979,"NIC749",15.31568,-61.29654,"Caribbean"
"295","ECA1583","A",1e-05,0.999791,"ECA1583",21.317253,-157.81937,"Hawaii"
"296","NIC577","A",1.1e-05,0.999791,"NIC577",15.40564,-61.34607,"Caribbean"
"297","NIC591","A",1.3e-05,0.999791,"NIC591",15.40585,-61.34613,"Caribbean"
"298","NIC746","A",1e-05,0.999791,"NIC746",15.31929,-61.30588,"Caribbean"
"299","NIC763","A",1e-05,0.999791,"NIC763",15.33997,-61.30419,"Caribbean"
"300","NIC936","A",1.6e-05,0.999791,"NIC936",4.03149,-52.68573,"South America"
"301","ECA1304","A",1e-05,0.999792,"ECA1304",21.34202,-157.8096,"Hawaii"
"302","ECA1579","A",1e-05,0.999792,"ECA1579",21.317253,-157.81937,"Hawaii"
"303","ECA2087","A",1e-05,0.999792,"ECA2087",21.394489,-157.90023,"Hawaii"
"304","ECA2899","A",1e-05,0.999792,"ECA2899",21.355658,-157.7645652,"Hawaii"
"305","ECA2900","A",1e-05,0.999792,"ECA2900",21.355658,-157.7645652,"Hawaii"
"306","JU1632","A",0.999792,0.999792,"JU1632",17.1508,-25.1314,"Africa"
"307","NIC1012","A",1e-05,0.999792,"NIC1012",4.03793,-52.67185,"South America"
"308","NIC1169","A",1e-05,0.999792,"NIC1169",-12.87919999,-69.49226297,"South America"
"309","NIC129","A",1.1e-05,0.999792,"NIC129",16.0207,-61.597,"Caribbean"
"310","NIC1914","A",1.8e-05,0.999792,"NIC1914",14.724882,-61.105406,"Caribbean"
"311","NIC286","A",1e-05,0.999792,"NIC286",4.08808,-52.67976,"South America"
"312","NIC491","A",1e-05,0.999792,"NIC491",4.08507,-52.68325,"South America"
"313","NIC773","A",1e-05,0.999792,"NIC773",15.3456,-61.30918,"Caribbean"
"314","QG3008","A",1e-05,0.999792,"QG3008",9.16005,-79.841,"Central America"
"315","QG4714","A",1e-05,0.999792,"QG4714",6.8577,158.2157,"Micronesia"
