"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"57","NIC1386","A",1.7e-05,0.53791,"NIC1386",3.602447016,-53.19164,"South America"
"58","NIC99","A",1e-05,0.541716,"NIC99",4.08747,-52.67394,"South America"
"59","JU1846","A",1e-05,0.545868,"JU1846",4.0911,-52.674633,"South America"
"60","QG3522","A",1e-05,0.546722,"QG3522",10.42974,-84.00938,"Central America"
"61","QG853","A",1e-05,0.550836,"QG853",9.159372,-79.835975,"Central America"
"62","NIC945","A",1e-05,0.551641,"NIC945",4.03707,-52.6772,"South America"
"63","NIC955","A",1e-05,0.551963,"NIC955",4.04973,-52.67652,"South America"
"64","NIC1422","A",1e-05,0.553256,"NIC1422",3.639726033,-53.20330401,"South America"
"65","QG3786","A",1e-05,0.554055,"QG3786",10.42963,-84.00833,"Central America"
"66","QG3863","A",1e-05,0.557964,"QG3863",10.42974,-84.00938,"Central America"
"67","NIC2365","A",1e-05,0.559111,"NIC2365",4.038977036,-52.667358,"South America"
"68","NIC1328","A",1e-05,0.560717,"NIC1328",4.048613962,-52.676549,"South America"
"69","NIC1862","A",1e-05,0.562407,"NIC1862",14.843986,-61.214646,"Caribbean"
"70","QG3545","A",1e-05,0.564092,"QG3545",10.42361667,-84.00118611,"Central America"
"71","NIC1193","A",1e-05,0.568909,"NIC1193",-12.84973802,-69.45760002,"South America"
"72","HPT39","A",0.000858,0.569905,"HPT39",-5.252764,119.865139,"Malay Archipelago"
"73","NIC1355","A",1e-05,0.57082,"NIC1355",4.057417978,-52.67890298,"South America"
"74","NIC925","A",1e-05,0.577984,"NIC925",4.03975,-52.67435,"South America"
"75","NIC1563","A",0.059386,0.578492,"NIC1563",25.00481,121.73369,"Taiwan"
"76","QG3800","A",1e-05,0.580111,"QG3800",10.42974,-84.00938,"Central America"
"77","QG3817","A",1.7e-05,0.583549,"QG3817",10.42972,-84.00742,"Central America"
"78","QG3523","A",1e-05,0.585391,"QG3523",10.43288,-84.00678,"Central America"
"79","HPT25","A",1e-05,0.586061,"HPT25",-8.5315,116.239193,"Malay Archipelago"
"80","NIC193","A",1e-05,0.588868,"NIC193",16.0207,-61.597,"Caribbean"
"81","QG3845","A",1e-05,0.589332,"QG3845",10.43082,-84.01138,"Central America"
"82","NIC249","A",1e-05,0.589501,"NIC249",16.0207,-61.597,"Caribbean"
"83","NIC2362","A",1e-05,0.589849,"NIC2362",4.038404971,-52.677023,"South America"
"84","QG3818","A",1e-05,0.591268,"QG3818",10.4262,-84.0013167,"Central America"
"85","QG3809","A",1e-05,0.593955,"QG3809",10.43288,-84.00678,"Central America"
"86","NIC314","A",1e-05,0.595967,"NIC314",4.03715,-52.67214,"South America"
"87","QG3808","A",1e-05,0.596563,"QG3808",10.43288,-84.00678,"Central America"
"88","NIC479","A",1e-05,0.606179,"NIC479",4.08631,-52.67243,"South America"
"89","NIC944","A",1e-05,0.606953,"NIC944",4.03799,-52.6772,"South America"
"90","QG3795","A",1e-05,0.608746,"QG3795",10.42608333,-84.0092,"Central America"
"91","NIC454","A",1e-05,0.610723,"NIC454",4.08318,-52.68343,"South America"
"92","NIC461","A",1e-05,0.611479,"NIC461",4.08318,-52.68343,"South America"
"93","QG3852","A",1e-05,0.613447,"QG3852",10.41900556,-84.00699722,"Central America"
"94","BRC20391","A",0.06168,0.622871,"BRC20391",25.016672,121.557423,"Taiwan"
"95","NIC58","A",1.5e-05,0.625037,"NIC58",4.08731,-52.67866,"South America"
"96","NIC1651","A",0.628611,0.628611,"NIC1651",25.02814,121.74912,"Taiwan"
"97","NIC1886","A",1e-05,0.629421,"NIC1886",14.705951,-61.092991,"Caribbean"
"98","QG3785","A",1e-05,0.630863,"QG3785",10.43082,-84.01138,"Central America"
"99","NIC1290","A",1e-05,0.635009,"NIC1290",3.605792988,-53.17799502,"South America"
"100","NIC407","A",1e-05,0.635338,"NIC407",5.41418,-53.65416,"South America"
"101","NIC1028","A",1e-05,0.636465,"NIC1028",4.03896,-52.66843,"South America"
"102","ECA806","A",1e-05,0.636474,"ECA806",20.813647,-156.118573,"Hawaii"
"103","NIC1192","A",1e-05,0.642057,"NIC1192",-12.849763,-69.45771201,"South America"
"104","NIC51","A",1e-05,0.643621,"NIC51",4.08729,-52.68139,"South America"
"105","NIC1939","A",1e-05,0.644367,"NIC1939",14.80577,-61.147328,"Caribbean"
"106","NIC1126","A",1e-05,0.645915,"NIC1126",-12.874715,-69.49602501,"South America"
"107","NIC1163","A",1e-05,0.648103,"NIC1163",-12.875965,-69.49581496,"South America"
"108","NIC56","A",1e-05,0.650455,"NIC56",4.08263,-52.67992,"South America"
"109","QG3831","A",1e-05,0.656697,"QG3831",10.43182,-84.01499,"Central America"
"110","NIC458","A",1e-05,0.65704,"NIC458",4.08141,-52.68219,"South America"
"111","QG942","A",1e-05,0.661324,"QG942",9.144538,-79.854772,"Central America"
"112","NIC469","A",1e-05,0.668522,"NIC469",4.0883,-52.67541,"South America"
"113","QG3856","A",1e-05,0.668968,"QG3856",10.42540556,-84.00121667,"Central America"
"114","NIC1928","A",1e-05,0.673535,"NIC1928",14.719237,-61.100187,"Caribbean"
"115","NIC940","A",1e-05,0.673761,"NIC940",4.03091,-52.68124,"South America"
"116","EG6180","A",1e-05,0.674326,"EG6180",18.3,-65.8,"Caribbean"
"117","NIC1155","A",1e-05,0.678772,"NIC1155",-12.87564204,-69.49654997,"South America"
"118","NIC1132","A",1e-05,0.681709,"NIC1132",-12.87564397,-69.49700503,"South America"
"119","QG3543","A",1e-05,0.683121,"QG3543",10.42641667,-84.01201667,"Central America"
"120","QG3843","A",1e-05,0.683414,"QG3843",10.42963,-84.00833,"Central America"
"121","NIC1161","A",1e-05,0.683531,"NIC1161",-12.87576098,-69.496324,"South America"
"122","QG3834","A",1e-05,0.685077,"QG3834",10.42972,-84.00718,"Central America"
"123","NIC989","A",1e-05,0.685951,"NIC989",4.03713,-52.67196,"South America"
"124","NIC1157","A",0.051772,0.686885,"NIC1157",-12.990649,-69.507455,"South America"
"125","NIC384","A",1e-05,0.687328,"NIC384",4.06126,-52.67946,"South America"
"126","NIC413","A",1e-05,0.687448,"NIC413",4.07244,-52.69034,"South America"
"127","NIC1156","A",0.050804,0.68845,"NIC1156",-12.990649,-69.507455,"South America"
"128","QG3789","A",1e-05,0.689422,"QG3789",10.42608333,-84.0092,"Central America"
"129","NIC2375","A",1e-05,0.693138,"NIC2375",4.042458963,-52.67848103,"South America"
"130","JU1635","A",1e-05,0.6943,"JU1635",17.121,-25.0492,"Africa"
"131","QG3828","A",1e-05,0.69462,"QG3828",10.42346389,-84.00128333,"Central America"
"132","QG3521","A",1e-05,0.695659,"QG3521",10.42643333,-84.01193333,"Central America"
"133","QG5305","A",1e-05,0.69589,"QG5305",6.9194,158.271,"Micronesia"
"134","QG3793","A",1e-05,0.698791,"QG3793",10.42583333,-84.00995,"Central America"
"135","JU1847","A",1e-05,0.699349,"JU1847",4.090833,-52.67465,"South America"
"136","QG823","A",1e-05,0.701231,"QG823",9.152413,-79.850852,"Central America"
"137","QG3805","A",1e-05,0.701726,"QG3805",10.42608333,-84.0092,"Central America"
"138","JU1845","A",1e-05,0.706804,"JU1845",4.089583,-52.67705,"South America"
"139","NIC2366","A",1e-05,0.707898,"NIC2366",4.038928002,-52.66763904,"South America"
"140","QG4646","A",1e-05,0.709091,"QG4646",6.8567,158.2236,"Micronesia"
"141","QG4782","A",1e-05,0.709261,"QG4782",6.8567,158.2236,"Micronesia"
"142","QG4869","A",1e-05,0.709261,"QG4869",6.8567,158.2236,"Micronesia"
"143","QG3821","A",1e-05,0.714498,"QG3821",10.42540556,-84.00121667,"Central America"
"144","HPT33","A",1e-05,0.714651,"HPT33",-5.2563,119.86386,"Malay Archipelago"
"145","NIC1430","A",1e-05,0.714888,"NIC1430",4.049461037,-52.67627399,"South America"
"146","QG3024","A",1e-05,0.723265,"QG3024",9.1584,-79.84555,"Central America"
"147","NIC1855","A",1e-05,0.723494,"NIC1855",14.675129,-61.095721,"Caribbean"
"148","NIC359","A",1e-05,0.725825,"NIC359",4.0911,-52.68536,"South America"
"149","ECA794","A",1e-05,0.72759,"ECA794",22.053952,-159.367837,"Hawaii"
"150","ECA790","A",1e-05,0.727826,"ECA790",22.053952,-159.367837,"Hawaii"
"151","JU2505","A",1e-05,0.736231,"JU2505",10.4708,-84.6452,"Central America"
"152","JU2752","A",1e-05,0.737736,"JU2752",16.1761,-61.6951,"Caribbean"
"153","NIC933","A",1e-05,0.738411,"NIC933",4.04237,-52.68256,"South America"
"154","NIC917","A",1e-05,0.739318,"NIC917",4.03446,-52.67816,"South America"
"155","NIC1929","A",1e-05,0.742698,"NIC1929",14.670499,-61.09485,"Caribbean"
"156","QG2726","A",1e-05,0.746411,"QG2726",9.1598,-79.8399,"Central America"
"157","NIC1170","A",1e-05,0.748454,"NIC1170",-12.87956603,-69.49155604,"South America"
"158","QG3812","A",1e-05,0.748655,"QG3812",10.42963,-84.00833,"Central America"
"159","QG3873","A",1e-05,0.7499,"QG3873",10.44027,-84.01227,"Central America"
"160","NIC1679","A",1e-05,0.750293,"NIC1679",22.08922,120.84876,"Taiwan"
"161","JU1975","A",1e-05,0.753807,"JU1975",-2.96,-59.84,"South America"
"162","JU1819","A",1.9e-05,0.75388,"JU1819",4.08805,-52.675667,"South America"
"163","NIC417","A",1e-05,0.763427,"NIC417",4.07829,-52.68732,"South America"
"164","QG3868","A",1e-05,0.764055,"QG3868",10.43888,-84.01353,"Central America"
"165","JU3170","A",1e-05,0.766675,"JU3170",0.289,6.612,"Africa"
"166","NIC1376","A",1e-05,0.768184,"NIC1376",4.083392993,-52.68151998,"South America"
"167","NIC1433","A",1e-05,0.768526,"NIC1433",4.055725001,-52.67804501,"South America"
"168","NIC938","A",1e-05,0.770572,"NIC938",4.03397,-52.67852,"South America"
"169","NIC1004","A",1e-05,0.770838,"NIC1004",4.03896,-52.66843,"South America"
"170","QG3871","A",1e-05,0.771543,"QG3871",10.44027,-84.01227,"Central America"
"171","NIC2361","A",1e-05,0.771657,"NIC2361",4.038404971,-52.677023,"South America"
"172","NIC459","A",1e-05,0.772816,"NIC459",4.08161,-52.68424,"South America"
"173","NIC1962","A",1e-05,0.773013,"NIC1962",14.744117,-61.093023,"Caribbean"
"174","NIC1381","A",1e-05,0.778301,"NIC1381",4.039456984,-52.67586404,"South America"
"175","NIC939","A",1e-05,0.780647,"NIC939",4.03128,-52.68028,"South America"
"176","NIC424","A",1e-05,0.782357,"NIC424",5.41432,-53.65382,"South America"
"177","NIC1121","A",1e-05,0.782588,"NIC1121",-12.87416004,-69.49736402,"South America"
"178","NIC1164","A",1e-05,0.782811,"NIC1164",-12.87692699,-69.49483403,"South America"
"179","NIC1272","A",1e-05,0.783003,"NIC1272",3.648232995,-53.19701498,"South America"
"180","NIC1145","A",1e-05,0.78453,"NIC1145",-12.87499001,-69.49504701,"South America"
"181","QG131","A",1e-05,0.784581,"QG131",22.22955,-159.4764,"Hawaii"
"182","NIC934","A",1e-05,0.788555,"NIC934",4.04783,-52.67766,"South America"
"183","JU1976","A",1e-05,0.789272,"JU1976",-2.96,-59.84,"South America"
"184","NIC1410","A",1e-05,0.791803,"NIC1410",3.61230799,-53.21481999,"South America"
"185","NIC953","A",1e-05,0.793161,"NIC953",4.03828,-52.6715,"South America"
"186","NIC905","A",1e-05,0.793478,"NIC905",4.03799,-52.67317,"South America"
"187","NIC1275","A",1e-05,0.794343,"NIC1275",3.643404013,-53.19835701,"South America"
"188","NIC1177","A",1e-05,0.796617,"NIC1177",-12.881345,-69.49006297,"South America"
"189","NIC1372","A",1e-05,0.799172,"NIC1372",4.081040025,-52.68228097,"South America"
"190","QG3824","A",1e-05,0.802905,"QG3824",10.44022,-84.01188,"Central America"
"191","QG848","A",1e-05,0.804595,"QG848",9.15445,-79.82763,"Central America"
"192","NIC311","A",1e-05,0.810262,"NIC311",4.09125,-52.67489,"South America"
"193","NIC1432","A",1e-05,0.810913,"NIC1432",4.087813022,-52.67992197,"South America"
"194","NIC1476","A",1e-05,0.812248,"NIC1476",4.086242002,-52.67756699,"South America"
"195","QG981","A",1e-05,0.81273,"QG981",9.14576403,-79.8544232,"Central America"
"196","NIC85","A",1e-05,0.813493,"NIC85",4.08533,-52.6751,"South America"
"197","NIC1343","A",1e-05,0.815552,"NIC1343",4.048513966,-52.67673198,"South America"
"198","NIC586","A",1e-05,0.818134,"NIC586",15.40493,-61.34619,"Caribbean"
"199","NIC2363","A",1e-05,0.822521,"NIC2363",4.037193032,-52.67742399,"South America"
"200","NIC1917","A",1e-05,0.82933,"NIC1917",14.67639,-61.090457,"Caribbean"
"201","QG3514","A",1e-05,0.833492,"QG3514",10.43089,-84.00684,"Central America"
"202","NIC1278","A",1e-05,0.835199,"NIC1278",3.638634961,-53.20414497,"South America"
"203","NIC1405","A",1e-05,0.837806,"NIC1405",3.600050965,-53.18947999,"South America"
"204","NIC753","A",1e-05,0.838561,"NIC753",15.39802,-61.31219,"Caribbean"
"205","NIC572","A",1e-05,0.840724,"NIC572",15.47461,-61.29876,"Caribbean"
"206","NIC571","A",1e-05,0.840807,"NIC571",15.47461,-61.29876,"Caribbean"
"207","JU1838","A",1.6e-05,0.841137,"JU1838",4.085517,-52.681917,"South America"
"208","NIC1387","A",1e-05,0.841562,"NIC1387",3.603495006,-53.19458197,"South America"
"209","QG3847","A",1e-05,0.844998,"QG3847",10.41828889,-84.00399167,"Central America"
"210","NIC436","A",1e-05,0.846058,"NIC436",4.08678,-52.67515,"South America"
"211","NIC1851","A",1e-05,0.846714,"NIC1851",14.72499,-61.105335,"Caribbean"
"212","NIC416","A",1e-05,0.846922,"NIC416",4.03714,-52.67109,"South America"
"213","NIC1913","A",1e-05,0.84767,"NIC1913",14.724882,-61.105406,"Caribbean"
"214","NIC1268","A",1e-05,0.849651,"NIC1268",3.608203959,-53.175201,"South America"
"215","NIC961","A",1e-05,0.851298,"NIC961",4.03726,-52.67143,"South America"
"216","NIC1391","A",1e-05,0.851861,"NIC1391",3.596770959,-53.17791598,"South America"
"217","NIC1389","A",1e-05,0.852093,"NIC1389",3.616803959,-53.19629196,"South America"
"218","NIC965","A",1e-05,0.853555,"NIC965",4.03701,-52.67172,"South America"
"219","NIC988","A",1e-05,0.857583,"NIC988",4.03726,-52.67243,"South America"
"220","NIC987","A",1e-05,0.859218,"NIC987",4.03726,-52.67243,"South America"
"221","NIC1165","A",1e-05,0.862168,"NIC1165",-12.87688399,-69.49484501,"South America"
"222","NIC496","A",1e-05,0.864229,"NIC496",4.08803,-52.67552,"South America"
"223","NIC1270","A",1e-05,0.867098,"NIC1270",3.599450989,-53.18744604,"South America"
"224","QG3797","A",1e-05,0.868182,"QG3797",10.42974,-84.00938,"Central America"
"225","NIC1395","A",1e-05,0.869998,"NIC1395",3.632552968,-53.20619199,"South America"
"226","NIC489","A",1e-05,0.872197,"NIC489",4.08695,-52.67731,"South America"
"227","QG3526","A",1e-05,0.876234,"QG3526",10.42643333,-84.01193333,"Central America"
"228","NIC280","A",1e-05,0.877319,"NIC280",4.08711,-52.67839,"South America"
"229","NIC941","A",1e-05,0.87997,"NIC941",4.03687,-52.67743,"South America"
"230","NIC2360","A",1e-05,0.883649,"NIC2360",4.03893102,-52.67661296,"South America"
"231","NIC964","A",1e-05,0.884265,"NIC964",4.03701,-52.67172,"South America"
"232","NIC1338","A",1e-05,0.884577,"NIC1338",4.048259994,-52.67714798,"South America"
"233","QG850","A",1e-05,0.888062,"QG850",9.159436,-79.844493,"Central America"
"234","NIC389","A",1e-05,0.889514,"NIC389",5.29111,-53.05539,"South America"
"235","NIC994","A",1e-05,0.892156,"NIC994",4.04243,-52.67869,"South America"
"236","NIC1136","A",1e-05,0.8926,"NIC1136",-12.872141,-69.49788203,"South America"
"237","NIC203","A",1e-05,0.898048,"NIC203",16.0459,-61.6262,"Caribbean"
"238","QG3807","A",1e-05,0.898835,"QG3807",10.43182,-84.01499,"Central America"
"239","NIC533","A",1e-05,0.899366,"NIC533",16.01855,-61.597903,"Caribbean"
"240","NIC354","A",1e-05,0.901545,"NIC354",4.0881,-52.6753,"South America"
"241","NIC1657","A",0.903843,0.903843,"NIC1657",25.02814,121.74912,"Taiwan"
"242","NIC1656","A",0.903897,0.903897,"NIC1656",25.02814,121.74912,"Taiwan"
"243","NIC972","A",1e-05,0.904026,"NIC972",4.03701,-52.67172,"South America"
"244","QG3009","A",1e-05,0.904542,"QG3009",9.16005,-79.841,"Central America"
"245","NIC2371","A",1e-05,0.905405,"NIC2371",4.042387968,-52.67838799,"South America"
"246","QG3533","A",1e-05,0.905587,"QG3533",10.42641667,-84.01201667,"Central America"
"247","QG3539","A",1e-05,0.908474,"QG3539",10.42332222,-84.00135556,"Central America"
"248","NIC1181","A",1e-05,0.909797,"NIC1181",-12.88332003,-69.48725897,"South America"
"249","NIC1112","A",1e-05,0.911796,"NIC1112",-12.829016,-71.377696,"South America"
"250","QG3849","A",1e-05,0.91572,"QG3849",10.42551667,-84.01403333,"Central America"
"251","QG3546","A",1e-05,0.917722,"QG3546",10.43288,-84.00678,"Central America"
"252","NIC1378","A",1e-05,0.917887,"NIC1378",4.0951,-52.686219,"South America"
"253","NIC1188","A",1e-05,0.922014,"NIC1188",-12.88252903,-69.48456,"South America"
"254","QG3862","A",1e-05,0.92387,"QG3862",10.42608333,-84.0092,"Central America"
"255","QG5319","A",1e-05,0.931155,"QG5319",6.8569,158.2198,"Micronesia"
"256","NIC441","A",1e-05,0.934394,"NIC441",4.08399,-52.67769,"South America"
"257","NIC321","A",1e-05,0.937061,"NIC321",5.53515,-53.56151,"South America"
"258","NIC391","A",1e-05,0.937495,"NIC391",4.03715,-52.67126,"South America"
"259","NIC1300","A",1e-05,0.942284,"NIC1300",3.594842032,-53.17887696,"South America"
"260","NIC2367","A",1e-05,0.943317,"NIC2367",4.038957004,-52.66788497,"South America"
"261","JU1836","A",1e-05,0.945268,"JU1836",4.087883,-52.680033,"South America"
"262","NIC114","A",1e-05,0.948149,"NIC114",16.0435,-61.643,"Caribbean"
"263","NIC1116","A",1e-05,0.949811,"NIC1116",-12.838824,-71.365178,"South America"
"264","NIC570","A",1e-05,0.952883,"NIC570",15.47461,-61.29876,"Caribbean"
"265","NIC1877","A",1e-05,0.957434,"NIC1877",14.744997,-61.092154,"Caribbean"
"266","JU1835","A",1e-05,0.960762,"JU1835",4.085783,-52.6791,"South America"
"267","NIC420","A",1e-05,0.961383,"NIC420",5.41089,-53.6565,"South America"
"268","NIC426","A",1e-05,0.963799,"NIC426",5.41125,-53.65478,"South America"
"269","ECA796","A",1e-05,0.965021,"ECA796",19.905167,-155.139322,"Hawaii"
"270","NIC993","A",1e-05,0.968942,"NIC993",4.04255,-52.67816,"South America"
"271","QG3872","A",1e-05,0.971645,"QG3872",10.44027,-84.01227,"Central America"
"272","NIC1478","A",1e-05,0.971755,"NIC1478",4.086242002,-52.67756699,"South America"
"273","NIC1033","A",0.016561,0.973084,"NIC1033",4.03724,-52.67196,"South America"
"274","NIC1911","A",1e-05,0.973421,"NIC1911",14.804986,-61.146231,"Caribbean"
"275","NIC339","A",0.020034,0.975352,"NIC339",5.41305,-53.65004,"South America"
"276","NIC1363","A",1e-05,0.976632,"NIC1363",4.058048967,-52.67827903,"South America"
"277","ECA3053","A",1e-05,0.989484,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"278","ECA1445","A",1e-05,0.999776,"ECA1445",19.8552394,-155.1527495,"Hawaii"
"279","NIC291","A",1.8e-05,0.999779,"NIC291",4.092299,-52.675813,"South America"
"280","NIC1470","A",1.6e-05,0.99978,"NIC1470",4.090107987,-52.68292302,"South America"
"281","NIC1408","A",1e-05,0.999782,"NIC1408",3.641236033,-53.18958099,"South America"
"282","NIC1016","A",1e-05,0.999783,"NIC1016",4.03793,-52.67185,"South America"
"283","NIC1276","A",1e-05,0.999783,"NIC1276",3.61280797,-53.180336,"South America"
"284","NIC977","A",1e-05,0.999783,"NIC977",4.03819,-52.67066,"South America"
"285","QG4653","A",1e-05,0.999783,"QG4653",6.9639,158.1907,"Micronesia"
"286","NIC904","A",1e-05,0.999785,"NIC904",4.03117,-52.68019,"South America"
"287","JU1848","A",1e-05,0.999787,"JU1848",4.090933,-52.674933,"South America"
"288","NIC1400","A",1e-05,0.999787,"NIC1400",4.561057035,-52.18330602,"South America"
"289","NIC540","A",1.1e-05,0.999787,"NIC540",15.23686,-61.34787,"Caribbean"
"290","NIC927","A",1e-05,0.999787,"NIC927",4.04213,-52.68083,"South America"
"291","QG5654","A",1e-05,0.999787,"QG5654",6.8569,158.2207,"Micronesia"
"292","NIC91","A",1.9e-05,0.999788,"NIC91",4.08747,-52.67394,"South America"
"293","ECA1603","A",1e-05,0.999789,"ECA1603",21.39578611,-157.9005111,"Hawaii"
"294","ECA2898","A",1e-05,0.999789,"ECA2898",21.355658,-157.7645652,"Hawaii"
"295","ECA2899","A",1e-05,0.999789,"ECA2899",21.355658,-157.7645652,"Hawaii"
"296","ECA2900","A",1e-05,0.999789,"ECA2900",21.355658,-157.7645652,"Hawaii"
"297","ECA2910","A",1e-05,0.999789,"ECA2910",21.355658,-157.7645652,"Hawaii"
"298","ECA805","A",1e-05,0.999789,"ECA805",20.807406,-156.096654,"Hawaii"
"299","NIC763","A",1.2e-05,0.999789,"NIC763",15.33997,-61.30419,"Caribbean"
"300","NIC970","A",1e-05,0.999789,"NIC970",4.03085,-52.68408,"South America"
"301","ECA1306","A",1e-05,0.99979,"ECA1306",21.34293,-157.8239,"Hawaii"
"302","ECA1309","A",1e-05,0.99979,"ECA1309",21.34293,-157.8239,"Hawaii"
"303","ECA1451","A",1e-05,0.99979,"ECA1451",19.8552394,-155.1527495,"Hawaii"
"304","NIC1354","A",1.9e-05,0.99979,"NIC1354",4.071575012,-52.68970096,"South America"
"305","QG4817","A",1e-05,0.99979,"QG4817",6.8569,158.2207,"Micronesia"
"306","QG4867","A",1e-05,0.99979,"QG4867",6.8567,158.2225,"Micronesia"
"307","QG5655","A",1e-05,0.99979,"QG5655",6.9639,158.1907,"Micronesia"
"308","JU1871","A",1.8e-05,0.999791,"JU1871",4.082883,-52.679783,"South America"
"309","NIC1012","A",1e-05,0.999791,"NIC1012",4.03793,-52.67185,"South America"
"310","NIC1531","A",1e-05,0.999791,"NIC1531",-16.755873,49.996516,"Africa"
"311","NIC382","A",1e-05,0.999791,"NIC382",4.03801,-52.67711,"South America"
"312","NIC396","A",1e-05,0.999791,"NIC396",4.03893,-52.67352,"South America"
"313","NIC584","A",1e-05,0.999791,"NIC584",15.40368,-61.34699,"Caribbean"
"314","QG4659","A",1e-05,0.999791,"QG4659",6.8567,158.2225,"Micronesia"
"315","QG4891","A",1e-05,0.999791,"QG4891",6.8567,158.2225,"Micronesia"
