"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"144","NIC1855","A",1e-05,0.730174,"NIC1855",14.675129,-61.095721,"Caribbean"
"145","NIC57","A",1e-05,0.736017,"NIC57",4.08658,-52.67928,"South America"
"146","JU2752","A",1.8e-05,0.736874,"JU2752",16.1761,-61.6951,"Caribbean"
"147","QG2726","A",1e-05,0.737243,"QG2726",9.1598,-79.8399,"Central America"
"148","QG3850","A",1e-05,0.73801,"QG3850",10.42972,-84.00718,"Central America"
"149","HPT25","A",0.04756,0.74041,"HPT25",-8.5315,116.239193,"Malay Archipelago"
"150","NIC1929","A",1e-05,0.742533,"NIC1929",14.670499,-61.09485,"Caribbean"
"151","HPT33","A",1.6e-05,0.742756,"HPT33",-5.2563,119.86386,"Malay Archipelago"
"152","NIC479","A",1e-05,0.742942,"NIC479",4.08631,-52.67243,"South America"
"153","HPT39","A",0.062776,0.751269,"HPT39",-5.252764,119.865139,"Malay Archipelago"
"154","NIC489","A",1e-05,0.75562,"NIC489",4.08695,-52.67731,"South America"
"155","NIC989","A",1e-05,0.76219,"NIC989",4.03713,-52.67196,"South America"
"156","NIC934","A",1e-05,0.766309,"NIC934",4.04783,-52.67766,"South America"
"157","NIC354","A",1e-05,0.768149,"NIC354",4.0881,-52.6753,"South America"
"158","NIC1257","A",1e-05,0.768688,"NIC1257",4.085349999,-52.68294297,"South America"
"159","NIC1962","A",1e-05,0.770286,"NIC1962",14.744117,-61.093023,"Caribbean"
"160","NIC424","A",1e-05,0.778939,"NIC424",5.41432,-53.65382,"South America"
"161","QG3786","A",1e-05,0.782246,"QG3786",10.42963,-84.00833,"Central America"
"162","QG3847","A",1e-05,0.783172,"QG3847",10.41828889,-84.00399167,"Central America"
"163","QG131","A",1e-05,0.784746,"QG131",22.22955,-159.4764,"Hawaii"
"164","NIC2360","A",1e-05,0.800176,"NIC2360",4.03893102,-52.67661296,"South America"
"165","NIC444","A",1e-05,0.802536,"NIC444",4.08422,-52.67452,"South America"
"166","NIC1252","A",1e-05,0.80512,"NIC1252",4.085349999,-52.68294297,"South America"
"167","JU1870","A",1e-05,0.805449,"JU1870",4.082883,-52.679783,"South America"
"168","NIC1430","A",1e-05,0.8085,"NIC1430",4.049461037,-52.67627399,"South America"
"169","NIC56","A",1e-05,0.809745,"NIC56",4.08263,-52.67992,"South America"
"170","NIC1188","A",1e-05,0.81014,"NIC1188",-12.88252903,-69.48456,"South America"
"171","NIC458","A",1e-05,0.812005,"NIC458",4.08141,-52.68219,"South America"
"172","NIC478","A",1e-05,0.815815,"NIC478",4.08855,-52.67645,"South America"
"173","NIC311","A",1e-05,0.817168,"NIC311",4.09125,-52.67489,"South America"
"174","QG848","A",1e-05,0.817841,"QG848",9.15445,-79.82763,"Central America"
"175","QG3848","A",1e-05,0.819061,"QG3848",10.43082,-84.01138,"Central America"
"176","NIC586","A",1e-05,0.820854,"NIC586",15.40493,-61.34619,"Caribbean"
"177","NIC1405","A",1e-05,0.821359,"NIC1405",3.600050965,-53.18947999,"South America"
"178","NIC1381","A",1e-05,0.821375,"NIC1381",4.039456984,-52.67586404,"South America"
"179","NIC1177","A",1e-05,0.822615,"NIC1177",-12.881345,-69.49006297,"South America"
"180","NIC85","A",1e-05,0.824464,"NIC85",4.08533,-52.6751,"South America"
"181","NIC1387","A",1e-05,0.825168,"NIC1387",3.603495006,-53.19458197,"South America"
"182","QG981","A",1e-05,0.825568,"QG981",9.14576403,-79.8544232,"Central America"
"183","NIC496","A",1e-05,0.828403,"NIC496",4.08803,-52.67552,"South America"
"184","QG3863","A",1e-05,0.829206,"QG3863",10.42974,-84.00938,"Central America"
"185","QG3529","A",1e-05,0.829868,"QG3529",10.43288,-84.00678,"Central America"
"186","NIC1917","A",1e-05,0.831311,"NIC1917",14.67639,-61.090457,"Caribbean"
"187","QG3807","A",1e-05,0.831926,"QG3807",10.43182,-84.01499,"Central America"
"188","QG3817","A",1.5e-05,0.832369,"QG3817",10.42972,-84.00742,"Central America"
"189","JU1835","A",1e-05,0.832982,"JU1835",4.085783,-52.6791,"South America"
"190","NIC994","A",1e-05,0.833846,"NIC994",4.04243,-52.67869,"South America"
"191","NIC1343","A",1e-05,0.837964,"NIC1343",4.048513966,-52.67673198,"South America"
"192","NIC753","A",1e-05,0.840194,"NIC753",15.39802,-61.31219,"Caribbean"
"193","NIC203","A",1e-05,0.840356,"NIC203",16.0459,-61.6262,"Caribbean"
"194","NIC572","A",1e-05,0.84271,"NIC572",15.47461,-61.29876,"Caribbean"
"195","NIC571","A",1e-05,0.842777,"NIC571",15.47461,-61.29876,"Caribbean"
"196","NIC1851","A",1e-05,0.842796,"NIC1851",14.72499,-61.105335,"Caribbean"
"197","NIC1913","A",1e-05,0.843791,"NIC1913",14.724882,-61.105406,"Caribbean"
"198","NIC1657","A",0.152657,0.847153,"NIC1657",25.02814,121.74912,"Taiwan"
"199","NIC1656","A",0.152595,0.847215,"NIC1656",25.02814,121.74912,"Taiwan"
"200","NIC1391","A",1e-05,0.847713,"NIC1391",3.596770959,-53.17791598,"South America"
"201","NIC1338","A",1e-05,0.852558,"NIC1338",4.048259994,-52.67714798,"South America"
"202","NIC393","A",1e-05,0.854533,"NIC393",4.04701,-52.67817,"South America"
"203","NIC1270","A",1.5e-05,0.858549,"NIC1270",3.599450989,-53.18744604,"South America"
"204","QG3539","A",1e-05,0.858663,"QG3539",10.42332222,-84.00135556,"Central America"
"205","NIC459","A",1e-05,0.860538,"NIC459",4.08161,-52.68424,"South America"
"206","NIC941","A",1e-05,0.877999,"NIC941",4.03687,-52.67743,"South America"
"207","NIC450","A",1e-05,0.879511,"NIC450",4.08926,-52.67607,"South America"
"208","NIC1355","A",1e-05,0.880527,"NIC1355",4.057417978,-52.67890298,"South America"
"209","NIC280","A",1e-05,0.886343,"NIC280",4.08711,-52.67839,"South America"
"210","QG850","A",1e-05,0.894477,"QG850",9.159436,-79.844493,"Central America"
"211","NIC344","A",1e-05,0.894542,"NIC344",5.41063,-53.6564,"South America"
"212","NIC533","A",1e-05,0.897766,"NIC533",16.01855,-61.597903,"Caribbean"
"213","NIC1378","A",1e-05,0.898314,"NIC1378",4.0951,-52.686219,"South America"
"214","QG3845","A",1e-05,0.89843,"QG3845",10.43082,-84.01138,"Central America"
"215","QG3009","A",1e-05,0.900886,"QG3009",9.16005,-79.841,"Central America"
"216","QG853","A",1e-05,0.901658,"QG853",9.159372,-79.835975,"Central America"
"217","JU3170","A",1e-05,0.904455,"JU3170",0.289,6.612,"Africa"
"218","NIC389","A",1e-05,0.904827,"NIC389",5.29111,-53.05539,"South America"
"219","QG3829","A",1.7e-05,0.905384,"QG3829",10.42346389,-84.00128333,"Central America"
"220","NIC1181","A",1e-05,0.920582,"NIC1181",-12.88332003,-69.48725897,"South America"
"221","NIC1419","A",1e-05,0.921157,"NIC1419",3.603130979,-53.19263603,"South America"
"222","JU1838","A",1e-05,0.922771,"JU1838",4.085517,-52.681917,"South America"
"223","NIC1268","A",1.4e-05,0.927886,"NIC1268",3.608203959,-53.175201,"South America"
"224","JU1845","A",1e-05,0.92905,"JU1845",4.089583,-52.67705,"South America"
"225","QG5319","A",1e-05,0.931249,"QG5319",6.8569,158.2198,"Micronesia"
"226","QG3849","A",1e-05,0.936223,"QG3849",10.42551667,-84.01403333,"Central America"
"227","QG3852","A",1e-05,0.938648,"QG3852",10.41900556,-84.00699722,"Central America"
"228","NIC391","A",1.7e-05,0.938911,"NIC391",4.03715,-52.67126,"South America"
"229","QG3533","A",1e-05,0.946129,"QG3533",10.42641667,-84.01201667,"Central America"
"230","NIC1415","A",1e-05,0.954104,"NIC1415",3.637292013,-53.20446499,"South America"
"231","NIC570","A",1e-05,0.95442,"NIC570",15.47461,-61.29876,"Caribbean"
"232","NIC420","A",1e-05,0.956132,"NIC420",5.41089,-53.6565,"South America"
"233","NIC1877","A",1e-05,0.957101,"NIC1877",14.744997,-61.092154,"Caribbean"
"234","NIC114","A",1e-05,0.957242,"NIC114",16.0435,-61.643,"Caribbean"
"235","NIC426","A",1e-05,0.95845,"NIC426",5.41125,-53.65478,"South America"
"236","QG3824","A",1e-05,0.959432,"QG3824",10.44022,-84.01188,"Central America"
"237","NIC417","A",1e-05,0.964751,"NIC417",4.07829,-52.68732,"South America"
"238","NIC1376","A",1e-05,0.967571,"NIC1376",4.083392993,-52.68151998,"South America"
"239","NIC1433","A",1e-05,0.967589,"NIC1433",4.055725001,-52.67804501,"South America"
"240","NIC1363","A",1e-05,0.971882,"NIC1363",4.058048967,-52.67827903,"South America"
"241","NIC339","A",1e-05,0.97292,"NIC339",5.41305,-53.65004,"South America"
"242","NIC1389","A",1e-05,0.973642,"NIC1389",3.616803959,-53.19629196,"South America"
"243","NIC1275","A",1e-05,0.976424,"NIC1275",3.643404013,-53.19835701,"South America"
"244","NIC1272","A",1e-05,0.976656,"NIC1272",3.648232995,-53.19701498,"South America"
"245","NIC51","A",1e-05,0.977454,"NIC51",4.08729,-52.68139,"South America"
"246","NIC1386","A",1e-05,0.977484,"NIC1386",3.602447016,-53.19164,"South America"
"247","EG5889","A",1e-05,0.977853,"EG5889",18.3,-65.8,"Caribbean"
"248","NIC1410","A",1e-05,0.982725,"NIC1410",3.61230799,-53.21481999,"South America"
"249","ECA3053","A",1e-05,0.983244,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"250","NIC404","A",1e-05,0.984301,"NIC404",5.41011,-53.65462,"South America"
"251","ECA796","A",1e-05,0.985568,"ECA796",19.905167,-155.139322,"Hawaii"
"252","NIC1911","A",1e-05,0.996698,"NIC1911",14.804986,-61.146231,"Caribbean"
"253","NIC408","A",1e-05,0.99869,"NIC408",5.40848,-53.65181,"South America"
"254","QG4866","A",1.8e-05,0.999777,"QG4866",6.8567,158.2225,"Micronesia"
"255","QG3862","A",1.7e-05,0.999783,"QG3862",10.42608333,-84.0092,"Central America"
"256","QG4759","A",1e-05,0.999783,"QG4759",6.9066,158.1818,"Micronesia"
"257","QG4780","A",1e-05,0.999783,"QG4780",6.9066,158.1818,"Micronesia"
"258","QG5104","A",1e-05,0.999783,"QG5104",6.9066,158.1818,"Micronesia"
"259","NIC749","A",1.9e-05,0.999785,"NIC749",15.31568,-61.29654,"Caribbean"
"260","QG5405","A",1e-05,0.999786,"QG5405",6.9066,158.1818,"Micronesia"
"261","NIC291","A",1e-05,0.999787,"NIC291",4.092299,-52.675813,"South America"
"262","JU1836","A",1e-05,0.999788,"JU1836",4.087883,-52.680033,"South America"
"263","NIC1179","A",1e-05,0.999788,"NIC1179",-12.882596,-69.48865003,"South America"
"264","QG2896","A",1e-05,0.999788,"QG2896",-16.10295,145.44645,"Australia"
"265","NIC105","A",1e-05,0.999789,"NIC105",4.08747,-52.67394,"South America"
"266","NIC247","A",1.9e-05,0.999789,"NIC247",16.03608,-61.635025,"Caribbean"
"267","QG3013","A",1e-05,0.999789,"QG3013",9.159766667,-79.841,"Central America"
"268","QG5550","A",1e-05,0.999789,"QG5550",6.9171,158.2622,"Micronesia"
"269","NIC125","A",1e-05,0.99979,"NIC125",16.0207,-61.597,"Caribbean"
"270","NIC775","A",1e-05,0.99979,"NIC775",15.34529,-61.31009,"Caribbean"
"271","QG4713","A",1e-05,0.99979,"QG4713",6.9674,158.1904,"Micronesia"
"272","QG4904","A",1e-05,0.99979,"QG4904",6.9196,158.2631,"Micronesia"
"273","QG5654","A",1e-05,0.99979,"QG5654",6.8569,158.2207,"Micronesia"
"274","ECA1306","A",1e-05,0.999791,"ECA1306",21.34293,-157.8239,"Hawaii"
"275","JU1636","A",1e-05,0.999791,"JU1636",17.129,-25.0966,"Africa"
"276","NIC1016","A",1e-05,0.999791,"NIC1016",4.03793,-52.67185,"South America"
"277","NIC1420","A",1e-05,0.999791,"NIC1420",3.603495006,-53.19458197,"South America"
"278","NIC584","A",1.4e-05,0.999791,"NIC584",15.40368,-61.34699,"Caribbean"
"279","NIC980","A",1e-05,0.999791,"NIC980",4.03822,-52.67031,"South America"
"280","QG3037","A",1e-05,0.999791,"QG3037",9.164533333,-79.84156667,"Central America"
"281","QG4779","A",1e-05,0.999791,"QG4779",6.9171,158.2622,"Micronesia"
"282","QG5364","A",1e-05,0.999791,"QG5364",6.9169,158.2622,"Micronesia"
"283","QG5366","A",1e-05,0.999791,"QG5366",6.9169,158.2622,"Micronesia"
"284","QG5551","A",1e-05,0.999791,"QG5551",6.9171,158.2622,"Micronesia"
"285","QG5552","A",1e-05,0.999791,"QG5552",6.9171,158.2622,"Micronesia"
"286","QG5629","A",1e-05,0.999791,"QG5629",6.9169,158.2622,"Micronesia"
"287","NIC1000","A",1e-05,0.999792,"NIC1000",4.0391,-52.6675,"South America"
"288","NIC1316","A",1e-05,0.999792,"NIC1316",4.548271028,-52.21274,"South America"
"289","NIC1477","A",1e-05,0.999792,"NIC1477",4.086242002,-52.67756699,"South America"
"290","QG2724","A",1e-05,0.999792,"QG2724",9.1598,-79.8399,"Central America"
"291","QG3064","A",1e-05,0.999792,"QG3064",9.16092,-79.84046,"Central America"
"292","QG3546","A",1e-05,0.999792,"QG3546",10.43288,-84.00678,"Central America"
"293","QG5161","A",1e-05,0.999792,"QG5161",6.9066,158.1818,"Micronesia"
"294","QG5365","A",1e-05,0.999792,"QG5365",6.9169,158.2622,"Micronesia"
"295","QG5628","A",1e-05,0.999792,"QG5628",6.9171,158.2622,"Micronesia"
"296","QG841","A",1e-05,0.999792,"QG841",9.161421,-79.837195,"Central America"
"297","ECA1301","A",1e-05,0.999793,"ECA1301",21.34202,-157.8096,"Hawaii"
"298","ECA1403","A",1e-05,0.999793,"ECA1403",21.342699,-157.821547,"Hawaii"
"299","NIC294","A",1e-05,0.999793,"NIC294",4.09492,-52.68604,"South America"
"300","QG2899","A",1e-05,0.999793,"QG2899",-16.103617,145.4467,"Australia"
"301","QG3008","A",1e-05,0.999793,"QG3008",9.16005,-79.841,"Central America"
"302","QG4739","A",1e-05,0.999793,"QG4739",6.9066,158.1818,"Micronesia"
"303","QG5237","A",1e-05,0.999793,"QG5237",6.8632,158.1746,"Micronesia"
"304","QG5503","A",1e-05,0.999793,"QG5503",6.9174,158.2615,"Micronesia"
"305","ECA1451","A",1.3e-05,0.999794,"ECA1451",19.8552394,-155.1527495,"Hawaii"
"306","NIC1149","A",1.3e-05,0.999794,"NIC1149",-12.87644897,-69.49256002,"South America"
"307","NIC1337","A",1e-05,0.999794,"NIC1337",4.048613962,-52.676549,"South America"
"308","NIC1425","A",1e-05,0.999794,"NIC1425",4.039971968,-52.674937,"South America"
"309","NIC1583","A",1e-05,0.999794,"NIC1583",23.58773,121.34154,"Taiwan"
"310","NIC2357","A",1e-05,0.999794,"NIC2357",4.039690001,-52.67415999,"South America"
"311","NIC535","A",1e-05,0.999794,"NIC535",15.23686,-61.34787,"Caribbean"
"312","NIC540","A",1e-05,0.999794,"NIC540",15.23686,-61.34787,"Caribbean"
"313","NIC916","A",1e-05,0.999794,"NIC916",4.03928,-52.67371,"South America"
"314","QG4781","A",1e-05,0.999794,"QG4781",6.9174,158.2615,"Micronesia"
