"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"31","NIC1341","A",1e-05,0.528683,"NIC1341",4.047429012,-52.67763203,"South America"
"32","NIC413","A",1e-05,0.529033,"NIC413",4.07244,-52.69034,"South America"
"33","JU1846","A",1e-05,0.529785,"JU1846",4.0911,-52.674633,"South America"
"34","QG3785","A",1.2e-05,0.529896,"QG3785",10.43082,-84.01138,"Central America"
"35","NIC99","A",1e-05,0.533654,"NIC99",4.08747,-52.67394,"South America"
"36","NIC280","A",1e-05,0.53429,"NIC280",4.08711,-52.67839,"South America"
"37","QG3818","A",1e-05,0.537767,"QG3818",10.4262,-84.0013167,"Central America"
"38","NIC1137","A",1e-05,0.5437,"NIC1137",-12.872141,-69.49788203,"South America"
"39","NIC58","A",1e-05,0.544583,"NIC58",4.08731,-52.67866,"South America"
"40","NIC1355","A",1e-05,0.5491,"NIC1355",4.057417978,-52.67890298,"South America"
"41","NIC1395","A",1e-05,0.551225,"NIC1395",3.632552968,-53.20619199,"South America"
"42","NIC1290","A",1e-05,0.552832,"NIC1290",3.605792988,-53.17799502,"South America"
"43","NIC1862","A",1e-05,0.553435,"NIC1862",14.843986,-61.214646,"Caribbean"
"44","QG3800","A",1e-05,0.558227,"QG3800",10.42974,-84.00938,"Central America"
"45","HPT33","A",1e-05,0.560273,"HPT33",-5.2563,119.86386,"Malay Archipelago"
"46","QG3522","A",1e-05,0.56207,"QG3522",10.42974,-84.00938,"Central America"
"47","NIC938","A",1e-05,0.562569,"NIC938",4.03397,-52.67852,"South America"
"48","QG3808","A",1e-05,0.56291,"QG3808",10.43288,-84.00678,"Central America"
"49","JU2750","A",1e-05,0.565593,"JU2750",16.1761,-61.6951,"Caribbean"
"50","QG3831","A",1e-05,0.566037,"QG3831",10.43182,-84.01499,"Central America"
"51","QG3834","A",1e-05,0.566226,"QG3834",10.42972,-84.00718,"Central America"
"52","NIC459","A",1e-05,0.568176,"NIC459",4.08161,-52.68424,"South America"
"53","NIC359","A",1e-05,0.571136,"NIC359",4.0911,-52.68536,"South America"
"54","NIC940","A",1e-05,0.571605,"NIC940",4.03091,-52.68124,"South America"
"55","QG3828","A",1e-05,0.572502,"QG3828",10.42346389,-84.00128333,"Central America"
"56","QG3843","A",1e-05,0.574012,"QG3843",10.42963,-84.00833,"Central America"
"57","NIC1155","A",1e-05,0.576456,"NIC1155",-12.87564204,-69.49654997,"South America"
"58","NIC1651","A",1e-05,0.577721,"NIC1651",25.02814,121.74912,"Taiwan"
"59","NIC384","A",1e-05,0.581217,"NIC384",4.06126,-52.67946,"South America"
"60","NIC312","A",1e-05,0.581549,"NIC312",4.03892,-52.67656,"South America"
"61","QG3850","A",1e-05,0.581977,"QG3850",10.42972,-84.00718,"Central America"
"62","NIC944","A",1e-05,0.582278,"NIC944",4.03799,-52.6772,"South America"
"63","NIC365","A",1e-05,0.585447,"NIC365",4.03617,-52.67805,"South America"
"64","QG3543","A",1e-05,0.585591,"QG3543",10.42641667,-84.01201667,"Central America"
"65","QG3024","A",1e-05,0.587175,"QG3024",9.1584,-79.84555,"Central America"
"66","NIC2362","A",1e-05,0.589178,"NIC2362",4.038404971,-52.677023,"South America"
"67","NIC1477","A",1e-05,0.58954,"NIC1477",4.086242002,-52.67756699,"South America"
"68","NIC1156","A",1e-05,0.590345,"NIC1156",-12.990649,-69.507455,"South America"
"69","NIC55","A",1e-05,0.590871,"NIC55",4.08225,-52.67965,"South America"
"70","JU1835","A",1e-05,0.592542,"JU1835",4.085783,-52.6791,"South America"
"71","NIC1132","A",1e-05,0.592543,"NIC1132",-12.87564397,-69.49700503,"South America"
"72","NIC1382","A",1e-05,0.592861,"NIC1382",4.038440008,-52.67334703,"South America"
"73","NIC1161","A",1e-05,0.593958,"NIC1161",-12.87576098,-69.496324,"South America"
"74","NIC1555","A",1e-05,0.594263,"NIC1555",25.02132,121.73295,"Taiwan"
"75","QG800","A",1e-05,0.598462,"QG800",9.158057,-79.834221,"Central America"
"76","NIC1157","A",1e-05,0.602154,"NIC1157",-12.990649,-69.507455,"South America"
"77","NIC925","A",1e-05,0.603659,"NIC925",4.03975,-52.67435,"South America"
"78","NIC314","A",1e-05,0.606196,"NIC314",4.03715,-52.67214,"South America"
"79","NIC1193","A",1e-05,0.608008,"NIC1193",-12.84973802,-69.45760002,"South America"
"80","QG3514","A",1e-05,0.612999,"QG3514",10.43089,-84.00684,"Central America"
"81","QG2726","A",1e-05,0.614135,"QG2726",9.1598,-79.8399,"Central America"
"82","NIC1886","A",1e-05,0.617758,"NIC1886",14.705951,-61.092991,"Caribbean"
"83","NIC56","A",1e-05,0.618907,"NIC56",4.08263,-52.67992,"South America"
"84","JU1838","A",1e-05,0.623476,"JU1838",4.085517,-52.681917,"South America"
"85","NIC458","A",1e-05,0.624594,"NIC458",4.08141,-52.68219,"South America"
"86","JU1849","A",1e-05,0.625928,"JU1849",4.086683,-52.68165,"South America"
"87","QG3880","A",1e-05,0.628,"QG3880",10.43089,-84.00684,"Central America"
"88","QG942","A",1e-05,0.631816,"QG942",9.144538,-79.854772,"Central America"
"89","QG3856","A",1e-05,0.631983,"QG3856",10.42540556,-84.00121667,"Central America"
"90","NIC1393","A",1e-05,0.633023,"NIC1393",3.621482989,-53.21409596,"South America"
"91","JU2505","A",1e-05,0.637142,"JU2505",10.4708,-84.6452,"Central America"
"92","NIC1939","A",1e-05,0.639264,"NIC1939",14.80577,-61.147328,"Caribbean"
"93","JU1845","A",1e-05,0.639327,"JU1845",4.089583,-52.67705,"South America"
"94","JU1847","A",1e-05,0.640003,"JU1847",4.090833,-52.67465,"South America"
"95","QG840","A",1e-05,0.643855,"QG840",9.161421,-79.837195,"Central America"
"96","QG3848","A",1e-05,0.644236,"QG3848",10.43082,-84.01138,"Central America"
"97","NIC1192","A",1e-05,0.647486,"NIC1192",-12.849763,-69.45771201,"South America"
"98","NIC2365","A",1e-05,0.647608,"NIC2365",4.038977036,-52.667358,"South America"
"99","NIC454","A",1e-05,0.648757,"NIC454",4.08318,-52.68343,"South America"
"100","NIC461","A",1e-05,0.648759,"NIC461",4.08318,-52.68343,"South America"
"101","QG3786","A",1e-05,0.651007,"QG3786",10.42963,-84.00833,"Central America"
"102","JU1976","A",1e-05,0.651838,"JU1976",-2.96,-59.84,"South America"
"103","NIC1163","A",1e-05,0.652197,"NIC1163",-12.875965,-69.49581496,"South America"
"104","NIC1126","A",1e-05,0.653033,"NIC1126",-12.874715,-69.49602501,"South America"
"105","NIC425","A",1e-05,0.655959,"NIC425",5.53544,-53.5634,"South America"
"106","NIC363","A",1e-05,0.656874,"NIC363",4.95234,-52.49148,"South America"
"107","NIC424","A",1e-05,0.661637,"NIC424",5.41432,-53.65382,"South America"
"108","NIC1372","A",1e-05,0.664301,"NIC1372",4.081040025,-52.68228097,"South America"
"109","NIC393","A",1e-05,0.66869,"NIC393",4.04701,-52.67817,"South America"
"110","QG3793","A",1e-05,0.669472,"QG3793",10.42583333,-84.00995,"Central America"
"111","NIC936","A",1e-05,0.670118,"NIC936",4.03149,-52.68573,"South America"
"112","NIC1381","A",1e-05,0.670253,"NIC1381",4.039456984,-52.67586404,"South America"
"113","NIC945","A",1e-05,0.671323,"NIC945",4.03707,-52.6772,"South America"
"114","QG3863","A",1e-05,0.672157,"QG3863",10.42974,-84.00938,"Central America"
"115","NIC907","A",1e-05,0.673898,"NIC907",4.04842,-52.67683,"South America"
"116","NIC1928","A",1e-05,0.676977,"NIC1928",14.719237,-61.100187,"Caribbean"
"117","NIC1257","A",1e-05,0.681523,"NIC1257",4.085349999,-52.68294297,"South America"
"118","NIC1422","A",1e-05,0.685155,"NIC1422",3.639726033,-53.20330401,"South America"
"119","NIC492","A",1e-05,0.686074,"NIC492",4.0864,-52.67639,"South America"
"120","QG3868","A",1e-05,0.686191,"QG3868",10.43888,-84.01353,"Central America"
"121","NIC407","A",1e-05,0.69348,"NIC407",5.41418,-53.65416,"South America"
"122","QG3877","A",1e-05,0.698361,"QG3877",10.43008,-84.00894,"Central America"
"123","NIC2375","A",1e-05,0.700717,"NIC2375",4.042458963,-52.67848103,"South America"
"124","JU1635","A",1e-05,0.70673,"JU1635",17.121,-25.0492,"Africa"
"125","NIC905","A",1e-05,0.707023,"NIC905",4.03799,-52.67317,"South America"
"126","NIC105","A",1e-05,0.707463,"NIC105",4.08747,-52.67394,"South America"
"127","QG3795","A",1e-05,0.707669,"QG3795",10.42608333,-84.0092,"Central America"
"128","QG3839","A",1e-05,0.709412,"QG3839",10.43792,-84.01132,"Central America"
"129","NIC929","A",1e-05,0.709731,"NIC929",4.04027,-52.67537,"South America"
"130","QG3535","A",1e-05,0.710328,"QG3535",10.43792,-84.01132,"Central America"
"131","JU2752","A",1e-05,0.711906,"JU2752",16.1761,-61.6951,"Caribbean"
"132","NIC953","A",1e-05,0.712936,"NIC953",4.03828,-52.6715,"South America"
"133","QG3529","A",1e-05,0.713018,"QG3529",10.43288,-84.00678,"Central America"
"134","JU1975","A",1e-05,0.716119,"JU1975",-2.96,-59.84,"South America"
"135","QG3821","A",1e-05,0.718107,"QG3821",10.42540556,-84.00121667,"Central America"
"136","NIC957","A",1e-05,0.719132,"NIC957",4.03952,-52.67598,"South America"
"137","NIC193","A",1e-05,0.722788,"NIC193",16.0207,-61.597,"Caribbean"
"138","NIC249","A",1e-05,0.724171,"NIC249",16.0207,-61.597,"Caribbean"
"139","NIC1929","A",1e-05,0.727106,"NIC1929",14.670499,-61.09485,"Caribbean"
"140","NIC904","A",1e-05,0.728418,"NIC904",4.03117,-52.68019,"South America"
"141","NIC1430","A",1e-05,0.731108,"NIC1430",4.049461037,-52.67627399,"South America"
"142","QG3845","A",1e-05,0.732257,"QG3845",10.43082,-84.01138,"Central America"
"143","NIC1028","A",1e-05,0.733724,"NIC1028",4.03896,-52.66843,"South America"
"144","NIC933","A",1e-05,0.734911,"NIC933",4.04237,-52.68256,"South America"
"145","NIC2360","A",1e-05,0.735162,"NIC2360",4.03893102,-52.67661296,"South America"
"146","NIC1855","A",1e-05,0.737108,"NIC1855",14.675129,-61.095721,"Caribbean"
"147","JU1819","A",1e-05,0.737646,"JU1819",4.08805,-52.675667,"South America"
"148","ECA794","A",1e-05,0.73803,"ECA794",22.053952,-159.367837,"Hawaii"
"149","ECA790","A",1e-05,0.738252,"ECA790",22.053952,-159.367837,"Hawaii"
"150","NIC917","A",1e-05,0.748964,"NIC917",4.03446,-52.67816,"South America"
"151","NIC1136","A",1e-05,0.749676,"NIC1136",-12.872141,-69.49788203,"South America"
"152","QG3790","A",1e-05,0.753767,"QG3790",10.42551667,-84.01403333,"Central America"
"153","QG3871","A",1e-05,0.755115,"QG3871",10.44027,-84.01227,"Central America"
"154","NIC1476","A",1e-05,0.758676,"NIC1476",4.086242002,-52.67756699,"South America"
"155","NIC1338","A",1e-05,0.762697,"NIC1338",4.048259994,-52.67714798,"South America"
"156","NIC94","A",1e-05,0.763722,"NIC94",4.08747,-52.67394,"South America"
"157","HPT25","A",1e-05,0.765557,"HPT25",-8.5315,116.239193,"Malay Archipelago"
"158","QG5305","A",0.232815,0.766995,"QG5305",6.9194,158.271,"Micronesia"
"159","NIC1962","A",1e-05,0.768845,"NIC1962",14.744117,-61.093023,"Caribbean"
"160","NIC436","A",1e-05,0.769001,"NIC436",4.08678,-52.67515,"South America"
"161","EG6180","A",1e-05,0.774212,"EG6180",18.3,-65.8,"Caribbean"
"162","QG4646","A",0.222295,0.777515,"QG4646",6.8567,158.2236,"Micronesia"
"163","QG4782","A",0.222156,0.777654,"QG4782",6.8567,158.2236,"Micronesia"
"164","QG4869","A",0.222156,0.777654,"QG4869",6.8567,158.2236,"Micronesia"
"165","NIC920","A",1e-05,0.779927,"NIC920",4.04232,-52.68144,"South America"
"166","NIC1323","A",1e-05,0.780079,"NIC1323",4.556285972,-52.20881601,"South America"
"167","NIC989","A",1e-05,0.780199,"NIC989",4.03713,-52.67196,"South America"
"168","QG3847","A",1e-05,0.781709,"QG3847",10.41828889,-84.00399167,"Central America"
"169","HPT56","A",0.06002,0.786009,"HPT56",-8.52582,115.167492,"Malay Archipelago"
"170","NIC1317","A",1e-05,0.788015,"NIC1317",4.555320963,-52.209778,"South America"
"171","HPT39","A",1e-05,0.792251,"HPT39",-5.252764,119.865139,"Malay Archipelago"
"172","QG131","A",1e-05,0.794206,"QG131",22.22955,-159.4764,"Hawaii"
"173","NIC1343","A",1e-05,0.797865,"NIC1343",4.048513966,-52.67673198,"South America"
"174","ECA1453","A",1e-05,0.805269,"ECA1453",19.854497,-155.15326,"Hawaii"
"175","ECA1445","A",1e-05,0.805297,"ECA1445",19.8552394,-155.1527495,"Hawaii"
"176","ECA1451","A",1e-05,0.805346,"ECA1451",19.8552394,-155.1527495,"Hawaii"
"177","ECA1449","A",1e-05,0.805364,"ECA1449",19.8552394,-155.1527495,"Hawaii"
"178","ECA1447","A",1e-05,0.805435,"ECA1447",19.8552394,-155.1527495,"Hawaii"
"179","NIC1188","A",1e-05,0.806656,"NIC1188",-12.88252903,-69.48456,"South America"
"180","NIC311","A",1e-05,0.8071,"NIC311",4.09125,-52.67489,"South America"
"181","NIC1432","A",1e-05,0.807961,"NIC1432",4.087813022,-52.67992197,"South America"
"182","QG3852","A",1e-05,0.81119,"QG3852",10.41900556,-84.00699722,"Central America"
"183","NIC1165","A",1e-05,0.811389,"NIC1165",-12.87688399,-69.49484501,"South America"
"184","NIC2363","A",1e-05,0.81156,"NIC2363",4.037193032,-52.67742399,"South America"
"185","NIC1177","A",1e-05,0.812002,"NIC1177",-12.881345,-69.49006297,"South America"
"186","NIC389","A",1e-05,0.813023,"NIC389",5.29111,-53.05539,"South America"
"187","NIC939","A",1e-05,0.820174,"NIC939",4.03128,-52.68028,"South America"
"188","QG848","A",1e-05,0.820425,"QG848",9.15445,-79.82763,"Central America"
"189","NIC586","A",1e-05,0.821131,"NIC586",15.40493,-61.34619,"Caribbean"
"190","NIC753","A",1e-05,0.821322,"NIC753",15.39802,-61.31219,"Caribbean"
"191","NIC1268","A",1e-05,0.821811,"NIC1268",3.608203959,-53.175201,"South America"
"192","QG3807","A",1e-05,0.825015,"QG3807",10.43182,-84.01499,"Central America"
"193","QG981","A",1e-05,0.826902,"QG981",9.14576403,-79.8544232,"Central America"
"194","QG3817","A",1e-05,0.828818,"QG3817",10.42972,-84.00742,"Central America"
"195","NIC1657","A",1e-05,0.82971,"NIC1657",25.02814,121.74912,"Taiwan"
"196","NIC1656","A",1e-05,0.829781,"NIC1656",25.02814,121.74912,"Taiwan"
"197","NIC1917","A",1e-05,0.831359,"NIC1917",14.67639,-61.090457,"Caribbean"
"198","NIC203","A",1e-05,0.838624,"NIC203",16.0459,-61.6262,"Caribbean"
"199","NIC1851","A",1e-05,0.842188,"NIC1851",14.72499,-61.105335,"Caribbean"
"200","NIC572","A",1e-05,0.842393,"NIC572",15.47461,-61.29876,"Caribbean"
"201","NIC571","A",1e-05,0.842424,"NIC571",15.47461,-61.29876,"Caribbean"
"202","NIC1913","A",1e-05,0.843179,"NIC1913",14.724882,-61.105406,"Caribbean"
"203","NIC994","A",1e-05,0.843543,"NIC994",4.04243,-52.67869,"South America"
"204","NIC1112","A",1e-05,0.84694,"NIC1112",-12.829016,-71.377696,"South America"
"205","NIC85","A",1e-05,0.849992,"NIC85",4.08533,-52.6751,"South America"
"206","NIC941","A",1e-05,0.856897,"NIC941",4.03687,-52.67743,"South America"
"207","QG3539","A",1e-05,0.857314,"QG3539",10.42332222,-84.00135556,"Central America"
"208","NIC496","A",1e-05,0.861411,"NIC496",4.08803,-52.67552,"South America"
"209","NIC1391","A",1e-05,0.863206,"NIC1391",3.596770959,-53.17791598,"South America"
"210","QG3009","A",1e-05,0.863993,"QG3009",9.16005,-79.841,"Central America"
"211","NIC908","A",1e-05,0.881007,"NIC908",4.04372,-52.67704,"South America"
"212","NIC1378","A",1e-05,0.888073,"NIC1378",4.0951,-52.686219,"South America"
"213","NIC441","A",1e-05,0.893005,"NIC441",4.08399,-52.67769,"South America"
"214","QG850","A",1e-05,0.893544,"QG850",9.159436,-79.844493,"Central America"
"215","NIC1004","A",1e-05,0.895723,"NIC1004",4.03896,-52.66843,"South America"
"216","NIC533","A",1e-05,0.897075,"NIC533",16.01855,-61.597903,"Caribbean"
"217","NIC2367","A",1e-05,0.8985,"NIC2367",4.038957004,-52.66788497,"South America"
"218","NIC354","A",1e-05,0.899508,"NIC354",4.0881,-52.6753,"South America"
"219","NIC1181","A",1e-05,0.900062,"NIC1181",-12.88332003,-69.48725897,"South America"
"220","NIC1300","A",1e-05,0.903688,"NIC1300",3.594842032,-53.17887696,"South America"
"221","QG3799","A",1e-05,0.90594,"QG3799",10.43008,-84.00894,"Central America"
"222","NIC983","A",1e-05,0.907002,"NIC983",4.03848,-52.67002,"South America"
"223","NIC450","A",1e-05,0.90798,"NIC450",4.08926,-52.67607,"South America"
"224","QG853","A",1e-05,0.920313,"QG853",9.159372,-79.835975,"Central America"
"225","NIC489","A",1e-05,0.922386,"NIC489",4.08695,-52.67731,"South America"
"226","NIC2361","A",1e-05,0.923123,"NIC2361",4.038404971,-52.677023,"South America"
"227","NIC1478","A",1e-05,0.932238,"NIC1478",4.086242002,-52.67756699,"South America"
"228","JU1836","A",1e-05,0.945666,"JU1836",4.087883,-52.680033,"South America"
"229","NIC1116","A",1e-05,0.94724,"NIC1116",-12.838824,-71.365178,"South America"
"230","NIC321","A",1e-05,0.949762,"NIC321",5.53515,-53.56151,"South America"
"231","QG3829","A",1e-05,0.94983,"QG3829",10.42346389,-84.00128333,"Central America"
"232","NIC1877","A",1e-05,0.949959,"NIC1877",14.744997,-61.092154,"Caribbean"
"233","NIC570","A",1e-05,0.953813,"NIC570",15.47461,-61.29876,"Caribbean"
"234","ECA796","A",1e-05,0.954161,"ECA796",19.905167,-155.139322,"Hawaii"
"235","NIC114","A",1e-05,0.954666,"NIC114",16.0435,-61.643,"Caribbean"
"236","QG3824","A",1e-05,0.957676,"QG3824",10.44022,-84.01188,"Central America"
"237","NIC1415","A",1e-05,0.964674,"NIC1415",3.637292013,-53.20446499,"South America"
"238","ECA3053","A",1e-05,0.970342,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"239","NIC1033","A",1e-05,0.971125,"NIC1033",4.03724,-52.67196,"South America"
"240","NIC1344","A",1e-05,0.971792,"NIC1344",4.055127036,-52.67816302,"South America"
"241","NIC339","A",1e-05,0.976266,"NIC339",5.41305,-53.65004,"South America"
"242","NIC300","A",1e-05,0.976549,"NIC300",4.08969,-52.67731,"South America"
"243","NIC1359","A",1e-05,0.978542,"NIC1359",4.053170029,-52.67738703,"South America"
"244","NIC420","A",1e-05,0.983524,"NIC420",5.41089,-53.6565,"South America"
"245","NIC1911","A",1e-05,0.993027,"NIC1911",14.804986,-61.146231,"Caribbean"
"246","NIC426","A",1e-05,0.993386,"NIC426",5.41125,-53.65478,"South America"
"247","QG3533","A",1e-05,0.996764,"QG3533",10.42641667,-84.01201667,"Central America"
"248","EG5889","A",1e-05,0.997887,"EG5889",18.3,-65.8,"Caribbean"
"249","QG3872","A",1e-05,0.999783,"QG3872",10.44027,-84.01227,"Central America"
"250","NIC942","A",1.8e-05,0.999786,"NIC942",4.04007,-52.67494,"South America"
"251","QG4694","A",0.999788,0.999788,"QG4694",6.9661,158.1916,"Micronesia"
"252","NIC587","A",1e-05,0.999789,"NIC587",15.40528,-61.34618,"Caribbean"
"253","NIC958","A",1e-05,0.999789,"NIC958",4.03502,-52.67796,"South America"
"254","QG5588","A",0.99979,0.99979,"QG5588",6.9066,158.1818,"Micronesia"
"255","NIC1916","A",1e-05,0.999791,"NIC1916",14.67639,-61.090457,"Caribbean"
"256","NIC1918","A",1e-05,0.999791,"NIC1918",14.676352,-61.090455,"Caribbean"
"257","ECA1299","A",1e-05,0.999792,"ECA1299",21.34198,-157.8095,"Hawaii"
"258","JU1848","A",1e-05,0.999792,"JU1848",4.090933,-52.674933,"South America"
"259","NIC1644","A",1.8e-05,0.999792,"NIC1644",25.06464,121.82481,"Taiwan"
"260","QG4754","A",0.999792,0.999792,"QG4754",6.9169,158.2622,"Micronesia"
"261","QG846","A",1e-05,0.999792,"QG846",9.15443,-79.82735,"Central America"
"262","NIC1551","A",1e-05,0.999793,"NIC1551",25.02212,121.73275,"Taiwan"
"263","QG4779","A",0.999793,0.999793,"QG4779",6.9171,158.2622,"Micronesia"
"264","QG5161","A",0.999793,0.999793,"QG5161",6.9066,158.1818,"Micronesia"
"265","QG5364","A",0.999793,0.999793,"QG5364",6.9169,158.2622,"Micronesia"
"266","QG5366","A",0.999793,0.999793,"QG5366",6.9169,158.2622,"Micronesia"
"267","QG5405","A",0.999793,0.999793,"QG5405",6.9066,158.1818,"Micronesia"
"268","QG5550","A",0.999793,0.999793,"QG5550",6.9171,158.2622,"Micronesia"
"269","QG5551","A",0.999793,0.999793,"QG5551",6.9171,158.2622,"Micronesia"
"270","QG5552","A",0.999793,0.999793,"QG5552",6.9171,158.2622,"Micronesia"
"271","QG5628","A",0.999793,0.999793,"QG5628",6.9171,158.2622,"Micronesia"
"272","QG5629","A",0.999793,0.999793,"QG5629",6.9169,158.2622,"Micronesia"
"273","NIC1389","A",1e-05,0.999794,"NIC1389",3.616803959,-53.19629196,"South America"
"274","NIC1915","A",1e-05,0.999794,"NIC1915",14.67639,-61.090457,"Caribbean"
"275","NIC956","A",1.6e-05,0.999794,"NIC956",4.0401,-52.67504,"South America"
"276","QG4759","A",1e-05,0.999794,"QG4759",6.9066,158.1818,"Micronesia"
"277","QG4780","A",1e-05,0.999794,"QG4780",6.9066,158.1818,"Micronesia"
"278","NIC1438","A",1e-05,0.999795,"NIC1438",4.08830001,-52.68124396,"South America"
"279","NIC749","A",1e-05,0.999795,"NIC749",15.31568,-61.29654,"Caribbean"
"280","QG3545","A",1e-05,0.999795,"QG3545",10.42361667,-84.00118611,"Central America"
"281","QG4739","A",1e-05,0.999795,"QG4739",6.9066,158.1818,"Micronesia"
"282","QG5160","A",0.999795,0.999795,"QG5160",6.918,158.2617,"Micronesia"
"283","QG5365","A",0.999795,0.999795,"QG5365",6.9169,158.2622,"Micronesia"
"284","JU1374","A",1e-05,0.999796,"JU1374",-21.0484,55.6878,"Africa"
"285","NIC1557","A",1e-05,0.999796,"NIC1557",25.01713,121.73247,"Taiwan"
"286","NIC1588","A",1e-05,0.999796,"NIC1588",23.58801,121.34578,"Taiwan"
"287","NIC391","A",1e-05,0.999796,"NIC391",4.03715,-52.67126,"South America"
"288","NIC444","A",1e-05,0.999796,"NIC444",4.08422,-52.67452,"South America"
"289","NIC445","A",1e-05,0.999796,"NIC445",4.08558,-52.67682,"South America"
"290","NIC575","A",1e-05,0.999796,"NIC575",15.40564,-61.34607,"Caribbean"
"291","QG2897","A",1e-05,0.999796,"QG2897",-16.10295,145.44645,"Australia"
"292","QG4669","A",0.999796,0.999796,"QG4669",6.9684,158.1899,"Micronesia"
"293","QG4696","A",0.999796,0.999796,"QG4696",6.9668,158.1916,"Micronesia"
"294","ECA1311","A",1e-05,0.999797,"ECA1311",20.04062,-155.4413,"Hawaii"
"295","ECA802","A",1e-05,0.999797,"ECA802",20.78352803,-156.0650423,"Hawaii"
"296","NIC1565","A",1e-05,0.999797,"NIC1565",23.86597,120.90747,"Taiwan"
"297","NIC1584","A",1e-05,0.999797,"NIC1584",23.58773,121.34154,"Taiwan"
"298","NIC1603","A",1e-05,0.999797,"NIC1603",24.68897,121.13965,"Taiwan"
"299","QG4672","A",0.999797,0.999797,"QG4672",6.9643,158.1915,"Micronesia"
"300","QG4740","A",0.999797,0.999797,"QG4740",6.9204,158.2633,"Micronesia"
"301","QG4870","A",0.999797,0.999797,"QG4870",6.9204,158.2633,"Micronesia"
"302","QG4871","A",0.999797,0.999797,"QG4871",6.9204,158.2633,"Micronesia"
"303","QG4892","A",0.999797,0.999797,"QG4892",6.9204,158.2633,"Micronesia"
"304","QG5104","A",1e-05,0.999797,"QG5104",6.9066,158.1818,"Micronesia"
"305","BRC20548","A",1e-05,0.999798,"BRC20548",22.753556,120.731306,"Taiwan"
"306","JU1631","A",1e-05,0.999798,"JU1631",17.1404,-25.1261,"Africa"
"307","NIC129","A",1e-05,0.999798,"NIC129",16.0207,-61.597,"Caribbean"
"308","NIC1387","A",1e-05,0.999798,"NIC1387",3.603495006,-53.19458197,"South America"
"309","NIC1564","A",1e-05,0.999798,"NIC1564",25.00469,121.7343,"Taiwan"
"310","NIC1586","A",1e-05,0.999798,"NIC1586",23.58878,121.33879,"Taiwan"
"311","NIC1587","A",1e-05,0.999798,"NIC1587",23.58801,121.34578,"Taiwan"
"312","NIC1646","A",1e-05,0.999798,"NIC1646",25.06549,121.82703,"Taiwan"
"313","NIC1649","A",1e-05,0.999798,"NIC1649",25.06574,121.82753,"Taiwan"
"314","NIC1658","A",1e-05,0.999798,"NIC1658",25.02814,121.74912,"Taiwan"
"315","NIC284","A",1e-05,0.999798,"NIC284",4.07513,-52.6921,"South America"
