,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,8.056857936811714e-05,0.00048143049358946783,-2.5312048470098523,342311.5,2288
1,I,left_arm,0.00011053798373990636,0.0006512396078505593,-2.530321007294441,2634575.0,18665
2,I,center,6.536172787879502e-05,0.0007169170661846315,-2.7701199071314773,6950143.0,22866
3,I,right_arm,0.0005007510583637975,0.0015329293154124413,-2.052254042921431,10416045.0,22234
4,I,right_tip,6.059860522924031e-05,0.0006932480116048689,-2.7774930981909804,11908841.5,3962
5,I,full,0.00015232239464748208,0.0008195992812453549,-2.4819375394020073,6150676.0,70017
6,II,left_tip,8.793156326977972e-05,0.0006388283953329603,-2.6253890808218494,523541.5,4813
7,II,left_arm,0.000655011428193082,0.0011028866380546338,-1.2373751282228527,1851548.5,12545
8,II,center,0.0007334475881737557,0.0007441944814550108,-0.04402032153235743,6276110.0,36333
9,II,right_arm,0.0013552865228913362,0.0013534812198825901,0.0040650309138719025,10879442.0,17917
10,II,right_tip,0.002434187892899565,0.001464265537686168,2.0181338327233163,12304434.5,8527
11,II,full,0.0008850063988220424,0.0009144178004404602,-0.09805361484477416,6373095.5,80135
12,III,left_tip,0.0004216239401028738,0.0005954953132170215,-0.8879399481114515,293658.5,2627
13,III,left_arm,0.0016335376393249881,0.0013279648461936141,0.7012865688563532,1667978.5,19618
14,III,center,5.2715209179876666e-05,0.00047219054136643415,-2.707541178851794,5579504.0,18429
15,III,right_arm,0.0009019038710564941,0.0011685097293569057,-0.695351145991503,9620239.5,18456
16,III,right_tip,0.0006210816105430015,0.0006990021555931667,-0.3394215097710501,11361683.5,5134
17,III,full,0.0005331156681101494,0.0007645705091006334,-0.922848430954248,5946628.0,64264
18,IV,left_tip,0.00017401653450754254,0.001525775050910729,-2.6985090025785166,298744.5,5982
19,IV,left_arm,0.0003452028239371318,0.0006662130713895985,-1.4683450795848294,2098158.0,13672
20,IV,center,0.0016302478506421982,0.0009999989494535047,1.9212485677593054,6954489.0,44801
21,IV,right_arm,0.0008661648472056752,0.0012171788954887979,-0.8789681985694334,11789977.5,24950
22,IV,right_tip,0.002742267059082163,0.0018625344693500735,1.4390334737647483,13618472.5,8391
23,IV,full,0.0012103820366565817,0.001038429613425959,0.5048128796902422,6983570.5,97796
24,V,left_tip,0.0004676291120494707,0.0035643170356915973,-2.646799331825926,167883.0,7992
25,V,left_arm,0.002075499016849093,0.0026822136474850874,-0.6895761690395561,2396143.5,71044
26,V,center,0.000810979933531321,0.0011378842896413862,-0.8758010454247622,8157570.5,56258
27,V,right_arm,0.001734634687940531,0.002713599859914556,-1.0997544275763227,13361932.5,51865
28,V,right_tip,6.006292391772962e-05,0.0004911182871908052,-2.666236674188325,15103638.5,1570
29,V,full,0.00127741139990998,0.0018564814206477628,-0.9509405438349107,7671016.0,188729
30,X,left_tip,0.00030891161807338954,0.0005496599806255885,-1.3338826372760098,805194.0,6219
31,X,left_arm,0.0009940674175248287,0.0022263436664849328,-1.687283370764941,3135610.5,45069
32,X,center,0.00010299282836553236,0.0008790546491792082,-2.6910956876915555,7293197.0,31340
33,X,right_arm,0.00011401136174942431,0.0014153508800540926,-2.802802596941634,12039194.5,40299
34,X,right_tip,0.00010093449028020987,0.0011534311220139533,-2.78076216230245,15062417.5,14338
35,X,full,0.0002958483028308364,0.0012847572098044454,-2.346623748440391,7986003.5,137265
