,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,6.602166338987954e-05,0.00023099698154347564,-2.3208222211586857,342311.5,947
1,I,left_arm,0.0001325010745078848,0.00033619963453228796,-1.9790568191242495,2634575.0,8207
2,I,center,5.754579967326461e-05,0.0002031370499842125,-2.34072930347602,6950143.0,5460
3,I,right_arm,8.708131859930365e-05,0.00048611388494434007,-2.680782198548643,10416045.0,5956
4,I,right_tip,4.651648137239815e-05,0.00023902537670230712,-2.6198802181702927,11908841.5,1151
5,I,full,8.476579147452612e-05,0.0002942397227641412,-2.3265057317904247,6150676.0,21721
6,II,left_tip,0.00014707753115616545,0.00036615475968504685,-1.951032681150139,523541.5,2416
7,II,left_arm,0.0009412381204034632,0.0008310535504040227,0.4330627793429514,1851548.5,7727
8,II,center,0.000454212480870743,0.00048111364397712735,-0.18272689916031806,6276110.0,19866
9,II,right_arm,0.001395082855717196,0.0011366366347301598,0.7429274571086706,10879442.0,12549
10,II,right_tip,0.0026634316951784916,0.0025718130047650612,0.11640342893020515,12304434.5,12481
11,II,full,0.0007771860555980819,0.0007546773676955782,0.09748394246473924,6373095.5,55039
12,III,left_tip,0.0001614906897926354,0.00040994424259307424,-1.9740486100142989,293658.5,1534
13,III,left_arm,0.0018136530319373561,0.0016800307624713336,0.25991012630959015,1667978.5,19718
14,III,center,4.893314072928397e-05,0.00022180268995043137,-2.5459173535859643,5579504.0,7329
15,III,right_arm,0.0010643021619927786,0.0007558517589668668,1.333190808747294,9620239.5,10128
16,III,right_tip,0.0008045326529666892,0.000476605365638452,2.2449221054733988,11361683.5,2908
17,III,full,0.0005924303495267358,0.0005877941323521927,0.02577899474775192,5946628.0,41617
18,IV,left_tip,0.0006121434234910117,0.0008272589041423183,-0.8485456453414371,298744.5,2768
19,IV,left_arm,0.0003337156101126986,0.00046067387484601923,-0.9002514663777686,2098158.0,7976
20,IV,center,0.0015982048784414819,0.0007945105872690545,3.306034708768147,6954489.0,29575
21,IV,right_arm,0.0006885433821030061,0.0009601914472605367,-0.924443790170215,11789977.5,16532
22,IV,right_tip,0.0015190308458376788,0.0016506662637011439,-0.26047462160855683,13618472.5,6210
23,IV,full,0.0011166433310258622,0.0008007834700904846,1.2892263010918248,6983570.5,63061
24,V,left_tip,0.00021750493666080584,0.00020526065091250144,0.19255149027054366,167883.0,440
25,V,left_arm,0.0027969423665591274,0.002597942278313647,0.2503643477051111,2396143.5,57588
26,V,center,0.0017185529908770288,0.0009449406379468111,2.675789494006634,8157570.5,39047
27,V,right_arm,0.00498631524852253,0.0028016058696835257,2.5487169335487,13361932.5,46219
28,V,right_tip,0.00010095960426033421,0.00028880740548722596,-2.1133708983604764,15103638.5,761
29,V,full,0.0024974938805853264,0.0016736912489447018,1.6088569851956764,7671016.0,144055
30,X,left_tip,0.00029548412119134986,0.000267379228569025,0.3428316414549725,805194.0,2494
31,X,left_arm,0.0008331578300954227,0.0005433375712469957,1.7427158958245819,3135610.5,9451
32,X,center,4.541714023977225e-05,0.00017161681057438057,-2.4015673603935097,7293197.0,5176
33,X,right_arm,6.37431182571118e-05,0.00022889813040871568,-2.356513500066528,12039194.5,5513
34,X,right_tip,4.321327332841144e-05,0.0001951700831701474,-2.538568604163443,15062417.5,2041
35,X,full,0.00022422862930338163,0.0002698677847594064,-0.5526963667990988,7986003.5,24675
